timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.08614288  0.09629238 -0.07647647 -0.08577462]
 [ 0.00453465 -0.00162141  0.          0.        ]]",[-2.73842931 -1.74891782],-0.306411034945,[-0.31151   -0.2548506],-2.23408,"[ 0.79142034  1.75812392  0.34093192  0.46337445 -0.66423022 -0.7432046
 -0.22212003  0.00815303  2.04808532  1.38494707  0.        ]",[-1.95947105 -1.88812704]
1,"[[ 0.04655754  0.05654783 -0.07647647 -0.08577462]
 [-3.94990338 -3.95964758  0.          0.        ]]",[-2.35428643 -1.57844782],-0.303358494753,[-0.31151   -0.2548506],-2.06875,"[ 0.79589176  1.76206267  0.27499367  0.38571072 -0.66422967 -0.74320393
 -0.6158334  -0.4983425   2.06058851  1.25511032  0.        ]",[-3.20022081 -0.84931813]
2,"[[-0.0713343  -0.05558504 -0.07647647 -0.08577462]
 [-7.82638614 -7.24270004  0.          0.        ]]",[-1.64594162 -1.52853692],-0.292587574762,[-0.31151   -0.2548506],-2.15028,"[ 0.79340374  1.76212861  0.0783019   0.16605478 -0.66422911 -0.74320327
 -1.00178481 -0.91846338  2.05687444  0.87294898  0.        ]",[-1.24268299 -2.45640026]
3,"[[ -0.26598583  -0.23871298  -0.07647647  -0.08577462]
 [-11.62618843 -11.0573691    0.           0.        ]]",[-0.25767249 -1.00594699],-0.269320948784,[-0.31151   -0.2548506],-1.94975,"[ 0.73781113  1.72728134 -0.24155276 -0.18848601 -0.66422856 -0.7432026
 -1.38010057 -1.40661217  1.92297287  0.26993601  0.        ]",[ 0.73058514 -1.40789679]
4,"[[ -0.46719584  -0.49740211  -0.07647647  -0.08577462]
 [ -8.50529864 -14.79905763   0.           0.        ]]",[-0.04754362 -0.76826316],-0.233768466603,[-0.31151   -0.2548506],-1.61921,"[ 0.61511878  1.60665939 -0.5546243  -0.66022158 -0.66422801 -0.74320193
 -1.06937561 -1.88541905  1.58333153 -0.30772038  0.        ]",[ 0.47264446 -0.40937907]
5,"[[ -0.61685967  -0.80671303  -0.07647647  -0.08577462]
 [ -6.46793511 -16.12759344   0.           0.        ]]",[ 0.3468655  -0.22335224],-0.192045464074,[-0.31151   -0.2548506],-1.34483,"[ 0.4836734   1.36371295 -0.76847396 -1.14015092 -0.66422746 -0.74320127
 -0.86652972 -2.05542106  1.13189793 -0.62993311  0.        ]",[ 1.20452258 -1.0486248 ]
6,"[[ -0.70524263  -1.16580067  -0.07647647  -0.08577462]
 [ -2.38399474 -19.76900485   0.           0.        ]]",[ 0.23845364  0.43223524],-0.146623394266,[-0.31151   -0.2548506],-1.03887,"[ 0.39123587  0.97663723 -0.88490797 -1.52642281 -0.66422691 -0.7432006
 -0.459922   -2.52138851  0.68176165 -0.66341074  0.        ]",[-0.12091172 -0.22572171]
7,"[[ -0.75726945  -1.56622004  -0.07647647  -0.08577462]
 [ -2.8173222  -20.27126227   0.           0.        ]]",[ 0.31419051  0.98219043],-0.0972803382766,[-0.31151   -0.2548506],-0.719923,"[ 0.33203625  0.4705554  -0.94955201 -1.68494777 -0.66422635 -0.74319994
 -0.50306483 -2.5856489   0.29785045 -0.4474467   0.        ]",[-0.25268609  0.42131342]
8,"[[ -0.82311539  -1.95087895  -0.07647647  -0.08577462]
 [ -3.76404759 -18.20153648   0.           0.        ]]",[ 0.42416936  1.52859163],-0.0498229790671,[-0.31151   -0.2548506],-0.531986,"[ 0.25232895 -0.01750849 -1.02689564 -1.54509397 -0.6642258  -0.74319927
 -0.59732281 -2.32078677  0.0304677  -0.07464289  0.        ]",[-0.51417187  0.87200605]
9,"[[ -0.91808897  -2.27664912  -0.07647647  -0.08577462]
 [ -5.7266611  -14.38820144   0.           0.        ]]",[ 0.74937207  1.97781503],-0.0299524861253,[-0.31151   -0.2548506],-0.566477,"[ 0.12861164 -0.37836584 -1.12902581 -1.21665909 -0.66422525 -0.74319861
 -0.79272506 -1.83280792 -0.08979971  0.33054095  0.        ]",[ 1.15131311  2.82983495]
10,"[[ -0.99177431  -2.52182733  -0.07647647  -0.08577462]
 [ -1.65521688 -10.14375674   0.           0.        ]]",[ 0.13364466  1.75206184],-0.0509316813282,[-0.31151   -0.2548506],-0.831607,"[ 0.02613875 -0.59321686 -1.20007124 -0.86345358 -0.6642247  -0.74319794
 -0.38736096 -1.2896654  -0.07852685  0.63899956  0.        ]",[-0.02359734  2.16770367]
11,"[[-1.02548922 -2.68295962 -0.07647647 -0.08577462]
 [-1.71602015 -5.98333865  0.          0.        ]]",[ 0.20776752  1.74335158],-0.0691805660888,[-0.31151   -0.2548506],-0.961767,"[-0.02247007 -0.7006133  -1.23007019 -0.59274734 -0.66422415 -0.74319728
 -0.39341443 -0.75727684 -0.02169885  0.81741484  0.        ]",[-0.3408463   3.87308333]
