timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.05468103 -0.0829659  -0.0812282   0.09833213]
 [-0.00027193  0.00469433  0.          0.        ]]",[ 0.40142685  0.40202594],-0.313460162398,[-0.02583327 -0.08479364],-1.50277,"[ 1.06516419  1.4545769  -0.05720935  0.01143773 -0.69223799  0.87447479
  0.0483628   0.09593768  1.646886   -0.87889349  0.        ]",[ 1.20435659  1.15646745]
1,"[[-0.01501131 -0.04316051 -0.0812282   0.09833213]
 [ 3.9540801   3.96265853  0.          0.        ]]",[ 0.36888027  0.47301018],-0.309813570576,[-0.02583327 -0.08479364],-1.49637,"[ 1.06708075  1.45763986  0.00328211  0.08483815 -0.69223434  0.87446929
  0.38109715  0.6051366   1.65340114 -0.7837128   0.        ]",[-0.47064593 -0.39124692]
2,"[[ 0.04461173  0.01976971 -0.0812282   0.09833213]
 [ 2.01468123  2.33578244  0.          0.        ]]",[ 0.34858593  0.48075676],-0.303572419313,[-0.02583327 -0.08479364],-1.4711,"[ 1.06584388  1.45852689  0.0942377   0.20109217 -0.69223069  0.87446379
  0.21790661  0.39583287  1.65252301 -0.63752231  0.        ]",[ 0.96960179  0.3241534 ]
3,"[[ 0.12298476  0.07888446 -0.0812282   0.09833213]
 [ 5.80998954  3.57157747  0.          0.        ]]",[ 0.28226471  0.49030411],-0.295262454615,[-0.02583327 -0.08479364],-1.38906,"[ 1.05670222  1.45493326  0.21337731  0.3101743  -0.69222704  0.87445829
  0.53725949  0.5548192   1.63497287 -0.4662271   0.        ]",[ 1.15533521  1.56785584]
4,"[[ 0.27770751  0.18931919 -0.0812282   0.09833213]
 [ 9.6495367   7.45893683  0.          0.        ]]",[ 0.18719104  0.51606357],-0.27644831433,[-0.02583327 -0.08479364],-1.34358,"[ 1.01385421  1.43680217  0.44451682  0.51229882 -0.69222339  0.87445278
  0.86033279  1.0549335   1.55181301 -0.14575989  0.        ]",[ 2.22645533  0.13612555]
5,"[[  0.50847508   0.34240854  -0.0812282    0.09833213]
 [ 13.41473442   7.84867791   0.           0.        ]]",[ 0.06985284  0.4855302 ],-0.243359603844,[-0.02583327 -0.08479364],-1.17137,"[ 0.89101268  1.38746115  0.76906754  0.78496888 -0.69221974  0.87444728
  1.17714558  1.10506627  1.32442996  0.26368999  0.        ]",[ 1.96249147  0.55220704]
6,"[[  0.81379729   0.51974358  -0.0812282    0.09833213]
 [ 17.10531634   9.87801635   0.           0.        ]]",[ 0.0153667   0.52783948],-0.193641953982,[-0.02583327 -0.08479364],-0.994352,"[ 0.63092621  1.29660985  1.13536359  1.08227478 -0.69221609  0.87444178
  1.48767236  1.36613341  0.89396348  0.62628547  0.        ]",[ 2.42955883  1.62065084]
7,"[[  1.19220202   0.7550486   -0.0812282    0.09833213]
 [ 20.72338675  13.63986219   0.           0.        ]]",[ 0.07101641  0.69779891],-0.124227413207,[-0.02583327 -0.08479364],-0.851449,"[ 0.18925318  1.12510682  1.44401936  1.43087896 -0.69221244  0.87443628
  1.79208648  1.85007667  0.24834682  0.74365964  0.        ]",[-0.7949173  -0.06511668]
8,"[[  1.57102582   1.0225484   -0.0812282    0.09833213]
 [ 17.17077678  13.11187815   0.           0.        ]]",[ 0.18174809  0.85241061],-0.0603254597012,[-0.02583327 -0.08479364],-0.707665,"[-0.32583806  0.87095033  1.55205824  1.74149718 -0.69220879  0.87443078
  1.49313876  1.78212404 -0.34746265  0.45859856  0.        ]",[-1.17854272  1.6803328 ]
9,"[[  1.87134845   1.32191113  -0.0812282    0.09833213]
 [ 12.8758639   16.81208296   0.           0.        ]]",[ 0.26191872  0.97514099],-0.0588480692479,[-0.02583327 -0.08479364],-0.764169,"[-0.73782966  0.53354224  1.48363959  1.95534264 -0.69220514  0.87442528
  1.13174034  2.25810927 -0.64747918 -0.04877513  0.        ]",[-0.03736506  0.92606722]
