timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.0220722   0.02886067 -0.06685587  0.08610653]
 [-0.0032845   0.0003212   0.          0.        ]]","[ 0.82245924  1.825823    0.09061816  0.31404513 -0.58289587  0.7688708
 -0.26267868  0.02233252  1.91175474 -0.72044068  0.        ]",-0.2903484669,[-0.26427165 -0.22209856],-1.8392,[ 1.04430926  1.79475951],[-0.12990202  1.64121566]
1,"[[-0.02730855  0.06859688 -0.06685587  0.08610653]
 [-0.51862893  3.96010192  0.          0.        ]]","[ 0.82224858  1.82328619  0.08202595  0.39464924 -0.58289533  0.76886995
 -0.31104302  0.52340892  1.91091746 -0.6882801   0.        ]",-0.28927983595,[-0.26427165 -0.22209856],-1.90115,[ 1.03518522  1.84157801],[ 1.86098711  1.39575133]
2,"[[  2.09748959e-03   1.86724682e-01  -6.68558657e-02   8.61065281e-02]
 [  3.44605802e+00   7.83975418e+00   0.00000000e+00   0.00000000e+00]]","[ 0.82284885  1.80362247  0.13028646  0.63247944 -0.58289478  0.76886909
  0.06103926  1.01434502  1.89634778 -0.50092717  0.        ]",-0.282539985345,[-0.26427165 -0.22209856],-1.74314,[ 0.63069552  2.03066969],[-0.19603248  1.72469553]
3,"[[  0.06254097   0.38169346  -0.06685587   0.08610653]
 [  2.60114969  11.64444038   0.           0.        ]]","[ 0.81968021  1.73223016  0.22942951  1.01197898 -0.58289423  0.76886823
 -0.01825468  1.49579283  1.82513537 -0.17949392  0.        ]",-0.267972592483,[-0.26427165 -0.22209856],-1.63097,[ 0.29319721  2.07540417],[ 0.74410996  2.53916458]
4,"[[  0.14357473   0.65198618  -0.06685587   0.08610653]
 [  5.49277369  15.37241365   0.           0.        ]]","[ 0.80616067  1.55807534  0.36169382  1.48779376 -0.58289369  0.76886738
  0.25312184  1.96752952  1.64012207  0.20763825  0.        ]",-0.242910808148,[-0.26427165 -0.22209856],-1.41933,[-0.34022051  2.10120606],[-1.47239164  1.14026131]
5,"[[  0.21264498   0.99612162  -0.06685587   0.08610653]
 [  1.42782743  19.02891464   0.           0.        ]]","[ 0.78631405  1.22937841  0.47324776  1.96021097 -0.58289314  0.76886652
 -0.12837042  2.43021604  1.32664782  0.51363818  0.        ]",-0.207054554223,[-0.26427165 -0.22209856],-1.13749,[-0.3112804   2.17867517],[-0.91213774  3.32029012]
6,"[[  0.20471268   1.41265748  -0.06685587   0.08610653]
 [ -2.20895247  22.61267076   0.           0.        ]]","[ 0.78897874  0.72442928  0.46050999  2.26110413 -0.58289259  0.76886566
 -0.4696795   2.88368871  0.97595236  0.57497612  0.        ]",-0.165626389395,[-0.26427165 -0.22209856],-1.10688,[-0.20200785  2.14429283],[ 1.09716031  1.82826194]
7,"[[  0.20069658   1.90013998  -0.06685587   0.08610653]
 [  1.79445425  26.12395104   0.           0.        ]]","[ 0.79028933  0.09546559  0.45405266  2.17728063 -0.58289204  0.76886481
 -0.09396206  3.32797862  0.5734229   0.42377174  0.        ]",-0.112955615147,[-0.26427165 -0.22209856],-0.800876,[-0.46243697  1.85746431],[ 0.24403583  2.44819155]
8,"[[  0.24595135   2.4571568   -0.06685587   0.08610653]
 [  2.7279458   29.56627346   0.           0.        ]]","[ 0.77403223 -0.49485174  0.52648144  1.53949932 -0.5828915   0.76886395
 -0.00635435  3.7635277   0.21418543 -0.00704782  0.        ]",-0.0659939531516,[-0.26427165 -0.22209856],-0.636779,[-0.5570842   1.28550577],[-1.38669645  0.82307372]
9,"[[  0.2602664    3.07530737  -0.06685587   0.08610653]
 [ -1.28382021  26.34325728   0.           0.        ]]","[ 0.76821673 -0.78654554  0.54922848  0.3899457  -0.58289095  0.76886309
 -0.38285646  3.35566446  0.14468604 -0.66150454  0.        ]",-0.0986941927838,[-0.26427165 -0.22209856],-0.80016,[-0.35666367  0.47642848],[ 0.16714089 -0.63868277]
