timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.00713161 -0.01061719  0.08439134  0.18615061]
 [-0.00254208  0.00275906  0.          0.        ]]","[ 0.80650549  1.4477123   0.46961296  0.28585693  0.73383616  1.62008451
 -0.04517242 -0.0149863   0.90062837 -2.17122205  0.        ]",-0.226768685864,[-0.72359961 -0.66542369],-3.2775,[ 2.83456278  0.99699754],[ 2.61476193  1.68568138]
1,"[[ 0.03249311  0.02914984  0.08439134  0.18615061]
 [ 3.95185358  3.96075783  0.          0.        ]]","[ 0.80549771  1.44723236  0.53968948  0.35191278  0.73383595  1.62008344
  0.54752883  0.54901575  0.89807492 -1.99316905  0.        ]",-0.216180385409,[-0.72359961 -0.66542369],-3.07908,[ 1.72648728  1.3396678 ],[ 1.21924837  1.61131229]
2,"[[ 0.15042161  0.14729087  0.08439134  0.18615061]
 [ 7.82811716  7.84041547  0.          0.        ]]","[ 0.78391152  1.43370437  0.74728516  0.54729794  0.73383575  1.62008238
  1.12851905  1.1018542   0.83777315 -1.47064452  0.        ]",-0.183325714187,[-0.72359961 -0.66542369],-2.61456,[ 0.08530614  2.12944937],[-0.35052501  2.31125388]
3,"[[  0.29150509   0.34227509   0.08439134   0.18615061]
 [  6.28542276  11.64531752   0.           0.        ]]","[ 0.72195473  1.37235557  0.99055947  0.86106233  0.73383554  1.62008131
  0.89729324  1.64403953  0.63046684 -0.8160971   0.        ]",-0.136085608732,[-0.72359961 -0.66542369],-2.18851,[-1.28514957  2.10529733],[-1.4513275   1.88540676]
4,"[[  0.37626552   0.61261075   0.08439134   0.18615061]
 [  2.20425258  15.37580083   0.           0.        ]]","[ 0.66626774  1.21131685  1.1321588   1.25872327  0.73383534  1.62008025
  0.28559024  2.1756191   0.30328203 -0.32819149  0.        ]",-0.0898784881248,[-0.72359961 -0.66542369],-2.01199,[-2.13854265  1.1402998 ],[-2.12871021  1.22895048]
5,"[[  0.38021467   0.95681375   0.08439134   0.18615061]
 [ -1.79600299  19.03227379   0.           0.        ]]","[ 0.66334304  0.89660716  1.1386497   1.66133468  0.73383513  1.62007918
 -0.31398491  2.6966503  -0.06795327 -0.11091416  0.        ]",-0.0540264217579,[-0.72359961 -0.66542369],-1.956,[-2.40253377  0.10046649],[-2.56661641  0.12106004]
6,"[[  0.30496043   1.33849845   0.08439134   0.18615061]
 [ -5.71653199  19.13577736   0.           0.        ]]","[ 0.71402588  0.44680547  1.01330679  1.92012294  0.73383493  1.62007811
 -0.90161018  2.71139509 -0.39497402 -0.17246104  0.        ]",-0.0465111795903,[-0.72359961 -0.66542369],-2.02477,[-1.58184016 -0.84389657],[-1.89991276 -1.82698461]
7,"[[  0.1520703    1.67769046   0.08439134   0.18615061]
 [ -9.55998119  14.7977873    0.           0.        ]]","[ 0.78341244  0.00871718  0.75016617  1.95526054  0.73383472  1.62007705
 -1.47768186  2.09324529 -0.57173878 -0.42869528  0.        ]",-0.0661083413978,[-0.72359961 -0.66542369],-2.15398,[ 0.42301989 -1.312989  ],[ 0.18884125 -1.80890483]
8,"[[ -0.02972942   1.93097409   0.08439134   0.18615061]
 [ -8.62313631  10.54477486   0.           0.        ]]","[ 0.80566871 -0.3108393   0.42964805  1.85814547  0.73383452  1.62007598
 -1.33726291  1.48720604 -0.63949174 -0.71511332  0.        ]",-0.0874240443406,[-0.72359961 -0.66542369],-2.28583,[ 0.95847303 -1.4093585 ],[ 1.18220465 -0.84102643]
9,"[[-0.16076399  2.10635729  0.08439134  0.18615061]
 [-4.49401232  7.00540359  0.          0.        ]]","[ 0.78069612 -0.51613949  0.19909392  1.73213552  0.73383431  1.62007492
 -0.71837225  0.98285862 -0.70102228 -0.92172466  0.        ]",-0.103114175701,[-0.72359961 -0.66542369],-2.40083,[ 0.48712543 -1.4272635 ],[ 0.43321438 -0.91412257]
