timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ -3.33516032e-02  -5.74116827e-02  -4.19400494e-02   1.87170200e-01]
 [  2.84637782e-03   9.79836540e-05   0.00000000e+00   0.00000000e+00]]","[  7.83635048e-01   1.71950591e+00   1.70145740e-01   1.77409103e-01
  -3.62371126e-01   1.63543270e+00  -2.00451628e-01   6.76123324e-04
   1.82215889e+00  -1.94165190e+00   0.00000000e+00]",-0.321571308076,[-0.34222743 -0.27727178],-2.27518,[ 2.41069388  2.61234474],[ 3.24518841  3.26727754]
1,"[[ 0.00637983 -0.01769733 -0.04194005  0.1871702 ]
 [ 3.95713472  3.95815138  0.          0.        ]]","[ 0.78458526  1.72143442  0.23699092  0.25325957 -0.36237092  1.63542972
  0.21957827  0.51076196  1.82643415 -1.80462323  0.        ]",-0.314215583451,[-0.34222743 -0.27727178],-2.20604,[ 2.04939818  2.77784133],[ 2.62844588  2.18595754]
2,"[[ 0.12441269  0.10039213 -0.04194005  0.1871702 ]
 [ 7.83326499  7.83786568  0.          0.        ]]","[ 0.77090326  1.71511003  0.43506416  0.47864897 -0.36237072  1.63542674
  0.63130597  1.01075149  1.79616979 -1.3993839   0.        ]",-0.290303879756,[-0.34222743 -0.27727178],-1.87873,[ 1.35964739  2.96194673],[ 1.91685213  3.10391437]
3,"[[  0.31920128   0.29530504  -0.04194005   0.1871702 ]
 [ 11.63303447  11.64073759   0.           0.        ]]","[ 0.69497137  1.66554439  0.75429802  0.84335486 -0.36237052  1.63542375
  1.03492202  1.50083669  1.61075893 -0.77461064  0.        ]",-0.244859646703,[-0.34222743 -0.27727178],-1.28186,[-0.0271058   3.00206995],[-0.4077536  3.4563272]
4,"[[  0.53336218   0.5655403   -0.04194005   0.1871702 ]
 [  9.78932353  15.37033995   0.           0.        ]]","[ 0.53811203  1.5198869   1.08178802  1.31133587 -0.36237031  1.63542077
  0.83907962  1.98147671  1.19324446 -0.19138812  0.        ]",-0.182136716205,[-0.34222743 -0.27727178],-0.896651,[-1.16598797  2.75800347],[-1.63067913  2.0913873 ]
5,"[[  0.68751393   0.90963409  -0.04194005   0.1871702 ]
 [  5.63975678  19.02683324   0.           0.        ]]","[ 0.3814435   1.22153195  1.29411948  1.79568888 -0.36237011  1.63541779
  0.39830625  2.45269056  0.66416553  0.0742228   0.        ]",-0.117132254493,[-0.34222743 -0.27727178],-0.672706,[-1.66686416  2.57940841],[-2.4160627   3.91470509]
6,"[[  0.75950214   1.32612988  -0.04194005   0.1871702 ]
 [  1.572632    22.61075918   0.           0.        ]]","[ 0.29688155  0.73978846  1.38488642  2.14152559 -0.36236991  1.63541481
 -0.03370994  2.91454611  0.18395148 -0.02106675  0.        ]",-0.0643800818881,[-0.34222743 -0.27727178],-0.615663,[-1.73118103  2.40487909],[-3.07415426  2.93265916]
7,"[[  0.75095439   1.81358911  -0.04194005   0.1871702 ]
 [ -2.41422068  26.12338207   0.           0.        ]]","[ 0.30727977  0.11442334  1.37441184  2.14238389 -0.3623697   1.63541182
 -0.45719947  3.36720409 -0.13693041 -0.41351782  0.        ]",-0.0632014744943,[-0.34222743 -0.27727178],-0.741393,[-1.34492803  2.16571093],[-1.30713652  2.92653532]
8,"[[  0.663453     2.37059817  -0.04194005   0.1871702 ]
 [ -6.32311134  29.56596473   0.           0.        ]]","[ 0.40814292 -0.50337022  1.26251837  1.61900691 -0.3623695   1.63540884
 -0.87240742  3.81082484 -0.23543112 -1.00569802  0.        ]",-0.114344085342,[-0.34222743 -0.27727178],-0.981589,[-0.86490381  1.74082375],[ 0.24331209  1.5307283 ]
9,"[[  0.54792487   2.99577161  -0.04194005   0.1871702 ]
 [ -5.2334517   32.94016189   0.           0.        ]]","[ 0.52480919 -0.85601856  1.10278931  0.56480291 -0.36236929  1.63540586
 -0.7566614   4.245619   -0.10933568 -1.7003725   0.        ]",-0.180024286439,[-0.34222743 -0.27727178],-1.23114,[-0.63345677  1.05469847],[-0.08135567  1.56603378]
10,"[[ 0.4410473   3.28388027 -0.04194005  0.1871702 ]
 [-5.45340181  0.04164946  0.          0.        ]]","[ 0.61478467 -0.85667507  0.94456458  0.01602451 -0.36236909  1.63540287
 -0.78002424  0.00600918  0.0233968  -2.0073126   0.        ]",-0.21069796474,[-0.34222743 -0.27727178],-1.5382,[ 0.36858538  0.67399061],[ 1.30601584  0.28604448]
11,"[[ 0.37278384  3.20920996 -0.04194005  0.1871702 ]
 [-1.38639446 -5.18057438  0.          0.        ]]","[ 0.66272374 -0.86680751  0.83909732  0.15792869 -0.36236889  1.63539989
 -0.34801969 -0.66697526 -0.02642464 -1.91515514  0.        ]",-0.201222983734,[-0.34222743 -0.27727178],-1.42886,[ 0.09344013  0.6851536 ],[-0.13914286  0.51073085]
12,"[[ 0.3398043   3.11630366 -0.04194005  0.1871702 ]
 [-1.90979847 -3.8038806   0.          0.        ]]","[ 0.68313796 -0.86935336  0.78708993  0.33540327 -0.36236868  1.63539691
 -0.40361634 -0.48956119 -0.06165165 -1.80618819  0.        ]",-0.190573394374,[-0.34222743 -0.27727178],-1.37088,[ 0.02743685  0.81165373],[-0.37744248  0.20859243]
13,"[[ 0.28699424  3.04926789 -0.04194005  0.1871702 ]
 [-3.36635195 -2.9026993   0.          0.        ]]","[ 0.71202888 -0.86424865  0.70256459  0.46328779 -0.36236848  1.63539392
 -0.55833366 -0.3734262  -0.07630662 -1.72211391  0.        ]",-0.182610512274,[-0.34222743 -0.27727178],-1.33464,[ 0.11261237  0.87510753],[-0.07139531  1.45405142]
14,"[[ 0.21750085  3.0159889  -0.04194005  0.1871702 ]
 [-3.58228716 -0.83389603  0.          0.        ]]","[ 0.74280384 -0.85955892  0.58935155  0.52651583 -0.36236828  1.63539094
 -0.58127031 -0.1068204  -0.07532721 -1.67326102  0.        ]",-0.178167503219,[-0.34222743 -0.27727178],-1.31223,[ 0.1188333   0.92099464],[-0.20121719  0.72512795]
15,"[[ 0.13857365  3.00640613 -0.04194005  0.1871702 ]
 [-4.30801995 -0.24110389  0.          0.        ]]","[ 0.76760406 -0.85794373  0.45867427  0.54467617 -0.36236807  1.63538796
 -0.65835851 -0.03042749 -0.06726928 -1.65267554  0.        ]",-0.176451184617,[-0.34222743 -0.27727178],-1.26003,[ 0.26911566  0.91029239],[-1.10930351 -0.56859662]
16,"[[ 0.0135432   2.97904094 -0.04194005  0.1871702 ]
 [-8.18210759 -2.48793152  0.          0.        ]]","[ 0.78445342 -0.85268417  0.24903107  0.59640072 -0.36236787  1.63538497
 -1.06987021 -0.31997527 -0.04869297 -1.60708095  0.        ]",-0.172698106439,[-0.34222743 -0.27727178],-1.30956,[ 0.90337205  0.85040283],[ 0.21437383  0.1585787 ]
17,"[[-0.13995725  2.93607646 -0.04194005  0.1871702 ]
 [-7.17130818 -1.81077404  0.          0.        ]]","[ 0.76726196 -0.84249697 -0.00849448  0.67712849 -0.36236767  1.63538199
 -0.96250029 -0.23271004 -0.01173233 -1.54643514  0.        ]",-0.168096818533,[-0.34222743 -0.27727178],-1.3249,[ 0.96665162  0.87682462],[ 1.52681673  0.72884254]
18,"[[-0.24223311  2.92917736 -0.04194005  0.1871702 ]
 [-3.06995183  1.1111322   0.          0.        ]]","[ 0.73280059 -0.84064185 -0.1773871   0.69002784 -0.36236746  1.63537901
 -0.52684623  0.14383535  0.01170065 -1.53542801  0.        ]",-0.167737341585,[-0.34222743 -0.27727178],-1.33112,[ 0.58792806  0.88490117],[ 1.879372    0.97266339]
19,"[[-0.26329614  2.98982274 -0.04194005  0.1871702 ]
 [ 0.95026093  4.94064472  0.          0.        ]]","[ 0.72345173 -0.85486851 -0.21170283  0.57604533 -0.36236726  1.63537603
 -0.09981152  0.63734364 -0.00853403 -1.60006317  0.        ]",-0.173024735818,[-0.34222743 -0.27727178],-1.3322,[ 0.09042634  0.77128816],[ 1.0481149   0.49993517]
