timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.03198169 -0.00971794 -0.03309196 -0.03111866]
 [-0.00260173  0.00453248  0.          0.        ]]","[ 0.77974834  1.64252505  0.23219758  0.2973581  -0.28038311 -0.25788921
 -0.1595502  -0.00496061  1.8371916   0.55104451  0.        ]",-0.244063333543,[-0.427549   -0.28732067],-2.15552,[-1.61691725 -2.07739377],[-1.1488514  -2.49355531]
1,"[[-0.07170827 -0.04934058 -0.03309196 -0.03111866]
 [-3.95689763 -3.95361044  0.          0.        ]]","[ 0.77589012  1.64101453  0.16479898  0.22432838 -0.28038299 -0.2578891
 -0.61764315 -0.5222588   1.82892456  0.40507144  0.        ]",-0.242265962648,[-0.427549   -0.28732067],-2.07858,[-1.07617545 -1.79444814],[-1.76968636 -1.51762728]
2,"[[-0.18973676 -0.16734007 -0.03309196 -0.03111866]
 [-7.83307537 -7.83340802  0.          0.        ]]","[ 0.74707487  1.62457172 -0.03389984  0.00813228 -0.28038287 -0.257889
 -1.0666859  -1.02931745  1.75961665 -0.01998707  0.        ]",-0.235818725289,[-0.427549   -0.28732067],-2.06369,[-0.79011762 -1.63669801],[-0.66114861 -2.3702204 ]
3,"[[ -0.37107319  -0.36216983  -0.03309196  -0.03111866]
 [-10.2924736  -11.63688      0.           0.        ]]","[ 0.65315896  1.55894401 -0.32954417 -0.33807763 -0.28038275 -0.25788889
 -1.35159835 -1.52639978  1.5216041  -0.62624029  0.        ]",-0.222430171934,[-0.427549   -0.28732067],-1.95678,[ 0.00861875 -1.19229364],[-0.92201244 -1.32747103]
4,"[[ -0.61147181  -0.63230852  -0.03309196  -0.03111866]
 [-13.73616151 -15.36453171   0.           0.        ]]","[ 0.44114493  1.39331543 -0.68880069 -0.77457303 -0.28038264 -0.25788878
 -1.75053641 -2.01357075  1.00017068 -1.22235288  0.        ]",-0.199028190205,[-0.427549   -0.28732067],-1.72135,[ 1.63561893 -0.21671221],[ 1.85664164  0.15694001]
5,"[[ -0.84379414  -0.93032201  -0.03309196  -0.03111866]
 [ -9.51007018 -14.43989058   0.           0.        ]]","[ 0.15222882  1.12374011 -0.98288423 -1.16330593 -0.28038252 -0.25788868
 -1.26095564 -1.89272417  0.34084163 -1.46307728  0.        ]",-0.169950736658,[-0.427549   -0.28732067],-1.45029,[ 2.02210689 -0.27986157],[ 1.6020434  -1.45586134]
6,"[[ -0.99241709  -1.25598862  -0.03309196  -0.03111866]
 [ -5.36606136 -18.11451041   0.           0.        ]]","[-0.06883745  0.75250235 -1.1360944  -1.43814866 -0.2803824  -0.25788857
 -0.78088476 -2.37296108 -0.18815399 -1.31296389  0.        ]",-0.139586309284,[-0.427549   -0.28732067],-1.14532,[ 2.08943152  0.86196625],[ 2.42573853  0.24892956]
7,"[[ -1.0589908   -1.60479915  -0.03309196  -0.03111866]
 [ -1.30459113 -16.77098552   0.           0.        ]]","[-0.1754964   0.30946794 -1.19472749 -1.52770506 -0.28038228 -0.25788846
 -0.31037601 -2.19736861 -0.4990758  -0.94779721  0.        ]",-0.107784609396,[-0.427549   -0.28732067],-1.03419,[ 1.39602649  1.06622565],[ 1.84893367  1.34823196]
8,"[[ -1.04512978  -1.89716528  -0.03309196  -0.03111866]
 [  2.67773197 -12.47988137   0.           0.        ]]","[-0.15293819 -0.06005133 -1.18305116 -1.43142675 -0.28038217 -0.25788836
  0.15096377 -1.63655559 -0.5798327  -0.60772116  0.        ]",-0.0809681271003,[-0.427549   -0.28732067],-0.968727,[ 0.2930879   0.56115186],[ 0.51755136  0.27098242]
9,"[[ -0.97155627  -2.13351964  -0.03309196  -0.03111866]
 [  4.67306189 -11.1599286    0.           0.        ]]","[-0.03632789 -0.33452022 -1.11640831 -1.24442508 -0.28038205 -0.25788825
  0.38211651 -1.46404736 -0.54260623 -0.35769594  0.        ]",-0.0591165343983,[-0.427549   -0.28732067],-0.906247,[-0.55375504  0.48416886],[-0.26855988  0.79034556]
