timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.01969949  0.09997539  0.02135197  0.19654865]
 [-0.00396544 -0.00475944  0.          0.        ]]","[ 0.79572424  1.76106949  0.15733572  0.4713032   0.18413019  1.72461065
 -0.22510704  0.00734933  1.2496283  -1.78578087  0.        ]",-0.267268450015,[-0.31312683 -0.25014761],-1.88973,[ 1.96607459  2.37849855],[ 1.66258961  1.3287291 ]
1,"[[ 0.01989723  0.13959358  0.02135197  0.19654865]
 [ 3.95048225  3.95339113  0.          0.        ]]","[ 0.79571679  1.75490268  0.22333822  0.54815612  0.18413008  1.72460676
  0.174854    0.51428885  1.24094584 -1.65455838  0.        ]",-0.257718067353,[-0.31312683 -0.25014761],-1.76425,[ 1.42205334  2.47789073],[ 1.52040142  2.13034176]
2,"[[ 0.1377993   0.25758871  0.02135197  0.19654865]
 [ 7.82686185  7.83319018  0.          0.        ]]","[ 0.77979905  1.72461155  0.41915438  0.77405273  0.18412997  1.72460286
  0.56691898  1.01119291  1.17412535 -1.27301189  0.        ]",-0.227692477124,[-0.31312683 -0.25014761],-1.47515,[ 0.53114003  2.63590169],[ 1.30165585  2.74022061]
3,"[[  0.33246367   0.45240879   0.02135197   0.19654865]
 [ 11.62704889  11.63612638   0.           0.        ]]","[ 0.70214655  1.63659277  0.7342286   1.13042519  0.18412986  1.72459896
  0.95127721  1.49825116  0.93896995 -0.707922    0.        ]",-0.17385729696,[-0.31312683 -0.25014761],-0.978072,[-0.79364681  2.70757771],[ 0.68886374  3.13706879]
4,"[[  0.59003771   0.72253531   0.02135197   0.19654865]
 [ 14.12229043  15.36406441   0.           0.        ]]","[ 0.50609124  1.44227646  1.11766573  1.56841689  0.18412976  1.72459507
  1.20364976  1.97570095  0.42924048 -0.17050613  0.        ]",-0.0962510761061,[-0.31312683 -0.25014761],-0.53274,[-1.90281808  2.47079611],[-2.34081314  3.35411878]
5,"[[  0.82999501   1.06650089   0.02135197   0.19654865]
 [  9.88764777  19.02029725   0.           0.        ]]","[ 0.23849056  1.09477102  1.42027997  1.98700502  0.18412965  1.72459117
  0.77534808  2.44396214 -0.22825658 -0.00370777  0.        ]",-0.0215238778065,[-0.31312683 -0.25014761],-0.516218,[-2.25994396  2.16066504],[-2.14090116  1.89651009]
6,"[[  9.86104992e-01   1.48286400e+00   2.13519674e-02   1.96548645e-01]
 [  5.73719848e+00   2.26040453e+01   0.00000000e+00   0.00000000e+00]]","[ 0.02765944  0.58007516  1.58023115  2.22268841  0.18412954  1.72458728
  0.35556228  2.9029327  -0.75443034 -0.27532294  0.        ]",-0.0686751350742,[-0.31312683 -0.25014761],-0.737577,[-2.28611016  1.8521173 ],[-0.77020947  1.57141131]
7,"[[  1.06915408e+00   1.97018670e+00   2.13519674e-02   1.96548645e-01]
 [  2.57817666e+00   2.61164817e+01   0.00000000e+00   0.00000000e+00]]","[-0.09423197 -0.04046237  1.65176034  2.07645054  0.18412943  1.72458338
  0.03605169  3.35276039 -1.00853949 -0.82730109  0.        ]",-0.127951508367,[-0.31312683 -0.25014761],-0.971096,[-2.01245642  1.52221799],[-1.60012481  1.33298409]
8,"[[  1.08051590e+00   2.52705848e+00   2.13519674e-02   1.96548645e-01]
 [ -1.42893241e+00   2.95591630e+01   0.00000000e+00   0.00000000e+00]]","[-0.11136904 -0.5978748   1.66076981  1.40287662  0.18412932  1.72457949
 -0.36923633  3.79364187 -0.92391714 -1.45315456  0.        ]",-0.173629256005,[-0.31312683 -0.25014761],-1.15474,[-1.68739259  1.12476563],[-1.66915629  1.14261202]
9,"[[  1.01251190e+00   3.15209686e+00   2.13519674e-02   1.96548645e-01]
 [ -5.35903565e+00   2.65463608e+01   0.00000000e+00   0.00000000e+00]]","[-0.01042954 -0.83597733  1.60402986  0.25573897  0.18412921  1.72457559
 -0.76673554  3.40776165 -0.53330834 -1.95171978  0.        ]",-0.20723216586,[-0.31312683 -0.25014761],-1.31857,[-0.84017462  0.40478212],[ 0.13652838  0.05984955]
