timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.03070421  0.04209464  0.02393413  0.16790057]
 [ 0.0017971  -0.00216006  0.          0.        ]]","[ 0.78605879  1.5606148   0.40460882  0.4113764   0.21558716  1.46422436
 -0.11464839 -0.00883603  1.39743387 -1.59255744  0.        ]",-0.243084873453,[-0.55639219 -0.39270493],-2.46039,[ 2.20776844  3.02729011],[ 2.47615546  2.49680115]
1,"[[ 0.0704149   0.08176427  0.02393413  0.16790057]
 [ 3.95611441  3.95593623  0.          0.        ]]","[ 0.78213242  1.55745178  0.47268031  0.48181176  0.2155871   1.46422301
  0.39044408  0.5216266   1.3860981  -1.4355399   0.        ]",-0.234200676806,[-0.55639219 -0.39270493],-2.2043,[ 1.55577946  3.28455472],[ 0.87698085  3.27833774]
2,"[[ 0.18354536  0.1998117   0.02393413  0.16790057]
 [ 7.34567937  7.83587579  0.          0.        ]]","[ 0.75411842  1.536131    0.66520188  0.68962867  0.21558703  1.46422167
  0.82339948  1.04161437  1.30786133 -0.99206734  0.        ]",-0.207104795447,[-0.55639219 -0.39270493],-1.90445,[ 0.36636603  3.43878126],[ 0.92335588  3.30917511]
3,"[[  0.36563836   0.39468627   0.02393413   0.16790057]
 [ 10.85205474  11.6388934    0.           0.        ]]","[ 0.65765463  1.46274393  0.96563797  1.02059725  0.21558697  1.46422032
  1.27127477  1.55129216  1.04620944 -0.34377761  0.        ]",-0.15945177438,[-0.55639219 -0.39270493],-1.40177,[-1.4839884   3.21436191],[-0.65544783  3.69405613]
4,"[[  0.55450424   0.66488836   0.02393413   0.16790057]
 [  8.0439873   15.36887115   0.           0.        ]]","[ 0.49383841  1.28743699  1.25568433  1.43414805  0.2155869   1.46421897
  0.91259433  2.05117938  0.56378251  0.20765569  0.        ]",-0.0996669179539,[-0.55639219 -0.39270493],-1.18527,[-2.32144594  2.62202001],[-2.96897612  1.4312198 ]
5,"[[  0.67409503   1.00895291   0.02393413   0.16790057]
 [  3.92885643  19.0253752    0.           0.        ]]","[ 0.35906414  0.96003619  1.42333094  1.84209446  0.21558683  1.46421763
  0.38696046  2.54121679  0.01550034  0.40396951  0.        ]",-0.0420446110742,[-0.55639219 -0.39270493],-1.14439,[-2.76002955  1.97721279],[-2.23347995  1.78007961]
6,"[[  0.71220242   1.42541938   0.02393413   0.16790057]
 [ -0.10469349  22.60927605   0.           0.        ]]","[ 0.31143055  0.46053431  1.47364328  2.09681415  0.21558677  1.46421628
 -0.12825287  3.02151979 -0.45691821  0.23521265  0.        ]",-0.0121865758888,[-0.55639219 -0.39270493],-1.19017,[-2.72225618  1.35455668],[-2.17270958  1.2987138 ]
7,"[[  6.70436899e-01   1.91284824e+00   2.39341290e-02   1.67900568e-01]
 [ -4.05880478e+00   2.61218210e+01   0.00000000e+00   0.00000000e+00]]","[ 0.36352085 -0.15796311  1.41841544  2.01251321  0.2155867   1.46421493
 -0.63331927  3.49225407 -0.76017641 -0.23381428  0.        ]",-0.0613766824586,[-0.55639219 -0.39270493],-1.32594,[-2.13621306  0.6679107 ],[-3.00138792 -0.73842896]
8,"[[  0.55036666   2.40076115   0.02393413   0.16790057]
 [ -7.93571535  22.68086028   0.           0.        ]]","[ 0.49808579 -0.67627275  1.24963401  1.53720197  0.21558664  1.46421359
 -1.12852427  3.03109243 -0.83545124 -0.82142198  0.        ]",-0.105664305078,[-0.55639219 -0.39270493],-1.56142,[-1.12511277  0.0160948 ],[-1.73555745 -1.06411197]
9,"[[  0.35350793   2.81014292   0.02393413   0.16790057]
 [-11.73767575  18.27197994   0.           0.        ]]","[ 0.66600452 -0.94369541  0.94614216  0.91543701  0.21558657  1.46421224
 -1.61415473  2.44021708 -0.77184138 -1.3300947   0.        ]",-0.141508004037,[-0.55639219 -0.39270493],-1.845,[ 0.4272677  -0.73693514],[ 0.81259467  1.08011224]
