timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.0831869   0.01392792  0.00909776 -0.01959939]
 [ 0.00450446  0.0047521   0.          0.        ]]",[-2.28636646 -1.89891076],-0.20372341698,[-0.57701069 -0.43634662],-2.29492,"[ 0.78168418  1.52690339  0.53128411  0.36202174  0.07665625 -0.16799898
 -0.09679698 -0.0094906   1.57624779  0.89194669  0.        ]",[-2.78945247 -1.43989387]
1,"[[ 0.04360104 -0.02569038  0.00909776 -0.01959939]
 [-3.94992971 -3.95339544  0.          0.        ]]",[-1.27939308 -1.54460776],-0.202457248794,[-0.57701069 -0.43634662],-2.41797,"[ 0.78662816  1.52660205  0.46280258  0.29255126  0.07665623 -0.16799893
 -0.61475694 -0.54599976  1.58363637  0.73064121  0.        ]",[-1.63263258 -2.04505112]
2,"[[-0.07428934 -0.14368562  0.00909776 -0.01959939]
 [-7.82622884 -7.83319915  0.          0.        ]]",[-0.77354699 -1.23495078],-0.198364208661,[-0.57701069 -0.43634662],-2.4246,"[ 0.78306339  1.51375695  0.25857704  0.08649145  0.07665621 -0.16799889
 -1.12248224 -1.07188944  1.55643743  0.25162146  0.        ]",[-0.45736891 -0.84075765]
3,"[[ -2.47403955e-01  -3.32188101e-01   9.09775844e-03  -1.95993890e-02]
 [ -9.47979967e+00  -1.10064631e+01   0.00000000e+00   0.00000000e+00]]",[-0.04797484 -0.82687473],-0.191322008041,[-0.57701069 -0.43634662],-2.43616,"[ 0.72846629  1.45663324 -0.03728089 -0.23428505  0.07665619 -0.16799884
 -1.33906948 -1.50201007  1.3781013  -0.43141002  0.        ]",[ 0.37166082 -1.16316863]
4,"[[ -4.20359215e-01  -5.89863683e-01   9.09775844e-03  -1.95993890e-02]
 [ -7.82135821e+00  -1.47486110e+01   0.00000000e+00   0.00000000e+00]]",[ 0.56598568 -0.33565524],-0.181307919386,[-0.57701069 -0.43634662],-2.28789,"[ 0.61685074  1.30944222 -0.32019596 -0.63785933  0.07665617 -0.16799879
 -1.12184265 -2.00923884  0.99238437 -1.05977011  0.        ]",[ 1.49013923  0.22129883]
5,"[[ -5.35554278e-01  -8.73127389e-01   9.09775844e-03  -1.95993890e-02]
 [ -3.71174401e+00  -1.35816334e+01   0.00000000e+00   0.00000000e+00]]",[ 0.62290037 -0.80860388],-0.168987517441,[-0.57701069 -0.43634662],-2.14554,"[ 0.51243684  1.06662374 -0.49741475 -1.00628802  0.07665615 -0.16799875
 -0.58355656 -1.85105819  0.5396291  -1.3866682   0.        ]",[ 0.28494641 -0.76832886]
6,"[[ -5.97743398e-01  -1.17258941e+00   9.09775844e-03  -1.95993890e-02]
 [ -2.51124805e+00  -1.63553164e+01   0.00000000e+00   0.00000000e+00]]",[ 0.98554039 -0.06919475],-0.153487150056,[-0.57701069 -0.43634662],-1.9326,"[ 0.44662524  0.73871736 -0.58835758 -1.27883065  0.07665613 -0.1679987
 -0.42631291 -2.22701448  0.11772376 -1.44414761  0.        ]",[ 0.80230224  0.41247033]
7,"[[ -6.15632904e-01  -1.48006785e+00   9.09775844e-03  -1.95993890e-02]
 [  7.11755320e-01  -1.43990137e+01   0.00000000e+00   0.00000000e+00]]",[ 0.57876724 -0.27816844],-0.134471520647,[-0.57701069 -0.43634662],-1.85602,"[ 0.42651474  0.35609474 -0.61383482 -1.40882542  0.07665611 -0.16799866
 -0.004157   -1.96184452 -0.22009476 -1.30176979  0.        ]",[ 0.40713543 -0.10138256]
8,"[[ -5.85379919e-01  -1.76921829e+00   9.09775844e-03  -1.95993890e-02]
 [  2.30829018e+00  -1.45156201e+01   0.00000000e+00   0.00000000e+00]]",[ 0.21774992  0.16774124],-0.113609168823,[-0.57701069 -0.43634662],-1.7632,"[ 0.46021888 -0.01437872 -0.57056666 -1.38162871  0.07665609 -0.16799861
  0.20496056 -1.97764737 -0.42490528 -1.04935352  0.        ]",[ 0.41222886 -0.90422049]
9,"[[ -5.23304548e-01  -2.09257142e+00   9.09775844e-03  -1.95993890e-02]
 [  3.89395149e+00  -1.78086940e+01   0.00000000e+00   0.00000000e+00]]",[-0.29047316  1.34618068],-0.0873744392867,[-0.57701069 -0.43634662],-1.61995,"[ 0.5246343  -0.40232573 -0.47908581 -1.18268988  0.07665607 -0.16799857
  0.41265387 -2.42400264 -0.56478498 -0.69231024  0.        ]",[ 1.00226597  2.47657257]
