timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.05800806  0.00092329 -0.13284956 -0.06468182]
 [ 0.00034619  0.00414299  0.          0.        ]]","[ 0.84042039  1.85899399  0.18793002  0.2358752  -1.15669333 -0.54914331
 -0.2802337   0.02924398  2.38718972  0.85346258  0.        ]",-0.351030230656,[-0.23695968 -0.19604301],-2.08662,[-1.94588757 -1.7235868 ],[-1.36067069 -1.04908425]
1,"[[ 0.01833985 -0.03870707 -0.13284956 -0.06468182]
 [-3.95400682 -3.95399228  0.          0.        ]]","[ 0.84280472  1.85800542  0.12343891  0.15367357 -1.15669121 -0.54914275
 -0.63741694 -0.46782443  2.38967001  0.73245806  0.        ]",-0.348784593685,[-0.23695968 -0.19604301],-2.11842,[-1.43018281 -1.70751071],[-0.72519735 -1.83773776]
2,"[[-0.08872425 -0.15671838 -0.13284956 -0.06468182]
 [-6.74314251 -7.83420695  0.          0.        ]]","[ 0.8368704   1.8429042  -0.05056915 -0.08985667 -1.15668908 -0.54914219
 -0.88934943 -0.95510675  2.36118811  0.39662977  0.        ]",-0.340406175928,[-0.23695968 -0.19604301],-2.09001,[-0.82294995 -1.78452694],[-0.39567075 -2.48003054]
3,"[[ -0.23794085  -0.35156816  -0.13284956  -0.06468182]
 [ -8.17383321 -11.63808739   0.           0.        ]]","[ 0.79867052  1.77873265 -0.28989917 -0.4805101  -1.15668696 -0.54914163
 -1.01857755 -1.43280094  2.22315774 -0.07238181  0.        ]",-0.322091155091,[-0.23695968 -0.19604301],-1.92247,[-0.36343783 -1.9357456 ],[-0.85697586 -0.79469122]
4,"[[ -0.43380706  -0.61357595  -0.13284956  -0.06468182]
 [-11.40222848 -14.55295662   0.           0.        ]]","[ 0.69710538  1.61967544 -0.59029593 -0.96064839 -1.15668484 -0.54914107
 -1.31018546 -1.79884877  1.88854074 -0.57425993  0.        ]",-0.287882398572,[-0.23695968 -0.19604301],-1.84651,[ 0.45634165 -1.55649865],[-0.19359854 -2.83663108]
5,"[[ -0.66727875  -0.94146648  -0.13284956  -0.06468182]
 [-11.94340663 -18.22383788   0.           0.        ]]","[ 0.50507445  1.3192626  -0.91330206 -1.44328055 -1.15668272 -0.54914051
 -1.3590653  -2.25983211  1.33201468 -0.90358296  0.        ]",-0.233279729715,[-0.23695968 -0.19604301],-1.43717,[ 1.09400654 -0.9158299 ],[ 1.43051245 -0.19116332]
6,"[[ -0.86410299  -1.30992521  -0.13284956  -0.06468182]
 [ -7.75287232 -18.62070096   0.           0.        ]]","[ 0.2904744   0.88544638 -1.14379289 -1.77054754 -1.1566806  -0.54913995
 -0.98054659 -2.30965907  0.77150682 -0.85424769  0.        ]",-0.169473797799,[-0.23695968 -0.19604301],-1.05803,[ 1.02267623 -0.4363853 ],[ 2.31801033 -0.35090237]
7,"[[ -0.97793956  -1.69258753  -0.13284956  -0.06468182]
 [ -3.64430581 -19.64210003   0.           0.        ]]","[ 0.14772389  0.38770051 -1.25578847 -1.82536962 -1.15667848 -0.54913939
 -0.60943261 -2.43791361  0.42302024 -0.53181295  0.        ]",-0.113465969211,[-0.23695968 -0.19604301],-0.818978,[ 0.6248495  -0.22777808],[ 0.35210236  0.85885704]
8,"[[ -1.03614306  -2.04740863  -0.13284956  -0.06468182]
 [ -2.18066078 -15.8526274    0.           0.        ]]","[ 0.07021117 -0.05477387 -1.30638303 -1.60951586 -1.15667636 -0.54913883
 -0.47722583 -1.96202411  0.29264756 -0.14588198  0.        ]",-0.0790182306316,[-0.23695968 -0.19604301],-0.680023,[ 0.3256585  -0.03045914],[-0.0558948   0.25786102]
9,"[[ -1.08155505  -2.35106769  -0.13284956  -0.06468182]
 [ -2.3598688  -14.51772905   0.           0.        ]]","[ 0.00783138 -0.37579297 -1.34257282 -1.24056553 -1.15667424 -0.54913826
 -0.49341264 -1.79438199  0.29641207  0.19504625  0.        ]",-0.0748970247222,[-0.23695968 -0.19604301],-0.701185,[ 0.22867386  0.08804449],[ 0.62992443  1.64057706]
10,"[[ -1.10326888  -2.59881072  -0.13284956  -0.06468182]
 [  0.1801792  -10.27071682   0.           0.        ]]","[-0.02254328 -0.57625236 -1.35883329 -0.83765164 -1.15667212 -0.5491377
 -0.26397783 -1.26104168  0.37658462  0.44239919  0.        ]",-0.0912741280768,[-0.23695968 -0.19604301],-0.935172,[-0.15571439  0.02323413],[-1.61012409  0.00625515]
11,"[[ -1.1394266   -2.80193719  -0.13284956  -0.06468182]
 [ -3.78277408 -10.04269914   0.           0.        ]]","[-0.07385884 -0.68985376 -1.38438878 -0.45723798 -1.15667    -0.54913714
 -0.62193859 -1.23240491  0.47999676  0.62224685  0.        ]",-0.111292058797,[-0.23695968 -0.19604301],-0.983995,[ 0.3011373   0.22082797],[ 1.28133629 -0.04529624]
12,"[[-1.17460818 -3.00259422 -0.13284956 -0.06468182]
 [ 0.25129438 -8.34328531  0.          0.        ]]","[-0.12461634 -0.75214885 -1.40739982 -0.0534775  -1.15666787 -0.54913658
 -0.25755315 -1.0189919   0.61521571  0.75887023  0.        ]",-0.13341153043,[-0.23695968 -0.19604301],-1.12674,[-0.09152553  0.1001941 ],[-0.75936739 -0.87170561]
13,"[[-1.19979349 -3.06398116 -0.13284956 -0.06468182]
 [-2.75988462 -0.02907758  0.          0.        ]]","[-0.16141783 -0.7608516  -1.42273227  0.07311623 -1.15666575 -0.54913602
 -0.52954352  0.02510133  0.66520338  0.7943976   0.        ]",-0.140822328213,[-0.23695968 -0.19604301],-1.14063,[ 0.29049042  0.47341511],[-0.73933823 -0.19281811]
14,"[[-1.28381238 -3.04743237 -0.13284956 -0.06468182]
 [-5.63245485  1.15816509  0.          0.        ]]","[-0.2866765  -0.75898838 -1.46688308  0.03890922 -1.15666363 -0.54913546
 -0.78901345  0.17419453  0.65410575  0.79576665  0.        ]",-0.139667114757,[-0.23695968 -0.19604301],-1.08895,[ 0.60486203  0.49648812],[ 1.09740891  0.62214604]
15,"[[-1.3556167  -2.99978071 -0.13284956 -0.06468182]
 [-1.56154587  3.59886311  0.          0.        ]]","[-0.39625359 -0.7516295  -1.49589946 -0.0592575  -1.15666151 -0.5491349
 -0.42129956  0.48069594  0.61851184  0.78756054  0.        ]",-0.135308886469,[-0.23695968 -0.19604301],-1.10084,[ 0.33018753  0.3185741 ],[ 0.15126964  0.14114051]
16,"[[-1.38052813 -2.92291083 -0.13284956 -0.06468182]
 [-0.93169821  4.08649881  0.          0.        ]]","[-0.43470364 -0.73355437 -1.50405606 -0.21611782 -1.15665939 -0.54913434
 -0.36440687  0.54193252  0.55811979  0.76238412  0.        ]",-0.127331938987,[-0.23695968 -0.19604301],-1.02606,[ 0.27505997  0.19786754],[ 1.64930493  0.99902328]
17,"[[-1.3592515  -2.80230201 -0.13284956 -0.06468182]
 [ 3.04606556  7.96146617  0.          0.        ]]","[-0.40185062 -0.69000761 -1.49714409 -0.45652529 -1.15665727 -0.54913378
 -0.00510643  1.02854827  0.46648613  0.69772884  0.        ]",-0.113781325399,[-0.23695968 -0.19604301],-1.01183,[-0.02291433 -0.26572573],[ 0.01766385  0.83098119]
18,"[[ -1.29823495  -2.6116409   -0.13284956  -0.06468182]
 [  3.05550476  11.09420518   0.           0.        ]]","[-0.30851806 -0.58484641 -1.47334788 -0.81477236 -1.15665515 -0.54913322
 -0.00425381  1.42195344  0.34475419  0.54664452  0.        ]",-0.0922807593825,[-0.23695968 -0.19604301],-0.937827,[-0.20913918 -0.82284474],[ 0.45781874 -2.1241428 ]
19,"[[-1.21955056 -2.43168791 -0.13284956 -0.06468182]
 [ 4.80711726  6.91502324  0.          0.        ]]","[-0.19053996 -0.44787464 -1.43406809 -1.11823859 -1.15665303 -0.54913266
  0.15396464  0.89713202  0.27115606  0.35228944  0.        ]",-0.0753139522461,[-0.23695968 -0.19604301],-0.836618,[-0.47046736 -0.88420224],[-0.93353558 -0.05994001]
20,"[[-1.16144597 -2.29714142 -0.13284956 -0.06468182]
 [ 1.01602496  6.54087507  0.          0.        ]]","[-0.10553229 -0.32418607 -1.39897734 -1.3170873  -1.15665091 -0.5491321
 -0.18847492  0.85014547  0.24695923  0.18791929  0.        ]",-0.0685150003966,[-0.23695968 -0.19604301],-0.757982,[-0.39139262 -1.00145209],[-0.74399669 -1.08118583]
21,"[[-1.17087743 -2.20735001 -0.13284956 -0.06468182]
 [-1.94923359  2.45190174  0.          0.        ]]","[-0.1191941  -0.2327285  -1.40501525 -1.43439303 -1.15664879 -0.54913154
 -0.45631895  0.33665321  0.22135232  0.10322103  0.        ]",-0.0648705444315,[-0.23695968 -0.19604301],-0.677472,[ 0.07547832 -0.6424374 ],[ 0.12896015 -0.16226162]
22,"[[-1.20435258 -2.16524546 -0.13284956 -0.06468182]
 [-1.40011231  1.76085465  0.          0.        ]]","[-0.16811645 -0.18763177 -1.42537403 -1.48482144 -1.15664667 -0.54913098
 -0.40671778  0.24987146  0.1954243   0.08248273  0.        ]",-0.0616441529864,[-0.23695968 -0.19604301],-0.709958,[ 0.07670351 -0.62140101],[-1.00726572 -0.47285796]
23,"[[-1.27179294 -2.14916143 -0.13284956 -0.06468182]
 [-5.33082501 -0.14607903  0.          0.        ]]","[-0.26854158 -0.17005643 -1.46120282 -1.50328325 -1.15664455 -0.54913042
 -0.76176883  0.01039898  0.15677719  0.113633    0.        ]",-0.0565743959333,[-0.23695968 -0.19604301],-0.677944,[ 0.68614155 -0.25533089],[-0.48389976 -0.48863307]
24,"[[-1.39656935 -2.1714641  -0.13284956 -0.06468182]
 [-7.14080879 -2.07773786  0.          0.        ]]","[-0.45956194 -0.19437596 -1.50875768 -1.47755502 -1.15664242 -0.54912986
 -0.9252591  -0.23217847  0.10578956  0.23051744  0.        ]",-0.0513838115782,[-0.23695968 -0.19604301],-0.559789,[ 1.02678776  0.0125685 ],[ 2.09726991 -1.54354427]
25,"[[-1.49824963 -2.25233462 -0.13284956 -0.06468182]
 [-3.04089075 -5.99627025  0.          0.        ]]","[-0.61850304 -0.27938004 -1.52910593 -1.37723188 -1.1566403  -0.5491293
 -0.55492245 -0.72426711  0.1045098   0.38491106  0.        ]",-0.0571301607713,[-0.23695968 -0.19604301],-0.726634,[ 0.68318659  0.23828891],[ 0.3493062   1.31245975]
26,"[[-1.54459217 -2.3313413  -0.13284956 -0.06468182]
 [-1.59811973 -1.91799024  0.          0.        ]]","[-0.6914336  -0.35721197 -1.532823   -1.26904574 -1.15663818 -0.54912873
 -0.42459983 -0.21211612  0.13531774  0.48570154  0.        ]",-0.0661320639111,[-0.23695968 -0.19604301],-0.773975,[ 0.44017804  0.00546484],[ 0.57262517 -1.57714068]
