timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.04605036  0.06678182 -0.11661013 -0.06757984]
 [-0.00193845 -0.00308529  0.          0.        ]]",[-2.0224359  -1.67778802],-0.332938347291,[-0.33799097 -0.28102484],-2.21035,"[  7.82199533e-01   1.71235290e+00   1.58841986e-01   4.14876003e-01
  -1.01356223e+00  -5.82358585e-01  -1.98435826e-01   5.53182396e-05
   2.46795600e+00   9.36015218e-01   0.00000000e+00]",[-1.13517333 -0.70001028]
1,"[[-0.08576847  0.03892625 -0.11661013 -0.06757984]
 [-3.95670639 -2.77324477  0.          0.        ]]",[-1.65994954 -1.59995604],-0.330541035442,[-0.33799097 -0.28102484],-2.21233,"[ 0.77757684  1.71425127  0.09191886  0.3615234  -1.0135612  -0.58235819
 -0.61259506 -0.35694867  2.46487569  0.81383628  0.        ]",[-1.49754156 -2.09848239]
2,"[[-0.20379264 -0.05570049 -0.11661013 -0.06757984]
 [-7.83281648 -6.67642266  0.          0.        ]]",[-1.43278968 -1.74671292],-0.321428458042,[-0.33799097 -0.28102484],-2.117,"[ 0.74750481  1.7132226  -0.10519227  0.1800973  -1.01356017 -0.5823578
 -1.01851642 -0.85997003  2.41975124  0.44109711  0.        ]",[-0.64238056 -1.31001448]
3,"[[ -0.38437713  -0.22762093  -0.11661013  -0.06757984]
 [-10.21775033 -10.50286031   0.           0.        ]]",[-1.20392883 -1.9095304 ],-0.301176126924,[-0.33799097 -0.28102484],-2.03598,"[ 0.6551349   1.68188869 -0.39666159 -0.14595208 -1.01355913 -0.58235741
 -1.26827496 -1.35310039  2.23536507 -0.11922199  0.        ]",[-0.56288081 -3.02156348]
4,"[[ -0.60903685  -0.47531043  -0.11661013  -0.06757984]
 [-12.24164211 -14.25356546   0.           0.        ]]",[-0.14243609 -1.12978446],-0.264715048094,[-0.33799097 -0.28102484],-1.84007,"[ 0.46635797  1.57196454 -0.72950312 -0.59085471 -1.0135581  -0.58235702
 -1.4802229  -1.8364684   1.81279882 -0.69588301  0.        ]",[ 0.39206559 -2.10524847]
5,"[[ -0.83587899  -0.79728144  -0.11661013  -0.06757984]
 [-10.44872622 -17.93125703   0.           0.        ]]",[ 0.56722045 -0.10034591],-0.211680806231,[-0.33799097 -0.28102484],-1.42295,"[ 0.2018802   1.32577445 -1.01626293 -1.08541713 -1.01355707 -0.58235662
 -1.29245972 -2.31042289  1.18488083 -1.01266212  0.        ]",[-0.53811697  0.63140776]
6,"[[ -1.06417276  -1.12725014  -0.11661013  -0.06757984]
 [-12.37427697 -15.07510838   0.           0.        ]]",[ 1.82349277  1.0052501 ],-0.148964137727,[-0.33799097 -0.28102484],-0.900467,"[-0.12554722  0.97747321 -1.24002105 -1.44558186 -1.01355603 -0.58235623
 -1.49410873 -1.94233338  0.53643592 -0.93702532  0.        ]",[ 2.39664274  1.05984099]
7,"[[ -1.2695304   -1.38603542  -0.11661013  -0.06757984]
 [ -8.1751697  -10.8176208    0.           0.        ]]",[ 1.64740968  1.09627628],-0.0932237523639,[-0.33799097 -0.28102484],-0.63455,"[-0.45862949  0.66028633 -1.3760865  -1.59853449 -1.013555   -0.58235584
 -1.05436042 -1.39365031  0.08943076 -0.61467745  0.        ]",[ 2.59549959  1.16426041]
8,"[[-1.39172284 -1.56051733 -0.11661013 -0.06757984]
 [-4.05756853 -6.6444861   0.          0.        ]]",[ 1.00858903  0.7847873 ],-0.0578855631105,[-0.33799097 -0.28102484],-0.600989,"[-0.66821918  0.43615013 -1.42513777 -1.63107521 -1.01355397 -0.58235545
 -0.62314847 -0.85583973 -0.10458169 -0.31673023  0.        ]",[-0.06631256  1.59282775]
9,"[[-1.4747117  -1.65235832 -0.11661013 -0.06757984]
 [-4.24064251 -2.55324746  0.          0.        ]]",[ 1.10319173  0.52862495],-0.0372672594255,[-0.33799097 -0.28102484],-0.523818,"[-0.81343522  0.31757616 -1.44435036 -1.62479729 -1.01355294 -0.58235506
 -0.64232025 -0.32858395 -0.19176363 -0.12398157  0.        ]",[ 0.81511489  1.01021682]
