timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.00890667 -0.08575484 -0.07865193 -0.19967075]
 [ 0.001645   -0.00035297  0.          0.        ]]",[-3.89079928 -1.60183239],-0.346466521294,[-0.30411416 -0.25198022],-2.51523,"[ 0.79931246  1.76544795  0.20773862  0.10319379 -0.68194799 -1.73052997
 -0.22510948  0.00864259  2.07425042  2.17579549  0.        ]",[-3.28815743 -1.91469637]
1,"[[-0.03073596 -0.12547425 -0.07865193 -0.19967075]
 [-3.95275204 -3.95840138  0.          0.        ]]",[-3.26882792 -1.01788867],-0.338730316405,[-0.30411416 -0.25198022],-2.44271,"[ 0.79857754  1.75999896  0.1416365   0.02559854 -0.6819474  -1.73052593
 -0.61660405 -0.49707218  2.06547885  2.04606791  0.        ]",[-2.77912243 -1.26326952]
2,"[[-0.14868287 -0.24356859 -0.07865193 -0.19967075]
 [-7.82907392 -7.83810121  0.          0.        ]]",[-2.21790147 -0.27903005],-0.313601151064,[-0.30411416 -0.25198022],-2.22574,"[ 0.78065647  1.7318341  -0.05415407 -0.20234556 -0.68194682 -1.73052188
 -1.00036845 -0.99277588  1.9985741   1.6692641   0.        ]",[-2.09330982 -0.94943281]
3,"[[ -0.34339152  -0.436477    -0.07865193  -0.19967075]
 [-11.62925676 -11.44071663   0.           0.        ]]",[-0.76597697  0.51760232],-0.266222825482,[-0.30411416 -0.25198022],-1.84984,"[ 0.70030967  1.64829467 -0.36858566 -0.55909244 -0.68194623 -1.73051783
 -1.37659374 -1.45307533  1.76506223  1.11289099  0.        ]",[-0.72929172 -1.25883801]
4,"[[ -0.60261329  -0.70273358  -0.07865193  -0.19967075]
 [-14.2843215  -15.17246689   0.           0.        ]]",[ 0.90193105  1.63151491],-0.193440279346,[-0.30411416 -0.25198022],-1.16408,"[ 0.50048071  1.46211121 -0.75233822 -0.99830482 -0.68194565 -1.73051379
 -1.63944812 -1.92987119  1.25832537  0.58062003  0.        ]",[ 1.32823231  1.9250725 ]
5,"[[ -0.84579946  -0.96344987  -0.07865193  -0.19967075]
 [-10.04819519 -10.91335822   0.           0.        ]]",[ 0.80086428  1.70575356],-0.120322061807,[-0.30411416 -0.25198022],-0.836573,"[ 0.22774775  1.2119222  -1.0553576  -1.34184212 -0.68194506 -1.73050974
 -1.22005986 -1.38568855  0.67041698  0.38632288  0.        ]",[-0.63592597  1.98084309]
6,"[[ -1.07003726  -1.13981039  -0.07865193  -0.19967075]
 [-12.36779608  -6.73658792   0.           0.        ]]",[ 1.7834394   2.24997044],-0.0654766087338,[-0.30411416 -0.25198022],-0.623471,"[-0.08285566  1.01305421 -1.27001166 -1.51352917 -0.68194448 -1.7305057
 -1.44970311 -0.85202796  0.19024055  0.44512977  0.        ]",[ 1.10293915  2.96056559]
7,"[[-1.2752534  -1.23348205 -0.07865193 -0.19967075]
 [-8.16765727 -2.64425602  0.          0.        ]]",[ 1.48808253  2.05415273],-0.0433699986438,[-0.30411416 -0.25198022],-0.705654,"[-0.40328529  0.90015907 -1.40246433 -1.58247103 -0.68194389 -1.73050165
 -1.03387862 -0.3291565  -0.15773523  0.60223267  0.        ]",[ 0.34019384  2.48953868]
8,"[[-1.42348939 -1.24611531 -0.07865193 -0.19967075]
 [-6.66090831  1.36754636  0.          0.        ]]",[ 1.4459548   1.76040363],-0.0509557778449,[-0.30411416 -0.25198022],-0.699208,"[-0.64846097  0.88462133 -1.45670357 -1.59053387 -0.68194331 -1.7304976
 -0.88470614  0.18342576 -0.35438341  0.72339982  0.        ]",[ 1.64830264  1.18950426]
9,"[[-1.51569219 -1.17931703 -0.07865193 -0.19967075]
 [-2.57302299  5.29914651  0.          0.        ]]",[ 0.7966826   0.95538151],-0.0544415069654,[-0.30411416 -0.25198022],-0.668642,"[-0.80406375  0.96596189 -1.47223042 -1.54454428 -0.68194273 -1.73049356
 -0.47999587  0.6857605  -0.44068016  0.73957662  0.        ]",[ 2.27728152  0.49199712]
