timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.04206652 -0.03274254 -0.01635795 -0.0716516 ]
 [-0.00450445  0.00243896  0.          0.        ]]","[ 0.78358916  1.57504685  0.41174671  0.27643352 -0.13152342 -0.60932829
 -0.12341104 -0.00771759  1.76637817  1.28406675  0.        ]",-0.238969985924,[-0.51092148 -0.3803598 ],-2.53181,[-3.46653843 -2.90694666],[-2.88367766 -2.65258862]
1,"[[  2.30223238e-03  -7.24066389e-02  -1.63579471e-02  -7.16516040e-02]
 [ -3.95876635e+00  -3.95566268e+00   0.00000000e+00   0.00000000e+00]]","[ 0.78530184  1.57236264  0.34364865  0.20542103 -0.13152338 -0.60932804
 -0.61921857 -0.53499536  1.7646957   1.12847075  0.        ]",-0.235021249145,[-0.51092148 -0.3803598 ],-2.41567,[-2.4532361  -2.03314042],[-3.31449048 -1.52168719]
2,"[[-0.1157634  -0.19044675 -0.01635795 -0.0716516 ]
 [-7.8349245  -7.83541823  0.          0.        ]]","[ 0.7723071   1.55246303  0.14183598 -0.00427083 -0.13152333 -0.60932778
 -1.1052326  -1.05183591  1.71233148  0.67230715  0.        ]",-0.222212937794,[-0.51092148 -0.3803598 ],-2.26641,[-1.37163234 -1.17729306],[-3.28093081 -1.18974176]
3,"[[ -0.31058626  -0.38531103  -0.01635795  -0.0716516 ]
 [-11.6348219  -11.63831955   0.           0.        ]]","[ 0.69237971  1.48136675 -0.18383996 -0.33874339 -0.13152329 -0.60932752
 -1.58168364 -1.55843734  1.47899873 -0.01828946  0.        ]",-0.198195107976,[-0.51092148 -0.3803598 ],-2.09103,[-0.16552398 -0.11543986],[ 0.18020371  1.28705424]
4,"[[ -0.53384271  -0.57603878  -0.01635795  -0.0716516 ]
 [-10.69390466  -7.44840684   0.           0.        ]]","[ 0.51506121  1.36803402 -0.53198512 -0.64149707 -0.13152325 -0.60932726
 -1.46370472 -1.0002782   1.0552107  -0.61039173  0.        ]",-0.170169114908,[-0.51092148 -0.3803598 ],-1.88785,[ 0.46384874 -0.78430915],[ 0.37138549  0.31988701]
5,"[[-0.73086646 -0.71082222 -0.01635795 -0.0716516 ]
 [-9.0140317  -6.03464907  0.          0.        ]]","[ 0.28925453  1.26403706 -0.80379841 -0.83468761 -0.13152321 -0.609327
 -1.25307187 -0.81194428  0.6147606  -0.93418007  0.        ]",-0.147901791623,[-0.51092148 -0.3803598 ],-1.75931,[ 0.92587566 -1.32149148],[ 1.4545028  -0.68840335]
6,"[[-0.86965875 -0.8576772  -0.01635795 -0.0716516 ]
 [-4.87896724 -8.6421644   0.          0.        ]]","[ 0.0959856   1.13065887 -0.96927039 -1.02091612 -0.13152317 -0.60932675
 -0.73459413 -1.1593032   0.22297411 -1.04725774  0.        ]",-0.130087265487,[-0.51092148 -0.3803598 ],-1.65124,[ 0.97659504 -0.78342587],[ 0.59226515 -1.47132157]
7,"[[ -0.94275302  -1.0685385   -0.01635795  -0.0716516 ]
 [ -2.43863346 -12.43132844   0.           0.        ]]","[-0.01574053  0.90826723 -1.04647788 -1.23637799 -0.13152313 -0.60932649
 -0.4286113  -1.66407412 -0.11413714 -0.99030655  0.        ]",-0.112365708911,[-0.51092148 -0.3803598 ],-1.4873,[ 1.18701828  0.46898735],[ 1.21692503 -0.21452003]
8,"[[ -0.95134669  -1.3232285   -0.01635795  -0.0716516 ]
 [  1.56603892 -13.03562186   0.           0.        ]]","[-0.02928837  0.60405908 -1.05507577 -1.4031443  -0.13152309 -0.60932623
  0.07351697 -1.74457274 -0.35130738 -0.80489846  0.        ]",-0.0936882191348,[-0.51092148 -0.3803598 ],-1.3087,[ 0.61786211  0.95153636],[ 1.968119    1.13076581]
9,"[[-0.88064376 -1.54163151 -0.01635795 -0.0716516 ]
 [ 5.49138257 -8.81867971  0.          0.        ]]","[ 0.07960784  0.32620108 -0.98132857 -1.45704488 -0.13152304 -0.60932597
  0.56569851 -1.18281328 -0.40790817 -0.61261914  0.        ]",-0.077985109282,[-0.51092148 -0.3803598 ],-1.36291,[-0.50835228  0.0779312 ],[-0.55381919  0.8828717 ]
