timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.02045407  0.03976565  0.03881765 -0.0552088 ]
 [-0.00248177 -0.00490148  0.          0.        ]]",[-2.40186667 -1.95783377],-0.182504624346,[-0.31923965 -0.26051116],-1.46369,"[ 0.79052623  1.74590254  0.24791435  0.35540972  0.33298478 -0.48009458
 -0.21269052  0.00393514  1.11747652  0.88845144  0.        ]",[-2.35731427 -2.35683357]
1,"[[ -1.92701296e-02  -4.38070040e-05   3.88176463e-02  -5.52088010e-02]
 [ -3.95677697e+00  -3.96285883e+00   0.00000000e+00   0.00000000e+00]]",[-1.45047712 -1.58452952],-0.178627227434,[-0.31923965 -0.26051116],-1.43,"[ 0.79056624  1.74692442  0.18125734  0.27816316  0.33298457 -0.48009425
 -0.61481591 -0.50371712  1.11900314  0.75509798  0.        ]",[-2.51937714 -2.40425688]
2,"[[-0.13729598 -0.11822646  0.03881765 -0.0552088 ]
 [-7.83292468 -7.8424778   0.          0.        ]]",[ 0.10713249 -0.85642213],-0.16723503611,[-0.31923965 -0.26051116],-1.37775,"[ 0.77459599  1.73786332 -0.01608111  0.04931484  0.33298437 -0.48009393
 -1.00899369 -1.00132106  1.0813141   0.36234341  0.        ]",[-0.48506841 -1.09964202]
3,"[[ -0.31163993  -0.31323865   0.03881765  -0.0552088 ]
 [ -9.5956818  -11.64605467   0.           0.        ]]",[ 1.19373357 -0.16801465],-0.150923490336,[-0.31923965 -0.26051116],-1.22614,"[ 0.70749853  1.68378192 -0.3009475  -0.31982794  0.33298417 -0.48009361
 -1.18825301 -1.48917021  0.90359725 -0.19917632  0.        ]",[ 1.8134832  -0.63425353]
4,"[[ -0.46195481  -0.56905828   0.03881765  -0.0552088 ]
 [ -5.44964522 -13.92828961   0.           0.        ]]",[ 1.35945201  0.14501227],-0.136046479219,[-0.31923965 -0.26051116],-1.02826,"[ 0.60942783  1.54244109 -0.53433615 -0.76759229  0.33298397 -0.48009329
 -0.76662762 -1.78188842  0.58045863 -0.65996269  0.        ]",[ 1.20026356  1.55193595]
5,"[[-0.53019343 -0.8051431   0.03881765 -0.0552088 ]
 [-1.38759754 -9.69428707  0.          0.        ]]",[ 1.03768778 -0.34167928],-0.125762705276,[-0.31923965 -0.26051116],-1.00835,"[ 0.55320932  1.34859317 -0.63502431 -1.1210142   0.33298377 -0.48009297
 -0.3535437  -1.23882898  0.29291746 -0.85514363  0.        ]",[ 1.00043211  0.27402881]
6,"[[-0.51798024 -0.98622905  0.03881765 -0.0552088 ]
 [ 2.59574835 -8.41853236  0.          0.        ]]",[ 0.53497565 -0.51228017],-0.117880521838,[-0.31923965 -0.26051116],-0.997234,"[ 0.56378947  1.1654258  -0.61727973 -1.34037682  0.33298357 -0.48009264
  0.05153671 -1.0751981   0.14351143 -0.87332663  0.        ]",[ 1.43508108 -1.96178013]
7,"[[ -0.42687136  -1.19266565   0.03881765  -0.0552088 ]
 [  6.50217568 -12.21242913   0.           0.        ]]",[-0.02884369  0.0707715 ],-0.10687941701,[-0.31923965 -0.26051116],-0.88804,"[ 0.63553742  0.92843244 -0.48118257 -1.525548    0.33298337 -0.48009232
  0.44879495 -1.56180427  0.07161926 -0.78942977  0.        ]",[ 0.60413605  0.0303108 ]
8,"[[ -0.27413242  -1.43328732   0.03881765  -0.0552088 ]
 [  8.76426812 -11.85089498   0.           0.        ]]",[-0.71417749  0.1747375 ],-0.0913130973959,[-0.31923965 -0.26051116],-0.818738,"[ 0.72624241  0.62727473 -0.2406876  -1.64433672  0.33298316 -0.480092
  0.67883476 -1.51543085  0.0346791  -0.6296917   0.        ]",[-0.2880778 -0.5452008]
9,"[[ -0.11201993  -1.68960539   0.03881765  -0.0552088 ]
 [  7.4512729  -13.77452923   0.           0.        ]]",[-0.69018799  0.6522963 ],-0.0723053875183,[-0.31923965 -0.26051116],-0.694739,"[ 0.78003316  0.29562878  0.02600759 -1.64897212  0.33298296 -0.48009168
  0.54531111 -1.76215385 -0.02493356 -0.44310165  0.        ]",[-0.02924772  0.26808885]
10,"[[  0.03436365  -1.95170658   0.03881765  -0.0552088 ]
 [  7.18797558 -12.44004565   0.           0.        ]]",[-0.90574187  0.60083622],-0.0507252884315,[-0.31923965 -0.26051116],-0.578608,"[ 0.78986096 -0.03294219  0.2712509  -1.52354014  0.33298276 -0.48009136
  0.51853508 -1.590989   -0.12293197 -0.25178919  0.        ]",[-0.51310187  1.47834997]
11,"[[ 0.15631539 -2.15830528  0.03881765 -0.0552088 ]
 [ 5.01443261 -8.23387665  0.          0.        ]]",[-0.89619464  0.58222556],-0.0323350622523,[-0.31923965 -0.26051116],-0.538821,"[ 0.76977496 -0.26976487  0.47484348 -1.33720572  0.33298256 -0.48009104
  0.29749923 -1.05150211 -0.20529491 -0.08747688  0.        ]",[-0.98060934 -0.02975282]
12,"[[ 0.21666006 -2.32252708  0.03881765 -0.0552088 ]
 [ 1.03322718 -8.18848889  0.          0.        ]]",[-0.40606397  0.95657617],-0.0181299488891,[-0.31923965 -0.26051116],-0.537628,"[ 0.75040793 -0.43664106  0.57433726 -1.13958869  0.33298236 -0.48009071
 -0.10736451 -1.04567945 -0.29993087  0.030379    0.        ]",[-0.74284705  1.37030508]
13,"[[ 0.2076114  -2.44494198  0.03881765 -0.0552088 ]
 [-1.92821901 -4.06674539  0.          0.        ]]",[-0.03423215  0.8477183 ],-0.0139151137617,[-0.31923965 -0.26051116],-0.54254,"[ 0.75370551 -0.54574867  0.55949263 -0.96712697  0.33298216 -0.48009039
 -0.40852505 -0.51702193 -0.39878673  0.10680714  0.        ]",[-0.46812753 -0.65507001]
14,"[[ 0.15083403 -2.5514934   0.03881765 -0.0552088 ]
 [-3.74350615 -6.58002035  0.          0.        ]]",[ 0.28124297  1.24378276],-0.0214920855939,[-0.31923965 -0.26051116],-0.577824,"[ 0.77122461 -0.62864479  0.46575222 -0.8017436   0.33298195 -0.48009007
 -0.59312819 -0.83937535 -0.50107864  0.1762652   0.        ]",[-0.50160306  1.71458708]
15,"[[ 0.05678139 -2.64205873  0.03881765 -0.0552088 ]
 [-5.65536156 -2.49014113  0.          0.        ]]",[ 0.68222165  1.08131993],-0.0325128033905,[-0.31923965 -0.26051116],-0.576043,"[ 0.78808968 -0.68952319  0.30882854 -0.65146426  0.33298175 -0.48008975
 -0.78755154 -0.31480463 -0.59611411  0.24772815  0.        ]",[-0.47600482 -0.52428312]
16,"[[-0.07411239 -2.71219514  0.03881765 -0.0552088 ]
 [-7.42813031 -4.51674178  0.          0.        ]]",[ 1.07696843  1.38657176],-0.0432858657555,[-0.31923965 -0.26051116],-0.559428,"[ 0.78612679 -0.73027791  0.08933881 -0.5297817   0.33298155 -0.48008943
 -0.96783034 -0.57473744 -0.67894409  0.31843871  0.        ]",[ 2.21852667  1.68878877]
17,"[[-0.1814758  -2.76190313  0.03881765 -0.0552088 ]
 [-3.32186028 -0.46756389  0.          0.        ]]",[ 0.41609091  0.85636812],-0.0507333342667,[-0.31923965 -0.26051116],-0.621216,"[ 0.7624494  -0.75566015 -0.08927427 -0.44109932  0.33298135 -0.48008911
 -0.5502472  -0.05538682 -0.73022257  0.38099061  0.        ]",[ 0.09728615  0.44759958]
18,"[[-0.2433881  -2.75337907  0.03881765 -0.0552088 ]
 [-2.87087074  1.31403148  0.          0.        ]]",[ 0.34713751  0.59785378],-0.0528568326136,[-0.31923965 -0.26051116],-0.640126,"[ 0.7398543  -0.75151662 -0.19081848 -0.45643885  0.33298115 -0.48008878
 -0.50438394  0.17312197 -0.74965815  0.37819558  0.        ]",[-0.23143387  0.89146264]
