timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.01798502 -0.01624775  0.1205896   0.19772727]
 [ 0.00342794 -0.00359672  0.          0.        ]]",[ 2.60665131  1.13230133],-0.215184966475,[-0.506338   -0.36145419],-2.06458,"[ 0.77992154  1.57017345  0.37561945  0.30549008  1.03622667  1.715138
 -0.12238441 -0.0085779   0.47458104 -2.03372114  0.        ]",[ 2.24344192  1.3428753 ]
1,"[[ 0.05772796  0.02339343  0.1205896   0.19772727]
 [ 3.95770508  3.95452805  0.          0.        ]]",[ 1.56208408  1.28851271],-0.203487523911,[-0.506338   -0.36145419],-1.93774,"[ 0.77700595  1.56998972  0.44404204  0.37660227  1.03622599  1.71513588
  0.36635332  0.5182723   0.46972234 -1.87883942  0.        ]",[ 1.82906137  1.7976104 ]
2,"[[ 0.1757723   0.1414111   0.1205896   0.19772727]
 [ 7.83384896  7.83430957  0.          0.        ]]",[-0.42947069  1.70968509],-0.167585221422,[-0.506338   -0.36145419],-1.56871,"[ 0.75036989  1.55750993  0.64592814  0.58748841  1.03622532  1.71513376
  0.84543381  1.03469418  0.40800606 -1.42583442  0.        ]",[-0.81635206  2.81530194]
3,"[[  0.29848002   0.33628162   0.1205896    0.19772727]
 [  4.44823498  11.64005035   0.           0.        ]]",[-1.32095885  1.69572771],-0.121110916101,[-0.506338   -0.36145419],-1.27514,"[ 0.69453515  1.49834592  0.85130573  0.92662957  1.03622465  1.71513164
  0.42698085  1.54125982  0.22925598 -0.90283487  0.        ]",[-1.4005076   2.82841283]
4,"[[  0.34686041   0.60651313   0.1205896    0.19772727]
 [  0.40330395  15.37064979   0.           0.        ]]",[-1.78804302  1.38162422],-0.082831535469,[-0.506338   -0.36145419],-1.14371,"[ 0.66480284  1.3410908   0.93035406  1.35724356  1.03622397  1.71512952
 -0.07296188  2.03782182 -0.02169873 -0.54822738  0.        ]",[-1.81792681  0.52561218]
5,"[[  0.31515206   0.93176765   0.1205896    0.19772727]
 [ -3.56098926  17.14883222   0.           0.        ]]",[-1.61322606  0.95961583],-0.063165375996,[-0.506338   -0.36145419],-1.10791,"[ 0.68477504  1.05160818  0.87868851  1.77465725  1.0362233   1.71512739
 -0.56293793  2.27450399 -0.28425378 -0.40673664  0.        ]",[-1.25611057  1.99255857]
6,"[[  0.20493567   1.31107565   0.1205896    0.19772727]
 [ -7.44776765  20.76981644   0.           0.        ]]",[-1.07562089  0.4125593 ],-0.0695645271714,[-0.506338   -0.36145419],-1.15415,"[ 0.73967415  0.61511168  0.69526489  2.06849114  1.03622262  1.71512527
 -1.043333    2.75647029 -0.5325978  -0.46889116  0.        ]",[-1.58566937  0.44307085]
7,"[[  1.77539503e-02   1.73995277e+00   1.20589600e-01   1.97727268e-01]
 [ -1.12579025e+01   2.21133034e+01   0.00000000e+00   0.00000000e+00]]",[-0.12277278 -0.17669792],-0.0969813378442,[-0.506338   -0.36145419],-1.29647,"[ 0.77992715  0.0686498   0.37521875  2.10305017  1.03622195  1.71512315
 -1.51425422  2.93528687 -0.76420638 -0.71699954  0.        ]",[ 0.46650541 -0.02429143]
8,"[[ -0.18664105   2.17685444   0.1205896    0.19772727]
 [ -9.1883918   21.57871679   0.           0.        ]]",[-0.11851332 -0.65669167],-0.133861838973,[-0.506338   -0.36145419],-1.56332,"[ 0.74657145 -0.44711857  0.024915    1.80913747  1.03622127  1.71512103
 -1.25846715  2.86412237 -1.01182658 -1.05818385  0.        ]",[ 0.65923943 -1.64193643]
9,"[[ -0.34239612   2.56441163   0.1205896    0.19772727]
 [ -6.39641825  17.19168502   0.           0.        ]]",[ 0.10422678 -1.19878697],-0.171304826512,[-0.506338   -0.36145419],-1.86488,"[ 0.66772436 -0.79205819 -0.23385251  1.31356238  1.0362206   1.71511891
 -0.91338613  2.28018281 -1.25828562 -1.3999303   0.        ]",[ 0.09596246 -2.47084318]
