timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[  3.69358853e-02  -7.46748622e-02  -1.98344634e-01   1.51891784e-01]
 [ -4.13451016e-03  -9.25489519e-05   0.00000000e+00   0.00000000e+00]]","[ 0.83007782  1.83917569  0.16978035  0.08933437 -1.72677358  1.34004573
 -0.27104371  0.02494164  2.93173574 -1.34726038  0.        ]",-0.435701748762,[-0.24908845 -0.21124229],-2.46638,[ 1.50559258  2.37248707],[ 1.24241742  2.70314768]
1,"[[ 0.07652911 -0.03496427 -0.19834463  0.15189178]
 [ 3.95029307  3.95796573  0.          0.        ]]","[ 0.82648543  1.84201869  0.23441761  0.17078546 -1.7267685   1.34004295
  0.09335984  0.52368408  2.92981294 -1.22440038  0.        ]",-0.431207394308,[-0.24908845 -0.21124229],-2.40268,[ 1.30832279  2.4716866 ],[ 0.83603315  2.32007476]
2,"[[ 0.18791849  0.08312407 -0.19834463  0.15189178]
 [ 7.17791548  7.83793819  0.          0.        ]]","[ 0.80300268  1.83829172  0.41488639  0.41316786 -1.72676341  1.34004018
  0.39078767  1.0125864   2.88725284 -0.87608125  0.        ]",-0.415727176773,[-0.24908845 -0.21124229],-2.19391,[ 0.89452314  2.6760323 ],[-0.35109744  2.47538552]
3,"[[  0.31610357   0.27805943  -0.19834463   0.15189178]
 [  5.64574223  11.6429096    0.           0.        ]]","[ 0.75190177  1.79251092  0.61774378  0.80649528 -1.72675832  1.34003741
  0.24959631  1.49203601  2.74486836 -0.44415654  0.        ]",-0.389072498512,[-0.24908845 -0.21124229],-2.02858,[ 0.61960471  2.84291506],[ 0.42258684  2.7634657 ]
4,"[[  0.44466226   0.54832626  -0.19834463   0.15189178]
 [  7.20508594  15.37134217   0.           0.        ]]","[ 0.67559346  1.6508336   0.81281098  1.31344224 -1.72675324  1.34003464
  0.39329102  1.96183729  2.46191676 -0.03209155  0.        ]",-0.349104680559,[-0.24908845 -0.21124229],-1.74454,[ 0.04717287  2.9555614 ],[ 0.37993537  3.9803851 ]
5,"[[  0.60241679   0.89242133  -0.19834463   0.15189178]
 [  8.56610832  19.02597557   0.           0.        ]]","[ 0.54954798  1.35506401  1.0359963   1.84208856 -1.72674815  1.34003187
  0.51871015  2.42233312  1.99123984  0.27038059  0.        ]",-0.289452540989,[-0.24908845 -0.21124229],-1.42448,[-0.30656615  3.07194853],[-0.598231    2.82126959]
6,"[[  0.74830606   1.3088944   -0.19834463   0.15189178]
 [  6.03140657  22.60936888   0.           0.        ]]","[ 0.40376302  0.87238301  1.22202803  2.2268686  -1.72674306  1.34002909
  0.28513441  2.87384322  1.44737224  0.26007372  0.        ]",-0.220615842583,[-0.24908845 -0.21124229],-1.17436,[-0.29526141  3.12922335],[ 0.82420399  3.05477189]
7,"[[  0.9004946    1.79631018  -0.19834463   0.15189178]
 [  9.17742087  26.12053016   0.           0.        ]]","[ 0.22519173  0.24053629  1.39084445  2.24489573 -1.72673797  1.34002632
  0.57504267  3.3162395   0.98124077 -0.12384966  0.        ]",-0.163287124749,[-0.24908845 -0.21124229],-0.885559,[-0.35263386  2.96969342],[-1.00774321  2.5054429 ]
8,"[[  1.0425494    2.35326119  -0.19834463   0.15189178]
 [  5.04153453  29.56307028   0.           0.        ]]","[ 0.0376896  -0.38986606  1.52175727  1.69946377 -1.72673289  1.34002355
  0.19391566  3.74997358  0.83208238 -0.77349776  0.        ]",-0.170080434231,[-0.24908845 -0.21124229],-1.05108,[-0.39931795  2.3909986 ],[ 1.07423605  0.62667232]
9,"[[  1.18213134   2.96354591  -0.19834463   0.15189178]
 [  8.90348334  31.45912417   0.           0.        ]]","[-0.16239383 -0.75541641  1.62268833  0.60641758 -1.7267278   1.34002078
  0.54979857  3.98883286  1.10766617 -1.3453557   0.        ]",-0.233548613562,[-0.24908845 -0.21124229],-1.40985,[-0.343182    1.57825506],[ 2.15446529  1.16839859]
10,"[[  1.3981441    3.24640733  -0.19834463   0.15189178]
 [ 12.68524734   0.64039436   0.           0.        ]]","[-0.49380739 -0.76892974  1.72033659  0.0276514  -1.72672271  1.34001801
  0.89829186  0.10561161  1.3645687  -1.45273158  0.        ]",-0.265755818857,[-0.24908845 -0.21124229],-1.51623,[-0.09036801  1.60607898],[ 0.94706164  2.57294579]
11,"[[  1.68694838   3.18681961  -0.19834463   0.15189178]
 [ 16.18362511  -4.44071601   0.           0.        ]]","[-0.95405227 -0.77477617  1.73362513  0.14970164 -1.72671763  1.34001523
  1.22066974 -0.53461835  1.32580788 -1.43185531  0.        ]",-0.260563343386,[-0.24908845 -0.21124229],-1.55017,[ 0.0510887   1.69597137],[ 0.84321478  1.71552159]
12,"[[  2.04090356   3.10579231  -0.19834463   0.15189178]
 [ 19.20184135  -3.3566318    0.           0.        ]]","[-1.49333238 -0.77527521  1.56724527  0.31611074 -1.72671254  1.34001246
  1.49879865 -0.39802107  1.28296879 -1.44570417  0.        ]",-0.257220675663,[-0.24908845 -0.21124229],-1.56519,[ 0.19382004  1.8062855 ],[ 0.57701616  1.56400531]
13,"[[  2.44404884   3.05419725  -0.19834463   0.15189178]
 [ 21.10633394  -1.87029917   0.           0.        ]]","[-1.99477173 -0.77111573  1.15976326  0.42189093 -1.72670745  1.34000969
  1.67429521 -0.21073969  1.28396402 -1.47389785  0.        ]",-0.259164628357,[-0.24908845 -0.21124229],-1.53788,[ 0.44050488  1.77032745],[-0.82257438  2.0850063 ]
14,"[[  2.8293068    3.02717777  -0.19834463   0.15189178]
 [ 17.43170661  -0.92264805   0.           0.        ]]","[-2.29106484 -0.76755087  0.61178089  0.47711345 -1.72670236  1.34000692
  1.3356716  -0.09133339  1.31394979 -1.48647359  0.        ]",-0.262920324832,[-0.24908845 -0.21124229],-1.65154,[ 0.67945057  1.59743404],[-0.34253068  1.33731806]
15,"[[  3.1608717    3.01426892  -0.19834463   0.15189178]
 [ 15.73045182  -0.4261161    0.           0.        ]]","[-2.36813261 -0.76551183  0.0778455   0.50343839 -1.72669728  1.34000415
  1.17889714 -0.02876915  1.3487512  -1.47661722  0.        ]",-0.265708982338,[-0.24908845 -0.21124229],-1.68943,[ 0.88183641  1.49016356],[ 0.01363497  1.08393153]
16,"[[  3.47289799   3.00842247  -0.19834463   0.15189178]
 [ 15.47303469  -0.18882546   0.           0.        ]]","[ -2.28141991e+00  -7.64516618e-01  -4.22545953e-01   5.15346727e-01
  -1.72669219e+00   1.34000138e+00   1.15517390e+00   1.13006403e-03
   1.37962542e+00  -1.44830974e+00   0.00000000e+00]",-0.266987986422,[-0.24908845 -0.21124229],-1.67741,[ 0.9994207   1.41038322],[-0.42514451  1.50462998]
17,"[[  3.76239659   3.00586553  -0.19834463   0.15189178]
 [ 13.48345551  -0.0813385    0.           0.        ]]","[-2.06990674 -0.76406691 -0.84184698  0.52055165 -1.7266871   1.3399986
  0.97183084  0.01467369  1.40080872 -1.40952024  0.        ]",-0.266719956952,[-0.24908845 -0.21124229],-1.70401,[ 1.04806983  1.32569218],[ 0.98536781  1.90916996]
18,"[[  4.06853116   3.0047745   -0.19834463   0.15189178]
 [ 17.11788884  -0.03431926   0.           0.        ]]","[-1.72894462 -0.76387193 -1.19849166  0.52277172 -1.72668202  1.33999583
  1.30674481  0.02059822  1.41198115 -1.36055265  0.        ]",-0.264897026203,[-0.24908845 -0.21124229],-1.68518,[ 1.0425148   1.33902788],[ 0.13749475  2.00450027]
19,"[[  4.41295087e+00   3.00431736e+00  -1.98344634e-01   1.51891784e-01]
 [  1.73233974e+01  -1.42595233e-02   0.00000000e+00   0.00000000e+00]]","[-1.24052313 -0.76378926 -1.45312666  0.52370155 -1.72667693  1.33999306
  1.32567991  0.02312579  1.40915392 -1.30277901  0.        ]",-0.261190026608,[-0.24908845 -0.21124229],-1.67925,[ 0.97953469  1.34019995],[ 0.30830523  0.98482866]
20,"[[  4.76822535e+00   3.00411238e+00  -1.98344634e-01   1.51891784e-01]
 [  1.82011254e+01  -6.96403600e-03   0.00000000e+00   0.00000000e+00]]","[-0.67933099 -0.7637516  -1.52333996  0.52411819 -1.72667184  1.33999029
  1.40656022  0.02404502  1.3895989  -1.24785119  0.        ]",-0.255964764969,[-0.24908845 -0.21124229],-1.67252,[ 0.87242055  1.37684238],[ 2.00005747  1.52828727]
21,"[[  5.16835751e+00   3.00403133e+00  -1.98344634e-01   1.51891784e-01]
 [  2.18000975e+01  -2.08428126e-03   0.00000000e+00   0.00000000e+00]]","[-0.06417195 -0.76373616 -1.35881855  0.52428261 -1.72666676  1.33998752
  1.73820325  0.02465987  1.35048088 -1.20034992  0.        ]",-0.249128590565,[-0.24908845 -0.21124229],-1.63714,[ 0.68931139  1.50248933],[ 0.84713822  1.85398164]
22,"[[  5.63368186e+00   3.00400751e+00  -1.98344634e-01   1.51891784e-01]
 [  2.47225986e+01  -5.93918488e-04   0.00000000e+00   0.00000000e+00]]","[ 0.50543675 -0.76373099 -0.87961281  0.52433058 -1.72666167  1.33998474
  2.00750622  0.02484764  1.2904008  -1.17371046  0.        ]",-0.241272171434,[-0.24908845 -0.21124229],-1.50516,[ 0.4003076   1.57887495],[-0.91043543  1.22464629]
23,"[[  6.08705643e+00   3.00400085e+00  -1.98344634e-01   1.51891784e-01]
 [  2.06285014e+01  -1.59746633e-04   0.00000000e+00   0.00000000e+00]]","[ 0.80050805 -0.7637289  -0.20928928  0.52434365 -1.72665659  1.33998197
  1.63022884  0.02490233  1.2285194  -1.18233773  0.        ]",-0.235316018407,[-0.24908845 -0.21124229],-1.45306,[ 0.09211729  1.61608541],[-0.425952    1.18359918]
24,"[[  6.47860826e+00   3.00399919e+00  -1.98344634e-01   1.51891784e-01]
 [  1.85336631e+01  -3.42226036e-05   0.00000000e+00   0.00000000e+00]]","[ 0.80072677 -0.7637277   0.42691962  0.52434654 -1.7266515   1.3399792
  1.43718548  0.02491813  1.18216369 -1.21612124  0.        ]",-0.232600612109,[-0.24908845 -0.21124229],-1.43921,[-0.12450955  1.68709028],[-0.09948015  0.49109436]
25,"[[  6.84164843   3.0034592   -0.19834463   0.15189178]
 [ 17.77288948  -0.03729469   0.           0.        ]]","[ 0.58812141 -0.76362963  0.97588082  0.52544485 -1.72664641  1.33997643
  1.36707708  0.02022317  1.15139247 -1.26423508  0.        ]",-0.232520770183,[-0.24908845 -0.21124229],-1.25151,[-0.24990924  1.7803129 ],[-1.93429883  0.99058108]
26,"[[  7.15385128e+00   3.00331900e+00  -1.98344634e-01   1.51891784e-01]
 [  1.34617619e+01   9.14367142e-03   0.00000000e+00   0.00000000e+00]]","[ 0.26215821 -0.76360345  1.35996108  0.52572962 -1.72664133  1.33997366
  0.96980432  0.02607454  1.1375995  -1.31439889  0.        ]",-0.234403606569,[-0.24908845 -0.21124229],-1.28226,[-0.27105865  1.8084029 ],[-0.72933112  1.99080337]
27,"[[  7.39144013   3.00356636  -0.19834463   0.15189178]
 [ 10.30763412   0.01247555   0.           0.        ]]","[-0.05475061 -0.76364716  1.57280843  0.5252258  -1.72663624  1.33997089
  0.67915     0.02649435  1.13620144 -1.35498355  0.        ]",-0.23695043079,[-0.24908845 -0.21124229],-1.31115,[-0.24888073  1.82213104],[ 0.26194158  2.64050561]
28,"[[  7.60595105e+00   3.00377260e+00  -1.98344634e-01   1.51891784e-01]
 [  1.11406821e+01   7.95146115e-03   0.00000000e+00   0.00000000e+00]]","[-0.37587534 -0.7636834   1.69459235  0.52480565 -1.72663115  1.33996811
  0.75591471  0.02592428  1.14165937 -1.39099213  0.        ]",-0.239890081724,[-0.24908845 -0.21124229],-1.36121,[-0.20866394  1.8656491 ],[ 0.26639812  1.84561329]
29,"[[  7.83713451e+00   3.00389098e+00  -1.98344634e-01   1.51891784e-01]
 [  1.19748833e+01   4.16540404e-03   0.00000000e+00   0.00000000e+00]]","[-0.74166649 -0.76370379  1.74439773  0.52456425 -1.72662607  1.33996534
  0.83278555  0.02544721  1.15429501 -1.4271643   0.        ]",-0.243546780466,[-0.24908845 -0.21124229],-1.3006,[-0.12908062  1.90042579],[-1.62141689  1.44446627]
30,"[[  8.03452883e+00   3.00395017e+00  -1.98344634e-01   1.51891784e-01]
 [  7.77853355e+00   1.98700720e-03   0.00000000e+00   0.00000000e+00]]","[-1.05588793 -0.76371353  1.71804456  0.52444331 -1.72662098  1.33996257
  0.44609021  0.0251727   1.17016009 -1.45452207  0.        ]",-0.246919321687,[-0.24908845 -0.21124229],-1.33236,[-0.00727013  1.82335889],[-0.80483335  2.59738564]
31,"[[  8.15658262e+00   3.00397772e+00  -1.98344634e-01   1.51891784e-01]
 [  4.43797791e+00   9.00394258e-04   0.00000000e+00   0.00000000e+00]]","[-1.24535942 -0.76371759  1.67032147  0.52438676 -1.7266159   1.3399598
  0.13825667  0.02503576  1.18203692 -1.46931284  0.        ]",-0.249056876233,[-0.24908845 -0.21124229],-1.49122,[ 0.13759963  1.74053764],[ 0.76817488  1.46637184]
32,"[[  8.27497631e+00   3.00399007e+00  -1.98344634e-01   1.51891784e-01]
 [  7.39154848e+00   3.98844282e-04   0.00000000e+00   0.00000000e+00]]","[-1.42239692 -0.76371891  1.60182993  0.52436112 -1.72661081  1.33995703
  0.41042913  0.02497255  1.19486084 -1.4818581   0.        ]",-0.251131037604,[-0.24908845 -0.21124229],-1.47996,[ 0.15168053  1.75716043],[-0.04217626  1.27162888]
33,"[[  8.41966370e+00   3.00399543e+00  -1.98344634e-01   1.51891784e-01]
 [  7.07823402e+00   1.69023660e-04   0.00000000e+00   0.00000000e+00]]","[-1.62608379 -0.76371898  1.48987743  0.52434972 -1.72660572  1.33995426
  0.38155673  0.02494357  1.21202758 -1.49453532  0.        ]",-0.253626939627,[-0.24908845 -0.21124229],-1.46346,[ 0.24648736  1.70927525],[-0.37046393  2.08767622]
34,"[[  8.54510585e+00   3.00399767e+00  -1.98344634e-01   1.51891784e-01]
 [  5.47133616e+00   6.95989430e-05   0.00000000e+00   0.00000000e+00]]","[-1.78831665 -0.76371849  1.36936739  0.52434466 -1.72660064  1.33995149
  0.23348002  0.02493103  1.22798096 -1.50296571  0.        ]",-0.255719515262,[-0.24908845 -0.21124229],-1.46865,[ 0.36513618  1.6548723 ],[-0.0451297   3.21128977]
35,"[[  8.65165306e+00   3.00399861e+00  -1.98344634e-01   1.51891784e-01]
 [  5.18434157e+00   2.95185527e-05   0.00000000e+00   0.00000000e+00]]","[-1.91361849 -0.76371776  1.25137396  0.52434227 -1.72659555  1.33994871
  0.20703314  0.02492596  1.24211534 -1.50815192  0.        ]",-0.257420489413,[-0.24908845 -0.21124229],-1.53269,[ 0.44837219  1.62036109],[ 0.95992298  3.585068  ]
36,"[[  8.79244295e+00   3.00399905e+00  -1.98344634e-01   1.51891784e-01]
 [  8.88232305e+00   1.51179121e-05   0.00000000e+00   0.00000000e+00]]","[-2.05905978 -0.76371694  1.07583574  0.52434088 -1.72659047  1.33994594
  0.54780412  0.02492412  1.26133034 -1.51212252  0.        ]",-0.259529070776,[-0.24908845 -0.21124229],-1.6592,[ 0.49000883  1.62286794],[ 0.4062652   0.48261444]
37,"[[  8.98446396   3.00345053  -0.19834463   0.15189178]
 [ 10.31500422  -0.03790927   0.           0.        ]]","[-2.21577813 -0.76361734  0.80633508  0.52545655 -1.72658538  1.33994317
  0.67982599  0.02014547  1.28764513 -1.5125977   0.        ]",-0.262095724183,[-0.24908845 -0.21124229],-1.6689,[ 0.6164366   1.58191371],[ 2.33794067  2.38468536]
38,"[[  9.22844009e+00   3.00331823e+00  -1.98344634e-01   1.51891784e-01]
 [  1.40700952e+01   9.99872969e-03   0.00000000e+00   0.00000000e+00]]","[-2.33762167 -0.76359257  0.42835521  0.52572526 -1.72658029  1.3399404
  1.02585894  0.02618207  1.32061103 -1.50389893  0.        ]",-0.264723973358,[-0.24908845 -0.21124229],-1.70122,[ 0.76083118  1.55228198],[ 0.41462295  0.81269104]
39,"[[  9.52351816e+00   3.00337345e+00  -1.98344634e-01   1.51891784e-01]
 [  1.54331691e+01  -1.23255736e-03   0.00000000e+00   0.00000000e+00]]","[-2.3605535  -0.76360165 -0.05185068  0.52561239 -1.72657521  1.33993763
  1.15146525  0.02476686  1.35678538 -1.4804275   0.        ]",-0.266760250926,[-0.24908845 -0.21124229],-1.74955,[ 0.921583   1.4822675],[ 2.13405315  0.88515319]
