timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.02946897 -0.03229513 -0.13163982  0.06525228]
 [-0.00042829  0.0003392   0.          0.        ]]","[ 1.06715029  1.23927653  0.07895856  0.08488119 -1.1595782   0.60173393
  0.13847347  0.06478737  1.88952973 -0.42854259  0.        ]",-0.347287563232,[-0.01921149 -0.0346255 ],-1.4498,[-0.03156964 -0.11405613],[-0.54036487 -0.90665919]
1,"[[ 0.00802712 -0.06829969 -0.13163982  0.06525228]
 [-2.13665052 -3.58883536  0.          0.        ]]","[ 1.06769359  1.23700643  0.04616962  0.02372924 -1.15956043  0.60172857
 -0.05784452 -0.3954615   1.88847579 -0.48787119  0.        ]",-0.348755591445,[-0.01921149 -0.0346255 ],-1.45615,[-0.05026598 -0.16608   ],[-1.04090252 -1.07687456]
2,"[[-0.07395761 -0.17907605 -0.13163982  0.06525228]
 [-6.04882466 -7.47584959  0.          0.        ]]","[ 1.06392717  1.22000959 -0.07912201 -0.16313216 -1.15954266  0.60172322
 -0.41737164 -0.89389856  1.86600281 -0.692078    0.        ]",-0.352402350473,[-0.01921149 -0.0346255 ],-1.46179,[-0.06034565 -0.22727796],[-0.03593193  0.08259109]
3,"[[-0.19516308 -0.32382643 -0.13163982  0.06525228]
 [-6.07165677 -7.00076814  0.          0.        ]]","[ 1.04134526  1.17526909 -0.26271649 -0.4013578  -1.15952489  0.60171786
 -0.41946671 -0.83296764  1.7868294  -0.9659595   0.        ]",-0.35379374954,[-0.01921149 -0.0346255 ],-1.48174,[-0.03829254 -0.22907342],[-0.11269181  0.1182508 ]
4,"[[-0.31986848 -0.4577515  -0.13163982  0.06525228]
 [-6.39780567 -6.39375738  0.          0.        ]]","[ 0.9972542   1.11189755 -0.44704289 -0.61179221 -1.15950712  0.6017125
 -0.44943672 -0.75512018  1.65936493 -1.20919517  0.        ]",-0.351036582605,[-0.01921149 -0.0346255 ],-1.49626,[-0.01258985 -0.2230321 ],[-0.25659052 -0.01409061]
5,"[[-0.4567425  -0.58491221 -0.13163982  0.06525228]
 [-7.2866538  -6.32254642  0.          0.        ]]","[ 0.92532926  1.03322718 -0.64065199 -0.79919353 -1.15948936  0.60170715
 -0.53111906 -0.74598087  1.48340097 -1.42277178  0.        ]",-0.344130655053,[-0.01921149 -0.0346255 ],-1.52282,[ 0.01137967 -0.22375455],[-0.32715171 -0.95032369]
6,"[[-0.61400716 -0.74785602 -0.13163982  0.06525228]
 [-8.43609005 -9.95970403  0.          0.        ]]","[ 0.81401435  0.90817236 -0.84731322 -1.01677541 -1.15947159  0.60170179
 -0.63674904 -1.21237296  1.22781846 -1.6063247   0.        ]",-0.330007888748,[-0.01921149 -0.0346255 ],-1.48873,[ 0.0201043  -0.24822673],[ 1.04532513 -0.91220145]
7,"[[ -0.74135649  -0.98132315  -0.13163982   0.06525228]
 [ -4.31259287 -13.37561774   0.           0.        ]]","[ 0.70319472  0.68790363 -0.99894064 -1.27384486 -1.15945383  0.60169643
 -0.25778693 -1.65037185  0.93008916 -1.68376592  0.        ]",-0.306523767524,[-0.01921149 -0.0346255 ],-1.3808,[ 0.02191672 -0.2634435 ],[-0.30126329 -0.33072833]
8,"[[ -0.83872153  -1.2593138   -0.13163982   0.06525228]
 [ -5.42032684 -14.4199686    0.           0.        ]]","[ 0.60717166  0.37787058 -1.10369787 -1.47900058 -1.15943606  0.60169108
 -0.35958858 -1.78424369  0.64383227 -1.63585143  0.        ]",-0.274897945736,[-0.01921149 -0.0346255 ],-1.26109,[ 0.02278918 -0.27560583],[-2.29614885 -0.45999475]
9,"[[ -0.98577078  -1.56311303  -0.13163982   0.06525228]
 [ -9.27201961 -15.95484181   0.           0.        ]]","[ 0.44580205  0.00652406 -1.2411955  -1.56075308 -1.1594183   0.60168572
 -0.71356648 -1.98099909  0.34569098 -1.46304332  0.        ]",-0.230811830563,[-0.01921149 -0.0346255 ],-1.17631,[ 0.01867063 -0.28841418],[ 0.92084035 -1.79620934]
10,"[[ -1.13282313  -1.91877138  -0.13163982   0.06525228]
 [ -5.4459206  -19.59884074   0.           0.        ]]","[ 0.26787589 -0.42682909 -1.35116653 -1.45884255 -1.15940054  0.60168037
 -0.3619299  -2.44815385  0.15031436 -1.15168899  0.        ]",-0.177809384523,[-0.01921149 -0.0346255 ],-1.00049,[ 0.00728622 -0.28827888],[-0.40482572 -1.50236367]
11,"[[ -1.25676144  -2.34658052  -0.13163982   0.06525228]
 [ -6.94304952 -23.17018554   0.           0.        ]]","[ 0.10787861 -0.8733559  -1.42070375 -1.07414501 -1.15938278  0.60167501
 -0.49951878 -2.90590983  0.14752083 -0.77035918  0.        ]",-0.128462699159,[-0.01921149 -0.0346255 ],-0.892066,[-0.00472057 -0.27507037],[ 1.13354811 -1.21940196]
12,"[[ -1.3545441   -2.84510862  -0.13163982   0.06525228]
 [ -2.84855166 -26.6709416    0.           0.        ]]","[-0.02312345 -1.1916264  -1.45984993 -0.356944   -1.15936502  0.60166966
 -0.12321314 -3.35450348  0.36769247 -0.45959004  0.        ]",-0.119689866686,[-0.01921149 -0.0346255 ],-0.800008,[-0.01660637 -0.23089996],[ 0.41906078  1.37872575]
13,"[[-1.39429964 -3.21351326 -0.13163982  0.06525228]
 [-1.13227057 -4.59839764  0.          0.        ]]","[-0.07727083 -1.24261921 -1.47168283  0.26213609 -1.15934726  0.6016643
  0.03452246 -0.52457662  0.62350674 -0.36853526  0.        ]",-0.149991307986,[-0.01921149 -0.0346255 ],-0.891249,[-0.00077741 -0.15310192],[ 0.33945344 -0.21590712]
14,"[[-1.40323021 -3.19082606 -0.13163982  0.06525228]
 [ 0.23452415  3.88941483  0.          0.        ]]","[-0.08949001 -1.24430549 -1.4739905   0.22362202 -1.1593295   0.60165894
  0.16013828  0.56364674  0.59815693 -0.37180815  0.        ]",-0.14640509286,[-0.01921149 -0.0346255 ],-0.890825,[ 0.02717575 -0.09174809],[ 0.30846037 -0.52323338]
