timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ -5.57892947e-02   8.78123512e-02  -1.95526537e-01   1.71915999e-01]
 [ -4.28690040e-03   1.81226582e-04   0.00000000e+00   0.00000000e+00]]",[ 1.28291333  3.13922024],-0.441073108516,[-0.65802056 -0.56420994],-4.59206,"[ 0.79443777  1.47411961  0.34742904  0.47304304 -1.69033315  1.49637285
 -0.06816732 -0.01289078  3.73891343 -1.88947798  0.        ]",[ 1.07544922  3.03827697]
1,"[[-0.01619898  0.12752836 -0.19552654  0.171916  ]
 [ 3.95016306  3.95823315  0.          0.        ]]",[ 1.40493667  3.97532678],-0.43579100186,[-0.65802056 -0.56420994],-4.48736,"[ 0.79727509  1.46860044  0.41691808  0.54026454 -1.69033174  1.4963718
  0.48636188  0.53763452  3.73396958 -1.71930711  0.        ]",[ 1.89957893  4.53752057]
2,"[[ 0.10169669  0.24561937 -0.19552654  0.171916  ]
 [ 7.82653798  7.83793631  0.          0.        ]]",[ 1.235268    4.71253586],-0.417389799214,[-0.65802056 -0.56420994],-4.30523,"[ 0.78724502  1.4402925   0.62368773  0.73771363 -1.69033033  1.49637075
  1.02994245  1.07726201  3.66854474 -1.2216755   0.        ]",[ 2.82164801  4.4097783 ]
3,"[[  0.29635443   0.44053344  -0.19552654   0.171916  ]
 [ 11.62670792  11.64077991   0.           0.        ]]",[ 1.43455374  5.34832621],-0.378929840464,[-0.65802056 -0.56420994],-3.60392,"[ 0.71070669  1.35564809  0.95831732  1.04972685 -1.69032891  1.4963697
  1.56283613  1.60619835  3.40430072 -0.47468336  0.        ]",[ 0.73547764  6.25676942]
4,"[[  0.55577167   0.71075144  -0.19552654   0.171916  ]
 [ 14.30634032  15.36855815   0.           0.        ]]",[ 0.95945942  5.56044054],-0.313757221889,[-0.65802056 -0.56420994],-3.09595,"[ 0.49775138  1.16602488  1.37207396  1.43446569 -1.6903275   1.49636865
  1.93859676  2.12469237  2.79828263  0.25963369  0.        ]",[ 1.04771875  6.40772143]
5,"[[  0.87876854   1.05477812  -0.19552654   0.171916  ]
 [ 17.98156041  19.02186518   0.           0.        ]]",[-0.84047472  5.23182392],-0.220449959843,[-0.65802056 -0.56420994],-2.37148,"[ 0.07668919  0.82408756  1.7977582   1.80457205 -1.69032609  1.4963676
  2.45396579  2.63282582  1.84491132  0.55735758  0.        ]",[-1.18386943  4.14612752]
6,"[[  1.19516312   1.47116473  -0.19552654   0.171916  ]
 [ 13.67233783  22.60485933   0.           0.        ]]",[-1.22181928  4.74951553],-0.137401889421,[-0.65802056 -0.56420994],-1.98262,"[-0.46357326  0.3147025   2.07935429  2.01781156 -1.69032468  1.49636655
  1.84968632  3.13117602  0.9654754   0.06667279  0.        ]",[-0.70140347  5.0639782 ]
7,"[[  1.43808816   1.95849748  -0.19552654   0.171916  ]
 [ 10.63027538  26.11671664   0.           0.        ]]",[-0.66246688  4.50889874],-0.143445702177,[-0.65802056 -0.56420994],-2.02141,"[-0.93074414 -0.30274445  2.18637537  1.89989224 -1.69032326  1.4963655
  1.42310043  3.61962715  0.63698276 -0.90169771  0.        ]",[-0.30588923  4.96022105]
8,"[[  1.63647877   2.51536887  -0.19552654   0.171916  ]
 [  9.21328892  29.55896757   0.           0.        ]]",[-0.26224247  4.26450014],-0.210590843617,[-0.65802056 -0.56420994],-2.58607,"[-1.32503624 -0.86156279  2.1980293   1.32155841 -1.69032185  1.49636445
  1.22439742  4.09839078  0.92533189 -1.77281099  0.        ]",[ 0.43585634  3.39780345]
9,"[[  1.83625583   3.14040323  -0.19552654   0.171916  ]
 [ 10.75841581  26.59495212   0.           0.        ]]",[ 0.16522698  4.27921152],-0.268684767163,[-0.65802056 -0.56420994],-3.04179,"[-1.71686424 -1.10691401  2.14028923  0.32575177 -1.69032044  1.4963634
  1.44106777  3.68611843  1.61676875 -1.99211714  0.        ]",[ 0.24676208  4.22522429]
