timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.0222885  -0.01702663  0.09078352 -0.19593134]
 [-0.00215287 -0.00463464  0.          0.        ]]","[ 0.80814281  1.43950678  0.45126483  0.27269883  0.78880353 -1.68808421
 -0.04003989 -0.01604674  0.83788007  3.17020159  0.        ]",-0.223720462958,[-0.71358514 -0.66924477],-4.3016,[-8.56847286 -3.52209687],[-8.86673414 -2.52424298]
1,"[[-0.0620062  -0.0568308   0.09078352 -0.19593134]
 [-3.95645875 -3.96259607  0.          0.        ]]","[ 0.8047893   1.43759275  0.38095418  0.20693526  0.7888033  -1.68808307
 -0.6396681  -0.58327201  0.82875632  2.99060183  0.        ]",-0.212615240358,[-0.71358514 -0.66924477],-4.21786,[-7.25782394 -2.34192204],[-7.55383584 -2.18354551]
2,"[[-0.18002604 -0.17500821  0.09078352 -0.19593134]
 [-7.8326509  -7.84221523  0.          0.        ]]","[ 0.77625539  1.41980623  0.17347903  0.01296337  0.78880308 -1.68808193
 -1.22745087 -1.1392696   0.74889142  2.46789264  0.        ]",-0.178341275291,[-0.71358514 -0.66924477],-3.89894,[-3.96221185  0.13980849],[-3.54527487 -0.74103579]
3,"[[ -0.37480739  -0.35971902   0.09078352  -0.19593134]
 [-11.63292016 -10.61959396   0.           0.        ]]","[ 0.66952665  1.35636048 -0.15794276 -0.28117069  0.78880285 -1.6880808
 -1.80371988 -1.53730186  0.46348272  1.70036168  0.        ]",-0.119869718946,[-0.71358514 -0.66924477],-3.09875,[ 0.72892439  2.87587023],[ 0.95130278  3.55539626]
4,"[[-0.56741829 -0.53028653  0.09078352 -0.19593134]
 [-7.64138155 -6.45104753  0.          0.        ]]","[ 0.49461395  1.26088039 -0.46158981 -0.53541489  0.78880263 -1.68807966
 -1.19844529 -0.93989677  0.03527828  1.11492913  0.        ]",-0.062174793282,[-0.71358514 -0.66924477],-2.6249,[ 0.58684468  2.01610565],[ 1.23692826  2.41637594]
5,"[[-0.67905285 -0.61831191  0.09078352 -0.19593134]
 [-3.53567644 -2.36511288  0.          0.        ]]","[ 0.36411415  1.19863953 -0.62212742 -0.65756881  0.78880241 -1.68807852
 -0.575859   -0.35433122 -0.25120123  0.87338341  0.        ]",-0.0319430651207,[-0.71358514 -0.66924477],-2.49425,[-0.53891277  1.15164852],[-0.12980067  1.02993818]
6,"[[-0.75423114 -0.62541463  0.09078352 -0.19593134]
 [-3.98065165  1.64148903  0.          0.        ]]","[ 0.26518294  1.19325181 -0.72254758 -0.66711387  0.78880218 -1.68807738
 -0.64333457  0.21986494 -0.39736116  0.7636473   0.        ]",-0.0196907068931,[-0.71358514 -0.66924477],-2.43516,[-0.26501429  0.59242052],[-0.344456    0.90445323]
7,"[[-0.84673888 -0.55697394  0.09078352 -0.19593134]
 [-5.26583372  5.19075496  0.          0.        ]]","[ 0.13218799  1.24290673 -0.83665306 -0.57317739  0.78880196 -1.68807625
 -0.83821844  0.72851906 -0.49566882  0.66576861  0.        ]",-0.0140198665387,[-0.71358514 -0.66924477],-2.39899,[ 0.21057406 -0.43467876],[-0.68880493 -0.4306973 ]
8,"[[-0.97834382 -0.47129032  0.09078352 -0.19593134]
 [-7.88592418  3.38364078  0.          0.        ]]","[-0.07628093  1.2977518  -0.97920528 -0.44985964  0.78880173 -1.68807511
 -1.23552663  0.46953681 -0.65947895  0.5415628   0.        ]",-0.0219733909986,[-0.71358514 -0.66924477],-2.20614,[ 2.30401754  0.29486412],[ 2.52879426  0.09670644]
9,"[[-1.09480559 -0.40046204  0.09078352 -0.19593134]
 [-3.77396314  3.69812371  0.          0.        ]]","[-0.27702597  1.33667773 -1.08422028 -0.3437228   0.78880151 -1.68807397
 -0.61199156  0.51460606 -0.81925793  0.45061943  0.        ]",-0.0367598090318,[-0.71358514 -0.66924477],-2.21818,[ 0.92856824 -0.38004246],[ 1.54631619 -0.58475742]
10,"[[-1.12983509 -0.3504803   0.09078352 -0.19593134]
 [ 0.25757745  1.30801362  0.          0.        ]]","[ -3.39968607e-01   1.36053851e+00  -1.11168973e+00  -2.66847342e-01
   7.88801285e-01  -1.68807283e+00  -6.51482146e-04   1.72073158e-01
  -8.35222310e-01   4.30596426e-01   0.00000000e+00]",-0.0383802437175,[-0.71358514 -0.66924477],-2.3392,[-0.20656244 -0.0148672 ],[-0.1601821  -0.11982207]
11,"[[-1.13109066 -0.32933771  0.09078352 -0.19593134]
 [-0.38100776  0.80791155  0.          0.        ]]","[-0.34224455  1.36971532 -1.1126376  -0.23389051  0.78880106 -1.6880717
 -0.09748611  0.10040221 -0.81324367  0.4329581   0.        ]",-0.036308248196,[-0.71358514 -0.66924477],-2.29738,[ 0.05287382  0.15118699],[ 0.34986366 -0.27001136]
12,"[[-1.12474452 -0.32407221  0.09078352 -0.19593134]
 [ 1.01098605 -0.27774075  0.          0.        ]]","[-0.33075447  1.37191476 -1.1078182  -0.22564492  0.78880084 -1.68807056
  0.11359494 -0.05518548 -0.79366238  0.43890041  0.        ]",-0.0344339882366,[-0.71358514 -0.66924477],-2.40905,[-0.3307775   0.39158219],[-1.38465143  0.67455655]
13,"[[-1.14442695 -0.30275808  0.09078352 -0.19593134]
 [-2.96598063  2.40022585  0.          0.        ]]","[-0.36650185  1.3804697  -1.12255301 -0.19212113  0.78880061 -1.68806942
 -0.4894698   0.32860098 -0.81071528  0.42744852  0.        ]",-0.0361159837596,[-0.71358514 -0.66924477],-2.23696,[ 0.77764201 -0.22485034],[ 1.26365449  0.12345779]
14,"[[-1.1634684  -0.25034091  0.09078352 -0.19593134]
 [ 1.04846017  2.84002736  0.          0.        ]]","[-0.40139075  1.39910073 -1.13621323 -0.10875631  0.78880039 -1.68806828
  0.11927766  0.39163004 -0.79062633  0.42377572  0.        ]",-0.034274997661,[-0.71358514 -0.66924477],-2.33236,[-0.79781389 -0.70206094],[-0.44283311 -1.27907021]
15,"[[-1.16026839 -0.23382553  0.09078352 -0.19593134]
 [-0.72256439 -1.17511006  0.          0.        ]]","[-0.39550694  1.40425471 -1.13395814 -0.08224603  0.78880017 -1.68806715
 -0.1492795  -0.18379014 -0.76467908  0.43070339  0.        ]",-0.0317931059737,[-0.71358514 -0.66924477],-2.31881,[ 0.40552726  0.65683293],[ 0.10181656  1.32971472]
16,"[[-1.17055039 -0.21736806  0.09078352 -0.19593134]
 [-0.30701526  2.80758355  0.          0.        ]]","[-0.41444078  1.40904698 -1.14114282 -0.05572478  0.78879994 -1.68806601
 -0.08626583  0.38698048 -0.76767845  0.42666373  0.        ]",-0.0321100224031,[-0.71358514 -0.66924477],-2.36064,[-0.358621   -0.65452737],[-0.96708268 -1.29131297]
17,"[[-1.21499864 -0.20148716  0.09078352 -0.19593134]
 [-4.12510106 -1.20611895  0.          0.        ]]","[-0.49721454  1.41334488 -1.1702089  -0.03004102  0.78879972 -1.68806487
 -0.66523829 -0.18823424 -0.84449932  0.39598517  0.        ]",-0.0395747779919,[-0.71358514 -0.66924477],-2.16745,[ 2.06843877  0.89025855],[ 2.48449262 -0.41423714]
18,"[[-1.25698501 -0.2418422   0.09078352 -0.19593134]
 [-0.0869817  -2.82398848  0.          0.        ]]","[-0.57667285  1.40179344 -1.19465252 -0.09512777  0.78879949 -1.68806374
 -0.05289982 -0.42009553 -0.98247835  0.36194402  0.        ]",-0.052764032733,[-0.71358514 -0.66924477],-2.35741,[ 1.06958568  1.17195392],[ 0.6697467   1.19720221]
19,"[[-1.23213984 -0.25804332  0.09078352 -0.19593134]
 [ 2.56268356  1.19050152  0.          0.        ]]","[-0.52951296  1.39657529 -1.18054356 -0.12108232  0.78879927 -1.6880626
  0.34889414  0.15523224 -0.94737061  0.37424695  0.        ]",-0.0493655924287,[-0.71358514 -0.66924477],-2.36871,[-0.59637451 -0.24186145],[-0.08900021 -0.42787901]
20,"[[-1.18492071 -0.25146687  0.09078352 -0.19593134]
 [ 2.16056742 -0.52713302  0.          0.        ]]","[-0.44104058  1.39873237 -1.15089374 -0.11055965  0.78879905 -1.68806146
  0.28791737 -0.0909268  -0.83776539  0.40694889  0.        ]",-0.0388289689485,[-0.71358514 -0.66924477],-2.34972,[-0.49900296  0.29992008],[-0.37808243 -0.34487816]
21,"[[-1.15713943 -0.27560016  0.09078352 -0.19593134]
 [ 0.62267861 -1.88168457  0.          0.        ]]","[-0.38976106  1.39054683 -1.13173461 -0.1490835   0.78879882 -1.68806032
  0.05471253 -0.28505138 -0.80630415  0.42303756  0.        ]",-0.0357431062823,[-0.71358514 -0.66924477],-2.31409,[ 0.1370665   0.85395932],[ 0.2519598   0.71739157]
22,"[[-1.13481982 -0.2843634   0.09078352 -0.19593134]
 [ 1.60601141  0.99577229  0.          0.        ]]","[-0.34901134  1.38739322 -1.11543416 -0.16300853  0.7887986  -1.68805919
  0.2038247   0.12732519 -0.76901605  0.43910164  0.        ]",-0.0321285470054,[-0.71358514 -0.66924477],-2.35218,[-0.79376626 -0.10886796],[-0.63308742 -0.24480589]
23,"[[-1.12814254 -0.27436167  0.09078352 -0.19593134]
 [-0.92983975  0.00769101  0.          0.        ]]","[-0.33690134  1.39098325 -1.11040144 -0.14711263  0.78879837 -1.68805805
 -0.18071082 -0.01427959 -0.74326848  0.44727895  0.        ]",-0.0296619146771,[-0.71358514 -0.66924477],-2.32226,[ 0.20006405  0.3530581 ],[-0.06701474  0.47574796]
24,"[[-1.14922188 -0.25530798  0.09078352 -0.19593134]
 [-1.17726838  1.89139967  0.          0.        ]]","[-0.37525856  1.39747582 -1.1260432  -0.11670769  0.78879815 -1.68805691
 -0.21823078  0.25568015 -0.7660029   0.43423926  0.        ]",-0.0318860530221,[-0.71358514 -0.66924477],-2.27026,[ 0.07267694 -0.25513494],[ 0.52260657 -0.82522146]
