timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.0343842  -0.07466801 -0.1539993   0.12556473]
 [ 0.00086068 -0.00025526  0.          0.        ]]","[ 0.78167658  1.60431223  0.37294247  0.19553333 -1.32220141  1.10179129
 -0.13960411 -0.00633122  3.00238097 -1.19531458  0.        ]",-0.385232642792,[-0.4820064  -0.34411648],-2.98771,[ 2.1514194   2.49303746],[ 2.15272681  2.12037149]
1,"[[ 0.07407634 -0.03496064 -0.1539993   0.12556473]
 [ 3.95518945  3.95780629  0.          0.        ]]","[ 0.77756563  1.60711341  0.44054519  0.26753336 -1.32220016  1.10179045
  0.33815659  0.51596716  3.00042573 -1.04407429  0.        ]",-0.38105212543,[-0.4820064  -0.34411648],-2.78418,[ 2.32599425  3.13376141],[ 1.8942149   4.43733642]
2,"[[ 0.1920706   0.08312201 -0.1539993   0.12556473]
 [ 7.83134895  7.83752973  0.          0.        ]]","[ 0.74766942  1.60344968  0.63992441  0.48179825 -1.32219891  1.10178961
  0.80647272  1.02792782  2.94832269 -0.59978213  0.        ]",-0.366123318447,[-0.4820064  -0.34411648],-2.68983,[ 1.9922806   3.54741406],[ 1.80935635  2.89076512]
3,"[[  0.386821     0.27802831  -0.1539993    0.12556473]
 [ 11.6311274   11.64041279   0.           0.        ]]","[ 0.64162896  1.55841159  0.95780736  0.82946403 -1.32219767  1.10178878
  1.2655599   1.52974772  2.71802087  0.07491406  0.        ]",-0.333783000903,[-0.4820064  -0.34411648],-2.34087,[ 0.98256248  3.81369948],[ 1.43410636  4.408503  ]
4,"[[  0.65682076   0.54823553  -0.1539993    0.12556473]
 [ 15.35667834  15.36784401   0.           0.        ]]","[ 0.38525963  1.41904082  1.35586499  1.27753878 -1.32219642  1.10178794
  1.71567763  2.02160912  2.15571673  0.76855198  0.        ]",-0.275204166324,[-0.4820064  -0.34411648],-1.87126,[-0.50153708  3.57720089],[-1.03573156  4.09668601]
5,"[[  0.9212193    0.89227718  -0.1539993    0.12556473]
 [ 11.09749966  19.02411565   0.           0.        ]]","[ 0.02779075  1.12806125  1.67269407  1.74486098 -1.32219517  1.1017871
  1.20108414  2.5040772   1.37234204  1.03825335  0.        ]",-0.197645912291,[-0.4820064  -0.34411648],-1.4862,[-1.26725769  3.22761679],[-1.05744593  3.61472021]
6,"[[  1.10128708   1.30871682  -0.1539993    0.12556473]
 [  6.92325608  22.6078811    0.           0.        ]]","[-0.26340182  0.65313458  1.83551117  2.08510682 -1.32219392  1.10178626
  0.69675322  2.97697281  0.71723139  0.75523917  0.        ]",-0.123113142627,[-0.4820064  -0.34411648],-1.14081,[-1.61999583  2.85338116],[-2.5237898   3.00370905]
7,"[[  1.19870053   1.7961181   -0.1539993    0.12556473]
 [  2.83164907  26.12049356   0.           0.        ]]","[-0.433225    0.03135789  1.90335968  2.10120997 -1.32219267  1.10178542
  0.2024066   3.44047289  0.38481635  0.11853972  0.        ]",-0.0831545463928,[-0.4820064  -0.34411648],-1.01606,[-1.40512645  2.55670619],[-1.64865302  2.70246359]
8,"[[  1.2150864    2.35307062  -0.1539993    0.12556473]
 [ -1.17995158  29.5632179    0.           0.        ]]","[-0.46248275 -0.58908473  1.91330492  1.6191939  -1.32219142  1.10178458
 -0.28227365  3.89474255  0.45104393 -0.60868017  0.        ]",-0.117665232623,[-0.4820064  -0.34411648],-1.10002,[-0.90949202  2.19083858],[-0.77263786  3.07563853]
9,"[[  1.16105045   2.97819007  -0.1539993    0.12556473]
 [ -4.21388392  32.93744817   0.           0.        ]]","[-0.36671757 -0.95220117  1.87888348  0.62644283 -1.32219017  1.10178374
 -0.64883223  4.33996382  0.87294842 -1.19181947  0.        ]",-0.184250049752,[-0.4820064  -0.34411648],-1.41367,[-0.33239242  1.82558918],[-0.77133094  1.36261639]
10,"[[ 1.04695299  3.27036929 -0.1539993   0.12556473]
 [-7.18580536  0.36584152  0.          0.        ]]","[-0.17214001 -0.95869558  1.79134126  0.0977778  -1.32218892  1.1017829
 -1.00789835  0.04196206  1.1430557  -1.36943704  0.        ]",-0.215871532577,[-0.4820064  -0.34411648],-1.83211,[ 0.05229891  1.21210074],[ 0.59859563  0.45243152]
11,"[[ 0.92843977  3.20183434 -0.1539993   0.12556473]
 [-4.6737877  -4.92032311  0.          0.        ]]","[ 0.01677547 -0.96702758  1.68009256  0.22166507 -1.32218767  1.10178206
 -0.70439663 -0.65557621  1.05460126 -1.32700704  0.        ]",-0.206356434317,[-0.4820064  -0.34411648],-1.71288,[-0.24781734  1.03248286],[-0.30918092  0.84655015]
