timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.00909086 -0.01053571 -0.1070082   0.06485935]
 [-0.00015096  0.00428719  0.          0.        ]]",[ 0.09751867  0.66366529],-0.324179353806,[-0.55986667 -0.3929933 ],-3.02023,"[ 0.7841127   1.54849712  0.34771476  0.31635391 -0.93027323  0.56245886
 -0.11041512 -0.00934146  2.67990153 -0.47032189  0.        ]",[-0.33768656  0.97053903]
1,"[[-0.02251179  0.02811181 -0.1070082   0.06485935]
 [-1.33748394  3.84765499  0.          0.        ]]",[ 0.73313028  1.56346703],-0.323880579374,[-0.55986667 -0.3929933 ],-2.95341,"[ 0.78369657  1.54805891  0.32454753  0.38490313 -0.93027273  0.56245865
 -0.28059606  0.50657167  2.67987852 -0.45244326  0.        ]",[-0.01782599  2.06643234]
2,"[[-0.04971865  0.14402863 -0.1070082   0.06485935]
 [-1.38304044  7.73108368  0.          0.        ]]",[ 1.42861235  2.67907786],-0.321936870256,[-0.55986667 -0.3929933 ],-2.90465,"[ 0.78177019  1.5352513   0.27760897  0.58965017 -0.93027223  0.56245843
 -0.28639322  1.02786204  2.67421731 -0.36478109  0.        ]",[ 1.13893702  3.33641028]
3,"[[ -0.03742801   0.33682707  -0.1070082    0.06485935]
 [  2.59891182  11.53608989   0.           0.        ]]",[ 1.73554766  3.5815773 ],-0.314134081917,[-0.55986667 -0.3929933 ],-2.82566,"[ 0.7828195   1.4763085   0.29880745  0.92130052 -0.93027173  0.56245822
  0.2203265   1.5386245   2.63217279 -0.07381348  0.        ]",[ 0.7275581   3.20785743]
4,"[[  0.04290351   0.60497445  -0.1070082    0.06485935]
 [  5.42499393  15.26622233   0.           0.        ]]",[ 1.34622586  3.93233371],-0.294685614277,[-0.55986667 -0.3929933 ],-2.69878,"[ 0.78238805  1.32034233  0.43745576  1.34392224 -0.93027123  0.56245801
  0.57995694  2.03933456  2.46385707  0.45011707  0.        ]",[ 1.87811484  4.54094697]
5,"[[  0.19002332   0.94697997  -0.1070082    0.06485935]
 [  9.27452526  18.92214356   0.           0.        ]]",[-0.45688066  3.50234747],-0.257145290674,[-0.55986667 -0.3929933 ],-2.33485,"[ 0.74890005  1.01381633  0.68949866  1.7748217  -0.93027073  0.56245779
  1.06982518  2.53008009  2.04656994  1.04961466  0.        ]",[-1.24260646  4.07907796]
6,"[[  0.33399089   1.36140099  -0.1070082    0.06485935]
 [  5.13606133  22.50798016   0.           0.        ]]",[-0.91518658  3.13134813],-0.203010109592,[-0.55986667 -0.3929933 ],-2.10086,"[ 0.6758497   0.5299835   0.92935758  2.07017323 -0.93027023  0.56245758
  0.54318822  3.01141375  1.43164247  1.33963011  0.        ]",[-1.16815603  2.82209077]
7,"[[  0.39601102   1.84682428  -0.1070082    0.06485935]
 [  1.07937442  26.02257954   0.           0.        ]]",[-0.80961776  2.85087729],-0.143805903053,[-0.55986667 -0.3929933 ],-1.67305,"[ 0.63245152 -0.0877548   1.02936041  2.04176814 -0.93026973  0.56245737
  0.02695781  3.48317938  0.88056486  1.12400486  0.        ]",[-2.16838322  2.55815932]
8,"[[  0.37769429   2.40183764  -0.1070082    0.06485935]
 [ -2.89804421  29.46720431   0.           0.        ]]",[-0.09983647  2.25330305],-0.0977098098946,[-0.55986667 -0.3929933 ],-1.39948,"[ 0.64599999 -0.68709607  1.00007465  1.53082059 -0.93026923  0.56245715
 -0.47918535  3.94554489  0.55497448  0.51466675  0.        ]",[-0.96463241  3.70119767]
9,"[[  0.28200698   3.02505538  -0.1070082    0.06485935]
 [ -6.65874541  27.0004577    0.           0.        ]]",[ 0.82477146  1.51749396],-0.109466719141,[-0.55986667 -0.3929933 ],-1.49824,"[ 0.70674327 -1.01445713  0.84384256  0.54129102 -0.93026873  0.56245694
 -0.95775004  3.61441135  0.53052087 -0.31081091  0.        ]",[ 1.3606011   1.38976065]
