timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.271356925661,"[[ 0.05622923 -0.04012509 -0.00155685 -0.16275905]
 [-0.00301752  0.00469289  0.          0.        ]]",[-1.74271393  0.96056616],-1.87486,"[ 1.11648733  2.25775683  0.02467496 -0.91531812 -0.01703458 -1.44064789
 -1.10369697 -0.38446235  1.37900722  1.3519108   0.        ]",[-0.21783832 -0.28269923],[-1.20907009  1.20010538]
1,-0.269002406005,"[[  1.64635323e-02  -2.88879484e-04  -1.55685253e-03  -1.62759051e-01]
 [ -3.96037061e+00   3.96572216e+00   0.00000000e+00   0.00000000e+00]]",[-1.61466289  0.97466397],-1.91111,"[ 1.11848781  2.25887393 -0.03517254 -0.77464918 -0.01703456 -1.44064297
 -1.24355085  0.16638778  1.38008887  1.31867357  0.        ]",[-0.21783832 -0.28269923],[-1.86841277  2.5714257 ]
2,-0.261483059153,"[[ -1.01663633e-01   1.17980738e-01  -1.55685253e-03  -1.62759051e-01]
 [ -7.83943111e+00   7.84828901e+00   0.00000000e+00   0.00000000e+00]]",[-1.24844706  1.0448873 ],-1.78412,"[ 1.11151443  2.24907835 -0.21281881 -0.35787417 -0.01703454 -1.44063806
 -1.38063677  0.70632593  1.37630082  1.21992049  0.        ]",[-0.21783832 -0.28269923],[-1.491409    0.88125008]
3,-0.247193783175,"[[ -2.96600825e-01   3.08411741e-01  -1.55685253e-03  -1.62759051e-01]
 [ -1.16416544e+01   1.11836605e+01   0.00000000e+00   0.00000000e+00]]",[-0.53321111  1.20897841],-1.60308,"[ 1.05813294  2.19246144 -0.50015592  0.298527   -0.01703453 -1.44063315
 -1.51500594  1.17016528  1.34738104  1.05582777  0.        ]",[-0.21783832 -0.28269923],[ 0.47995232  1.49041768]
4,-0.232586335121,"[[ -5.08089163e-01   5.69581376e-01  -1.55685253e-03  -1.62759051e-01]
 [ -9.51422132e+00   1.49208534e+01   0.00000000e+00   0.00000000e+00]]",[ 0.29724938  1.37429428],-1.54555,"[ 0.94352951  2.03671745 -0.7926961   1.13116239 -0.01703451 -1.44062823
 -1.43981534  1.68988065  1.28366782  0.93872785  0.        ]",[-0.21783832 -0.28269923],[-0.07721362  0.77585839]
5,-0.221218875904,"[[ -6.99561090e-01   8.95855688e-01  -1.55685253e-03  -1.62759051e-01]
 [ -9.63254598e+00   1.76973062e+01   0.00000000e+00   0.00000000e+00]]",[ 1.0102216   1.52067447],-1.42152,"[ 0.79303054  1.73102058 -1.02971405  1.98403072 -0.01703449 -1.44062332
 -1.44399211  2.07598236  1.18765898  0.92999992  0.        ]",[-0.21783832 -0.28269923],[ 0.29550672  2.19642771]
6,-0.210750442883,"[[ -8.78578590e-01   1.28600728e+00  -1.55685253e-03  -1.62759051e-01]
 [ -8.27356031e+00   2.13058501e+01   0.00000000e+00   0.00000000e+00]]",[ 1.53605223  1.59176409],-1.36619,"[ 0.61712167  1.24718481 -1.21940512  2.61617204 -0.01703447 -1.44061841
 -1.3959597   2.57778932  1.0403305   1.00994924  0.        ]",[-0.21783832 -0.28269923],[ 1.99583454  0.83039593]
7,-0.204808302537,"[[ -1.00269949e+00   1.74087154e+00  -1.55685253e-03  -1.62759051e-01]
 [ -4.15186772e+00   2.41711326e+01   0.00000000e+00   0.00000000e+00]]",[ 1.68736029  1.51706147],-1.34266,"[ 0.47817728  0.61377521 -1.32948808  2.70745506 -0.01703445 -1.44061349
 -1.25029175  2.97622006  0.81722629  1.20380989  0.        ]",[-0.21783832 -0.28269923],[ 3.00642225  0.37495269]
8,-0.200995161748,"[[ -1.04518128e+00   2.23438444e+00  -1.55685253e-03  -1.62759051e-01]
 [ -1.09542114e-01   2.51768854e+01   0.00000000e+00   0.00000000e+00]]",[ 1.64125896  1.33331823],-1.31075,"[ 0.42787207 -0.01468088 -1.36275209  2.00885774 -0.01703443 -1.44060858
 -1.10742961  3.11604783  0.48591138  1.42057332  0.        ]",[-0.21783832 -0.28269923],[ 1.45562158  1.33267979]
9,-0.189163127691,"[[ -1.00760876e+00   2.77264835e+00  -1.55685253e-03  -1.62759051e-01]
 [  3.85363667e+00   2.86380121e+01   0.00000000e+00   0.00000000e+00]]",[ 1.62426651  1.12036705],-1.32429,"[ 0.47242991 -0.46033658 -1.33344247  0.50012446 -0.01703441 -1.44060367
 -0.96736528  3.59730832  0.04210562  1.48587796  0.        ]",[-0.21783832 -0.28269923],[ 2.44627368  1.71112948]
10,-0.164286093826,"[[ -8.91574283e-01   3.21118480e+00  -1.55685253e-03  -1.62759051e-01]
 [  7.73617304e+00   6.57286555e+00   0.00000000e+00   0.00000000e+00]]",[ 1.25443256  1.05188513],-1.33759,"[ 0.60317445 -0.55160372 -1.2317835  -1.01924105 -0.01703439 -1.44059875
 -0.83015144  0.52889354 -0.30413455  1.29885081  0.        ]",[-0.21783832 -0.28269923],[ 2.26595247 -0.10952758]
11,-0.163714451437,"[[ -6.98668812e-01   3.20324144e+00  -1.55685253e-03  -1.62759051e-01]
 [  1.15418608e+01  -3.86757993e+00   0.00000000e+00   0.00000000e+00]]",[ 0.96047974  1.11653018],-1.5569,"[ 0.79382264 -0.55233575 -1.02866484 -0.99124308 -0.01703437 -1.44059384
 -0.69565386 -0.92297052 -0.29184853  1.2950038   0.        ]",[-0.21783832 -0.28269923],[ 0.59948081  1.22761121]
12,-0.169031158612,"[[ -4.46309781e-01   3.12206010e+00  -1.55685253e-03  -1.62759051e-01]
 [  1.36869166e+01  -3.65665856e+00   0.00000000e+00   0.00000000e+00]]",[ 0.91418815  1.10616732],-1.5344,"[ 0.98285617 -0.55473927 -0.71003491 -0.70464828 -0.01703436 -1.44058893
 -0.61984466 -0.89363765 -0.26099949  1.34141689  0.        ]",[-0.21783832 -0.28269923],[ 0.34623335  0.45057737]
13,-0.172917340899,"[[ -1.61535380e-01   3.06336951e+00  -1.55685253e-03  -1.62759051e-01]
 [  1.47868555e+01  -2.20909635e+00   0.00000000e+00   0.00000000e+00]]",[ 0.87365305  1.05960822],-1.51189,"[ 1.10061054 -0.55070467 -0.30217429 -0.49762713 -0.01703434 -1.44058401
 -0.58097092 -0.69233599 -0.26123927  1.37400472  0.        ]",[-0.21783832 -0.28269923],[ 0.19067054 -0.44817951]
14,-0.176950410663,"[[  1.38837974e-01   3.00182047e+00  -1.55685253e-03  -1.62759051e-01]
 [  1.52489333e+01  -3.94005024e+00   0.00000000e+00   0.00000000e+00]]",[ 0.74874926  1.0332402 ],-1.86607,"[ 1.1053161  -0.54128544  0.14848987 -0.2815569  -0.01703432 -1.4405791
 -0.56463982 -0.93304366 -0.2823487   1.40676911  0.        ]",[-0.21783832 -0.28269923],[-2.62652671  0.90268135]
15,-0.178418686034,"[[  4.01064164e-01   2.95966054e+00  -1.55685253e-03  -1.62759051e-01]
 [  1.09878962e+01  -2.88103560e-01   0.00000000e+00   0.00000000e+00]]",[ 0.74620563  0.93824792],-1.63769,"[ 1.00863612 -0.53178541  0.5280355  -0.13457891 -0.0170343  -1.44057419
 -0.71522792 -0.42519667 -0.31503017  1.41672262  0.        ]",[-0.21783832 -0.28269923],[ 1.58394833  1.11129592]
16,-0.170888303481,"[[  6.58366258e-01   2.99368397e+00  -1.55685253e-03  -1.62759051e-01]
 [  1.47298593e+01   3.67722357e+00   0.00000000e+00   0.00000000e+00]]",[ 0.81039178  0.88524079],-1.66398,"[ 0.82887945 -0.53964299  0.8615257  -0.25311492 -0.01703428 -1.44056927
 -0.58298227  0.12622937 -0.32686786  1.35226794  0.        ]",[-0.21783832 -0.28269923],[ 0.34409401  1.64117062]
17,-0.16251586945,"[[  9.63705681e-01   3.03033112e+00  -1.55685253e-03  -1.62759051e-01]
 [  1.58005096e+01   1.69691685e-01   0.00000000e+00   0.00000000e+00]]",[ 0.86732382  0.94480813],-1.53142,"[ 0.52315351 -0.54630453  1.17702976 -0.38146182 -0.01703426 -1.44056436
 -0.54514359 -0.36153499 -0.3142277   1.28303865  0.        ]",[-0.21783832 -0.28269923],[ 1.39693542  0.84838059]
18,-0.157582325468,"[[  1.31630196e+00   3.02443141e+00  -1.55685253e-03  -1.62759051e-01]
 [  1.94469756e+01  -4.93335645e-01   0.00000000e+00   0.00000000e+00]]",[ 1.02764738  0.98300648],-1.49936,"[ 0.08126397 -0.5453578   1.39763824 -0.36075904 -0.01703424 -1.44055945
 -0.41627304 -0.45373646 -0.3106783   1.24186334  0.        ]",[-0.21783832 -0.28269923],[ 1.24381733  1.15338472]
19,-0.15178579856,"[[  1.74110364e+00   3.01539744e+00  -1.55685253e-03  -1.62759051e-01]
 [  2.30212825e+01  -3.75136767e-01   0.00000000e+00   0.00000000e+00]]",[ 1.2385987   1.01214612],-1.35383,"[-0.50275827 -0.54381429  1.42435471 -0.32908607 -0.01703422 -1.44055453
 -0.28995274 -0.43729886 -0.29083985  1.19482137  0.        ]",[-0.21783832 -0.28269923],[ 1.83810723  1.05011846]
20,-0.14676683331,"[[  2.23668155e+00   3.00962536e+00  -1.55685253e-03  -1.62759051e-01]
 [  2.65248335e+01  -2.09426892e-01   0.00000000e+00   0.00000000e+00]]",[ 1.38700938  1.00892818],-1.21902,"[-1.12425274 -0.54276816  1.12439352 -0.30886798 -0.0170342  -1.44054962
 -0.16613307 -0.41425429 -0.24347575  1.15529861  0.        ]",[-0.21783832 -0.28269923],[ 1.06989199 -0.74242668]
21,-0.142874578586,"[[  2.80163290e+00   2.97598031e+00  -1.55685253e-03  -1.62759051e-01]
 [  2.99588373e+01  -3.14533473e+00   0.00000000e+00   0.00000000e+00]]",[ 1.40537953  1.0215404 ],-1.32811,"[-1.57485515 -0.53575054  0.44224925 -0.19134956 -0.01703419 -1.44054471
 -0.04477129 -0.82252782 -0.18509487  1.12281678  0.        ]",[-0.21783832 -0.28269923],[ 1.15787538  3.31509866]
22,-0.146178198877,"[[  3.43458473e+00   2.95342012e+00  -1.55685253e-03  -1.62759051e-01]
 [  3.33251552e+01   8.75869277e-01   0.00000000e+00   0.00000000e+00]]",[ 1.39669824  0.96850359],-1.19461,"[-1.59511284 -0.53016447 -0.4949465  -0.11291026 -0.01703417 -1.4405398
  0.07419839 -0.26332812 -0.09709062  1.14421597  0.        ]",[-0.21783832 -0.28269923],[ 0.85300628  0.63278576]
23,-0.16252714395,"[[  4.12835608e+00   2.99589487e+00  -1.55685253e-03  -1.62759051e-01]
 [  3.60429438e+01   3.36332915e+00   0.00000000e+00   0.00000000e+00]]",[ 1.32999885  1.0131079 ],-1.36004,"[-1.03223245 -0.54009257 -1.31641157 -0.26083747 -0.01703415 -1.44053488
  0.17024826  0.08258498 -0.06294897  1.27782321  0.        ]",[-0.21783832 -0.28269923],[ 1.06614389  1.50676763]
24,-0.17441001873,"[[  4.88178033e+00   3.02932412e+00  -1.55685253e-03  -1.62759051e-01]
 [  3.92886437e+01   1.29877200e-01   0.00000000e+00   0.00000000e+00]]",[ 1.11950135  1.09730721],-1.42717,"[-0.03403768 -0.54614112 -1.54449226 -0.3779256  -0.01703413 -1.44052997
  0.28495515 -0.367068   -0.12164654  1.38409599  0.        ]",[-0.21783832 -0.28269923],[ 1.59817281  0.52708014]
