timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.316218676799,"[[-0.05272234 -0.06645078 -0.10711375 -0.01444544]
 [ 0.00188327 -0.00071566  0.          0.        ]]",[ 0.95425963  1.60530269],-1.72111,"[ 1.11919852  2.07345373 -0.15850092 -0.89379239 -0.95347202 -0.10490309
 -0.99078824 -0.35423068  2.09999223 -0.14066889  0.        ]",[-0.12982985 -0.23048021],[-0.18353712  0.27288516]
1,-0.316228216868,"[[-0.05997395 -0.05562098 -0.10711375 -0.01444544]
 [-0.72462334  1.08009264  0.          0.        ]]",[ 0.96978998  1.59986722],-1.59914,"[ 1.11862908  2.07431621 -0.16945885 -0.8604097  -0.95346754 -0.10490283
 -1.02454509 -0.20546866  2.10000245 -0.14333684  0.        ]",[-0.12982985 -0.23048021],[ 2.57940809  4.22039787]
2,-0.31710193343,"[[-0.03464746  0.00547868 -0.10711375 -0.01444544]
 [ 3.24406197  5.01675785  0.          0.        ]]",[ 0.93503404  1.56465101],-1.64392,"[ 1.12027476  2.07635125 -0.13116898 -0.67182555 -0.95346307 -0.10490257
 -0.84010998  0.33637078  2.10582779 -0.04714709  0.        ]",[-0.12982985 -0.23048021],[ 2.10976622  0.9338758 ]
3,-0.317553134326,"[[ 0.06926672  0.14190294 -0.10711375 -0.01444544]
 [ 7.13443056  8.61368257  0.          0.        ]]",[ 0.79981554  1.51649857],-1.66439,"[ 1.11778908  2.0628105   0.02601861 -0.25202717 -0.9534586  -0.10490231
 -0.65931545  0.83144707  2.08711772  0.2465505   0.        ]",[-0.12982985 -0.23048021],[ 1.92037731  1.81448308]
4,-0.311642526847,"[[  0.25021822   0.35217805  -0.10711375  -0.01444544]
 [ 10.94813312  12.40119195   0.           0.        ]]",[ 0.5841521   1.42871976],-1.7136,"[ 1.07814092  1.99367657  0.2960465   0.37641303 -0.95345412 -0.10490205
 -0.48208435  1.35274983  1.94352834  0.70422613  0.        ]",[-0.12982985 -0.23048021],[ 0.53842539  1.91249091]
5,-0.291114475753,"[[  4.88375163e-01   6.37456776e-01  -1.07113745e-01  -1.44454418e-02]
 [  1.28614171e+01   1.61142764e+01   0.00000000e+00   0.00000000e+00]]",[ 0.39251208  1.28504539],-1.57305,"[ 0.95985573  1.81186451  0.63141828  1.14903937 -0.95344965 -0.10490179
 -0.3931693   1.86379662  1.56727797  1.17799286  0.        ]",[-0.12982985 -0.23048021],[ 1.22073799  1.75762253]
6,-0.247392418279,"[[  7.82757562e-01   9.96250977e-01  -1.07113745e-01  -1.44454418e-02]
 [  1.65649459e+01   1.97529594e+01   0.00000000e+00   0.00000000e+00]]",[ 0.29105026  1.07244706],-1.27206,"[ 0.71970467  1.46155187  0.9886884   1.90335484 -0.95344518 -0.10490153
 -0.22105837  2.364582    0.93258964  1.43394749  0.        ]",[-0.12982985 -0.23048021],[ 0.31393197  1.54442014]
7,-0.176109205798,"[[  1.12326718e+00   1.42710069e+00  -1.07113745e-01  -1.44454418e-02]
 [  1.74833836e+01   2.33200845e+01   0.00000000e+00   0.00000000e+00]]",[ 0.42583382  0.85093439],-0.898749,"[ 0.33873128  0.92261415  1.28576945  2.36728713 -0.95344071 -0.10490127
 -0.17837619  2.85548676  0.2346479   1.22011729  0.        ]",[-0.12982985 -0.23048021],[ 0.55523689  1.24289867]
8,-0.0843979078367,"[[  1.49156938e+00   1.92858064e+00  -1.07113745e-01  -1.44454418e-02]
 [  1.93410034e+01   2.68162576e+01   0.00000000e+00   0.00000000e+00]]",[ 0.70364958  0.74483562],-0.615817,"[-0.14893907  0.25825473  1.43006991  2.20354109 -0.95343624 -0.10490101
 -0.09204827  3.33658218 -0.12653945  0.56281715  0.        ]",[-0.12982985 -0.23048021],[-0.62011269  0.49600585]
9,-0.0393738618779,"[[  1.84998376e+00   2.47927341e+00  -1.07113745e-01  -1.44454418e-02]
 [  1.65093771e+01   2.82483346e+01   0.00000000e+00   0.00000000e+00]]",[ 0.79948115  0.72481602],-0.487202,"[-0.63815827 -0.33200331  1.37620169  1.21008904 -0.95343176 -0.10490075
 -0.22363994  3.53356373  0.08503067 -0.0409221   0.        ]",[-0.12982985 -0.23048021],[ 0.97252725  0.08650048]
10,-0.10406086511,"[[  2.21555893e+00   3.04206004e+00  -1.07113745e-01  -1.44454418e-02]
 [  2.00355826e+01   2.32010446e+01   0.00000000e+00   0.00000000e+00]]",[ 0.92517471  0.72760409],-0.726503,"[-1.08698565 -0.6100287   1.13093982 -0.38193547 -0.95342729 -0.10490049
 -0.05976845  2.83885497  0.56107211 -0.106867    0.        ]",[-0.12982985 -0.23048021],[-1.40268493  0.54163924]
11,-0.120506785328,"[[  2.57255354e+00   3.20152819e+00  -1.07113745e-01  -1.44454418e-02]
 [  1.56786302e+01  -6.95584429e-01   0.00000000e+00   0.00000000e+00]]",[ 0.93028784  0.79649436],-0.64637,"[-1.41992413 -0.61427305  0.73677254 -0.87372689 -0.95342282 -0.10490023
 -0.26224643 -0.4499184   0.6729001   0.01656209  0.        ]",[-0.12982985 -0.23048021],[ 1.97655781 -1.10427833]
