timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.326813826775,"[[-0.07484465 -0.04743224 -0.11757082 -0.0358915 ]
 [ 0.00095722 -0.00107564  0.          0.        ]]",[ 1.31954968  2.98500848],-2.67097,"[ 0.92288383  1.59354702 -0.23821921 -0.58573022 -1.0150762  -0.31840229
 -0.92825322 -0.34157734  2.3940548   0.01550739  0.        ]",[-0.43719512 -0.48500147],[ 0.99037492  3.51788252]
1,-0.32856368739,"[[-0.03553265 -0.00774099 -0.11757082 -0.0358915 ]
 [ 3.91720697  3.95701517  0.          0.        ]]",[ 0.85474956  2.70359087],-2.67998,"[ 0.92593162  1.59484295 -0.17395113 -0.48013725 -1.01507516 -0.31840211
 -0.81249832  0.25223779  2.40228733  0.1331074   0.        ]",[-0.43719512 -0.48500147],[ 1.46926085  2.55154077]
2,-0.331656373453,"[[ 0.08170961  0.11032596 -0.11757082 -0.0358915 ]
 [ 7.79413252  7.83675054  0.          0.        ]]",[ 0.28570408  2.56019902],-2.82329,"[ 0.92212733  1.5876627   0.01786236 -0.16649286 -1.01507411 -0.31840193
 -0.69790588  0.8342973   2.38298924  0.48341395  0.        ]",[-0.43719512 -0.48500147],[-0.50244659  2.14042437]
3,-0.330246572828,"[[  0.21608987   0.30524007  -0.11757082  -0.0358915 ]
 [  5.65107665  11.64197      0.           0.        ]]",[ 0.1899077   2.60186815],-2.79702,"[ 0.89411868  1.54003185  0.23530056  0.34031715 -1.01507307 -0.31840175
 -0.76124849  1.40517618  2.2544449   0.92353835  0.        ]",[-0.43719512 -0.48500147],[ 0.13698557  2.05009607]
4,-0.319941004339,"[[  0.33341847   0.57549259  -0.11757082  -0.0358915 ]
 [  6.08048671  15.3708496    0.           0.        ]]",[ 0.22998485  2.40298462],-2.65894,"[ 0.8493874   1.40377205  0.42010449  0.98900297 -1.01507203 -0.31840157
 -0.74855564  1.96459912  1.98155099  1.32812207  0.        ]",[-0.43719512 -0.48500147],[ 0.52221318  3.03172818]
5,-0.295063343064,"[[  0.47455175   0.91957627  -0.11757082  -0.0358915 ]
 [  8.02664717  19.02533459   0.           0.        ]]",[ 0.18064997  1.81844568],-2.49709,"[ 0.77145055  1.12761799  0.63241951  1.65730431 -1.01507098 -0.3184014
 -0.6910316   2.51285569  1.50721617  1.65051862  0.        ]",[-0.43719512 -0.48500147],[-0.31322028  2.83658186]
6,-0.251392022439,"[[  0.62107373   1.33603339  -0.11757082  -0.0358915 ]
 [  6.63040491  22.6084217    0.           0.        ]]",[ 0.66993034  1.25257397],-2.20063,"[ 0.6642522   0.6844474   0.83704551  2.1289888  -1.01506994 -0.31840122
 -0.73230039  3.0503927   0.90430037  1.70759157  0.        ]",[-0.43719512 -0.48500147],[-0.62064259  0.60413769]
7,-0.193959234498,"[[  0.72775316   1.80771545  -0.11757082  -0.0358915 ]
 [  4.04608572  24.55327688   0.           0.        ]]",[ 1.96680677  1.19357347],-1.76942,"[ 0.57063622  0.13002143  0.97341706  2.12764192 -1.01506889 -0.31840104
 -0.80868561  3.34214792  0.41407048  1.41868734  0.        ]",[-0.43719512 -0.48500147],[ 2.10282067  1.42175013]
8,-0.129594328985,"[[  0.84761989   2.33362706  -0.11757082  -0.0358915 ]
 [  7.92792812  28.02635346   0.           0.        ]]",[ 2.69877863  0.84345031],-1.36965,"[ 0.45126499 -0.41128325  1.11180044  1.46443224 -1.01506785 -0.31840086
 -0.69394769  3.86316047  0.16730602  0.87105001  0.        ]",[-0.43719512 -0.48500147],[ 2.78111639  0.51766706]
9,-0.101469935799,"[[  1.0443587    2.90915088  -0.11757082  -0.0358915 ]
 [ 11.73298263  29.52109492   0.           0.        ]]",[ 3.1117034   0.63766599],-1.10314,"[ 0.2272718  -0.74600699  1.2999302   0.15355319 -1.0150668  -0.31840069
 -0.58147952  4.08736884  0.32850347  0.27297507  0.        ]",[-0.43719512 -0.48500147],[ 2.57282632  0.67862848]
10,-0.12383362572,"[[  1.31640352   3.18686255  -0.11757082  -0.0358915 ]
 [ 15.45903569   1.62858983   0.           0.        ]]",[ 1.72332621  0.3835541 ],-1.19555,"[-0.1253499  -0.77669675  1.46893218 -0.57998731 -1.01506576 -0.31840051
 -0.4713465  -0.09710446  0.58592163  0.10692877  0.        ]",[-0.43719512 -0.48500147],[ 1.53096578  0.42886156]
11,-0.122522544079,"[[  1.66223557   3.14970188  -0.11757082  -0.0358915 ]
 [ 19.11208645  -3.39000915   0.           0.        ]]",[ 1.58442736  0.56279612],-1.14594,"[-0.60756342 -0.77787258  1.51478732 -0.48112367 -1.01506472 -0.31840033
 -0.36337128 -0.85000146  0.57173651  0.11887354  0.        ]",[-0.43719512 -0.48500147],[ 1.65963373  0.643728  ]
12,-0.119572248894,"[[  2.08040626   3.08584051  -0.11757082  -0.0358915 ]
 [ 22.69305654  -2.70102039   0.           0.        ]]",[ 1.72415638  0.55788356],-1.08244,"[-1.1650746  -0.7760676   1.31356732 -0.31123152 -1.01506367 -0.31840015
 -0.25752661 -0.74663773  0.54835181  0.10291393  0.        ]",[-0.43719512 -0.48500147],[ 1.79206504  0.63903982]
13,-0.121688359971,"[[  2.56948517   3.04395859  -0.11757082  -0.0358915 ]
 [ 26.20313362  -1.53016923   0.           0.        ]]",[ 1.87540853  0.60366744],-1.06677,"[-1.66128269 -0.77226023  0.77071413 -0.2000971  -1.01506263 -0.31839998
 -0.15377737 -0.57098444  0.57182137  0.07856894  0.        ]",[-0.43719512 -0.48500147],[ 1.49515041  0.04438047]
14,-0.128394332319,"[[  3.12806789   3.01542032  -0.11757082  -0.0358915 ]
 [ 29.64367032  -1.32437639   0.           0.        ]]",[ 1.87147248  0.70837069],-1.09485,"[-1.88503778 -0.76847886 -0.09364725 -0.12461909 -1.01506158 -0.3183998
 -0.05208357 -0.54011071  0.63156249  0.08029009  0.        ]",[-0.43719512 -0.48500147],[ 1.42296659  1.00757521]
15,-0.136680910509,"[[  3.75477852   3.00268486  -0.11757082  -0.0358915 ]
 [ 33.01614734  -0.21129924   0.           0.        ]]",[ 1.83055472  0.91568732],-1.22179,"[-1.62901784 -0.76648154 -1.05808601 -0.09102068 -1.01506054 -0.31839962
  0.04759855 -0.37312481  0.69466928  0.14211886  0.        ]",[-0.43719512 -0.48500147],[ 1.6301756   0.74241907]
16,-0.140713674188,"[[  4.44826857e+00   3.00121143e+00  -1.17570819e-01  -3.58914999e-02]
 [  3.63218404e+01   4.87542832e-03   0.00000000e+00   0.00000000e+00]]",[ 1.64597011  1.10081565],-1.39413,"[-0.8462192  -0.7662376  -1.69642484 -0.08713721 -1.0150595  -0.31839944
  0.14530669 -0.34069372  0.70434661  0.25373342  0.        ]",[-0.43719512 -0.48500147],[ 1.79508386  0.0176519 ]
