timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.104868514814,[ 0.06185343 -0.0798966 ],[ 0.08549982 -0.66763246],-1.48529,"[ 1.07525487  1.47538473 -0.05297881  0.63832415  0.89184317  0.28026078
 -0.35480974  0.23452476  0.43416969 -0.15565669  0.        ]","[[-0.00496459  0.09816922  0.10656696  0.02968623]
 [ 0.00150803 -0.00469011  0.          0.        ]]",[ 1.29761538  0.04437195]
1,-0.103017289736,[ 0.06185343 -0.0798966 ],[ 0.08383623 -0.66600198],-1.5803,"[ 1.07442202  1.47515911  0.00771151  0.64170643  0.89183421  0.28025909
 -0.00402974  0.25812292  0.43037445 -0.09323659  0.        ]","[[ 0.03475518  0.09982373  0.10656696  0.02968623]
 [ 3.95729733  0.16956502  0.          0.        ]]",[-1.22696865 -0.63843591]
2,-0.10206996729,[ 0.06185343 -0.0798966 ],[ 0.08181486 -0.67060846],-1.46458,"[ 1.07151078  1.47751157  0.06673321  0.59663786  0.89182525  0.2802574
 -0.36167214 -0.08448606  0.42726737 -0.05141718  0.        ]","[[ 0.07343505  0.07783335  0.10656696  0.02968623]
 [-0.07588365 -2.36017643  0.          0.        ]]",[ 0.19201204 -2.03406247]
3,-0.103780434953,[ 0.06185343 -0.0798966 ],[ 0.07987513 -0.67468613],-1.45234,"[ 1.07084821  1.48113138  0.07607922  0.41890095  0.89181629  0.28025571
 -0.29404646 -0.61445319  0.43340775 -0.11150235  0.        ]","[[ 0.07956877 -0.00863217  0.10656696  0.02968623]
 [ 0.68671138 -6.27333273  0.          0.        ]]",[ 2.32369736 -0.25419227]
4,-0.104037921068,[ 0.06185343 -0.0798966 ],[ 0.07796012 -0.67545903],-1.54601,"[ 1.0630062   1.46871024  0.15705361  0.14351717  0.89180733  0.28025401
  0.05557284 -0.73414597  0.4314719  -0.13807359  0.        ]","[[ 0.13286066 -0.14296656  0.10656696  0.02968623]
 [ 4.62935377 -7.15715259  0.          0.        ]]",[-0.25893666  0.1166105 ]
5,-0.102115992078,[ 0.06185343 -0.0798966 ],[ 0.07714577 -0.67588121],-1.52249,"[ 1.0435204   1.43362082  0.27953326 -0.13202383  0.89179837  0.28025232
 -0.04340125 -0.65235636  0.42068621 -0.12412547  0.        ]","[[ 0.21424937 -0.28005078  0.10656696  0.02968623]
 [ 3.51323147 -6.55328424  0.          0.        ]]",[ 1.11730116  1.65485516]
6,-0.0981737413941,[ 0.06185343 -0.0798966 ],[ 0.07606572 -0.67025101],-1.52814,"[ 1.00330916  1.39853978  0.44040612 -0.30753389  0.89178941  0.28025063
  0.30110719 -0.09871083  0.40237062 -0.03126579  0.        ]","[[ 0.32349292 -0.3701013   0.10656696  0.02968623]
 [ 7.39821276 -2.46537069  0.          0.        ]]",[-0.8880976   0.62399976]
7,-0.0955463034855,[ 0.06185343 -0.0798966 ],[ 0.07461965 -0.6687206 ],-1.41707,"[ 0.9462716   1.38759912  0.59825021 -0.35337369  0.89178045  0.28024894
 -0.02350443  0.2427208   0.37546028  0.11526059  0.        ]","[[ 0.43472965 -0.39411449  0.10656696  0.02968623]
 [ 3.73764224  0.05563326  0.          0.        ]]",[-0.51138861 -2.13371155]
8,-0.0945028024214,[ 0.06185343 -0.0798966 ],[ 0.07038593 -0.67249995],-1.47451,"[ 0.91310169  1.36866017  0.6717542  -0.42612827  0.89177149  0.28024725
 -0.20933079 -0.29359075  0.35917901  0.16284724  0.        ]","[[ 0.48845759 -0.43273274  0.10656696  0.02968623]
 [ 1.64212003 -3.904267    0.          0.        ]]",[-0.3598938   0.18458923]
9,-0.0928906748436,[ 0.06185343 -0.0798966 ],[ 0.07110088 -0.67153257],-1.45226,"[ 0.90103453  1.33018093  0.69622848 -0.55460048  0.89176253  0.28024556
 -0.33849391 -0.18405841  0.35456885  0.13277578  0.        ]","[[ 0.50668603 -0.50270382  0.10656696  0.02968623]
 [ 0.18556996 -3.09554072  0.          0.        ]]",[ 0.44761955  0.46025626]
