timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.221952474249,"[[-0.09657112  0.08197468  0.0382243  -0.15238546]
 [-0.00212957  0.00487085  0.          0.        ]]",[-0.81859839 -2.52726293],-2.47987,"[ 1.05128643  2.58572356 -0.18340749  1.29438289  0.32909253 -1.29306442
 -0.58561616  0.38203755  1.09073115  1.28681167  0.        ]",[-0.12243771 -0.10417064],[-0.59516664 -1.95997319]
1,-0.215701825747,"[[-0.12022034  0.04235246  0.0382243  -0.15238546]
 [-2.35496172 -3.95390209  0.          0.        ]]",[-0.59611499 -2.38814449],-2.35056,"[ 1.04767432  2.58946736 -0.21909733  1.13195533  0.32909165 -1.29305613
 -0.70941689 -0.14406472  1.08635662  1.2027519   0.        ]",[-0.12243771 -0.10417064],[-2.37708899 -2.86233629]
2,-0.193848127431,"[[-0.2065276  -0.07565276  0.0382243  -0.15238546]
 [-6.26276762 -7.83369287  0.          0.        ]]",[-0.13355264 -2.12233448],-2.35437,"[ 1.02788495  2.5863948  -0.34833509  0.64760105  0.32909078 -1.29304785
 -0.91503731 -0.65966991  1.04532395  0.92627729  0.        ]",[-0.12243771 -0.10417064],[-1.30225651 -1.31700073]
3,-0.151816997988,"[[ -0.37021738  -0.27048314   0.0382243   -0.15238546]
 [-10.09353683 -11.63666281   0.           0.        ]]",[ 0.52445555 -1.70485485],-2.19014,"[ 0.96232437  2.53474748 -0.58630515 -0.13945435  0.3290899  -1.29303956
 -1.11660222 -1.16506232  0.87791063  0.46706904  0.        ]",[-0.12243771 -0.10417064],[ 0.39432493 -0.82231444]
4,-0.0978909220251,"[[ -0.55442827  -0.53357896   0.0382243   -0.15238546]
 [ -8.33351211 -14.66281931   0.           0.        ]]",[ 0.90258288 -1.27143764],-1.8848,"[ 0.84665042  2.37658341 -0.83624231 -1.1310763   0.32908903 -1.29303127
 -1.02398665 -1.56721267  0.53478778  0.03188248  0.        ]",[-0.12243771 -0.10417064],[-0.75184974 -0.20239882]
5,-0.0425087395255,"[[ -0.74929936  -0.83195158   0.0382243   -0.15238546]
 [-11.1444156  -15.17272419   0.           0.        ]]",[ 1.20936358 -0.91499615],-1.83936,"[ 0.68024118  2.08763708 -1.07104112 -2.07834944  0.32908815 -1.29302298
 -1.17188658 -1.63496223  0.05013831 -0.22151566  0.        ]",[-0.12243771 -0.10417064],[ 0.51619244 -0.48055759]
6,-0.0428728264117,"[[ -0.94949923  -1.15148674   0.0382243   -0.15238546]
 [ -8.88315571 -16.77544075   0.           0.        ]]",[ 1.16510618 -0.66644561],-1.88381,"[ 0.46866163  1.67740225 -1.27142108 -2.79348911  0.32908728 -1.2930147
 -1.05289639 -1.84793528 -0.47591058 -0.20438777  0.        ]",[-0.12243771 -0.10417064],[ 0.52366108 -0.02961774]
7,-0.0871002239628,"[[ -1.10463148  -1.48484256   0.0382243   -0.15238546]
 [ -6.6374663  -16.56084923   0.           0.        ]]",[ 1.01839793 -0.55078089],-2.17842,"[ 0.28168243  1.18248978 -1.39312491 -3.13406412  0.3290864  -1.29300641
 -0.93472666 -1.81939855 -0.86421005  0.05945539  0.        ]",[-0.12243771 -0.10417064],[ 1.86821149 -0.57969389]
8,-0.120653606482,"[[ -1.19637218  -1.83580545   0.0382243   -0.15238546]
 [ -2.55009006 -18.52885458   0.           0.        ]]",[ 0.88488245 -0.46210849],-2.33763,"[ 0.16364255  0.64678614 -1.44992129 -3.00577031  0.32908553 -1.29299812
 -0.71965105 -2.08090657 -1.04634579  0.43857772  0.        ]",[-0.12243771 -0.10417064],[ 1.81304518 -1.77273997]
9,-0.141656204601,"[[ -1.20716749  -2.24243329   0.0382243   -0.15238546]
 [  1.45733018 -22.12190384   0.           0.        ]]",[ 0.79432476 -0.3623063 ],-2.25769,"[ 0.14944742  0.09169902 -1.45582178 -2.25705296  0.32908465 -1.29298983
 -0.50878348 -2.55834845 -1.01975178  0.84507877  0.        ]",[-0.12243771 -0.10417064],[ 0.51550071 -1.39364535]
