timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.308747234476,[-0.32815275 -0.13713482],[-2.19093943 -3.85272455],-3.74192,"[ 0.93520659  1.95002989  0.0069899   1.13046632 -0.75743228 -0.71462066
 -0.47734928  0.33892166  2.08265393  0.9659414   0.        ]","[[ 0.0030173   0.07886083 -0.08556355 -0.08117279]
 [ 0.00193526 -0.00357366  0.          0.        ]]",[-1.13494479 -3.47303593]
1,-0.305563243808,[-0.32815275 -0.13713482],[-1.46704793 -3.22100353],-3.69061,"[ 0.93419353  1.95315133 -0.05423148  1.01696015 -0.75743138 -0.71461985
 -0.68407632 -0.20486628  2.08510061  0.84555854  0.        ]","[[-0.03661948  0.03907764 -0.08556355 -0.08117279]
 [-3.95244924 -3.96155969  0.          0.        ]]",[-2.03384561 -3.33130438]
2,-0.294159804019,[-0.32815275 -0.13713482],[-0.52020943 -2.38982725],-3.62374,"[ 0.91709841  1.94999271 -0.23549767  0.67950282 -0.75743048 -0.71461903
 -0.88671628 -0.73789127  2.05162254  0.48991794  0.        ]","[[-0.15455947 -0.07907933 -0.08556355 -0.08117279]
 [-7.8286609  -7.8412094   0.          0.        ]]",[-0.67691259 -2.82111136]
3,-0.27049984396,[-0.32815275 -0.13713482],[ 0.17793533 -1.89296889],-3.37835,"[ 0.85002761  1.90435421 -0.50767038  0.13172561 -0.75742958 -0.71461822
 -1.01854505 -1.26042704  1.87830097 -0.03410777  0.        ]","[[ -0.33643297  -0.27406353  -0.08556355  -0.08117279]
 [-10.35037075 -11.64452333   0.           0.        ]]",[ 0.93479127 -2.38822372]
4,-0.236385194522,[-0.32815275 -0.13713482],[ 0.07032871 -1.64408958],-2.97478,"[ 0.74607733  1.76125597 -0.74411486 -0.57495687 -0.75742868 -0.7146174
 -0.81447805 -1.77293883  1.53553996 -0.48581318  0.        ]","[[ -0.50427496  -0.54438224  -0.08556355  -0.08117279]
 [ -6.44690504 -15.37490141   0.           0.        ]]",[-0.10308096  0.04352026]
5,-0.196364937687,[-0.32815275 -0.13713482],[ 0.39213297 -1.3447485 ],-2.6032,"[ 0.63809107  1.50332855 -0.91534876 -1.23655248 -0.75742778 -0.71461658
 -0.82920032 -1.70740851  1.10957609 -0.72609883  0.        ]","[[ -0.63603812  -0.84709515  -0.08556355  -0.08117279]
 [ -6.72853934 -14.89797234   0.           0.        ]]",[ 0.13059287 -1.22499904]
6,-0.148201882964,[-0.32815275 -0.13713482],[ 0.52272022 -0.62047207],-2.24954,"[ 0.51281828  1.12578558 -1.06654608 -1.73942306 -0.75742688 -0.71461577
 -0.79526768 -2.21088749  0.63608052 -0.75040637  0.        ]","[[ -0.76409487  -1.18182356  -0.08556355  -0.08117279]
 [ -6.07947965 -18.56264715   0.           0.        ]]",[-0.27444784 -1.87973992]
7,-0.0884535977202,[-0.32815275 -0.13713482],[ 0.72763324  0.45273656],-1.93541,"[ 0.36574151  0.59528006 -1.20337579 -1.9524492  -0.75742598 -0.71461495
 -0.845867   -2.70433146  0.17645928 -0.50075493  0.        ]","[[ -0.89539291  -1.58911314  -0.08556355  -0.08117279]
 [ -7.04738639 -22.15434421   0.           0.        ]]",[ 0.36542749  1.09166257]
8,-0.0343395445137,[-0.32815275 -0.13713482],[ 0.82059824  0.85539144],-1.82946,"[ 0.21038878  0.07891766 -1.31444562 -1.70767753 -0.75742508 -0.71461414
 -0.76313357 -2.10006425 -0.08528253 -0.06975904  0.        ]","[[ -1.02046605  -1.98807183  -0.08556355  -0.08117279]
 [ -5.46484319 -17.75617604   0.           0.        ]]",[ 0.85657329  1.25058737]
9,-0.0318333973532,[-0.32815275 -0.13713482],[ 0.61984456  0.75049871],-1.79434,"[ 0.11218108 -0.26931542 -1.37071939 -1.22619986 -0.75742418 -0.71461332
 -0.58029616 -1.50778032 -0.1172906   0.2955269   0.        ]","[[ -1.09467579  -2.29994191  -0.08556355  -0.08117279]
 [ -1.96746279 -13.44518323   0.           0.        ]]",[ 0.57361462  0.63895893]
