timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.186900626418,[-0.16671069 -0.0882962 ],[ 3.1846602  -0.71779346],-2.39375,"[ 1.02065931  2.14616014 -0.08306155  0.98464573  0.9543927   1.38673539
 -0.52492699  0.34993885  0.5002443  -1.31565348  0.        ]","[[-0.03462166  0.07930931  0.11114527  0.16017593]
 [ 0.0009394   0.00296046  0.          0.        ]]",[ 2.72289442 -0.53745709]
1,-0.181813400585,[-0.16671069 -0.0882962 ],[ 3.00530601 -0.75294876],-2.39631,"[ 1.02148944  2.14816017 -0.02216182  0.91886893  0.95439027  1.38672998
 -0.29157003  0.06286358  0.49987512 -1.26439513  0.        ]","[[ 0.00509578  0.05800049  0.11114527  0.16017593]
 [ 3.95762607 -2.12674027  0.          0.        ]]",[ 2.46957565  0.68000758]
2,-0.161726492884,[-0.16671069 -0.0882962 ],[ 2.67325926 -0.9311052 ],-2.10757,"[ 1.01074712  2.14919502  0.15839721  0.87216818  0.95438784  1.38672457
 -0.06293997  0.43128045  0.48489385 -1.06747903  0.        ]","[[ 0.12314274  0.04288818  0.11114527  0.16017593]
 [ 7.83416667  0.60640465  0.          0.        ]]",[ 2.79506662 -2.60129764]
3,-0.127852326044,[-0.16671069 -0.0882962 ],[ 2.15067768 -1.02647805],-1.78208,"[ 0.95028401  2.15028881  0.44949481  0.78639055  0.9543854   1.38671916
  0.16132095 -0.10427624  0.42062545 -0.75283478  0.        ]","[[  0.31797734   0.015153     0.11114527   0.16017593]
 [ 11.63662632  -3.36667655   0.           0.        ]]",[ 2.61475233 -2.02922893]
4,-0.0863648543077,[-0.16671069 -0.0882962 ],[ 1.40245569 -1.15143716],-1.5315,"[ 0.78281759  2.14469256  0.82083922  0.4575515   0.95438297  1.38671375
  0.38114564 -0.62921988  0.28142469 -0.40481214  0.        ]","[[  0.58810632  -0.09125404   0.11114527   0.16017593]
 [ 15.36386865  -7.26102631   0.           0.        ]]",[ 1.12131816 -0.74088653]
5,-0.0368044416218,[-0.16671069 -0.0882962 ],[ 0.60023689 -1.23830175],-1.33049,"[ 0.44783131  2.10245961  1.20124424 -0.06930401  0.95438053  1.38670834
  0.59660682 -1.0054381   0.03364997 -0.05855664  0.        ]","[[  0.93203751  -0.26447846   0.11114527   0.16017593]
 [ 19.01713005 -10.05205233   0.           0.        ]]",[ 0.85735738 -1.85416184]
6,-0.0243210702325,[-0.16671069 -0.0882962 ],[-0.06108296 -1.16931117],-1.3421,"[-0.07786388  1.97940562  1.4638698  -0.75270774  0.9543781   1.38670293
  0.77457242 -1.5124038  -0.33130977  0.2057771   0.        ]","[[  1.34265477  -0.50325617   0.11114527   0.16017593]
 [ 22.03464365 -13.8130687    0.           0.        ]]",[ 0.55488428  0.50563169]
7,-0.0850544796409,[-0.16671069 -0.0882962 ],[-0.42367539 -1.08659828],-1.65296,"[-0.72334071  1.77403785  1.46314459 -1.3846097   0.95437567  1.38669752
  0.87835175 -1.20556183 -0.79649491  0.3186289   0.        ]","[[  1.80100187  -0.75667985   0.11114527   0.16017593]
 [ 23.79430264 -11.53676144   0.           0.        ]]",[-1.2019626  -0.57793447]
8,-0.137059916009,[-0.16671069 -0.0882962 ],[-0.41272077 -0.75838065],-1.95407,"[-1.27210884  1.50700536  1.17993874 -1.87743607  0.95437323  1.38669211
  0.61735405 -1.48284061 -1.21003072  0.23219175  0.        ]","[[  2.23248823  -1.00805343   0.11114527   0.16017593]
 [ 19.36899375 -13.59382887   0.           0.        ]]",[ 0.03722366 -2.06312362]
9,-0.168413535067,[-0.16671069 -0.0882962 ],[-0.36500221 -0.59041572],-2.19595,"[-1.62917139  1.11755905  0.73742302 -2.25538011  0.9543708   1.3866867
  0.60357788 -1.98008143 -1.45209249  0.00705877  0.        ]","[[  2.6175247   -1.31694253   0.11114527   0.16017593]
 [ 19.13543173 -17.28276211   0.           0.        ]]",[-2.22541812 -0.89389659]
