timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0806217639139,[-0.13004995  1.48690118],-0.0806217639139,"[ 1.06518086  1.88611339 -0.10418176 -0.74902349  1.32669432 -0.72254826
  0.25692305 -0.3304412   0.14899974  0.43555561  0.        ]","[[-0.08039728 -0.0355561   0.15347707 -0.07927163]
 [ 0.00138315  0.00465174  0.          0.        ]]",[ 0.04717849 -0.0624807 ],[-0.7208547   0.87657022]
1,-0.0832560812025,[-0.48954096  0.64199042],-0.0832560812025,"[ 1.06457879  1.88688361 -0.11202337 -0.64093308  1.32667895 -0.72254364
  0.2113484   0.21212115  0.15135129  0.46113175  0.        ]","[[-0.08554708  0.00426586  0.15347707 -0.07927163]
 [-0.51464024  3.96434709  0.          0.        ]]",[ 0.04717849 -0.0624807 ],[-0.74419767  0.82677948]
2,-0.0872462143474,[-1.36152026  2.0614626 ],-0.0872462143474,"[ 1.06044784  1.87927953 -0.15707013 -0.35913764  1.32666358 -0.72253902
  0.0411305   0.54977838  0.15180227  0.50187545  0.        ]","[[-0.11517747  0.10827774  0.15347707 -0.07927163]
 [-2.44197818  6.4286243   0.          0.        ]]",[ 0.04717849 -0.0624807 ],[-0.72553796  0.79491138]
3,-0.0861734474784,[-0.36887538  0.34466507],-0.0861734474784,"[ 1.04106288  1.83808017 -0.28988614  0.08550101  1.32664822 -0.72253441
 -0.30411025  1.07508464  0.13993543  0.50179406  0.        ]","[[ -0.20323799   0.27531612   0.15347707  -0.07927163]
 [ -6.35106276  10.26242017   0.           0.        ]]",[ 0.04717849 -0.0624807 ],[-0.6670348   0.74047077]
4,-0.0792076109311,[-0.97004835  1.94973465],-0.0792076109311,"[ 0.9884575   1.73313977 -0.49629418  0.63045013  1.32663285 -0.72252979
 -0.42193685  1.23428763  0.10659975  0.46165997  0.        ]","[[ -0.34364491   0.49222315   0.15347707  -0.07927163]
 [ -7.68520048  11.42439185   0.           0.        ]]",[ 0.04717849 -0.0624807 ],[-0.61306745  0.70001853]
5,-0.0661141875077,[-2.76514467  0.31952432],-0.0661141875077,"[ 0.87609443  1.5322458  -0.75965962  1.21415947  1.32661748 -0.72252518
 -0.74757835  1.74596006  0.03855276  0.39069661  0.        ]","[[ -0.53434292   0.75818065   0.15347707  -0.07927163]
 [-11.37238079  15.1588431    0.           0.        ]]",[ 0.04717849 -0.0624807 ],[-0.50881815  0.64172393]
6,-0.0432604878101,[ 0.18555721  1.09196542],-0.0432604878101,"[ 0.64930664  1.21269186 -1.07680102  1.73021434  1.32660212 -0.72252056
 -1.07721398  1.87823052 -0.0860881   0.26876082  0.        ]","[[ -0.79923791   1.07104679   0.15347707  -0.07927163]
 [-15.10483357  16.12443446   0.           0.        ]]",[ 0.04717849 -0.0624807 ],[-0.3613815   0.62414801]
7,-0.0273822433825,[-0.40317556 -0.33667511],-0.0273822433825,"[ 0.32215413  0.77401809 -1.33695249  2.0353339   1.32658675 -0.72251595
 -0.98611179  2.37681082 -0.26841846  0.19097643  0.        ]","[[ -1.09098697   1.43004902   0.15347707  -0.07927163]
 [-14.07340893  19.76367564   0.           0.        ]]",[ 0.04717849 -0.0624807 ],[-0.32207394  0.58967292]
8,-0.0434308186278,[-1.31231968  0.6400398 ],-0.0434308186278,"[-0.0631712   0.28828647 -1.48336914  1.98611273  1.32657139 -0.72251133
 -1.10248159  2.14039343 -0.48870581  0.1825755   0.        ]","[[ -1.38567529   1.8080145    0.15347707  -0.07927163]
 [-15.39113794  18.03857772   0.           0.        ]]",[ 0.04717849 -0.0624807 ],[-0.24162942  0.61475712]
9,-0.0766705705179,[ 1.44403938  0.50836084],-0.0766705705179,"[-0.53904258 -0.15940714 -1.4900925   1.55712487  1.32655602 -0.72250672
 -1.42526836  2.43850823 -0.74369587  0.20868072  0.        ]","[[ -1.73016871   2.1906226    0.15347707  -0.07927163]
 [-19.04614373  20.21488413   0.           0.        ]]",[ 0.04717849 -0.0624807 ],[-0.1855441   0.62020516]
