timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0821108157513,[ 1.06907363  1.4616192 ],-0.0821108157513,"[ 1.06729555  1.96943628 -0.00416252 -0.84108842  1.66119731  0.57962206
  0.30874811 -0.34445279 -0.112495   -0.67065537  0.        ]","[[-0.01528466 -0.05482495  0.19215507  0.07097637]
 [-0.00240014 -0.00219434  0.          0.        ]]",[ 0.04130425 -0.08995407],[-0.33706278  0.9594605 ]
1,-0.06984610149,[-3.14250064 -1.04718612],-0.06984610149,"[ 1.06703774  1.97123271  0.05629391 -0.72777002  1.66117567  0.57961938
  0.65385622  0.20083736 -0.11072032 -0.57028983  0.        ]","[[ 0.02434288 -0.01515599  0.19215507  0.07097637]
 [ 3.95199186  3.95590425  0.          0.        ]]",[ 0.04130425 -0.08995407],[-0.59854233  0.85238791]
2,-0.0578207654861,[-0.71980257  0.31684747],-0.0578207654861,"[ 1.06468662  1.97098782  0.11509818 -0.61738115  1.66115404  0.57961669
  0.30192788 -0.35523328 -0.11483362 -0.47252447  0.        ]","[[ 0.06292368  0.02346421  0.19215507  0.07097637]
 [-0.08049036 -0.08043796  0.          0.        ]]",[ 0.04130425 -0.08995407],[-0.43531835  0.93444157]
3,-0.0628097732445,[ 0.75237448  1.31378559],-0.0628097732445,"[ 1.06668757  1.97053416  0.06912351 -0.58593168  1.6611324   0.57961401
  0.05351742 -0.18202111 -0.11263909 -0.51305489  0.        ]","[[ 0.03275562  0.0344702   0.19215507  0.07097637]
 [-2.92683717  1.17684313  0.          0.        ]]",[ 0.04130425 -0.08995407],[-0.32814479  0.93954933]
4,-0.0617645954096,[-1.24363387  1.0325677 ],-0.0617645954096,"[ 1.06741158  1.96502333  0.02624478 -0.4062143   1.66111077  0.57961133
  0.31818879  0.36010696 -0.11458544 -0.50505872  0.        ]","[[  4.64651127e-03   9.74892931e-02   1.92155066e-01   7.09763658e-02]
 [  1.05836794e-01   5.11195594e+00   0.00000000e+00   0.00000000e+00]]",[ 0.04130425 -0.08995407],[-0.49835443  0.84734565]
5,-0.0540864058693,[ 1.38983578  0.12049635],-0.0540864058693,"[ 1.06666226  1.93394214 -0.03112936 -0.00926525  1.66108914  0.57960865
 -0.02736921  0.89187075 -0.12743919 -0.44585404  0.        ]","[[-0.03296325  0.23845617  0.19215507  0.07097637]
 [-3.85362794  8.97185673  0.          0.        ]]",[ 0.04130425 -0.08995407],[-0.4369148   0.79066157]
6,-0.0415309342349,[-0.83312549  0.88168593],-0.0415309342349,"[ 1.06404139  1.85615171 -0.0869216   0.48342991  1.66106751  0.57960596
  0.32453321  0.93291536 -0.16032226 -0.35283392  0.        ]","[[-0.06958039  0.42088277  0.19215507  0.07097637]
 [ 0.17853147  9.26982683  0.          0.        ]]",[ 0.04130425 -0.08995407],[-0.62743425  0.70747143]
7,-0.0243411314424,[-0.50606501 -0.75963316],-0.0243411314424,"[ 1.0605676   1.71066576 -0.13183641  1.02141759  1.66104587  0.57960328
  0.03648642  1.38874237 -0.22624031 -0.22773946  0.        ]","[[ -0.09912432   0.63947743   0.19215507   0.07097637]
 [ -3.12193559  12.57859109   0.           0.        ]]",[ 0.04130425 -0.08995407],[-0.61538154  0.63456076]
8,-0.0216018773132,[ 0.10642726  0.77757702],-0.0216018773132,"[ 1.04464315  1.51452726 -0.25553029  1.47877927  1.66102425  0.5796006
 -0.13276091  0.94012749 -0.2961264  -0.19410496  0.        ]","[[-0.18101931  0.85837818  0.19215507  0.07097637]
 [-5.06118694  9.32231307  0.          0.        ]]",[ 0.04130425 -0.08995407],[-0.50090379  0.64700091]
9,-0.027396531597,[-0.23122976  1.07298688],-0.027396531597,"[ 1.01429844  1.28122527 -0.39812827  1.82824177  1.66100262  0.57959792
 -0.08734137  1.33882528 -0.37494962 -0.19113038  0.        ]","[[ -0.27702214   1.07386171   0.19215507   0.07097637]
 [ -4.54077237  12.21639957   0.           0.        ]]",[ 0.04130425 -0.08995407],[-0.52425516  0.58586884]
10,-0.0412143717894,[-0.47206853  1.87031034],-0.0412143717894,"[ 0.9700404   0.93433075 -0.54128312  2.10793947  1.66098099  0.57959523
 -0.15941396  1.85099159 -0.50913569 -0.16525126  0.        ]","[[ -0.37612379   1.35549209   0.19215507   0.07097637]
 [ -5.36658526  15.93423224   0.           0.        ]]",[ 0.04130425 -0.08995407],[-0.50847489  0.55171198]
11,-0.0675286021453,[-1.19651517  1.03382675],-0.0675286021453,"[ 0.89615117  0.46871395 -0.71385385  2.14594968  1.66095936  0.57959255
 -0.31321723  2.35299443 -0.7079927  -0.16306003  0.        ]","[[ -0.50113722   1.7107413    0.19215507   0.07097637]
 [ -7.12886783  19.57850334   0.           0.        ]]",[ 0.04130425 -0.08995407],[-0.46784544  0.53654861]
12,-0.104896440618,[ 0.90698372  1.42664674],-0.104896440618,"[ 0.75588026 -0.05594771 -0.94261394  1.72603456  1.66093773  0.57958987
 -0.64635974  2.84499876 -0.96843505 -0.23130103  0.        ]","[[ -0.68201211   2.13815151   0.19215507   0.07097637]
 [-10.94601986  23.15051832   0.           0.        ]]",[ 0.04130425 -0.08995407],[-0.35021004  0.53649998]
13,-0.154326997898,[-0.35052756  1.22754208],-0.154326997898,"[ 0.58050585 -0.50111247 -1.13983674  0.69916459  1.66091611  0.57958719
 -0.3140396   3.32715039 -1.30742574 -0.34580894  0.        ]","[[ -0.86273131   2.63628694   0.19215507   0.07097637]
 [ -7.13834821  26.65145973   0.           0.        ]]",[ 0.04130425 -0.08995407],[-0.4578343   0.52103513]
