timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.119068715055,[-1.91253928  2.0615676 ],-0.119068715055,"[ 1.00999155  1.48998475 -0.1008495  -1.14665524  0.79637611 -0.2356091
  0.28314924 -0.33394717  0.7146852  -0.01477144  0.        ]","[[-0.0708636   0.02174722  0.09140854 -0.02677329]
 [-0.00083614  0.00365117  0.          0.        ]]",[-0.34940815 -0.31165829],[-1.03731871  2.29485559]
1,-0.118302133196,[-0.85594125  1.75939273],-0.118302133196,"[ 1.00437592  1.48787502 -0.15876069 -1.04154256  0.79637531 -0.23560894
 -0.16460724  0.31245516  0.71120109 -0.06092045  0.        ]","[[-0.11058611  0.0615628   0.09140854 -0.02677329]
 [-3.95823401  3.96469945  0.          0.        ]]",[-0.34940815 -0.31165829],[-0.43965769  1.77609837]
2,-0.116014297625,[ 1.90714713  0.58746601],-0.116014297625,"[ 0.97528922  1.46979215 -0.32089989 -0.73153671  0.79637451 -0.23560879
 -0.53902762  0.94601504  0.69340993 -0.18296282  0.        ]","[[-0.22295329  0.17980985  0.09140854 -0.02677329]
 [-7.26746779  7.84705463  0.          0.        ]]",[-0.34940815 -0.31165829],[ 0.33842656  1.02458405]
3,-0.113248611827,[-0.75865652  0.17805059],-0.113248611827,"[ 0.93114292  1.40948166 -0.46768338 -0.27693038  0.79637372 -0.23560864
 -0.07526514  1.30000114  0.66642876 -0.20450431  0.        ]","[[ -0.32717795   0.35851487   0.09140854  -0.02677329]
 [ -3.16861     10.0162349    0.           0.        ]]",[-0.34940815 -0.31165829],[-0.62783003  0.7436254 ]
4,-0.108776749505,[ 0.23332942  1.3188609 ],-0.108776749505,"[ 0.87828658  1.29351138 -0.59420442  0.20830135  0.79637292 -0.23560849
 -0.40777172  1.38285565  0.6230768  -0.16129681  0.        ]","[[ -0.42003551   0.56393408   0.09140854  -0.02677329]
 [ -6.10739378  10.52396877   0.           0.        ]]",[-0.34940815 -0.31165829],[ 0.27576041  0.37672395]
5,-0.100701753987,[-1.07382792  0.37354665],-0.100701753987,"[ 0.79850111  1.0938204  -0.73947182  0.71348322  0.79637212 -0.23560833
 -0.28979501  1.99494097  0.54286356 -0.10592613  0.        ]","[[ -0.53172235   0.81204634   0.09140854  -0.02677329]
 [ -5.06468664  14.27476541   0.           0.        ]]",[-0.34940815 -0.31165829],[ 0.01968938 -0.49448952]
6,-0.0872109676251,[ 0.58211201 -2.32473682],-0.0872109676251,"[ 0.67497329  0.78508479 -0.9082826   1.16217842  0.79637132 -0.23560818
 -0.72616227  2.19034222  0.40708125 -0.05116701  0.        ]","[[ -0.67171071   1.10955669   0.09140854  -0.02677329]
 [ -8.92141793  15.47220243   0.           0.        ]]",[-0.34940815 -0.31165829],[ 1.22790253 -1.17728698]
7,-0.0709907699866,[ 0.86595161 -1.98500114],-0.0709907699866,"[ 0.51212001  0.46526539 -1.07282198  1.3884271   0.79637052 -0.23560803
 -0.44546507  1.49405393  0.24860978 -0.0546331   0.        ]","[[ -0.82524788   1.37619066   0.09140854  -0.02677329]
 [ -6.44054802  11.20546138   0.           0.        ]]",[-0.34940815 -0.31165829],[ 0.94429886 -0.85236526]
8,-0.0589838868635,[-0.02347932  0.18865733],-0.0589838868635,"[ 0.40092231  0.23536044 -1.16052763  1.43809773  0.79636973 -0.23560788
 -0.04321678  0.81156241  0.12624394 -0.02992523  0.        ]","[[-0.91838908  1.55833788  0.09140854 -0.02677329]
 [-2.88537784  7.02324875  0.          0.        ]]",[-0.34940815 -0.31165829],[ 0.14502221 -0.34944305]
9,-0.0497220125741,[ 0.30714414 -0.18200531],-0.0497220125741,"[ 0.32737809  0.04962519 -1.21014682  1.41457454  0.79636893 -0.23560772
 -0.04727577  0.9107686   0.02088838  0.01866381  0.        ]","[[-0.97645665  1.70490241  0.09140854 -0.02677329]
 [-2.92125246  7.63117732  0.          0.        ]]",[-0.34940815 -0.31165829],[ 0.03607516 -0.74128234]
