timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0843353383991,[-1.55641717  2.23455303],-0.0843353383991,"[ 1.03358285  1.40843216 -0.14421956 -1.53126718  1.09383265 -0.44018537
  0.24818994 -0.32811639  0.41420315  0.07817931  0.        ]","[[-0.09464055 -0.09380186  0.12580688 -0.05058628]
 [-0.00109605  0.00369326  0.          0.        ]]",[-0.59798819 -0.50388914],[-1.75569475  2.23931217]
1,-0.0830219199809,[-1.39670064  1.83231673],-0.0830219199809,"[ 1.02668321  1.41220748 -0.20193469 -1.42698372  1.09383145 -0.4401851
 -0.22169567  0.34712247  0.40963241  0.02872153  0.        ]","[[-0.13436822 -0.05398546  0.12580688 -0.05058628]
 [-3.95848839  3.9647411   0.          0.        ]]",[-0.59798819 -0.50388914],[-0.67738545  1.6249572 ]
2,-0.0792412936346,[ 0.35894662  0.82463543],-0.0792412936346,"[ 0.99220298  1.41142476 -0.37131567 -1.11659584  1.09383025 -0.44018484
 -0.68228358  1.00898711  0.3867204  -0.11662286  0.        ]","[[-0.25245805  0.0642648   0.12580688 -0.05058628]
 [-7.83757657  7.84733694  0.          0.        ]]",[-0.59798819 -0.50388914],[ 0.55659688  0.74743539]
3,-0.0755293821505,[ 1.23965119 -1.13368211],-0.0755293821505,"[ 0.92426466  1.3733547  -0.56664569 -0.62935973  1.09382905 -0.44018458
 -0.49542091  1.53901246  0.35009763 -0.22020006  0.        ]","[[ -0.39341969   0.25240734   0.12580688  -0.05058628]
 [ -6.26381708  10.95655449   0.           0.        ]]",[-0.59798819 -0.50388914],[ 0.06990902 -0.0488793 ]
4,-0.0728715502109,[ 0.24667718  1.52121282],-0.0728715502109,"[ 0.87020024  1.2972864  -0.67841906 -0.19130832  1.09382785 -0.44018432
 -0.01080453  0.82677895  0.32387019 -0.1884489   0.        ]","[[-0.47774575  0.42961839  0.12580688 -0.05058628]
 [-2.18236731  6.77849497  0.          0.        ]]",[-0.59798819 -0.50388914],[-0.7061606   0.79292035]
5,-0.0719171604186,[-1.78066946  0.26600308],-0.0719171604186,"[ 0.84608321  1.18700982 -0.72145824  0.20542952  1.09382665 -0.44018405
  0.1100427   1.47882607  0.30437113 -0.03140555  0.        ]","[[ -0.51118196   0.60356586   0.12580688  -0.05058628]
 [ -1.1645893   10.60350977   0.           0.        ]]",[-0.59798819 -0.50388914],[-1.64630187 -0.18920419]
6,-0.0688884765088,[-0.37534016 -1.21552523],-0.0688884765088,"[ 0.7968406   1.00181099 -0.80004197  0.64236205  1.09382545 -0.44018379
 -0.3569951   1.62280502  0.24171006  0.11585061  0.        ]","[[ -0.57393809   0.82411078   0.12580688  -0.05058628]
 [ -5.09798977  11.44812849   0.           0.        ]]",[-0.59798819 -0.50388914],[-0.41042635 -0.74718893]
7,-0.0597768331646,[ 1.33093204  0.15266931],-0.0597768331646,"[ 0.69290889  0.81127598 -0.93666136  0.94034906  1.09382425 -0.44018353
 -0.52120843  0.9092294   0.15022652  0.09277048  0.        ]","[[-0.68977328  1.01107468  0.12580688 -0.05058628]
 [-6.48099882  7.26219158  0.          0.        ]]",[-0.59798819 -0.50388914],[ 0.59746403 -0.27343294]
8,-0.0520597213215,[-1.04246807  0.26547952],-0.0520597213215,"[ 0.60268684  0.6410426  -1.03286814  1.12359326  1.09382305 -0.44018327
 -0.03618732  0.98756596  0.06670508  0.08944931  0.        ]","[[-0.77840953  1.16092877  0.12580688 -0.05058628]
 [-2.39614789  7.72173127  0.          0.        ]]",[-0.59798819 -0.50388914],[-0.71860266 -0.5678134 ]
9,-0.0441935485637,[ 0.10508413 -1.12490927],-0.0441935485637,"[ 0.50568793  0.44240683 -1.11960596  1.26179411  1.09382185 -0.440183
 -0.50043138  1.14084652 -0.03250549  0.11124564  0.        ]","[[-0.86556061  1.3243856   0.12580688 -0.05058628]
 [-6.3060152   8.62090568  0.          0.        ]]",[-0.59798819 -0.50388914],[ 0.70200735 -1.13568521]
