timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.275126329794,[ 3.0397052   3.29538447],-0.275126329794,"[ 1.03270055  1.39211604  0.15785594 -1.28186806 -0.55955496  0.45291449
  0.25003503 -0.32700027  2.36991274 -0.56812369  0.        ]","[[ 0.09882247  0.00587767 -0.06447482  0.05227141]
 [ 0.00021876 -0.0017568   0.          0.        ]]",[-0.63447952 -0.52417004],[ 2.44690347  3.59336209]
1,-0.272278394795,[ 2.63175745  2.97970008],-0.272278394795,"[ 1.02554039  1.39079922  0.21540981 -1.17804702 -0.55955461  0.45291423
  0.73540107  0.35482092  2.35229412 -0.40679259  0.        ]","[[ 0.13850186  0.04555528 -0.06447482  0.05227141]
 [ 3.95456136  3.95633117  0.          0.        ]]",[-0.63447952 -0.52417004],[ 2.20644522  3.01140428]
2,-0.262256439489,[ 1.91416404  2.98849232],-0.262256439489,"[ 0.99027626  1.37492331  0.38431487 -0.8708945  -0.55955426  0.45291397
  1.2111775   1.02314601  2.24996579  0.05899077  0.        ]","[[ 0.25648407  0.16360864 -0.06447482  0.05227141]
 [ 7.83078265  7.83607514  0.          0.        ]]",[-0.63447952 -0.52417004],[ 1.85672295  2.27017641]
3,-0.241026143546,[ 1.01975284  1.92741061],-0.241026143546,"[ 0.88758626  1.31020071  0.65075281 -0.37884189 -0.5595539   0.4529137
  1.67758793  1.67823067  1.93026449  0.73952203  0.        ]","[[  0.45122448   0.35848597  -0.06447482   0.05227141]
 [ 11.63071224  11.63896842   0.           0.        ]]",[-0.63447952 -0.52417004],[ 0.83741599  1.49511695]
4,-0.203600625765,[-0.20769112  0.82502326],-0.203600625765,"[ 0.66061917  1.14572512  0.97832057  0.24207852 -0.55955355  0.45291344
  2.13489822  2.32031149  1.24953838  1.38252547  0.        ]","[[  0.72121837   0.62866432  -0.06447482   0.05227141]
 [ 15.35652657  15.36639899   0.           0.        ]]",[-0.63447952 -0.52417004],[-1.19949913  0.34374365]
5,-0.152234189716,[-2.18237203 -0.10931265],-0.152234189716,"[ 0.31746737  0.83642696  1.25627423  0.85562201 -0.55955319  0.45291318
  1.99692747  2.83057104  0.32356554  1.54293015  0.        ]","[[  1.01706898   0.96571356  -0.06447482   0.05227141]
 [ 14.23249769  18.32862075   0.           0.        ]]",[-0.63447952 -0.52417004],[-2.73790836 -0.92122591]
6,-0.101178262436,[-2.92776762 -1.7568908 ],-0.101178262436,"[-0.01679448  0.41777678  1.40423108  1.24124882 -0.55955284  0.45291292
  1.47707431  2.69358379 -0.40355887  1.12685255  0.        ]","[[  1.25922641   1.32430773  -0.06447482   0.05227141]
 [  9.99719003  17.5334442    0.           0.        ]]",[-0.63447952 -0.52417004],[-3.11640477 -1.97515571]
7,-0.0640427131365,[-1.77291026 -2.76509742],-0.0640427131365,"[-0.2513157   0.02476497  1.45743493  1.31549963 -0.55955248  0.45291265
  0.96740273  1.95179863 -0.72634484  0.55613405  0.        ]","[[  1.41751189   1.63177112  -0.06447482   0.05227141]
 [  5.84481979  13.22724391   0.           0.        ]]",[-0.63447952 -0.52417004],[-2.68503189 -2.28376818]
8,-0.0433699469869,[-2.15727379 -1.30880165],-0.0433699469869,"[-0.36642009 -0.25679645  1.4702054   1.21611545 -0.55955213  0.45291239
  0.46758456  1.22469628 -0.78450622  0.14856269  0.        ]","[[ 1.49355427  1.85396558 -0.06447482  0.05227141]
 [ 1.77272197  9.00625715  0.          0.        ]]",[-0.63447952 -0.52417004],[-2.08311701 -2.07340097]
9,-0.0328515550175,[-0.31000948 -1.78828335],-0.0328515550175,"[-0.35942473 -0.42432657  1.46966873  1.09095621 -0.55955178  0.45291213
 -0.02248612  0.51197336 -0.73926381 -0.03394787  0.        ]","[[ 1.48895021  1.99257785 -0.06447482  0.05227141]
 [-2.21996239  4.86873852  0.          0.        ]]",[-0.63447952 -0.52417004],[-0.69551992 -1.09843683]
10,-0.0273618684372,[-0.25022511 -1.03442098],-0.0273618684372,"[-0.27419272 -0.49009261  1.46064581  1.02641268 -0.55955142  0.45291186
 -0.16767829 -0.18669336 -0.68199144 -0.04240732  0.        ]","[[ 1.43268268  2.04925832 -0.06447482  0.05227141]
 [-3.40286627  0.81281847  0.          0.        ]]",[-0.63447952 -0.52417004],[ 0.0446903  -0.13262656]
11,-0.0285515063798,[ 1.71635121  0.76927652],-0.0285515063798,"[-0.15821463 -0.46289087  1.44078661  1.05424208 -0.55955107  0.4529116
 -0.28094455 -0.8715361  -0.63668272  0.07665769  0.        ]","[[ 1.35536632  2.02562552 -0.06447482  0.05227141]
 [-4.32566494 -3.16285211  0.          0.        ]]",[-0.63447952 -0.52417004],[ 0.91297901  1.25146234]
12,-0.0323100188426,[-0.72780942  0.12148391],-0.0323100188426,"[-0.09017909 -0.42547429  1.42493742  1.08990488 -0.55955071  0.45291134
  0.21539143 -0.33610694 -0.6085257   0.17069851  0.        ]","[[ 1.30942533  1.99355484 -0.06447482  0.05227141]
 [-0.28194109 -0.0545667   0.          0.        ]]",[-0.63447952 -0.52417004],[-0.43027097  0.37513733]
13,-0.0328971456098,[ 2.02161426  0.76582604],-0.0328971456098,"[-0.0396429  -0.4298757   1.41107992  1.08586171 -0.55955036  0.45291107
 -0.13753558 -0.25302161 -0.57970951  0.20141329  0.        ]","[[ 1.27493726  1.99730293 -0.06447482  0.05227141]
 [-3.15728911  0.42776132  0.          0.        ]]",[-0.63447952 -0.52417004],[ 0.63357669  0.73745501]
14,-0.029624607376,[-0.49834031 -0.82108606],-0.029624607376,"[-0.00651088 -0.47509497  1.40100161  1.04195404 -0.55955     0.45291081
  0.35596014  0.26781288 -0.55498919  0.17011518  0.        ]","[[ 1.25213095  2.0361944  -0.06447482  0.05227141]
 [ 0.86329171  3.45132064  0.          0.        ]]",[-0.63447952 -0.52417004],[-0.86066663 -0.5765599 ]
15,-0.0259668894143,[-0.9856892   0.75331056],-0.0259668894143,"[-0.00261192 -0.51586026  1.39976118  0.99850559 -0.55954965  0.45291055
  0.11176808 -0.3039751  -0.5463616   0.12296163  0.        ]","[[ 1.24943605  2.07191668 -0.06447482  0.05227141]
 [-1.12617418  0.13196654  0.          0.        ]]",[-0.63447952 -0.52417004],[-0.08416065  0.36911684]
16,-0.0249402355792,[ 0.49410635  0.0812939 ],-0.0249402355792,"[ 0.08528882 -0.55231086  1.36880711  0.95637294 -0.5595493   0.45291028
 -0.36443843  0.20942498 -0.49281804  0.13605021  0.        ]","[[ 1.18798629  2.10445951 -0.06447482  0.05227141]
 [-5.00589391  3.11236457  0.          0.        ]]",[-0.63447952 -0.52417004],[ 1.11057687  0.17881185]
