timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.260827931456,[ 3.47487215  3.10500856],-0.260827931456,"[ 1.00598045  1.53168742 -0.09205252 -0.94016751 -0.0615344   1.22714148
  0.28881276 -0.33930104  1.64431697 -1.81540996  0.        ]","[[-0.05030328  0.08444688 -0.0076585   0.14273701]
 [ 0.00191182  0.00250521  0.          0.        ]]",[-0.2789892 -0.2789557],[ 3.37433124  2.5890739 ]
1,-0.253598728798,[ 2.34449417  2.6185725 ],-0.253598728798,"[ 1.0078612   1.52644205 -0.03371747 -0.8345464  -0.06153436  1.22713945
  0.7149221   0.29549519  1.63933416 -1.67245815  0.        ]","[[-0.01059023  0.1242089  -0.0076585   0.14273701]
 [ 3.95623813  3.96051095  0.          0.        ]]",[-0.2789892 -0.2789557],[ 2.45096612  1.83446991]
2,-0.230597214479,[ 1.35429751  1.18722096],-0.230597214479,"[ 0.99897223  1.49919624  0.13942573 -0.52446887 -0.06153431  1.22713741
  1.13261745  0.91772526  1.57735344 -1.255282    0.        ]","[[  1.07425708e-01   2.42345015e-01  -7.65850371e-03   1.42737010e-01]
 [  7.83249002e+00   7.84016902e+00   0.00000000e+00   0.00000000e+00]]",[-0.2789892 -0.2789557],[ 1.69157553  1.06001544]
3,-0.188445568512,[ 0.40381753  1.21019887],-0.188445568512,"[ 0.93739254  1.41705222  0.41925968 -0.03429013 -0.06153427  1.22713538
  1.54209919  1.52762637  1.33000127 -0.62986032  0.        ]","[[  3.02201259e-01   4.37303301e-01  -7.65850371e-03   1.42737010e-01]
 [  1.16325361e+01   1.16429687e+01   0.00000000e+00   0.00000000e+00]]",[-0.2789892 -0.2789557],[ 0.00528146  0.06884468]
4,-0.127802139329,[-2.01171147 -1.43397209],-0.127802139329,"[ 0.77950221  1.23226909  0.74824149  0.57066803 -0.06153423  1.22713334
  1.68943915  2.12556478  0.78478063 -0.03400212  0.        ]","[[  5.48569013e-01   7.07569644e-01  -7.65850371e-03   1.42737010e-01]
 [  1.29999005e+01   1.53712108e+01   0.00000000e+00   0.00000000e+00]]",[-0.2789892 -0.2789557],[-2.10920525 -1.36148131]
5,-0.0706520747613,[-3.0109747  -1.38532614],-0.0706520747613,"[ 0.57273669  0.98351999  1.00106067  1.04116796 -0.06153419  1.22713131
  1.23569114  1.44185691  0.16037199  0.20342453  0.        ]","[[  7.66320899e-01   9.72222145e-01  -7.65850371e-03   1.42737010e-01]
 [  8.78910321e+00   1.11082461e+01   0.00000000e+00   0.00000000e+00]]",[-0.2789892 -0.2789557],[-2.09073138 -1.01472259]
6,-0.0380242256294,[-1.43516215 -1.40717712],-0.0380242256294,"[ 0.41799507  0.78446589  1.1337139   1.27521871 -0.06153415  1.22712927
  0.79078835  0.77169093 -0.24448541  0.18108876  0.        ]","[[ 0.90068014  1.1524623  -0.0076585   0.14273701]
 [ 4.66037744  6.92970011  0.          0.        ]]",[-0.2789892 -0.2789557],[-1.4393034  -0.65444791]
7,-0.0275231500857,[-1.98803706 -0.66000397],-0.0275231500857,"[ 0.35251026  0.66940843  1.18010482  1.36925047 -0.06153411  1.22712724
  0.35458935  0.11479488 -0.41749949  0.11830407  0.        ]","[[ 0.95327439  1.24996172 -0.0076585   0.14273701]
 [ 0.61241909  2.83388999  0.          0.        ]]",[-0.2789892 -0.2789557],[-0.48828226 -0.1787357 ]
8,-0.0258655207057,[ 0.96405868  0.13456321],-0.0258655207057,"[ 0.38715873  0.63330751  1.15618985  1.39329946 -0.06153407  1.22712521
 -0.07305481 -0.31319005 -0.3983088   0.09825194  0.        ]","[[ 0.92570512  1.27986546 -0.0076585   0.14273701]
 [-3.35615032  0.16536275  0.          0.        ]]",[-0.2789892 -0.2789557],[ 0.95441467  0.59364164]
9,-0.0261044111167,[-0.65944545  1.32120808],-0.0261044111167,"[ 0.42184194  0.62284994  1.13082095  1.3997992  -0.06153403  1.22712317
  0.34517028 -0.22840768 -0.3604789   0.09300438  0.        ]","[[ 0.89752293  1.28847646 -0.0076585   0.14273701]
 [ 0.52500883  0.6939874   0.          0.        ]]",[-0.2789892 -0.2789557],[-0.17938295  0.25213563]
