timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.306821683591,[ 2.23392383  2.00643588],-0.306821683591,"[ 1.04781419  2.10275854 -0.00734548 -0.95706097 -0.39964739  1.36606462
  0.34491902 -0.36459951  1.64362582 -1.44640514  0.        ]","[[-0.0144714  -0.06851174 -0.04382359  0.16238162]
 [-0.00166083  0.00398642  0.          0.        ]]",[ 0.03109347 -0.06645261],[ 1.65968311  1.96051764]
1,-0.300155698313,[ 0.68484363 -0.07020645],-0.300155698313,"[ 1.0475108   2.10535967  0.05322003 -0.83292784 -0.39964621  1.36605462
  0.67781007  0.18479199  1.64623427 -1.34295947  0.        ]","[[ 0.0251708  -0.02872038 -0.04382359  0.16238162]
 [ 3.95271735  3.96196351  0.          0.        ]]",[ 0.03109347 -0.06645261],[ 1.41662753  1.83044744]
2,-0.282850811706,[-0.27928027  1.95093727],-0.282850811706,"[ 1.03598743  2.1043936   0.21378173 -0.59669717 -0.39964502  1.36604462
  0.89930297  0.13517528  1.62746777 -1.0956463   0.        ]","[[ 0.1306239   0.04693246 -0.04382359  0.16238162]
 [ 6.58383431  3.60451397  0.          0.        ]]",[ 0.03109347 -0.06645261],[ 1.07913935  1.76407051]
3,-0.259332466216,[ 0.51052059  2.02173907],-0.259332466216,"[ 1.00432826  2.0889104   0.39262387 -0.2516624  -0.39964384  1.36603462
  0.79520781  0.67494987  1.55718318 -0.80279546  0.        ]","[[ 0.24989438  0.15803928 -0.04382359  0.16238162]
 [ 5.34734981  7.49320331  0.          0.        ]]",[ 0.03109347 -0.06645261],[ 0.80917966  1.61478829]
4,-0.22567958751,[ 0.6832387   0.41374221],-0.22567958751,"[ 0.94982808  2.02515862  0.57586689  0.31643198 -0.39964265  1.36602461
  0.95621274  1.20386205  1.39301982 -0.46797561  0.        ]","[[  0.37603029   0.34613502  -0.04382359   0.16238162]
 [  7.25994626  11.30366806   0.           0.        ]]",[ 0.03109347 -0.06645261],[ 0.27010405  1.36896729]
5,-0.176171285893,[ 0.17905794  1.66678619],-0.176171285893,"[ 0.84311405  1.87857053  0.80936054  0.98512997 -0.39964147  1.36601461
  1.17167438  1.40003852  1.07270424 -0.12379913  0.        ]","[[  0.54690826   0.58638942  -0.04382359   0.16238162]
 [  9.81944984  12.7170484    0.           0.        ]]",[ 0.03109347 -0.06645261],[-0.32482314  1.09997368]
6,-0.112065163237,[-1.37524576 -0.07212971],-0.112065163237,"[ 0.67264598  1.61439442  1.054528    1.65996075 -0.39964029  1.36600461
  1.21497118  1.91462087  0.59554071  0.09013815  0.        ]","[[  0.7484563    0.87792764  -0.04382359   0.16238162]
 [ 10.33385438  16.42440113   0.           0.        ]]",[ 0.03109347 -0.06645261],[-0.77478778  0.74462539]
7,-0.049329837338,[-1.46669295 -0.11548856],-0.049329837338,"[ 0.50177048  1.23804633  1.22424561  2.16820176 -0.3996391   1.36599461
  0.8648433   1.82994835  0.13282891  0.05312959  0.        ]","[[  0.91340566   1.20029684  -0.04382359   0.16238162]
 [  6.17480266  15.81453999   0.           0.        ]]",[ 0.03109347 -0.06645261],[-0.74943054  0.57825685]
8,-0.0162857917873,[-1.17958143  0.73945337],-0.0162857917873,"[ 0.40715078  0.82970307  1.29713284  2.37410614 -0.39963792  1.36598461
  0.52156604  1.72311037 -0.14934857 -0.14264126  0.        ]","[[  0.99599083   1.50886651  -0.04382359   0.16238162]
 [  2.09710501  15.04496677   0.           0.        ]]",[ 0.03109347 -0.06645261],[-0.63252354  0.49225953]
9,-0.0455562194727,[-1.64578422 -0.58045126],-0.0455562194727,"[ 0.40499748  0.38876952  1.29863779  2.2707315  -0.39963673  1.36597461
  0.18495702  2.08822916 -0.27106767 -0.40352935  0.        ]","[[  0.9978158    1.83616066  -0.04382359   0.16238162]
 [ -1.90138898  17.67563266   0.           0.        ]]",[ 0.03109347 -0.06645261],[-0.54606593  0.43350524]
10,-0.0766101466251,[-0.62763153  1.13580048],-0.0766101466251,"[ 0.4939031  -0.01389423  1.23077726  1.84799127 -0.39963555  1.36596461
 -0.14503515  1.72065667 -0.26111184 -0.65931441  0.        ]","[[  0.92046104   2.16310533  -0.04382359   0.16238162]
 [ -5.82128351  15.02759804   0.           0.        ]]",[ 0.03109347 -0.06645261],[-0.46399853  0.4448899 ]
11,-0.107447394562,[-2.68227764 -0.6485533 ],-0.107447394562,"[ 0.64173049 -0.34458194  1.08956801  1.12493654 -0.39963437  1.36595461
 -0.34449637  2.22891308 -0.17719991 -0.91098377  0.        ]","[[  0.7802631    2.50039939  -0.04382359   0.16238162]
 [ -8.19063665  18.68957241   0.           0.        ]]",[ 0.03109347 -0.06645261],[-0.36916876  0.44099185]
12,-0.139995054571,[-3.06318717 -0.64260893],-0.139995054571,"[ 0.8195512  -0.55524706  0.84995324  0.17042111 -0.39963318  1.36594462
 -0.66415207  1.82105567 -0.05998876 -1.16367227  0.        ]","[[  0.57835372   2.84471023  -0.04382359   0.16238162]
 [-11.98775356  15.75128155   0.           0.        ]]",[ 0.03109347 -0.06645261],[-0.07138231  0.55046809]
13,-0.16007111061,[-1.49637534 -0.71740409],-0.16007111061,"[ 0.98468638 -0.6133659   0.46807339 -0.6022628  -0.399632    1.36593462
 -0.97752887  0.31904874  0.01439929 -1.31505253  0.        ]","[[  0.30125098   3.09643087  -0.04382359   0.16238162]
 [-15.71030901   4.92991624   0.           0.        ]]",[ 0.03109347 -0.06645261],[ 0.50476134  0.8256973 ]
14,-0.162005018091,[ 3.80996947  0.45644893],-0.162005018091,"[ 1.04619414 -0.61390034 -0.06098816 -0.63284557 -0.39963081  1.36592462
 -1.28467661 -0.63208796  0.02960243 -1.32762342  0.        ]","[[ -0.04956385   3.10623137  -0.04382359   0.16238162]
 [-19.35891643  -1.92265173   0.           0.        ]]",[ 0.03109347 -0.06645261],[ 0.98841178  1.09808576]
