timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.131087135825,[ 0.64233074  1.35209289],-0.131087135825,"[ 1.02092644  2.16299877 -0.07331238 -0.98853372  0.67837388 -0.01140114
  0.3794671  -0.37519308  0.74572124 -0.2455393   0.        ]","[[-0.06823681 -0.06260265  0.07963967  0.00106658]
 [ 0.00237585 -0.00092605  0.          0.        ]]",[-0.01499004 -0.05295011],[ 0.16075754  1.36508107]
1,-0.130636677571,[-0.13627642  0.78814746],-0.130636677571,"[ 1.0229344   2.16531797 -0.03429371 -0.85967626  0.67837193 -0.01140112
  0.59425429  0.17883391  0.75206857 -0.16413762  0.        ]","[[ -4.27107623e-02  -2.29030590e-02   7.96396735e-02   1.06657915e-03]
 [  2.54177745e+00   3.95769579e+00   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.20942318  1.14110744]
2,-0.130231364944,[-0.20284175  3.25596773],-0.130231364944,"[ 1.02422337  2.16045893  0.03444324 -0.50368867  0.67836998 -0.0114011
  0.54430368  0.60466079  0.75126084  0.01642642  0.        ]","[[  2.19964700e-03   8.67784003e-02   7.96396735e-02   1.06657915e-03]
 [  1.95123921e+00   7.00030870e+00   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.38595954  0.98573864]
3,-0.130117932519,[-1.15374644  2.26215526],-0.130117932519,"[ 1.02345931  2.11737469  0.08123994  0.06604473  0.67836804 -0.01140107
  0.47304992  1.13946837  0.71771446  0.23135614  0.        ]","[[  3.27720676e-02   2.65125129e-01   7.96396735e-02   1.06657915e-03]
 [  1.10883695e+00   1.08216266e+01   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.57079995  0.7628414 ]
4,-0.12812648379,[-0.42451203  0.32902148],-0.12812648379,"[ 1.0240581   1.9836325   0.05407765  0.82665984  0.67836609 -0.01140105
  0.13648553  1.66384144  0.63926157  0.41584533  0.        ]","[[  1.50251291e-02   5.19150899e-01   7.96396735e-02   1.06657915e-03]
 [ -2.87027174e+00   1.45684418e+01   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.42342028  0.57468504]
5,-0.121310524412,[ 0.65776292 -1.59522315],-0.121310524412,"[  1.02176902e+00   1.72598705e+00  -5.86834599e-02   1.59171421e+00
   6.78364149e-01  -1.14010294e-02  -7.70278985e-04   1.80586317e+00
   5.24566024e-01   5.21537715e-01   0.00000000e+00]","[[ -5.86616460e-02   8.20702554e-01   7.96396735e-02   1.06657915e-03]
 [ -4.49300786e+00   1.55833207e+01   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.34746087  0.40571019]
6,-0.11276657191,[ 0.4189637   0.19904129],-0.11276657191,"[ 1.01372925  1.42376658 -0.15448568  2.094586    0.6783622  -0.01140101
  0.2270112   1.20840348  0.39091153  0.59224936  0.        ]","[[ -1.21502229e-01   1.08953702e+00   7.96396735e-02   1.06657915e-03]
 [ -1.80001253e+00   1.13143861e+01   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.58818841  0.33584037]
7,-0.10609128903,[-1.28801091  1.56237753],-0.10609128903,"[ 1.01019536  1.12521981 -0.18333508  2.36313819  0.67836026 -0.01140098
  0.37027412  1.28728788  0.2345346   0.66998413  0.        ]","[[ -1.40509202e-01   1.32148030e+00   7.96396735e-02   1.06657915e-03]
 [ -1.06252711e-01   1.18780804e+01   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.84902871  0.15905967]
8,-0.0963795679359,[ 0.89059667  0.63445737],-0.0963795679359,"[ 1.00063888  0.74904731 -0.24651024  2.46248829  0.67835831 -0.01140096
  0.03570757  1.80862473  0.04430214  0.69336201  0.        ]","[[ -1.82320107e-01   1.59641839e+00   7.96396735e-02   1.06657915e-03]
 [ -4.06171449e+00   1.56032594e+01   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.64132476  0.00093269]
9,-0.0854894892138,[-0.65077215  0.3319311 ],-0.0854894892138,"[ 0.9876054   0.29816147 -0.31404514  2.25550922  0.67835637 -0.01140094
  0.34070359  2.11688737 -0.20075562  0.6594906   0.        ]","[[ -2.27377994e-01   1.93058422e+00   7.96396735e-02   1.06657915e-03]
 [ -4.55852105e-01   1.78060389e+01   0.00000000e+00   0.00000000e+00]]",[-0.01499004 -0.05295011],[-0.92264974 -0.14093125]
