timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.0951600618399,[-0.73916094  1.03215081],-0.0951600618399,[-0.91245556  0.92378581],"[[-0.02891691  0.05654749  0.12297258 -0.03853362]
 [-0.00244086 -0.00206223  0.          0.        ]]","[ 1.0285116   2.14013626 -0.01017931 -0.59077491  1.07986656 -0.33101763
  0.36350218 -0.37232866  0.4010373   0.24304906  0.        ]",[ 0.008203   -0.06492696]
1,-0.0942888793453,[-1.01463876  0.02211319],-0.0942888793453,[-0.72201252  0.883255  ],"[[-0.05831837  0.0962459   0.12297258 -0.03853362]
 [-2.92795967  3.95869799  0.          0.        ]]","[ 1.02669377  2.13595018 -0.05521672 -0.46384069  1.07986128 -0.3310168
  0.11102733  0.18183323  0.39980997  0.22803409  0.        ]",[ 0.008203   -0.06492696]
2,-0.0894030837269,[ 0.10870951  0.81367009],-0.0894030837269,[-0.30217889  0.94928885],"[[-0.15598727  0.17552706  0.12297258 -0.03853362]
 [-6.82595885  3.96937102  0.          0.        ]]","[ 1.01192215  2.12118342 -0.20405678 -0.21199515  1.07985599 -0.33101597
 -0.22537332  0.1833261   0.39249186  0.13046281  0.        ]",[ 0.008203   -0.06492696]
3,-0.0835654988291,[-0.26407257  0.39617695],-0.0835654988291,[-0.1811379   0.85937583],"[[-0.28684951  0.28644879  0.12297258 -0.03853362]
 [-6.26213737  7.11232667  0.          0.        ]]","[ 0.97130164  2.08631443 -0.39967288  0.13410613  1.07985071 -0.33101514
 -0.17671445  0.62306679  0.37133024  0.00601422  0.        ]",[ 0.008203   -0.06492696]
4,-0.0782560129113,[-1.09560541  0.90427465],-0.0782560129113,[ 0.03217258  0.80658323],"[[-0.42133692  0.44302465  0.12297258 -0.03853362]
 [-7.18354245  8.54048851  0.          0.        ]]","[ 0.90539656  2.00969741 -0.59294647  0.60273445  1.07984542 -0.33101431
 -0.25623235  0.8228834   0.33655581 -0.07863604  0.        ]",[ 0.008203   -0.06492696]
5,-0.0705261426057,[ 0.82922842  1.03276408],-0.0705261426057,[ 0.43701312  0.77046013],"[[ -0.60328866   0.64807512   0.12297258  -0.03853362]
 [-10.99897624  11.95312844   0.           0.        ]]","[ 0.77942532  1.86387177 -0.83578243  1.16388897  1.07984014 -0.33101348
 -0.5855084   1.30035168  0.26982882 -0.18927407  0.        ]",[ 0.008203   -0.06492696]
6,-0.0591473827809,[ 1.07608016 -0.02675506],-0.0591473827809,[ 0.28595689  0.63002014],"[[ -0.78818375   0.92447669   0.12297258  -0.03853362]
 [ -7.50203896  15.67467502   0.           0.        ]]","[ 0.61205715  1.59617344 -1.05308239  1.78812695  1.07983485 -0.33101265
 -0.28371617  1.82102967  0.17523542 -0.2238616   0.        ]",[ 0.008203   -0.06492696]
7,-0.0433650680259,[ 2.06642817  0.60491724],-0.0433650680259,[-0.02645247  0.49067384],"[[ -0.89703344   1.23378057   0.12297258  -0.03853362]
 [ -3.39644341  15.25717377   0.           0.        ]]","[ 0.49721101  1.22334714 -1.16409865  2.25452218  1.07982957 -0.33101182
  0.07060416  1.76259943  0.07668319 -0.10602678  0.        ]",[ 0.008203   -0.06492696]
8,-0.0352042179332,[-0.57233187  1.02134016],-0.0352042179332,[-0.44183499  0.37359402],"[[ -0.92458085   1.55991626   0.12297258  -0.03853362]
 [  0.62856324  17.34948006   0.           0.        ]]","[ 0.46643236  0.78434082 -1.18998871  2.43470032  1.07982428 -0.33101099
  0.41796936  2.05531478 -0.05290876  0.12066519  0.        ]",[ 0.008203   -0.06492696]
9,-0.0513728550538,[-1.84588644 -0.53471044],-0.0513728550538,[-0.57408035  0.35164434],"[[ -0.93485224   1.94319078   0.12297258  -0.03853362]
 [ -1.64811303  20.96588515   0.           0.        ]]","[ 0.4547887   0.26992373 -1.19940123  2.21505331  1.079819   -0.33101016
  0.22148665  2.56124729 -0.28075118  0.34669503  0.        ]",[ 0.008203   -0.06492696]
