timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.37176726482,[-0.68033651  1.26530462],-0.37176726482,"[ 0.95415433  1.78440123  0.03754507 -0.79128528 -1.17389552 -1.12635152
  0.36485185 -0.35933924  2.57900984  1.20050185  0.        ]","[[ 0.01745679  0.06175527 -0.13541511 -0.12792641]
 [-0.00341856 -0.00250261  0.          0.        ]]",[-0.14032832 -0.17644545],[-0.69246566  1.9419992 ]
1,-0.371175355542,[ 0.18137144  2.10674108],-0.371175355542,"[ 0.95431465  1.78024583 -0.00369933 -0.67818795 -1.17389264 -1.12634889
  0.10478514  0.23172765  2.57806602  1.18757526  0.        ]","[[-0.00962926  0.10144405 -0.13541511 -0.12792641]
 [-2.69621541  3.95817607  0.          0.        ]]",[-0.14032832 -0.17644545],[-0.57690477  1.70152116]
2,-0.371304180448,[ 0.41278272  1.34099046],-0.371304180448,"[ 0.95199915  1.75605234 -0.07401602 -0.34503399 -1.17388976 -1.12634625
  0.17908599  0.81089186  2.56811668  1.21895588  0.        ]","[[-0.05583477  0.21954614 -0.13541511 -0.12792641]
 [-1.92688403  7.83909994  0.          0.        ]]",[-0.14032832 -0.17644545],[-0.53101063  1.59928775]
3,-0.373330954593,[-1.06226222  2.85769851],-0.373330954593,"[ 0.9497746   1.67824613 -0.10711548  0.18375814 -1.17388687 -1.12634361
  0.34034716  1.37853775  2.52646784  1.37730939  0.        ]","[[ -0.07761998   0.41449242  -0.13541511  -0.12792641]
 [ -0.25714352  11.6428579    0.           0.        ]]",[-0.14032832 -0.17644545],[-0.6138345   1.51728129]
4,-0.371226136246,[ 0.24562822  2.34591427],-0.371226136246,"[ 0.94292903  1.49775312 -0.17498233  0.84075347 -1.17388399 -1.12634097
 -0.04134248  1.93524136  2.43040468  1.55107785  0.        ]","[[ -0.12241542   0.68477898  -0.13541511  -0.12792641]
 [ -4.2092455   15.37333225   0.           0.        ]]",[-0.14032832 -0.17644545],[-0.3813903   1.43580413]
5,-0.361379383806,[-0.69691659  1.73361267],-0.361379383806,"[ 0.92507402  1.16589796 -0.28562564  1.48191101 -1.17388111 -1.12633833
  0.06050105  2.48064934  2.25704394  1.70173305  0.        ]","[[ -0.19602171   1.02891583  -0.13541511  -0.12792641]
 [ -3.15473488  19.02818534   0.           0.        ]]",[-0.14032832 -0.17644545],[-0.35772553  1.43176353]
6,-0.340623727902,[ 0.90604106  0.3026097 ],-0.340623727902,"[ 0.89215242  0.66491646 -0.41886826  1.869084   -1.17387823 -1.12633569
 -0.19979616  3.01538368  1.98144157  1.80578094  0.        ]","[[ -0.28615795   1.44543393  -0.13541511  -0.12792641]
 [ -5.84990819  22.61162217   0.           0.        ]]",[-0.14032832 -0.17644545],[-0.1148764   1.41679943]
7,-0.307873394995,[-0.16078934  1.96376653],-0.307873394995,"[ 0.85302268  0.08377527 -0.5340199   1.73313865 -1.17387534 -1.12633306
  0.15783863  3.12726061  1.6121854   1.82100932  0.        ]","[[ -0.36600519   1.90518972  -0.13541511  -0.12792641]
 [ -2.14688556  23.36154302   0.           0.        ]]",[-0.14032832 -0.17644545],[-0.29519019  1.31613111]
8,-0.261574380499,[ 0.88258362  1.0258324 ],-0.261574380499,"[ 0.82455618 -0.4473818  -0.60284584  0.94768988 -1.17387246 -1.12633042
  0.10062765  3.64907721  1.18041389  1.68360929  0.        ]","[[ -0.41488646   2.4075081   -0.13541511  -0.12792641]
 [ -2.73925767  26.85863061   0.           0.        ]]",[-0.14032832 -0.17644545],[-0.22386485  1.21402073]
9,-0.200176884581,[-2.378506    2.30740784],-0.200176884581,"[ 0.81247609 -0.76072808 -0.62944181 -0.50511471 -1.17386958 -1.12632778
  0.44347459  4.16053936  0.7796905   1.29100405  0.        ]","[[ -0.4340536    2.97907372  -0.13541511  -0.12792641]
 [  0.81064551  30.28654161   0.           0.        ]]",[-0.14032832 -0.17644545],[-0.3712492   1.05778241]
