timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.192897810466,[ 0.10829083 -0.76220108],-0.192897810466,"[ 1.03143805  2.13462396 -0.02310064 -0.77681195  0.30760655 -0.84734491
  0.3842327  -0.36685003  1.05294224  0.66185423  0.        ]","[[-0.04053256 -0.00631495  0.03697273 -0.09488473]
 [-0.00057176 -0.00145793  0.          0.        ]]",[-0.00181624 -0.05657049],[-0.90644664  1.39482832]
1,-0.19169345209,[-0.56273108  1.85368547],-0.19169345209,"[ 1.03166724  2.1337061  -0.01653441 -0.87261242  0.30760581 -0.84734174
  0.42130394 -0.78594369  1.05179174  0.64177985  0.        ]","[[-0.03623399 -0.03662609  0.03697273 -0.09488473]
 [ 0.42899403 -3.01959737  0.          0.        ]]",[-0.00181624 -0.05657049],[-0.8966276   1.44902539]
2,-0.189174705148,[ 0.39414174  0.90054356],-0.189174705148,"[ 1.03081508  2.13239815 -0.03769559 -0.93594486  0.30760508 -0.84733857
  0.22832013 -0.22769594  1.04886329  0.59957276  0.        ]","[[-0.05009001 -0.05668167  0.03697273 -0.09488473]
 [-1.80714503  1.00063857  0.          0.        ]]",[-0.00181624 -0.05657049],[-0.76651013  1.40779436]
3,-0.190157844101,[-0.48590979  0.64105871],-0.190157844101,"[ 1.02909251  2.13457296 -0.0684485  -0.76030621  0.30760434 -0.84733539
  0.3658459   0.26460972  1.05052783  0.61501861  0.        ]","[[ -7.02444139e-02  -1.09723212e-03   3.69727329e-02  -9.48847306e-02]
 [ -2.13597047e-01   4.54599130e+00   0.00000000e+00   0.00000000e+00]]",[-0.00181624 -0.05657049],[-0.88158029  1.30930781]
4,-0.19361240322,[-1.60048092  1.65200504],-0.19361240322,"[ 1.02635621  2.12558867 -0.10428863 -0.39596096  0.30760361 -0.84733222
  0.20023814  0.60468544  1.0509974   0.67930282  0.        ]","[[-0.09376949  0.11439494  0.03697273 -0.09488473]
 [-2.13251716  6.99506086  0.          0.        ]]",[-0.00181624 -0.05657049],[-0.78311557  1.26623511]
5,-0.193117801096,[-0.5304109   2.28055411],-0.193117801096,"[ 1.01075434  2.07624189 -0.22836631  0.15523602  0.30760288 -0.84732904
 -0.13765277  1.13548397  1.03744432  0.69958001  0.        ]","[[ -0.1757021    0.29264956   0.03697273  -0.09488473]
 [ -6.04771212  10.81764398   0.           0.        ]]",[-0.00181624 -0.05657049],[-0.49781072  1.20555687]
6,-0.187540467572,[ 0.23784312 -0.74259617],-0.187540467572,"[ 0.96215445  1.93478446 -0.43697582  0.88645225  0.30760214 -0.84732587
 -0.30854069  1.6556486   0.99612238  0.68800408  0.        ]","[[ -0.31652334   0.54658817   0.03697273  -0.09488473]
 [ -8.02781973  14.56370594   0.           0.        ]]",[-0.00181624 -0.05657049],[-0.27905694  1.0763154 ]
7,-0.178488508473,[-0.11879543  2.34604202],-0.178488508473,"[ 0.88139641  1.71335535 -0.6480584   1.52309959  0.30760141 -0.84732269
 -0.21353848  1.20723297  0.92885802  0.66923318  0.        ]","[[ -0.46603497   0.8054623    0.03697273  -0.09488473]
 [ -6.92702533  11.33447589   0.           0.        ]]",[-0.00181624 -0.05657049],[-0.19628048  1.04770136]
8,-0.167773584362,[ 0.39104006  0.26138614],-0.167773584362,"[ 0.77858462  1.4222946  -0.83428015  2.01586852  0.30760067 -0.84731952
 -0.24237571  1.72587334  0.83626845  0.67083345  0.        ]","[[ -0.60792854   1.06962755   0.03697273  -0.09488473]
 [ -7.26117102  15.06958939   0.           0.        ]]",[-0.00181624 -0.05657049],[-0.15778196  0.85552615]
9,-0.156346795063,[ 0.67942331  0.05091985],-0.156346795063,"[ 0.66546136  1.02580491 -0.98760033  2.34630249  0.30759994 -0.84731635
 -0.0964368   1.82806351  0.70005599  0.72756034  0.        ]","[[ -0.73618656   1.37840409   0.03697273  -0.09488473]
 [ -5.5701719   15.80564304   0.           0.        ]]",[-0.00181624 -0.05657049],[-0.3205235   0.67993468]
