timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.108118968908,[ 1.19043172  0.22767978],-0.108118968908,"[ 0.99115823  2.11981639 -0.06226816 -0.73755341  1.15422443  0.54409185
  0.39991096 -0.37204595  0.32501636 -0.73718314  0.        ]","[[-0.06432942  0.02016535  0.13448043  0.06639288]
 [ 0.00115051 -0.00152545  0.          0.        ]]",[-0.0450823  -0.07097112],[ 0.77656054  0.80774152]
1,-0.101839766252,[-0.55124896  1.91804371],-0.101839766252,"[  9.93688152e-01   2.11949257e+00  -1.01475931e-03  -7.09053233e-01
   1.15421977e+00   5.44090625e-01   7.44553169e-01  -2.45348617e-01
   3.27173077e-01  -6.57312419e-01   0.00000000e+00]","[[-0.02461964  0.02916493  0.13448043  0.06639288]
 [ 3.95665775  0.89848824  0.          0.        ]]",[-0.0450823  -0.07097112],[ 0.17941332  0.61645979]
2,-0.0899997805509,[ 1.04087345  1.05044979],-0.0899997805509,"[ 0.99339257  2.11491632  0.0861457  -0.52715686  1.15421511  0.5440894
  0.54759778  0.30967043  0.32113543 -0.50170959  0.        ]","[[ 0.03183362  0.08669286  0.13448043  0.06639288]
 [ 1.69620204  4.84116175  0.          0.        ]]",[-0.0450823  -0.07097112],[ 0.13853043  0.41704875]
3,-0.0721136050826,[ 0.23388536  0.4685587 ],-0.0721136050826,"[ 0.98619838  2.08637908  0.19898571 -0.10314928  1.15421045  0.54408818
  0.88922731  0.85336282  0.27861954 -0.24747002  0.        ]","[[ 0.10509714  0.22226698  0.13448043  0.06639288]
 [ 5.61713339  8.70338244  0.          0.        ]]",[-0.0450823  -0.07097112],[-0.76093489 -0.05243677]
4,-0.0556421295506,[ 1.01776153 -0.84570697],-0.0556421295506,"[ 0.95774855  2.0048669   0.38241848  0.470557    1.15420579  0.54408696
  0.96012949  1.0902276   0.14249499  0.11333906  0.        ]","[[  0.22560423   0.41321709   0.13448043   0.06639288]
 [  6.43091773  10.3860164    0.           0.        ]]",[-0.0450823  -0.07097112],[-1.42955482 -0.35263026]
5,-0.0660038366086,[-1.83858025  0.43895172],-0.0660038366086,"[ 0.88489994  1.89230214  0.62785973  0.94841893  1.15420113  0.54408574
  1.29388693  0.58966602 -0.10116878  0.46929636  0.        ]","[[  0.39265619   0.585261     0.13448043   0.06639288]
 [ 10.26153587   6.8302105    0.           0.        ]]",[-0.0450823  -0.07097112],[-2.21758628 -0.35642558]
6,-0.0942580777984,[-3.30122743  0.63852038],-0.0942580777984,"[ 0.77783847  1.76406272  0.8521958   1.32967621  1.15419647  0.54408452
  0.93148362  0.81547587 -0.39793003  0.71887015  0.        ]","[[ 0.55615562  0.73795951  0.13448043  0.06639288]
 [ 6.10224616  8.43430016  0.          0.        ]]",[-0.0450823  -0.07097112],[-2.15486383 -0.47886974]
7,-0.116285222914,[-3.38193568 -2.82437039],-0.116285222914,"[ 0.71242785  1.5693856   0.95579941  1.73844295  1.15419181  0.5440833
  0.57622036  1.1480519  -0.65943335  0.81221714  0.        ]","[[  0.63729134   0.93034968   0.13448043   0.06639288]
 [  2.02488496  10.7968335    0.           0.        ]]",[-0.0450823  -0.07097112],[-1.96526194 -0.67102093]
8,-0.124989115644,[-2.9135883   0.05166806],-0.124989115644,"[ 0.71207299  1.36702742  0.95630909  2.02787157  1.15418715  0.54408208
  0.22810875  0.56071634 -0.80544837  0.79869508  0.        ]","[[ 0.63770463  1.10442541  0.13448043  0.06639288]
 [-1.9704023   6.62461947  0.          0.        ]]",[-0.0450823  -0.07097112],[-1.6984942  -0.54715341]
9,-0.119721749768,[ 0.69762837 -0.72608961],-0.119721749768,"[ 0.77568293  1.1992332   0.85589663  2.19198402  1.15418249  0.54408086
 -0.11326816  0.57118342 -0.81646679  0.73282767  0.        ]","[[ 0.55898686  1.23766434  0.13448043  0.06639288]
 [-5.88839574  6.69898316  0.          0.        ]]",[-0.0450823  -0.07097112],[-1.24675012 -0.55346519]
10,-0.111668371727,[-1.12667048 -0.84044218],-0.111668371727,"[ 0.83843945  1.06286646  0.73643854  2.28316828  1.15417783  0.54407964
  0.13746927  0.14768285 -0.79523002  0.66326109  0.        ]","[[ 0.47009172  1.34145955  0.13448043  0.06639288]
 [-3.01067834  3.69059451  0.          0.        ]]",[-0.0450823  -0.07097112],[-1.42004681 -0.52142304]
11,-0.0991129766665,[-0.89725234  1.4841558 ],-0.0991129766665,"[ 0.89658192  1.00974339  0.5964938   2.30929079  1.15417317  0.54407842
 -0.2020792  -0.33096609 -0.7153927   0.59737271  0.        ]","[[ 0.37077853  1.38115706  0.13448043  0.06639288]
 [-6.90767527  0.29045181  0.          0.        ]]",[-0.0450823  -0.07097112],[-0.76691997 -0.20743662]
12,-0.0760670709371,[-0.02155468  1.12235868],-0.0760670709371,"[ 0.965955    0.94838384  0.34127617  2.3331962   1.15416851  0.5440772
 -0.49962958  0.22568431 -0.57268672  0.46976675  0.        ]","[[  0.19836189   1.42664066   0.13448043   0.06639288]
 [-10.32266342   4.24467925   0.           0.        ]]",[-0.0450823  -0.07097112],[-0.09767619 -0.28459918]
13,-0.0531904778484,[-0.34206158  0.18877533],-0.0531904778484,"[ 0.99405707  0.77972691  0.02630689  2.36536598  1.15416385  0.54407598
 -0.48936093  0.77119127 -0.48931662  0.29597512  0.        ]","[[ -6.90902745e-03   1.55041413e+00   1.34480426e-01   6.63928753e-02]
 [ -1.02048227e+01   8.11975391e+00   0.00000000e+00   0.00000000e+00]]",[-0.0450823  -0.07097112],[ 0.16741315 -0.52034205]
14,-0.0357303311097,[ 2.81953538 -0.9989618 ],-0.0357303311097,"[ 0.95869175  0.55024102 -0.30387733  2.3314193   1.15415919  0.54407475
 -0.58977042  0.85373811 -0.46841336  0.11044739  0.        ]","[[ -0.22256771   1.71869296   0.13448043   0.06639288]
 [-11.35723184   8.70615079   0.           0.        ]]",[-0.0450823  -0.07097112],[ 0.54857647 -0.47817487]
15,-0.0288933101619,[ 1.79656499 -1.26587456],-0.0288933101619,"[ 0.87643877  0.37297666 -0.57535093  2.24209887  1.15415453  0.54407353
 -0.22530859  0.27252031 -0.46833178 -0.04522581  0.        ]","[[-0.40774479  1.85139033  0.13448043  0.06639288]
 [-7.17433603  4.57742444  0.          0.        ]]",[-0.0450823  -0.07097112],[ 0.49269432 -0.44075608]
16,-0.0285347034313,[ 1.37301198 -0.05408215],-0.0285347034313,"[ 0.81140516  0.30657504 -0.71697598  2.19350191  1.15414987  0.54407231
  0.13196868 -0.29772074 -0.46023966 -0.13121328  0.        ]","[[-0.51009085  1.90229591  0.13448043  0.06639288]
 [-3.07389618  0.5266712   0.          0.        ]]",[-0.0450823  -0.07097112],[ 0.32918888 -0.39084488]
17,-0.0287930770613,[ 0.12862442  1.35393677],-0.0287930770613,"[ 0.7963021   0.29588376 -0.74531043  2.18484611  1.15414521  0.54407109
  0.48215066 -0.32939169 -0.45762992 -0.14917614  0.        ]","[[-0.53124483  1.91057194  0.13448043  0.06639288]
 [ 0.94511393  0.3016902   0.          0.        ]]",[-0.0450823  -0.07097112],[-0.09854187 -0.52852792]
18,-0.0341935422041,[ 0.47375759  0.4966482 ],-0.0341935422041,"[ 0.81326353  0.23743002 -0.71337776  2.13348163  1.15414055  0.54406987
  0.52485163  0.2271692  -0.50624394 -0.12121558  0.        ]","[[-0.50742565  1.95627312  0.13448043  0.06639288]
 [ 1.43520064  4.25525195  0.          0.        ]]",[-0.0450823  -0.07097112],[-0.36095464 -0.75721687]
19,-0.0481095711725,[-0.74363483 -1.02424071],-0.0481095711725,"[ 0.84478736  0.10861708 -0.64881475  1.99398942  1.15413589  0.54406865
  0.68577641  0.49212138 -0.61619656 -0.07878734  0.        ]","[[-0.46019129  2.06026193  0.13448043  0.06639288]
 [ 3.28213115  6.13735783  0.          0.        ]]",[-0.0450823  -0.07097112],[-0.74681884 -0.84585685]
20,-0.0594421361881,[ 0.25422    -1.52680907],-0.0594421361881,"[ 0.86657162  0.01210388 -0.59933111  1.86294837  1.15413123  0.54406743
  0.42366171 -0.08237131 -0.70266174 -0.06101257  0.        ]","[[-0.42473056  2.14206382  0.13448043  0.06639288]
 [ 0.2738913   2.05643049  0.          0.        ]]",[-0.0450823  -0.07097112],[-0.50529438 -0.67998093]
21,-0.0606405103534,[-2.53121621  0.89781079],-0.0606405103534,"[ 0.87559012  0.01096285 -0.577414    1.86123425  1.15412657  0.54406621
  0.51089111 -0.64552107 -0.7115528  -0.05126014  0.        ]","[[-0.40920803  2.14305556  0.13448043  0.06639288]
 [ 1.27502101 -1.94392524  0.          0.        ]]",[-0.0450823  -0.07097112],[-0.56428802 -0.54280096]
22,-0.0593132060105,[ 0.13324569 -1.48958807],-0.0593132060105,"[ 0.86718694  0.01421163 -0.59784964  1.86604966  1.15412191  0.54406499
  0.16376076 -0.13962181 -0.70165577 -0.06007751  0.        ]","[[-0.4236798   2.14023345  0.13448043  0.06639288]
 [-2.70892612  1.64973396  0.          0.        ]]",[-0.0450823  -0.07097112],[-0.17297584 -0.57277578]
23,-0.0553903916231,[ 0.10717758 -0.87039704],-0.0553903916231,"[ 0.83714446  0.02236636 -0.66513475  1.87802696  1.15411726  0.54406377
  0.21441018 -0.70163899 -0.67145563 -0.09128688  0.        ]","[[-0.47202611  2.13317205  0.13448043  0.06639288]
 [-2.12762859 -2.34256736  0.          0.        ]]",[-0.0450823  -0.07097112],[-0.0146068  -0.35822362]
24,-0.0443804965313,[-0.22646369 -0.94366787],-0.0443804965313,"[ 0.81152145  0.11836488 -0.71670131  2.00581629  1.1541126   0.54406255
  0.25507458 -1.1802828  -0.58540474 -0.11644323  0.        ]","[[-0.50989642  2.05220661  0.13448043  0.06639288]
 [-1.66092709 -5.74264492  0.          0.        ]]",[-0.0450823  -0.07097112],[ 0.20105219 -0.11119902]
25,-0.0276543880336,[ 0.3763067  -0.41498376],-0.0276543880336,"[ 0.7810985   0.308246   -0.77246202  2.19466492  1.15410794  0.54406133
  0.17989041 -1.69027206 -0.44098174 -0.17004789  0.        ]","[[-0.55177323  1.90100508  0.13448043  0.06639288]
 [-2.52379377 -9.36543252  0.          0.        ]]",[-0.0450823  -0.07097112],[ 0.67203182  0.24045971]
26,-0.0232622466874,[ 1.19472928  0.52282259],-0.0232622466874,"[ 0.75400644  0.57683644 -0.81801065  2.3397299   1.15410328  0.54406011
  0.31408438 -1.89550016 -0.26824291 -0.26967534  0.        ]","[[ -0.58679658   1.69906842   0.13448043   0.06639288]
 [ -0.98367792 -10.82338151   0.           0.        ]]",[-0.0450823  -0.07097112],[ 0.85810691  0.4102481 ]
