timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0913471320318,[ 1.79445001  1.89659771],-0.0913471320318,"[ 0.95103714  1.84457405  0.02980492 -0.83397406  1.47125002  0.73754312
  0.3762595  -0.36274939 -0.0222911  -0.91140689  0.        ]","[[ 0.00626709  0.03313212  0.16993674  0.08709489]
 [-0.00493114  0.00386596  0.          0.        ]]",[-0.11857703 -0.16654719],[ 1.21058702  1.03098607]
1,-0.0797707239728,[ 0.74999665 -0.34890864],-0.0797707239728,"[ 0.94948029  1.84183939  0.09058451 -0.71783398  1.47124475  0.73754183
  0.74975471  0.22162867 -0.0289315  -0.79163899  0.        ]","[[ 0.04584454  0.07292107  0.16993674  0.08709489]
 [ 3.94951754  3.96184272  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.08176409  0.28311139]
2,-0.0527959294217,[-0.6431971   2.26203522],-0.0527959294217,"[ 0.93325666  1.8330668   0.25557219 -0.53013937  1.47123948  0.73754054
  1.02265251  0.00590296 -0.07030972 -0.51424022  0.        ]","[[ 0.15382477  0.1374982   0.16993674  0.08709489]
 [ 6.83888611  2.50074061  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.22739434  0.17420089]
3,-0.0253722232315,[-0.643423   -0.98354335],-0.0253722232315,"[ 0.89893186  1.81217065  0.42063164 -0.27362821  1.47123421  0.73753925
  0.76941763  0.58335848 -0.15924376 -0.22110911  0.        ]","[[ 0.26370161  0.22675425  0.16993674  0.08709489]
 [ 4.15774106  6.41182684  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.42150211 -0.28980827]
4,-0.0166232907812,[-0.00932133  0.99356242],-0.0166232907812,"[ 0.87426426  1.78179258  0.50419851 -0.02612103  1.47122894  0.73753796
  0.5213911  -0.01023514 -0.24411133 -0.04225711  0.        ]","[[ 0.3205092   0.31465303  0.16993674  0.08709489]
 [ 1.5317346   2.39144691  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.98272669  0.25111508]
5,-0.0227868153506,[-2.161379    1.16996852],-0.0227868153506,"[ 0.85939556  1.74246798  0.54763919  0.21151552  1.47122367  0.73753668
  0.51491335  0.56363187 -0.32114707  0.07791849  0.        ]","[[ 0.35045562  0.40147925  0.16993674  0.08709489]
 [ 1.46315835  6.27822073  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.34826434 -0.38103259]
6,-0.0336536810583,[-1.43974741 -1.426015  ],-0.0336536810583,"[ 0.86486876  1.64399602  0.53212183  0.63564155  1.4712184   0.73753539
  0.13840802  1.13010948 -0.4222199   0.17619636  0.        ]","[[  0.33972315   0.56553908   0.16993674   0.08709489]
 [ -2.52313431  10.11495755   0.           0.        ]]",[-0.11857703 -0.16654719],[-0.7771135  -0.87612742]
7,-0.0309654525557,[ 0.48377133  0.55015282],-0.0309654525557,"[ 0.90414307  1.51921641  0.40039126  1.01009419  1.47121313  0.7375341
 -0.23041058  0.51611227 -0.45325063  0.13855918  0.        ]","[[ 0.25008223  0.72611438  0.16993674  0.08709489]
 [-6.42804315  5.95639686  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.36576694 -0.3263194 ]
8,-0.0235200408513,[-0.40600054 -1.02330123],-0.0235200408513,"[ 0.93587532  1.39021021  0.23758836  1.29572862  1.47120786  0.73753281
 -0.03769402  0.82021885 -0.46003912  0.05624979  0.        ]","[[ 0.14199294  0.86590782  0.16993674  0.08709489]
 [-4.38763892  8.016101    0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.07019717 -0.84491223]
9,-0.0167336496358,[ 0.95174108 -0.36987956],-0.0167336496358,"[ 0.94990291  1.26740536  0.08008135  1.50484918  1.47120259  0.73753152
 -0.18110865  0.2122208  -0.46482747 -0.03197761  0.        ]","[[ 0.03900588  0.9849135   0.16993674  0.08709489]
 [-5.90605538  3.89817394  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.78890175 -0.34942609]
10,-0.0114105327588,[ 1.36004628 -0.03510548],-0.0114105327588,"[ 0.94983221  1.19876339 -0.04150794  1.6010166   1.47119732  0.73753023
  0.18563914 -0.01558538 -0.45176849 -0.1160926   0.        ]","[[-0.04015648  1.04739612  0.16993674  0.08709489]
 [-2.02308482  2.35525997  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.2381786  -0.40688235]
11,-0.0160946352468,[-1.33740096 -2.00292236],-0.0160946352468,"[ 0.94980826  1.14748355 -0.0420608   1.66448459  1.47119205  0.73752894
  0.56314396 -0.04315651 -0.48723889 -0.09237021  0.        ]","[[-0.04051665  1.09262763  0.16993674  0.08709489]
 [ 1.97377877  2.16852265  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.68021774 -0.67474538]
12,-0.0163661694601,[ 0.69927592  0.53882861],-0.0163661694601,"[ 0.94976898  1.14377952 -0.04298966  1.66879877  1.47118677  0.73752765
  0.18583531 -0.63395768 -0.48939519 -0.09153736  0.        ]","[[-0.04112178  1.09585027  0.16993674  0.08709489]
 [-2.02099358 -1.83292631  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.38006949  0.11026052]
13,-0.0133311404062,[-0.66283873  0.33795578],-0.0133311404062,"[ 0.94889339  1.16083136 -0.0618094   1.64859258  1.4711815   0.73752636
  0.45089082 -0.31370193 -0.46822504 -0.117477    0.        ]","[[-0.05338518  1.08095459  0.16993674  0.08709489]
 [ 0.78529866  0.33613243  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.26935518 -0.33008242]
14,-0.0142135781508,[-1.09397292  1.74625394],-0.0142135781508,"[ 0.9479376   1.13779594 -0.07832423  1.67569202  1.47117623  0.73752507
  0.20167117 -0.1170025  -0.47615323 -0.12263876  0.        ]","[[-0.06415323  1.10104394  0.16993674  0.08709489]
 [-1.85331943  1.66835648  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.24883674 -0.3865487 ]
15,-0.0160292644359,[-0.40588679 -0.42802153],-0.0160292644359,"[ 0.93616473  1.05245056 -0.1950738   1.76499466  1.47117096  0.73752378
 -0.1686979   0.4628864  -0.47980726 -0.19650743  0.        ]","[[-0.14056286  1.17381757  0.16993674  0.08709489]
 [-5.77461088  5.59588406  0.          0.        ]]",[-0.11857703 -0.16654719],[ 1.05573428 -0.78885216]
16,-0.025574447175,[ 2.2865553 -1.0178717],-0.025574447175,"[ 0.8959911   0.93860669 -0.39113448  1.85899401  1.47116569  0.73752249
 -0.30957691  0.19632542 -0.4734402  -0.33745612  0.        ]","[[-0.27102015  1.26762144  0.16993674  0.08709489]
 [-7.26617238  3.79049926  0.          0.        ]]",[-0.11857703 -0.16654719],[ 1.67862582 -0.5641157 ]
17,-0.0373476643334,[ 1.31006045 -0.56592871],-0.0373476643334,"[ 0.84613443  0.89480805 -0.5428259   1.88806049  1.47116042  0.73752121
  0.07783727 -0.39953564 -0.44906949 -0.47193668  0.        ]","[[-0.37518982  1.30293958  0.16993674  0.08709489]
 [-3.16442532 -0.24519728  0.          0.        ]]",[-0.11857703 -0.16654719],[ 1.38969934 -0.27597451]
18,-0.0419334522105,[-0.34256422 -1.18472104],-0.0419334522105,"[ 0.83308099  0.92875932 -0.57548341  1.86584192  1.47115515  0.73751992
  0.4575551  -0.7298121  -0.41991427 -0.52451258  0.        ]","[[-0.39814173  1.27559174  0.16993674  0.08709489]
 [ 0.8558378  -2.4821252   0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.76437253 -0.16102201]
19,-0.0472667145874,[ 1.40875449  0.48040748],-0.0472667145874,"[ 0.83503379  1.03702498 -0.57072619  1.77931334  1.47114988  0.73751863
  0.3280204  -1.30712873 -0.36041384 -0.5813123   0.        ]","[[-0.39478554  1.18671774  0.16993674  0.08709489]
 [-0.51560322 -6.39224042  0.          0.        ]]",[-0.11857703 -0.16654719],[ 1.37602389  0.55582088]
20,-0.0512208870538,[-0.19126011  1.84706617],-0.0512208870538,"[ 0.85152664  1.16279454 -0.52865709  1.64614328  1.47114461  0.73751734
  0.70266837 -1.0077395  -0.30204132 -0.61470948  0.        ]","[[-0.36529893  1.07921778  0.16993674  0.08709489]
 [ 3.45098126 -4.3645313   0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.49554712  0.17427608]
21,-0.0445458008573,[-0.86990447  2.3058948 ],-0.0445458008573,"[ 0.8816237   1.21531045 -0.44055105  1.57892524  1.47113934  0.73751605
  0.62463189 -0.41032737 -0.29385335 -0.54941365  0.        ]","[[-0.30456886  1.03252388  0.16993674  0.08709489]
 [ 2.62478369 -0.31833947  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.33527672 -0.27380198]
22,-0.0383836700138,[ 0.21613446  0.18494323],-0.0383836700138,"[ 0.88928493  1.17784229 -0.41493647  1.62760885  1.47113407  0.73751476
  0.29452406  0.17537185 -0.32168198 -0.49498326  0.        ]","[[-0.2871396   1.06595796  0.16993674  0.08709489]
 [-0.87021282  3.64852365  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.79010445 -0.63815337]
23,-0.033663280544,[-0.30931967 -0.98087358],-0.033663280544,"[ 0.88553375  1.08592096 -0.42766851  1.73190867  1.4711288   0.73751347
  0.37691303  0.27279427 -0.37133113 -0.4521544   0.        ]","[[ -2.95792021e-01   1.14554870e+00   1.69936736e-01   8.70948914e-02]
 [  2.08054768e-03   4.30835409e+00   0.00000000e+00   0.00000000e+00]]",[-0.11857703 -0.16654719],[ 0.48394465 -0.86536843]
24,-0.0327249938933,[ 1.32169087  0.15984893],-0.0327249938933,"[ 0.88004882  1.03079996 -0.44560565  1.78491061  1.47112354  0.73751218
  0.26140125 -0.31319816 -0.39837848 -0.44018518  0.        ]","[[-0.30802057  1.19189513  0.16993674  0.08709489]
 [-1.22088886  0.33951237  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.89314306 -0.33052599]
25,-0.0297289339389,[ 1.3816591  -0.70378557],-0.0297289339389,"[ 0.88697116  1.01507128 -0.42282109  1.79879441  1.47111827  0.73751089
  0.63740998 -0.22088657 -0.41512437 -0.40764502  0.        ]","[[-0.29249613  1.20495831  0.16993674  0.08709489]
 [ 2.76008353  0.96472252  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.07262148 -0.6599732 ]
26,-0.0188739346017,[-0.7221715  0.5472518],-0.0188739346017,"[ 0.92151552  1.02575299 -0.28223749  1.78940612  1.471113    0.7375096
  1.00605749 -0.63531547 -0.46027691 -0.26961833  0.        ]","[[-0.19813377  1.19609078  0.16993674  0.08709489]
 [ 6.66313053 -1.84214335  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.12629712 -0.50493664]
27,-0.0191872480746,[-0.9739416   0.48175511],-0.0191872480746,"[ 0.94423543  1.04341489 -0.12535622  1.77334505  1.47110773  0.73750831
  0.72364445 -0.30989614 -0.51812532 -0.12644299  0.        ]","[[-0.09487104  1.18136124  0.16993674  0.08709489]
 [ 3.67312077  0.36186435  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.9008041  -0.62984484]
28,-0.0258657400824,[ 1.15374304 -0.80011372],-0.0258657400824,"[ 0.94822748  1.01178302 -0.07318515  1.80160001  1.47110246  0.73750703
  0.35273416 -0.02916273 -0.56593557 -0.06671486  0.        ]","[[-0.06080911  1.20767546  0.16993674  0.08709489]
 [-0.25385214  2.26322231  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.27192795 -0.70185608]
29,-0.0321276025091,[-1.85360874 -0.56976859],-0.0321276025091,"[ 0.95049807  0.99601408 -0.01995157  1.8148754   1.47109719  0.73750574
  0.72702884 -0.50369407 -0.60517417 -0.01460422  0.        ]","[[-0.02612591  1.22069365  0.16993674  0.08709489]
 [ 3.70896679 -0.95069647  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.12636507 -0.52421004]
30,-0.0327301156845,[ 1.23782481  1.02089862],-0.0327301156845,"[ 0.95096685  1.04593988  0.03189169  1.77096223  1.47109192  0.73750445
  0.34640536 -0.83387152 -0.59833882  0.01440699  0.        ]","[[ 0.00762092  1.17924267  0.16993674  0.08709489]
 [-0.32083757 -3.18693687  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.1870867   0.07276675]
31,-0.0355810551916,[-0.96492284 -1.4976485 ],-0.0355810551916,"[ 0.94974386  1.07374014  0.08309338  1.74412808  1.47108665  0.73750316
  0.72064468 -0.24007841 -0.60748893  0.04973443  0.        ]","[[ 0.04095849  1.1558545   0.16993674  0.08709489]
 [ 3.64138899  0.83470849  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.34235978 -0.70931119]
32,-0.038815862494,[-0.70109792  1.28946511],-0.038815862494,"[ 0.94679371  1.10102286  0.13494459  1.71607745  1.47108138  0.73750187
  0.35331016 -0.82700081 -0.61831893  0.08572427  0.        ]","[[ 0.07476563  1.13266491  0.16993674  0.08709489]
 [-0.24771377 -3.14041128  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.37096167  0.09665355]
33,-0.0308380320295,[-0.85096585 -0.51799801],-0.0308380320295,"[ 0.94967362  1.12715358  0.0847169   1.68756643  1.47107611  0.73750058
  0.0916506  -0.23308265 -0.56962642  0.03285441  0.        ]","[[ 0.04201631  1.11021567  0.16993674  0.08709489]
 [-3.0179973   0.88207536  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.17032863 -0.25677872]
34,-0.0162495376907,[ 2.22076343  1.02973906],-0.0162495376907,"[ 0.94900137  1.13074213 -0.05894086  1.68351324  1.47107084  0.73749929
 -0.22068951 -0.53838091 -0.49046649 -0.10092862  0.        ]","[[-0.05152246  1.10711123  0.16993674  0.08709489]
 [-6.32485437 -1.18565162  0.          0.        ]]",[-0.11857703 -0.16654719],[ 1.27662492  0.23670578]
35,-0.0136004648846,[ 0.73754133 -1.03529054],-0.0136004648846,"[ 0.93685527  1.11189276 -0.18975842  1.70438861  1.47106557  0.737498
  0.16475976  0.04954421 -0.44268858 -0.21930656  0.        ]","[[-0.13707476  1.12334953  0.16993674  0.08709489]
 [-2.24397014  2.79624024  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.4982931  -0.53473431]
36,-0.0148014233726,[-0.04355171 -0.41798272],-0.0148014233726,"[ 0.93356178  1.09360595 -0.2127801   1.72382959  1.4710603   0.73749671
  0.44469754 -0.54337689 -0.44492439 -0.23318348  0.        ]","[[-0.15221747  1.13898314  0.16993674  0.08709489]
 [ 0.71982922 -1.21948876  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.08631253 -0.16512293]
37,-0.0134221836333,[ 2.36261134 -1.13590559],-0.0134221836333,"[ 0.93630762  1.14097658 -0.19373513  1.67177821  1.47105503  0.73749542
  0.42711659 -0.78417013 -0.42188906 -0.23798357  0.        ]","[[-0.13968842  1.09823053  0.16993674  0.08709489]
 [ 0.5337002  -2.85033662  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.21792181  0.12313035]
38,-0.00950612573396,[ 0.50967845 -0.92750333],-0.00950612573396,"[ 0.94497088  1.2487669  -0.11700187  1.53197737  1.47104977  0.73749414
  0.799945   -1.3606331  -0.38299668 -0.21908228  0.        ]","[[-0.08941002  1.00205108  0.16993674  0.08709489]
 [ 4.48096518 -6.75461785  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.50996584  0.54712677]
39,-0.00352500404072,[-0.86519137 -0.31846257],-0.00352500404072,"[ 0.9507039   1.42354325  0.05023873  1.22894462  1.4710445   0.73749285
  0.98213503 -1.88322852 -0.33594636 -0.15681631  0.        ]","[[  0.01956286   0.83144605   0.16993674   0.08709489]
 [  6.40988945 -10.29410581   0.           0.        ]]",[-0.11857703 -0.16654719],[-0.91739678  1.1316371 ]
40,-0.011942351947,[ 0.84691869  1.89002336],-0.011942351947,"[ 0.94151711  1.60833595  0.19212704  0.75549394  1.47103923  0.73749156
  0.64688652 -2.03914369 -0.2600284  -0.16019173  0.        ]","[[  0.11214797   0.61496779   0.16993674   0.08709489]
 [  2.86052282 -11.35016821   0.           0.        ]]",[-0.11857703 -0.16654719],[-0.13425025  1.73588538]
41,-0.0168735150125,[-1.48070639  0.75027352],-0.0168735150125,"[ 0.92020748  1.72749271  0.32902147  0.28746184  1.47103396  0.73749027
  0.95786378 -1.42151285 -0.2169162  -0.1526503   0.        ]","[[ 0.20239304  0.42993468  0.16993674  0.08709489]
 [ 6.15295324 -7.16709807  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.18816948  1.1482228 ]
42,-0.0170055382158,[ 0.0784855   1.56849099],-0.0170055382158,"[ 0.89035623  1.7803714   0.45145605 -0.01740025  1.47102869  0.73748898
  0.57260057 -0.96170882 -0.21754147 -0.10259214  0.        ]","[[ 0.2845272   0.317838    0.16993674  0.08709489]
 [ 2.07406695 -4.05293829  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.63408488  1.07877886]
43,-0.0170340449709,[-1.71058616  0.30817647],-0.0170340449709,"[ 0.87025175  1.79571927  0.51614722 -0.13064625  1.47102342  0.73748769
  0.59790619 -0.36524857 -0.23060937 -0.0596444   0.        ]","[[ 0.32869671  0.27731106  0.16993674  0.08709489]
 [ 2.34199448 -0.01321867  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.01598418  0.56702328]
44,-0.0170654605123,[-0.77831735  0.10638722],-0.0170654605123,"[ 0.86696673  1.79137659  0.52584801 -0.09697785  1.47101815  0.7374864
  0.21983597 -0.18481691 -0.24239662 -0.03774444  0.        ]","[[ 0.33537599  0.28930776  0.16993674  0.08709489]
 [-1.66073784  1.2088113   0.          0.        ]]",[-0.11857703 -0.16654719],[-0.24970569  0.6261726 ]
45,-0.0178766487948,[ 1.2523445   0.44807095],-0.0178766487948,"[ 0.89570331  1.78048969  0.4323508  -0.01838853  1.47101289  0.73748511
 -0.06789633 -0.1259853  -0.20769246 -0.12581322  0.        ]","[[ 0.27159684  0.31748191  0.16993674  0.08709489]
 [-4.70703775  1.60726592  0.          0.        ]]",[-0.11857703 -0.16654719],[ 0.56262726  0.70433486]
46,-0.0199576322564,[ 1.16740972  0.16442988],-0.0199576322564,"[ 0.91526339  1.75896258  0.35258087  0.11819959  1.47100762  0.73748382
  0.31448937  0.13104589 -0.19479542 -0.17841296  0.        ]","[[ 0.21807495  0.36709335  0.16993674  0.08709489]
 [-0.65861819  3.34808947  0.          0.        ]]",[-0.11857703 -0.16654719],[-0.22465554  0.21431977]
47,-0.014000744461,[-0.44941572  0.53558024],-0.014000744461,"[ 0.90604556  1.72201281  0.39243051  0.31390052  1.47100235  0.73748254
  0.68936073  0.21717151 -0.2542982  -0.07049367  0.        ]","[[ 0.24472321  0.43990766  0.16993674  0.08709489]
 [ 3.31024914  3.93140273  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.29443896 -0.18328959]
48,-0.0230146410507,[-1.80777206 -1.7380737 ],-0.0230146410507,"[ 0.88695655  1.66179367  0.46308713  0.5695332   1.47099708  0.73748125
  0.51518387  0.51889274 -0.35793616  0.08401938  0.        ]","[[ 0.29242628  0.53903884  0.16993674  0.08709489]
 [ 1.46620485  5.97490283  0.          0.        ]]",[-0.11857703 -0.16654719],[-1.27004778 -0.50370806]
49,-0.0273908568635,[-1.17768387 -0.69965707],-0.0273908568635,"[ 0.89150052  1.60627397  0.44740084  0.76186184  1.47099181  0.73747996
  0.13890983 -0.08299841 -0.40313852  0.120252    0.        ]","[[ 0.28178121  0.61763636  0.16993674  0.08709489]
 [-2.51749337  1.8984221   0.          0.        ]]",[-0.11857703 -0.16654719],[-0.26487011  0.16355425]
