timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
24,-0.0195612729503,[-0.5320891   0.19391827],-0.0195612729503,[ 0.2702609   0.56769067],"[[-2.18871896  2.20115202  0.03253668 -0.07886069]
 [ 0.43417297 -3.12843532  0.          0.        ]]","[-1.47599473 -0.51715298 -1.2017938   0.9523964   0.28247361 -0.67922111
  0.32434716 -0.84775095 -0.2466178  -0.23044504  0.        ]",[-0.33087274 -0.30793402]
25,-0.0199744693791,[ 2.40368215  1.33863015],-0.0199744693791,[ 0.9122802   0.56387621],"[[-2.2012551   2.14690968  0.03253668 -0.07886069]
 [-1.68073065 -2.2985625   0.          0.        ]]","[-1.4919552  -0.46059409 -1.19103015  1.03420583  0.28247342 -0.67922048
  0.08470795 -0.71228067 -0.25793533 -0.30764371  0.        ]",[-0.33087274 -0.30793402]
26,-0.0205768683337,[-0.41394774 -0.77164309],-0.0205768683337,[-0.49074751 -0.42948839],"[[-2.19482097  2.14112062  0.03253668 -0.07886069]
 [ 2.31084083  1.70630715  0.          0.        ]]","[-1.48377701 -0.45443465 -1.19657517  1.04255249  0.28247323 -0.67921985
  0.53699168 -0.0585199  -0.25287702 -0.31126027  0.        ]",[-0.33087274 -0.30793402]
27,-0.0223218839542,[ 0.13209939 -0.56835673],-0.0223218839542,[ 0.1378357   0.29919559],"[[-2.16550209  2.14425289  0.03253668 -0.07886069]
 [ 0.62665164 -1.38278178  0.          0.        ]]","[-1.44604614 -0.45776965 -1.22122093  1.03804357  0.28247303 -0.67921923
  0.34615621 -0.56278711 -0.2282863  -0.28913646  0.        ]",[-0.33087274 -0.30793402]
28,-0.0251981423963,[-0.21706017  1.06965647],-0.0251981423963,[ 0.23954034  0.79899812],"[[-2.14784562  2.09429204  0.03253668 -0.07886069]
 [ 1.13729842 -3.60589604  0.          0.        ]]","[-1.42295609 -0.40378796 -1.2355591   1.10729698  0.28247284 -0.6792186
  0.40401726 -0.92569081 -0.21533713 -0.34204219  0.        ]",[-0.33087274 -0.30793402]
29,-0.0273796521154,[-0.90272652 -1.16285789],-0.0273796521154,[ 0.16865721  0.07908541],"[[-2.1339489   2.06261878  0.03253668 -0.07886069]
 [ 0.25530819  0.42513776  0.          0.        ]]","[-1.40459426 -0.36873862 -1.24657399  1.14823409  0.28247265 -0.67921797
  0.30407876 -0.26765806 -0.205189   -0.3736377   0.        ]",[-0.33087274 -0.30793402]
30,-0.0277279022062,[ 1.0129977   1.56510619],-0.0277279022062,[ 1.78694463  1.00795853],"[[-2.16474299  2.0313117   0.03253668 -0.07886069]
 [-3.32276309 -3.54262703  0.          0.        ]]","[-1.44505094 -0.33350486 -1.22183939  1.18638749  0.28247246 -0.67921735
 -0.10135258 -0.9153618  -0.23689216 -0.43329946  0.        ]",[-0.33087274 -0.30793402]
31,-0.0290630900909,[-0.03411404  0.19500275],-0.0290630900909,[ 0.24967039  0.0710184 ],"[[-2.19082582  2.00088734  0.03253668 -0.07886069]
 [ 0.70103983  0.48676646  0.          0.        ]]","[-1.47866755 -0.2987358  -1.19998495  1.22122865  0.28247226 -0.67921672
  0.35458472 -0.25759638 -0.26735496 -0.48764762  0.        ]",[-0.33087274 -0.30793402]
32,-0.0281369842907,[ 0.40114917 -0.81927579],-0.0281369842907,[ 0.17047156 -0.08420345],"[[-2.17829963  2.01827312  0.03253668 -0.07886069]
 [ 0.55207776  1.2492702   0.          0.        ]]","[-1.46259499 -0.31866592 -1.21058012  1.20158786  0.28247207 -0.67921609
  0.33770557 -0.13312378 -0.25187569 -0.45819307  0.        ]",[-0.33087274 -0.30793402]
33,-0.0295158597452,[-0.23518929 -0.28926845],-0.0295158597452,[-0.02006751  0.54191411],"[[-2.15143342  2.01046105  0.03253668 -0.07886069]
 [ 2.12928282 -2.01958641  0.          0.        ]]","[-1.42765528 -0.30973039 -1.23266646  1.21050048  0.28247188 -0.67921547
  0.51641863 -0.66673769 -0.22728453 -0.45153369  0.        ]",[-0.33087274 -0.30793402]
34,-0.0339220850064,[ 0.13910762  2.12012683],-0.0339220850064,[ 0.36237559  0.90485585],"[[-2.11861028  1.95897915  0.03253668 -0.07886069]
 [ 1.15628192 -3.12491595  0.          0.        ]]","[-1.38412869 -0.25004904 -1.25844568  1.26554858  0.28247169 -0.67921484
  0.40616732 -0.84717298 -0.20340001 -0.49575646  0.        ]",[-0.33087274 -0.30793402]
35,-0.0362915683335,[-0.38299736 -0.43240171],-0.0362915683335,[-0.17097236  0.05032989],"[[-2.09019347  1.93682884  0.03253668 -0.07886069]
 [ 1.68364142  0.89648108  0.          0.        ]]","[-1.3457323  -0.22397062 -1.27967383  1.28723337  0.28247149 -0.67921421
  0.46592225 -0.19071183 -0.17868377 -0.50471961  0.        ]",[-0.33087274 -0.30793402]
36,-0.0369392509678,[ 1.14920018 -0.1841435 ],-0.0369392509678,[ 0.46395308  0.51031691],"[[-2.07206363  1.93740339  0.03253668 -0.07886069]
 [ 0.13450037 -0.83325974  0.          0.        ]]","[-1.32090416 -0.22464978 -1.29267953  1.28668402  0.2824713  -0.67921359
  0.29038825 -0.47307804 -0.16049716 -0.49123882  0.        ]",[-0.33087274 -0.30793402]
37,-0.0400677912779,[-1.91656931 -0.43675887],-0.0400677912779,[-0.78520662  0.40027535],"[[-2.02968592  1.91358419  0.03253668 -0.07886069]
 [ 4.0900785  -1.5462975   0.          0.        ]]","[-1.26192029 -0.19636476 -1.32142393  1.30867731  0.28247111 -0.67921296
  0.73859595 -0.5894754  -0.12166235 -0.49046282  0.        ]",[-0.33087274 -0.30793402]
38,-0.0444809481276,[ 0.55738607  2.5240289 ],-0.0444809481276,[ 0.67056471  1.13805568],"[[-1.98840836  1.86561767  0.03253668 -0.07886069]
 [ 0.05116348 -3.24467691  0.          0.        ]]","[-1.20326695 -0.13868907 -1.34714899  1.34864578  0.28247092 -0.67921233
  0.28094427 -0.86672178 -0.0862939  -0.51943181  0.        ]",[-0.33087274 -0.30793402]
39,-0.046814598215,[-0.59971897 -0.12333948],-0.046814598215,[-0.42969754  0.23394689],"[[-1.96526445  1.84109398  0.03253668 -0.07886069]
 [ 2.25587222  0.77889365  0.          0.        ]]","[-1.16989903 -0.10886593 -1.36057353  1.36682332  0.28247072 -0.67921171
  0.53076064 -0.2099047  -0.06592054 -0.53192367  0.        ]",[-0.33087274 -0.30793402]
40,-0.0472927351167,[-0.45372624  0.41939303],-0.0472927351167,[ 0.38277206  0.47063339],"[[-1.94441057  1.85161976  0.03253668 -0.07886069]
 [-0.16243211  0.27536423  0.          0.        ]]","[-1.13955552 -0.12169214 -1.37204757  1.359206    0.28247053 -0.67921108
  0.2567409  -0.29210185 -0.04356215 -0.50091946  0.        ]",[-0.33087274 -0.30793402]
41,-0.045154636388,[-0.00083622 -0.13735628],-0.045154636388,[ 0.81618518  0.10739031],"[[-1.96564747  1.87373588  0.03253668 -0.07886069]
 [-1.95528906  1.9307263   0.          0.        ]]","[-1.17045049 -0.14851349 -1.36035227  1.34228263  0.28247034 -0.67921045
  0.05359101 -0.0218764  -0.06254006 -0.49050666  0.        ]",[-0.33087274 -0.30793402]
42,-0.0416166640311,[ 1.33713449  1.59365764],-0.0416166640311,[ 0.87310189  0.17027935],"[[-2.00439775  1.90650983  0.03253668 -0.07886069]
 [-1.91985751  1.34860861  0.          0.        ]]","[-1.2261134  -0.18791653 -1.33744251  1.31492506  0.28247015 -0.67920983
  0.05760575 -0.11690273 -0.09749038 -0.47992531  0.        ]",[-0.33087274 -0.30793402]
43,-0.0386785283907,[-0.35567951 -1.24116984],-0.0386785283907,[-0.86992967 -0.88979387],"[[-2.00270356  1.97293801  0.03253668 -0.07886069]
 [ 2.07602854  5.28111359  0.          0.        ]]","[-1.22369785 -0.26636268 -1.33848378  1.25124057  0.28246995 -0.6792092
  0.51038251  0.5250496  -0.0913907  -0.39343232  0.        ]",[-0.33087274 -0.30793402]
44,-0.0383661136728,[ 0.07304487  0.9509967 ],-0.0383661136728,[-0.25239933  0.02045593],"[[-1.97571656  2.03778449  0.03253668 -0.07886069]
 [ 0.62745061  1.21707724  0.          0.        ]]","[-1.18499966 -0.34083472 -1.35458715  1.17865969  0.28246976 -0.67920857
  0.34624262 -0.1383749  -0.06907754 -0.28820879  0.        ]",[-0.33087274 -0.30793402]
45,-0.038451085351,[-2.06349671 -0.06929049],-0.038451085351,[-0.70469087 -0.80920231],"[[-1.96039338  2.09966509  0.03253668 -0.07886069]
 [ 0.90397471  4.95851478  0.          0.        ]]","[-1.16282398 -0.40967037 -1.36329264  1.10008785  0.28246957 -0.67920795
  0.37757556  0.47238777 -0.06366118 -0.19648244  0.        ]",[-0.33087274 -0.30793402]
46,-0.0365170942919,[ 0.16734581 -0.32256465],-0.0365170942919,[ 0.26801273 -0.76010072],"[[-1.98220939  2.19509987  0.03253668 -0.07886069]
 [-3.07237755  4.58618655  0.          0.        ]]","[-1.19434831 -0.51094635 -1.35079677  0.96180242  0.28246938 -0.67920732
 -0.07298887  0.41160751 -0.0968316  -0.09337257  0.        ]",[-0.33087274 -0.30793402]
47,-0.0332315062043,[-0.38143451 -0.12846761],-0.0332315062043,[ 0.13853562 -0.61795974],"[[-2.03639979  2.27309725  0.03253668 -0.07886069]
 [-2.34907081  3.21811433  0.          0.        ]]","[-1.27133217 -0.58875453 -1.31700208  0.83414074  0.28246918 -0.67920669
  0.00896979  0.18827911 -0.14999094 -0.03667409  0.        ]",[-0.33087274 -0.30793402]
48,-0.0300729600403,[ 0.17956909  0.67206712],-0.0300729600403,[ 0.56932783 -0.55134153],"[[-2.09806505  2.33171669  0.03253668 -0.07886069]
 [-3.812588    2.64573102  0.          0.        ]]","[-1.35640632 -0.64398241 -1.27386513  0.73002733  0.28246899 -0.67920607
 -0.15686293  0.0948414  -0.20171425 -0.00616667  0.        ]",[-0.33087274 -0.30793402]
49,-0.0290235376404,[ 0.65803949 -0.93440303],-0.0290235376404,[ 0.23556238 -1.06219351],"[[-2.16642801  2.41080501  0.03253668 -0.07886069]
 [-3.02631509  5.25441091  0.          0.        ]]","[-1.44719875 -0.71370759 -1.22041089  0.57914647  0.2824688  -0.67920544
 -0.06776934  0.52069036 -0.26043376  0.04972326  0.        ]",[-0.33087274 -0.30793402]
