timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
27,-0.0609683994776,[-1.11661324 -1.64769346],-0.0609683994776,"[-0.35843127  0.81164411  1.5260398   1.85963087 -0.86132688  1.70216764
  0.6926598   0.34230375 -0.28275624 -0.72140326  0.        ]","[[ 1.43154703  1.346421   -0.09941331  0.19821329]
 [ 3.37189149  4.73396443  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.60501987 -1.56510544]
28,-0.068359176503,[ 0.15285308 -0.28584787],-0.068359176503,"[-0.39932466  0.74349235  1.53122012  1.89018018 -0.86132527  1.70216055
  0.30735849 -0.25973903 -0.32965223 -0.79960762  0.        ]","[[ 1.45862105  1.40044056 -0.09941331  0.19821329]
 [-0.65115387  0.68149482  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.05652595 -1.26255488]
29,-0.0680065632814,[-0.56213171 -0.48113957],-0.0680065632814,"[-0.38900632  0.74078057  1.53001261  1.89120979 -0.86132367  1.70215346
  0.36654681 -0.42991059 -0.3226382  -0.79556961  0.        ]","[[ 1.45179864  1.40257767 -0.09941331  0.19821329]
 [-0.03314644 -0.46396574  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.09889341 -1.15234137]
30,-0.0634562988575,[-0.4024039  -2.33017677],-0.0634562988575,"[-0.35432961  0.77658487  1.5254411   1.87639433 -0.86132206  1.70214636
  0.15360012 -0.71150475 -0.28855303 -0.74677757  0.        ]","[[ 1.42882713  1.37428052 -0.09941331  0.19821329]
 [-2.25658214 -2.35943521  0.          0.        ]]",[-0.13452092 -0.16613889],[ 0.33596605 -0.73908442]
31,-0.0537440797909,[ 1.131013   -0.62319389],-0.0537440797909,"[-0.26336917  0.88459902  1.50955289  1.81718136 -0.86132046  1.70213927
  0.00546895 -1.29276217 -0.18277981 -0.61410198  0.        ]","[[ 1.36817651  1.28783572 -0.09941331  0.19821329]
 [-3.80326042 -6.27200797  0.          0.        ]]",[-0.13452092 -0.16613889],[ 0.84621876  0.10157374]
32,-0.0492417152732,[-1.44970274  1.92173191],-0.0492417152732,"[-0.21048322  1.06398965  1.49765771  1.66693833 -0.86131885  1.70213218
  0.39173882 -1.64104939 -0.05913532 -0.45799473  0.        ]","[[ 1.33257759  1.1388732  -0.09941331  0.19821329]
 [ 0.22989052 -8.61643704  0.          0.        ]]",[-0.13452092 -0.16613889],[ 0.57396835  0.63799   ]
33,-0.0564515198565,[ 0.71830906  0.27875001],-0.0564515198565,"[-0.1587014   1.21188232  1.48406421  1.48689811 -0.86131725  1.70212508
  0.0122628  -1.02730017  0.07575289 -0.3383559   0.        ]","[[ 1.29742133  1.00799462 -0.09941331  0.19821329]
 [-3.73231531 -4.48518571  0.          0.        ]]",[-0.13452092 -0.16613889],[ 1.13110948  0.66874617]
34,-0.068880022445,[ 0.84067751 -0.13304529],-0.068880022445,"[-0.09260386  1.29432933  1.46382846  1.35995569 -0.86131565  1.70211799
  0.29150898 -0.85026415  0.20261797 -0.2698219   0.        ]","[[ 1.25202932  0.93024711 -0.09941331  0.19821329]
 [-0.81663422 -3.29353198  0.          0.        ]]",[-0.13452092 -0.16613889],[ 0.90483052  0.69375706]
35,-0.0714806890216,[-0.04544535  1.99461292],-0.0714806890216,"[-0.11754643  1.36509818  1.47184507  1.23271929 -0.86131404  1.7021109
  0.61163075 -0.91899152  0.23023631 -0.23358687  0.        ]","[[ 1.26923295  0.85973482 -0.09941331  0.19821329]
 [ 2.52584139 -3.75616154  0.          0.        ]]",[-0.13452092 -0.16613889],[ 0.45638952  0.7286278 ]
36,-0.0655686950056,[ 1.36823764 -0.81578921],-0.0655686950056,"[-0.1881159   1.39836237  1.49200732  1.16617346 -0.86131244  1.7021038
  0.58950054 -0.31969089  0.18014512 -0.22854997  0.        ]","[[ 1.31743146  0.82508609 -0.09941331  0.19821329]
 [ 2.29478373  0.27784448  0.          0.        ]]",[-0.13452092 -0.16613889],[ 0.25466743  0.23972142]
37,-0.0524672797634,[ 0.66163097 -1.29497646],-0.0524672797634,"[-0.31484498  1.42348482  1.51921048  1.11270878 -0.86131083  1.70209671
  0.96416952 -0.8005854   0.06453647 -0.24627816  0.        ]","[[ 1.40257785  0.79816525 -0.09941331  0.19821329]
 [ 6.20680559 -2.95915588  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.4042584   0.30561855]
38,-0.0345246215427,[ 0.0924185   1.57568775],-0.0345246215427,"[-0.54076887  1.50959765  1.54049208  0.90500812 -0.86130923  1.70208962
  1.20321842 -1.3802694  -0.09923858 -0.26569142  0.        ]","[[ 1.55175729  0.69983239 -0.09941331  0.19821329]
 [ 8.70280034 -6.86114477  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.79155016  0.4799529 ]
39,-0.0212979201361,[-0.29354132 -0.84024539],-0.0212979201361,"[-0.80772185  1.5845971   1.52198791  0.6845783  -0.86130762  1.70208252
  1.22159537 -0.771883   -0.30427577 -0.3331589   0.        ]","[[ 1.72773868  0.60369752 -0.09941331  0.19821329]
 [ 8.89471214 -2.76598848  0.          0.        ]]",[-0.13452092 -0.16613889],[-1.29107463 -0.23661071]
40,-0.0327504187376,[-0.35917875 -1.04046921],-0.0327504187376,"[-1.05075224  1.64478306  1.46251726  0.46911582 -0.86130602  1.70207543
  1.09361965 -1.25796736 -0.48970258 -0.42863313  0.        ]","[[ 1.89222642  0.51554908 -0.09941331  0.19821329]
 [ 7.55851508 -6.03793718  0.          0.        ]]",[-0.13452092 -0.16613889],[-1.3214134  -0.04404765]
41,-0.0410663900321,[-1.45082422  1.56074121],-0.0410663900321,"[-1.24137759  1.73122131  1.38407967  0.05296529 -0.86130442  1.70206834
  0.94333768 -1.82837184 -0.58096561 -0.45952468  0.        ]","[[ 2.02765312  0.35626665 -0.09941331  0.19821329]
 [ 5.9894062  -9.87749659  0.          0.        ]]",[-0.13452092 -0.16613889],[-1.18370581  0.40394157]
42,-0.0399151783371,[-0.74684489 -0.49472008],-0.0399151783371,"[-1.34696949  1.7862552   1.32670032 -0.37893891 -0.86130281  1.70206125
  0.55296222 -1.21084695 -0.58849935 -0.43866934  0.        ]","[[ 2.10654543  0.20042183 -0.09941331  0.19821329]
 [ 1.91341417 -5.72082888  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.97080022  0.20019662]
43,-0.0273897087432,[ 0.35705739  1.55122288],-0.0273897087432,"[-1.35774366  1.80907328  1.32021553 -0.7587351  -0.86130121  1.70205415
  0.26644803 -1.48485991 -0.50352634 -0.36038687  0.        ]","[[ 2.1147985   0.06749906 -0.09941331  0.19821329]
 [-1.07814102 -7.56530258  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.42262596  0.76696885]
44,-0.0159258528149,[ 0.80331668  0.42138503],-0.0159258528149,"[-1.34834868  1.81082871  1.3258651  -1.07615728 -0.8612996   1.70204706
  0.40361671 -0.87444758 -0.40500467 -0.29156875  0.        ]","[[ 2.10760548 -0.04258198 -0.09941331  0.19821329]
 [ 0.35407152 -3.45649323  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.65312994  0.37342685]
45,-0.017855389623,[-2.26863868 -0.31965902],-0.017855389623,"[-1.39862323  1.80627046  1.29449477 -1.22499773 -0.861298    1.70203997
  0.70723505 -0.61658608 -0.42247166 -0.30497469  0.        ]","[[ 2.14649394 -0.09429689 -0.09941331  0.19821329]
 [ 3.52422405 -1.72077701  0.          0.        ]]",[-0.13452092 -0.16613889],[-1.04592156  0.05840158]
46,-0.0189521242288,[-0.48078339 -0.13412646],-0.0189521242288,"[-1.4366773   1.79919961  1.26888095 -1.35895438 -0.86129639  1.70203288
  0.3217308  -0.79932927 -0.42990838 -0.31311773  0.        ]","[[ 2.17659323 -0.14105429 -0.09941331  0.19821329]
 [-0.5008979  -2.95087015  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.56667894  0.37548381]
47,-0.0128826172067,[ 0.17507312  0.2702277 ],-0.0128826172067,"[-1.40001821  1.78507912  1.29357203 -1.54011513 -0.86129479  1.70202579
  0.14053873 -0.86943904 -0.33024536 -0.25761817  0.        ]","[[ 2.14759375 -0.20480674 -0.09941331  0.19821329]
 [-2.39275665 -3.42280492  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.26597634  0.60173631]
48,-0.0195624224015,[-1.60857713  0.75176027],-0.0195624224015,"[-1.34774533  1.76810291  1.32619986 -1.70020969 -0.86129319  1.70201869
  0.21135909 -0.70045252 -0.21468916 -0.20423088  0.        ]","[[ 2.1071577  -0.26185018 -0.09941331  0.19821329]
 [-1.65330634 -2.28532851  0.          0.        ]]",[-0.13452092 -0.16613889],[-0.29533333  0.53676903]
49,-0.0342549528322,[-0.09763103  1.488014  ],-0.0342549528322,"[-1.25098012  1.7628285   1.37925396 -1.74295113 -0.86129158  1.7020116
 -0.16449847 -0.25128872 -0.08083086 -0.14952344  0.        ]","[[ 2.0347169  -0.27722186 -0.09941331  0.19821329]
 [-5.57769921  0.73808405  0.          0.        ]]",[-0.13452092 -0.16613889],[ 0.06017538  0.50614089]
