timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.194433387484,[-3.43957026  1.025089  ],-0.194433387484,"[ 1.01506526  1.47715362 -0.01377562 -1.39159656  0.71006355 -1.35505681
  0.28085731 -0.33419024  0.81549699  1.54655337  0.        ]","[[-0.0128611  -0.06755899  0.08176836 -0.15659512]
 [ 0.00463242 -0.00292142  0.          0.        ]]",[-0.37691915 -0.31543031],[-3.85442042  0.19569874]
1,-0.191389762772,[-3.68195208 -0.56481024],-0.191389762772,"[ 1.01304845  1.4795577  -0.07173481 -1.2869474   0.71006291 -1.3550545
 -0.17015038  0.31527527  0.81424203  1.49996013  0.        ]","[[-0.05247533 -0.02787356  0.08176836 -0.15659512]
 [-3.95287236  3.95825833  0.          0.        ]]",[-0.37691915 -0.31543031],[-3.41909194 -0.39329654]
2,-0.17657148615,[-3.64882786  0.91227007],-0.17657148615,"[ 0.99262142  1.47954746 -0.24324549 -1.13923782  0.71006227 -1.35505219
 -0.61196027 -0.06400466  0.79408135  1.28185433  0.        ]","[[-0.17042979  0.02808179  0.08176836 -0.15659512]
 [-7.82966941  1.64497943  0.          0.        ]]",[-0.37691915 -0.31543031],[-2.90600586  0.07914186]
3,-0.149226377095,[ 0.04782099 -0.96868669],-0.149226377095,"[ 0.91246829  1.47407924 -0.517748   -0.95790974  0.71006163 -1.35504988
 -1.04529292  0.5231433   0.71642489  0.90078659  0.        ]","[[ -0.36517393   0.0969118    0.08176836  -0.15659512]
 [-11.63208607   5.22607311   0.           0.        ]]",[-0.37691915 -0.31543031],[-1.60479784 -0.3842079 ]
4,-0.114861997046,[ 1.21677505 -0.15536692],-0.114861997046,"[ 0.74869637  1.46341224 -0.81380932 -0.78777528  0.71006099 -1.35504758
 -0.99734365 -0.12273662  0.5539424   0.46324622  0.        ]","[[ -0.59359427   0.16190898   0.08176836  -0.15659512]
 [-11.21135157   1.28676935   0.           0.        ]]",[-0.37691915 -0.31543031],[-0.03920859  0.67939186]
5,-0.0844841682981,[-0.08776844 -0.01810939],-0.0844841682981,"[ 0.56931363  1.45922193 -1.02025295 -0.73759427  0.71006035 -1.35504527
 -0.52121901 -0.22805219  0.35595858  0.11277583  0.        ]","[[-0.77590329  0.18119949  0.08176836 -0.15659512]
 [-7.03345875  0.64443586  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.1157542   1.00152445]
6,-0.0613643572462,[ 1.15365199  1.74022885],-0.0613643572462,"[ 0.40277387  1.45636916 -1.15849114 -0.70635825  0.7100597  -1.35504296
 -0.54492964 -0.24189428  0.16590325 -0.13247313  0.        ]","[[-0.91865999  0.19324115  0.08176836 -0.15659512]
 [-7.24151828  0.56001041  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.91277862  1.13138568]
7,-0.0490556374932,[-0.22236721  1.1840997 ],-0.0490556374932,"[ 0.26950312  1.44235629 -1.24422073 -0.57544625  0.71005906 -1.35504065
 -0.07795237  0.405233    0.04372825 -0.25174353  0.        ]","[[-1.02237775  0.24404183  0.08176836 -0.15659512]
 [-3.14389217  4.50691642  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.33065757  0.22417939]
8,-0.0470820602439,[ 0.4896988  -1.02483986],-0.0470820602439,"[ 0.17301767  1.39258713 -1.29527828 -0.25124566  0.71005842 -1.35503834
 -0.17128276  1.0398572   0.02566013 -0.23787932  0.        ]","[[-1.09347252  0.37301573  0.08176836 -0.15659512]
 [-3.96284706  8.37756895  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.39004025 -0.71455014]
9,-0.0462294925039,[-0.64781515 -0.09908651],-0.0462294925039,"[ 0.09015381  1.32487016 -1.33268179  0.05043638  0.71005778 -1.35503604
  0.0586003   0.36333203  0.01945485 -0.20065979  0.        ]","[[-1.1524905   0.49916748  0.08176836 -0.15659512]
 [-1.94567405  4.25136686  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.69087768 -0.06967574]
10,-0.0413972181018,[-0.27264202 -0.91799698],-0.0413972181018,"[-0.00253584  1.27247459 -1.36809594  0.23219706  0.71005714 -1.35503373
 -0.22906529  0.28534775 -0.02819229 -0.21258219  0.        ]","[[-1.21672988  0.57942276  0.08176836 -0.15659512]
 [-4.46987528  3.7757333   0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.23547921 -0.13891333]
11,-0.0297525603849,[ 2.25248184  0.66379772],-0.0297525603849,"[-0.15008803  1.24503398 -1.41165613  0.31572235  0.7100565  -1.35503142
 -0.34176792 -0.32283234 -0.16102591 -0.30984224  0.        ]","[[-1.31604971  0.61772031  0.08176836 -0.15659512]
 [-5.45881669  0.06637681  0.          0.        ]]",[-0.37691915 -0.31543031],[ 1.46913648  0.65539253]
12,-0.0239737015756,[ 0.31209108  1.14671657],-0.0239737015756,"[-0.25405733  1.22425858 -1.43355745  0.3746829   0.71005586 -1.35502911
  0.12129438  0.10765868 -0.25488864 -0.36732645  0.        ]","[[-1.38445822  0.64539126  0.08176836 -0.15659512]
 [-1.39555429  2.69198644  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.23582709  0.0677658 ]
13,-0.0240249559208,[-0.84375077 -0.3657581 ],-0.0240249559208,"[-0.27744981  1.14881078 -1.43752567  0.56373766  0.71005521 -1.3550268
  0.26500706  0.7480578  -0.21579154 -0.29336734  0.        ]","[[-1.39971724  0.73841973  0.08176836 -0.15659512]
 [-0.13450888  6.59784877  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.68423092 -0.84829509]
14,-0.0237944625324,[ 1.371139   -0.77739322],-0.0237944625324,"[-0.33310656  1.04330115 -1.44558847  0.77798909  0.71005457 -1.3550245
 -0.11506092  0.48936118 -0.20066837 -0.21545927  0.        ]","[[-1.43586798  0.85454619  0.08176836 -0.15659512]
 [-3.46951199  5.02003492  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.20137292 -0.75571263]
15,-0.0230527319637,[-1.11504066 -0.56627346],-0.0230527319637,"[-0.37794784  0.97568552 -1.45068524  0.89197292  0.71005393 -1.35502219
  0.3437704  -0.03182913 -0.20621041 -0.17620529  0.        ]","[[-1.46486298  0.92305286  0.08176836 -0.15659512]
 [ 0.55661896  1.84124543  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.72399205 -0.14443022]
16,-0.019393012469,[ 0.37299869  0.43784995],-0.019393012469,"[-0.42242066  0.96143945 -1.45452141  0.9140268   0.71005329 -1.35501988
 -0.10831108 -0.40524242 -0.24221116 -0.19552579  0.        ]","[[-1.49353163  0.93702716  0.08176836 -0.15659512]
 [-3.4102803  -0.43623819  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.75381523  0.29724228]
17,-0.0127073021839,[ 0.57115776  0.38767963],-0.0127073021839,"[-0.50444575  0.95244201 -1.4584456   0.92762693  0.71005265 -1.35501757
  0.06750473 -0.11964966 -0.31935683 -0.24650833  0.        ]","[[-1.54625847  0.94577893  0.08176836 -0.15659512]
 [-1.86754233  1.30561695  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.37670374 -0.11236244]
18,-0.0120530245054,[-0.50557553 -1.12862976],-0.0120530245054,"[-0.52673633  0.90928491 -1.45880701  0.98950433  0.71005201 -1.35501527
  0.32920591  0.12768616 -0.31731127 -0.21770312  0.        ]","[[-1.56056942  0.9870267   0.08176836 -0.15659512]
 [ 0.42881737  2.8141396   0.          0.        ]]",[-0.37691915 -0.31543031],[-0.43090764 -0.46335721]
19,-0.0110904291523,[ 1.02150249  1.52054941],-0.0110904291523,"[-0.54475633  0.89221676 -1.45887951  1.01250515  0.71005137 -1.35501296
  0.10039943 -0.53056434 -0.32597395 -0.21287862  0.        ]","[[-1.57213696  1.00302847  0.08176836 -0.15659512]
 [-1.57889665 -1.20058626  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.50390029  0.36267772]
20,-0.0130212786367,[-0.10817902  0.59834548],-0.0130212786367,"[-0.53163492  0.87503719 -1.45884138  1.03485463  0.71005072 -1.35501065
  0.55474762  0.12235467 -0.3040128  -0.18607651  0.        ]","[[-1.56371449  1.01897148  0.08176836 -0.15659512]
 [ 2.40788641  2.78161864  0.          0.        ]]",[-0.37691915 -0.31543031],[-1.06867373 -0.48800391]
21,-0.0263058824431,[-0.43361064 -1.54216144],-0.0263058824431,"[-0.46408793  0.78766762 -1.45701186  1.13688966  0.71005008 -1.35500834
  0.50047854  0.50179634 -0.20081283 -0.04424631  0.        ]","[[-1.52033477  1.09782344  0.08176836 -0.15659512]
 [ 1.93169381  5.0958642   0.          0.        ]]",[-0.37691915 -0.31543031],[-1.5658356 -1.0764755]
22,-0.0353659116616,[-0.86621087  0.30697599],-0.0353659116616,"[-0.43135951  0.71736796 -1.45513119  1.20602545  0.71004944 -1.35500604
  0.30072021 -0.16388182 -0.14750972  0.05631221  0.        ]","[[-1.499287    1.15900524  0.08176836 -0.15659512]
 [ 0.1788732   1.03584428  0.          0.        ]]",[-0.37691915 -0.31543031],[-1.1131711  -0.38413537]
23,-0.0329466256631,[ 0.89742079 -0.77787678],-0.0329466256631,"[-0.47934289  0.67897823 -1.45766     1.2392933   0.7100488  -1.35500373
 -0.0903342   0.03218944 -0.17686536  0.05653587  0.        ]","[[-1.53013759  1.19172064  0.08176836 -0.15659512]
 [-3.25251635  2.23169655  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.1877169  -0.74319041]
24,-0.0291950278311,[-1.03823343 -0.09245947],-0.0291950278311,"[-0.52414238  0.66325088 -1.45876366  1.25204739  0.71004816 -1.35500142
  0.32178093 -0.4802112  -0.21056385  0.03672216  0.        ]","[[-1.55890563  1.20499863  0.08176836 -0.15659512]
 [ 0.36367414 -0.89347054  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.83529818 -0.05679262]
25,-0.0215221541154,[ 1.87469472 -0.19307746],-0.0215221541154,"[-0.57476875  0.68850354 -1.45855354  1.2313181   0.71004752 -1.35499911
 -0.1299781  -0.53717602 -0.26366135 -0.02795394  0.        ]","[[-1.5914048   1.18364339  0.08176836 -0.15659512]
 [-3.60037649 -1.24090507  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.64538747  0.07289648]
26,-0.0129124042907,[ 1.22515534  0.04014389],-0.0129124042907,"[-0.623946    0.72622408 -1.45686777  1.19790162  0.71004688 -1.3549968
  0.32911127 -0.65866733 -0.32361017 -0.10158334  0.        ]","[[-1.62299431  1.15139065  0.08176836 -0.15659512]
 [ 0.42799451 -1.98189125  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.24095908  0.26838654]
27,-0.0180426686311,[-3.62719202  0.3888915 ],-0.0180426686311,"[-0.54893225  0.76958412 -1.45884709  1.15571188  0.71004624 -1.3549945
  0.77907774 -0.62634647 -0.27160714 -0.0909985   0.        ]","[[-1.5748195   1.11373077  0.08176836 -0.15659512]
 [ 4.37631743 -1.7847677   0.          0.        ]]",[-0.37691915 -0.31543031],[-1.5630008   0.32292464]
28,-0.0246434167198,[-1.1749628  -0.21156478],-0.0246434167198,"[-0.47580539  0.79215621 -1.45750739  1.13208056  0.71004559 -1.35499219
  0.31822484 -0.36790508 -0.21324532 -0.05821932  0.        ]","[[-1.52786635  1.0938503   0.08176836 -0.15659512]
 [ 0.33247883 -0.20852084  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.6958127  -0.00686291]
29,-0.0177889214824,[-0.46190291 -0.66877789],-0.0177889214824,"[-0.52737193  0.80625681 -1.45878293  1.11671752  0.71004495 -1.35498988
 -0.13343093 -0.50440463 -0.26708797 -0.11238059  0.        ]","[[-1.56098022  1.08132704  0.08176836 -0.15659512]
 [-3.63065822 -1.04104102  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.79562247  0.20307112]
30,-0.00673056655003,[ 1.42078406  0.61128583],-0.00673056655003,"[-0.66779032  0.8585201  -1.45412103  1.05558369  0.71004431 -1.35498757
 -0.33343535 -0.9351373  -0.4316906  -0.26066219  0.        ]","[[-1.65120194  1.03414809  0.08176836 -0.15659512]
 [-5.38563457 -3.66810736  0.          0.        ]]",[-0.37691915 -0.31543031],[ 2.31437039  0.93389332]
31,-0.0216061070902,[ 1.57752038  0.15695734],-0.0216061070902,"[-0.77139598  0.91058988 -1.44298273  0.98767915  0.71004367 -1.35498527
  0.12955542 -0.52657357 -0.57376141 -0.36851012  0.        ]","[[-1.71815296  0.98578732  0.08176836 -0.15659512]
 [-1.32304108 -1.1762596   0.          0.        ]]",[-0.37691915 -0.31543031],[ 1.29429507  0.36167401]
32,-0.0212593059562,[ 0.18969129  0.424741  ],-0.0212593059562,"[-0.75057466  0.92858006 -1.44574935  0.96247598  0.71004303 -1.35498296
  0.58343161 -0.42104821 -0.56329187 -0.37417259  0.        ]","[[-1.7046549   0.96871962  0.08176836 -0.15659512]
 [ 2.65957605 -0.53265735  0.          0.        ]]",[-0.37691915 -0.31543031],[ 0.00245741  0.22010785]
33,-0.0117489643233,[ 0.69229545  0.93387073],-0.0117489643233,"[-0.65732551  0.92193669 -1.45487187  0.97188763  0.71004239 -1.35498065
  0.66291371 -0.14361    -0.45884529 -0.31566862  0.        ]","[[-1.64446591  0.97504395  0.08176836 -0.15659512]
 [ 3.3570099   1.15944979  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.65038198 -0.10189211]
34,-0.0161443635113,[-1.09945477 -2.22844588],-0.0161443635113,"[-0.51107311  0.8574812  -1.45853894  1.05685578  0.71004175 -1.35497834
  0.9674093   0.4587688  -0.27524487 -0.1530337   0.        ]","[[-1.55051883  1.03509482  0.08176836 -0.15659512]
 [ 6.02886551  4.83338413  0.          0.        ]]",[-0.37691915 -0.31543031],[-2.30973125 -0.96511948]
35,-0.0344867714711,[-1.86536914  0.47791147],-0.0344867714711,"[-0.38717593  0.79527138 -1.45152768  1.12871103  0.7100411  -1.35497604
  0.5030265  -0.20596257 -0.13475387  0.01128738  0.        ]","[[-1.47082447  1.09108507  0.08176836 -0.15659512]
 [ 1.95406705  0.77916221  0.          0.        ]]",[-0.37691915 -0.31543031],[-1.53500092 -0.19374448]
36,-0.0372475750343,[ 0.00356362  0.15465595],-0.0372475750343,"[-0.38874354  0.75609557 -1.45167201  1.16925987  0.71004046 -1.35497373
  0.04762659  0.10195076 -0.12302319  0.05166948  0.        ]","[[-1.47183589  1.12551073  0.08176836 -0.15659512]
 [-2.04191103  2.65713624  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.67141807 -0.70166016]
37,-0.0353957542869,[-0.40864517  0.28252207],-0.0353957542869,"[-0.45131578  0.68775606 -1.45631312  1.23192401  0.71003982 -1.35497142
  0.05381958  0.19372552 -0.15564614  0.07052398  0.        ]","[[-1.51212891  1.18426948  0.08176836 -0.15659512]
 [-1.98756935  3.21687402  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.68513048 -0.90898979]
38,-0.0329102570031,[-0.56292616 -1.42123968],-0.0329102570031,"[-0.53785545  0.59824521 -1.45882204  1.29956149  0.71003918 -1.35496911
 -0.1260136   0.36675921 -0.20329679  0.09234476  0.        ]","[[-1.56771247  1.25919563  0.08176836 -0.15659512]
 [-3.56554274  4.27221257  0.          0.        ]]",[-0.37691915 -0.31543031],[-0.22563604 -1.25000334]
