timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.113335397153,[-5.65735469 -0.86725428],-0.113335397153,"[ 1.0388092   1.38238448 -0.06993235 -1.50296326  1.71906421 -1.15049528
  0.24817244 -0.32550968 -0.31297528  1.28700799  0.        ]","[[-0.05813891 -0.07732407  0.19826749 -0.13350877]
 [ 0.00054983  0.00437664  0.          0.        ]]",[-0.64427835 -0.54080391],[-4.30728054 -0.70690691]
1,-0.101261548135,[-2.39317513  0.03673911],-0.101261548135,"[ 1.03410576  1.37820044 -0.12770457 -1.5923813   1.71906098 -1.15049401
 -0.23991889 -0.91902604 -0.33045033  1.13244205  0.        ]","[[-0.09780524 -0.11167613  0.19826749 -0.13350877]
 [-3.95402427 -3.42814647  0.          0.        ]]",[-0.64427835 -0.54080391],[-2.13209844  0.2682972 ]
2,-0.0698919819447,[ 0.34398959  0.85040229],-0.0698919819447,"[ 1.00607783  1.36583047 -0.29786978 -1.76417252  1.71905776 -1.15049274
 -0.71853453 -0.88187376 -0.41100031  0.73224801  0.        ]","[[-0.21579279 -0.17808329  0.19826749 -0.13350877]
 [-7.83182668 -3.21328578  0.          0.        ]]",[-0.64427835 -0.54080391],[ 0.65616125  0.62469161]
3,-0.0413140353793,[ 0.34255711 -0.05630817],-0.0413140353793,"[ 0.94528652  1.35844182 -0.49592683 -1.8407654   1.71905453 -1.15049147
 -0.53162401 -0.28873722 -0.54094178  0.34148882  0.        ]","[[-0.35723537 -0.20793148  0.19826749 -0.13350877]
 [-6.31745946  0.21703461  0.          0.        ]]",[-0.64427835 -0.54080391],[ 1.09545064  0.18621081]
4,-0.0303498152052,[ 2.17520795 -0.21849836],-0.0303498152052,"[ 0.87721044  1.35898473 -0.64505185 -1.83550224  1.7190513  -1.15049021
 -0.34893417 -0.32812481 -0.65841559  0.08321353  0.        ]","[[-0.46873355 -0.20587631  0.19826749 -0.13350877]
 [-4.83728796 -0.01075887  0.          0.        ]]",[-0.64427835 -0.54080391],[ 1.5952493   0.43987447]
5,-0.0318438589456,[ 0.77543975 -0.38024389],-0.0318438589456,"[ 0.83652596  1.35658293 -0.71708544 -1.85828062  1.71904808 -1.15048894
  0.15117334 -0.47795016 -0.73341955 -0.05066454  0.        ]","[[-0.52482515 -0.21478533  0.19826749 -0.13350877]
 [-0.78536357 -0.87725346  0.          0.        ]]",[-0.64427835 -0.54080391],[ 0.5372296   0.65049601]
6,-0.0323396756509,[ 0.01361129  0.90989621],-0.0323396756509,"[ 0.84798876  1.34698282 -0.69774174 -1.94096916  1.71904485 -1.15048767
  0.53177587 -0.73548512 -0.73892865 -0.05152088  0.        ]","[[-0.50959292 -0.24727428  0.19826749 -0.13350877]
 [ 2.29831944 -2.36667174  0.          0.        ]]",[-0.64427835 -0.54080391],[-0.60873646  0.98479128]
7,-0.0307995019519,[-1.29045899  0.45233073],-0.0307995019519,"[ 0.88074997  1.34352536 -0.63829352 -1.9680934   1.71904162 -1.1504864
  0.53263934 -0.10441971 -0.69004151  0.03810957  0.        ]","[[-0.46355634 -0.25798936  0.19826749 -0.13350877]
 [ 2.30531802  1.28300022  0.          0.        ]]",[-0.64427835 -0.54080391],[-1.51261353  0.00811428]
8,-0.0306526076752,[-0.6561496   0.34550466],-0.0306526076752,"[ 0.88477509  1.35662881 -0.63050474 -1.85779122  1.7190384  -1.15048513
  0.03866786  0.20114219 -0.65160569  0.09878478  0.        ]","[[-0.45760534 -0.21459871  0.19826749 -0.13350877]
 [-1.69688633  3.05017144  0.          0.        ]]",[-0.64427835 -0.54080391],[-0.24436995 -0.41556033]
9,-0.029547760218,[ 0.51597923  0.07528875],-0.029547760218,"[ 0.84225904  1.37351533 -0.70749064 -1.66703114  1.71903517 -1.15048386
 -0.27762049  0.42742287 -0.67016273  0.04691481  0.        ]","[[-0.51725443 -0.14046505  0.19826749 -0.13350877]
 [-4.25948487  4.35883199  0.          0.        ]]",[-0.64427835 -0.54080391],[ 0.95353901 -0.72174442]
10,-0.029298152289,[-0.13623748 -1.27356226],-0.029298152289,"[ 0.79152562  1.38453235 -0.78706293 -1.43468894  1.71903195 -1.15048259
 -0.01530195  0.46390657 -0.68711003  0.00540374  0.        ]","[[-0.58112005 -0.05117139  0.19826749 -0.13350877]
 [-2.13415686  4.56983127  0.          0.        ]]",[-0.64427835 -0.54080391],[ 0.21227048 -0.89271176]
11,-0.0301485022938,[ 1.32468771 -1.03213641],-0.0301485022938,"[ 0.75028126  1.38621925 -0.84432002 -1.30200883  1.71902872 -1.15048133
 -0.07641673 -0.23635784 -0.71278716 -0.04159294  0.        ]","[[ -6.28771200e-01  -4.08410625e-04   1.98267489e-01  -1.33508765e-01]
 [ -2.62931422e+00   5.19963143e-01   0.00000000e+00   0.00000000e+00]]",[-0.64427835 -0.54080391],[ 1.18616676  0.13312939]
12,-0.0324103578132,[ 0.43429065  0.61655215],-0.0324103578132,"[ 0.73912368  1.38564242 -0.8588559  -1.3789957   1.71902549 -1.15048006
  0.41844638 -0.92306021 -0.74884778 -0.10175467  0.        ]","[[-0.6411297  -0.02985592  0.19826749 -0.13350877]
 [ 1.38010875 -3.45147334  0.          0.        ]]",[-0.64427835 -0.54080391],[ 0.24138288  1.11927187]
13,-0.0306887562497,[-1.4969645   0.54791511],-0.0306887562497,"[ 0.77846006  1.3827118  -0.80583624 -1.49350709  1.71902227 -1.15047879
  0.62700161 -0.48923243 -0.72187513 -0.05412089  0.        ]","[[-0.59657397 -0.07371209  0.19826749 -0.13350877]
 [ 3.06984278 -0.94250257  0.          0.        ]]",[-0.64427835 -0.54080391],[-1.18866158  0.38558725]
14,-0.0294948182353,[ 0.4717671  -0.46691859],-0.0294948182353,"[ 0.79621113  1.38300012 -0.78016672 -1.48536695  1.71901904 -1.15047752
  0.13114719 -0.11060418 -0.69319651 -0.00417212  0.        ]","[[-0.5754854  -0.07059177  0.19826749 -0.13350877]
 [-0.94760667  1.24723123  0.          0.        ]]",[-0.64427835 -0.54080391],[ 0.158132  -0.0396041]
15,-0.0293748350279,[-0.7916945  -0.20690642],-0.0293748350279,"[ 0.79618393  1.38353271 -0.78020546 -1.46934667  1.71901582 -1.15047625
  0.36389281 -0.43467798 -0.68910408  0.00270125  0.        ]","[[-0.57551749 -0.06445191  0.19826749 -0.13350877]
 [ 0.93811662 -0.62699677  0.          0.        ]]",[-0.64427835 -0.54080391],[-0.43955818  0.3810218 ]
