timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.219813429923,[ 2.74695787  3.74433963],-0.219813429923,"[ 1.03822438  1.41557946  0.0088084  -1.51416889  0.09642955  0.74094101
  0.25040307 -0.32936382  1.58954264 -1.35328052  0.        ]","[[ 0.00991568 -0.08908396  0.01090211  0.08619105]
 [-0.00242676 -0.00028365  0.          0.        ]]",[-0.57056886 -0.48344636],[ 2.68419194  3.91469574]
1,-0.214915796532,[ 1.08875365  2.57307256],-0.214915796532,"[ 1.03643123  1.41910285  0.06675742 -1.4100171   0.0964295   0.74094043
  0.71722845  0.34274049  1.59182649 -1.19502967  0.        ]","[[ 0.04954274 -0.04937714  0.01090211  0.08619105]
 [ 3.9519686   3.9577796   0.          0.        ]]",[-0.57056886 -0.48344636],[ 1.57862067  2.91337943]
2,-0.199510807848,[ 1.41598312  1.80897901],-0.199510807848,"[ 1.01700997  1.41763675  0.23818757 -1.09972125  0.09642945  0.74093985
  1.17482381  1.00154213  1.54818349 -0.72754179  0.        ]","[[ 0.16747318  0.068705    0.01090211  0.08619105]
 [ 7.82818465  7.83750568  0.          0.        ]]",[-0.57056886 -0.48344636],[ 1.04790425  2.18237567]
3,-0.172312687351,[-0.21494195  1.09376726],-0.172312687351,"[ 0.93960201  1.37632059  0.51267172 -0.59508629  0.0964294   0.74093927
  1.62339846  1.64729398  1.31757128 -0.01013407  0.        ]","[[  3.62160717e-01   2.63610857e-01   1.09021148e-02   8.61910455e-02]
 [  1.16280020e+01   1.16403932e+01   0.00000000e+00   0.00000000e+00]]",[-0.57056886 -0.48344636],[-0.82105374  1.26206148]
4,-0.138442222656,[-1.61289777  0.65972802],-0.138442222656,"[ 0.78623398  1.2420586   0.80085157  0.05772777  0.09642935  0.74093868
  1.49579497  2.28055086  0.80257655  0.66631976  0.        ]","[[  5.83874502e-01   5.33836532e-01   1.09021148e-02   8.61910455e-02]
 [  1.05471167e+01   1.53697243e+01   0.00000000e+00   0.00000000e+00]]",[-0.57056886 -0.48344636],[-1.84162855  0.3383607 ]
5,-0.108254082065,[-1.78011933  0.1870297 ],-0.108254082065,"[ 0.62690707  0.97023015  0.99485287  0.71999343  0.0964293   0.7409381
  1.00420389  2.67265057  0.15987712  0.96900982  0.        ]","[[  7.53035962e-01   8.64399848e-01   1.09021148e-02   8.61910455e-02]
 [  6.38294310e+00   1.76788936e+01   0.00000000e+00   0.00000000e+00]]",[-0.57056886 -0.48344636],[-1.89502764 -0.2079733 ]
6,-0.0853630258337,[-1.44414449 -1.24635262],-0.0853630258337,"[ 0.53262817  0.57584326  1.08354038  1.19078576  0.09642925  0.74093752
  0.52238937  2.73913867 -0.37360708  0.88400427  0.        ]","[[  8.39746312e-01   1.22190732e+00   1.09021148e-02   8.61910455e-02]
 [  2.30157931e+00   1.80705179e+01   0.00000000e+00   0.00000000e+00]]",[-0.57056886 -0.48344636],[-1.61301279 -1.14312458]
7,-0.0686691959743,[-1.1815015 -1.3677867],-0.0686691959743,"[ 0.52593441  0.17654167  1.08927739  1.34795331  0.0964292   0.74093693
  0.05008694  2.00616898 -0.66219743  0.619718    0.        ]","[[  8.45639957e-01   1.54000918e+00   1.09021148e-02   8.61910455e-02]
 [ -1.69921050e+00   1.37540074e+01   0.00000000e+00   0.00000000e+00]]",[-0.57056886 -0.48344636],[-0.91682029 -1.55630708]
8,-0.0545584139376,[-0.11873946 -2.11342155],-0.0545584139376,"[ 0.6066629  -0.12030285  1.01522145  1.29581891  0.09642915  0.74093635
 -0.41306183  1.28766301 -0.71913854  0.38606264  0.        ]","[[ 0.77229474  1.77263528  0.01090211  0.08619105]
 [-5.62246155  9.52264892  0.          0.        ]]",[-0.57056886 -0.48344636],[ 0.38133824 -1.20385098]
9,-0.041680663531,[-0.25026639 -0.19587927],-0.041680663531,"[ 0.7222572  -0.30393574  0.88700799  1.18917448  0.0964291   0.74093577
 -0.45536811  0.58327652 -0.66246174  0.2389772   0.        ]","[[ 0.65625026  1.92146788  0.01090211  0.08619105]
 [-5.98083255  5.37443253  0.          0.        ]]",[-0.57056886 -0.48344636],[ 0.80581725 -0.54510599]
10,-0.0301214442011,[ 1.57122755 -0.25273451],-0.0301214442011,"[ 0.83118126 -0.42050936  0.73126571  1.08821556  0.09642905  0.74093519
 -0.55834836  0.43349285 -0.5722547   0.14025845  0.        ]","[[ 0.52788137  2.0201063   0.01090211  0.08619105]
 [-6.85316192  4.49233988  0.          0.        ]]",[-0.57056886 -0.48344636],[ 1.31443119 -0.32611066]
11,-0.0213408312551,[ 0.60759635  0.10781228],-0.0213408312551,"[ 0.89858015 -0.50991718  0.60673708  0.99081683  0.09642901  0.7409346
 -0.07503862  0.24839877 -0.51685052  0.05330805  0.        ]","[[ 0.43189436  2.099016    0.01090211  0.08619105]
 [-2.75913815  3.4022997   0.          0.        ]]",[-0.57056886 -0.48344636],[ 0.08483765 -0.42827964]
12,-0.0167527286915,[-1.16212828 -1.5651736 ],-0.0167527286915,"[ 0.91736066 -0.58762786  0.56592664  0.89011522  0.09642896  0.74093402
  0.21534362  0.30942417 -0.52979907 -0.02847359  0.        ]","[[ 0.40139104  2.17066773  0.01090211  0.08619105]
 [-0.29936621  3.76168634  0.          0.        ]]",[-0.57056886 -0.48344636],[-0.72329456 -0.8692506 ]
13,-0.01280597131,[ 1.00666768  0.44264859],-0.01280597131,"[ 0.9430245  -0.62401166  0.50387859  0.83721511  0.09642891  0.74093344
 -0.25125805 -0.37555268 -0.50626848 -0.06890468  0.        ]","[[ 0.3557473   2.2054281   0.01090211  0.08619105]
 [-4.2518567  -0.2722211   0.          0.        ]]",[-0.57056886 -0.48344636],[ 0.94808865  0.27853313]
14,-0.00957409737134,[-0.53076536 -0.21477808],-0.00957409737134,"[ 0.96517409 -0.63655828  0.44239645  0.81804919  0.09642886  0.74093285
  0.22599237 -0.07705211 -0.47143498 -0.08466924  0.        ]","[[ 0.31127175  2.21762116  0.01090211  0.08619105]
 [-0.20916486  1.48568155  0.          0.        ]]",[-0.57056886 -0.48344636],[-0.3885875  -0.38910413]
15,-0.00735593026217,[ 1.09791257  0.34740419],-0.00735593026217,"[ 0.97646459 -0.65778259  0.40712757  0.78449538  0.09642881  0.74093227
 -0.02155701 -0.22644165 -0.46121108 -0.10991554  0.        ]","[[ 0.28604925  2.2385078   0.01090211  0.08619105]
 [-2.30610413  0.60590976  0.          0.        ]]",[-0.57056886 -0.48344636],[ 0.37713283 -0.07786041]
16,-0.00664230122572,[-0.93821202  0.07235135],-0.00664230122572,"[ 0.97899053 -0.68351811  0.39877381  0.7418102   0.09642876  0.74093169
  0.45115803  0.00507664 -0.47206588 -0.13943114  0.        ]","[[ 0.28010315  2.26430574  0.01090211  0.08619105]
 [ 1.69816677  1.96934522  0.          0.        ]]",[-0.57056886 -0.48344636],[-0.92953813 -0.69584018]
17,-0.00797990010389,[-0.15324979  0.55458929],-0.00797990010389,"[ 0.98051036 -0.72411843  0.39365474  0.66967915  0.09642871  0.74093111
  0.00872891  0.04712013 -0.49425354 -0.18778382  0.        ]","[[ 0.27646457  2.30617694  0.01090211  0.08619105]
 [-2.0495547   2.21694373  0.          0.        ]]",[-0.57056886 -0.48344636],[ 0.12000158 -0.69701451]
18,-0.0104771651853,[-0.2889527  -1.56696095],-0.0104771651853,"[ 0.99829131 -0.78496205  0.32755078  0.54922335  0.09642866  0.74093052
 -0.05810936  0.41254909 -0.49360576 -0.26675435  0.        ]","[[ 0.22979286  2.37210804  0.01090211  0.08619105]
 [-2.61572715  4.36899248  0.          0.        ]]",[-0.57056886 -0.48344636],[ 0.24143672 -1.22464252]
