timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.316228095685,[ 3.18333845  2.27103733],-0.316228095685,"[ 0.95007656  1.82360996  0.09842845 -0.9251654  -0.83418401  0.78337245
  0.37211873 -0.36141445  2.21958689 -0.9064779   0.        ]","[[ 0.05458553  0.00699732 -0.0962792   0.09230127]
 [ 0.00126186  0.00229632  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 2.37412405  2.76230049]
1,-0.312114087856,[ 1.39963471  2.03320265],-0.312114087856,"[ 0.94559348  1.82222461  0.15900785 -0.81000086 -0.83418246  0.78337107
  0.74909151  0.22517169  2.20960844 -0.78540144  0.        ]","[[ 0.09428559  0.04675519 -0.0962792   0.09230127]
 [ 3.95558401  3.96030405  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 2.04911208  2.526752  ]
2,-0.29789257523,[ 1.71460414  2.423638  ],-0.29789257523,"[ 0.91825861  1.80614583  0.33736237 -0.46978419 -0.83418092  0.78336969
  1.11861563  0.80014669  2.13822772 -0.43400267  0.        ]","[[ 0.21228805  0.16488722 -0.0962792   0.09230127]
 [ 7.83178604  7.83996928  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 1.53889298  2.26558924]
3,-0.268360453565,[-1.03265366  0.7216955 ],-0.268360453565,"[ 0.82830879  1.74107958  0.62077321  0.07496834 -0.83417938  0.78336831
  1.48086439  1.36372983  1.89311506  0.08620486  0.        ]","[[  0.40704835   0.35984165  -0.0962792    0.09230127]
 [ 11.63169841  11.64278519   0.           0.        ]]",[-0.13084814 -0.1708445 ],[ 0.4289614   1.66483164]
4,-0.227227373678,[ 0.82622797  1.89465361],-0.227227373678,"[ 0.68919148  1.58445434  0.87605994  0.73611753 -0.83417784  0.78336693
  1.08177552  1.75326504  1.46825453  0.50300888  0.        ]","[[  0.59767966   0.61906959  -0.0962792    0.09230127]
 [  7.44542207  14.27123593   0.           0.        ]]",[-0.13084814 -0.1708445 ],[ 0.23906475  1.27732646]
5,-0.174318717649,[-0.34398846 -0.04082652],-0.174318717649,"[ 0.51575206  1.29354096  1.08886632  1.39708654 -0.8341763   0.78336556
  1.3794052   2.29800757  0.91156415  0.68985143  0.        ]","[[  0.77790962   0.94137472  -0.0962792    0.09230127]
 [ 10.56750005  17.94701373   0.           0.        ]]",[-0.13084814 -0.1708445 ],[-0.86373377  0.12760466]
6,-0.110779404896,[ 0.02269624 -1.14946385],-0.110779404896,"[ 0.28806461  0.88568637  1.28027817  1.84298653 -0.83417475  0.78336418
  1.22996968  2.22138426  0.32456113  0.57499542  0.        ]","[[  0.97353272   1.29512863  -0.0962792    0.09230127]
 [  9.00000706  17.43008951   0.           0.        ]]",[-0.13084814 -0.1708445 ],[-1.2313633  -0.76409155]
7,-0.0537569346325,[-0.87670269 -0.27165186],-0.0537569346325,"[ 0.05075141  0.49659858  1.41337298  1.95110685 -0.83417321  0.7833628
  1.22183961  1.58337439 -0.07083467  0.2501412   0.        ]","[[  1.15267945   1.60053702  -0.0962792    0.09230127]
 [  8.91476012  13.1250951    0.           0.        ]]",[-0.13084814 -0.1708445 ],[-1.53258419 -1.28214145]
8,-0.0140439065574,[-2.85732662 -1.32028178],-0.0140439065574,"[-0.15137067  0.18021295  1.48711489  1.84044677 -0.83417167  0.78336142
  0.87438414  1.38549294 -0.2527167  -0.10510486  0.        ]","[[  1.29440837   1.84964241  -0.0962792    0.09230127]
 [  5.27008268  11.7898978    0.           0.        ]]",[-0.13084814 -0.1708445 ],[-1.18846607 -1.38331175]
9,-0.0254170916522,[-2.34424129  1.61497009],-0.0254170916522,"[-0.24658402 -0.05166865  1.51101304  1.63476471 -0.83417013  0.78336004
  0.48719278  0.76413399 -0.2742905  -0.35916511  0.        ]","[[ 1.35906184  2.04337389 -0.0962792   0.09230127]
 [ 1.20857888  7.59721413  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.77687591 -1.2367785 ]
10,-0.0454575366756,[-0.32349731 -1.40795457],-0.0454575366756,"[-0.2232001  -0.25798563  1.50574534  1.33892022 -0.83416859  0.78335867
  0.10754608  1.32868424 -0.20601949 -0.53483464  0.        ]","[[  1.34327743   2.23353935  -0.0962792    0.09230127]
 [ -2.77378618  11.40660862   0.           0.        ]]",[-0.13084814 -0.1708445 ],[-0.45281067 -1.2263341 ]
11,-0.0630731199811,[ 1.05576804 -0.91705981],-0.0630731199811,"[-0.12384193 -0.43229359  1.47894315  0.96949086 -0.83416704  0.78335729
 -0.00929038  0.70840157 -0.09843071 -0.6612818   0.        ]","[[ 1.27550586  2.41967789 -0.0962792   0.09230127]
 [-3.99936022  7.22118465  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.37158731 -1.04829192]
12,-0.0734497477079,[-1.89811931 -2.30028379],-0.0734497477079,"[-0.06687931 -0.5173783   1.46022438  0.72731401 -0.8341655   0.78335591
  0.37567235  0.14906921 -0.03212774 -0.73177894  0.        ]","[[ 1.2360343   2.52623404 -0.0962792   0.09230127]
 [ 0.03876562  3.44702548  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.61794764 -1.06252217]
13,-0.0754495155601,[-0.88225867 -1.14658857],-0.0754495155601,"[-0.01142399 -0.53816815  1.43954325  0.65913765 -0.83416396  0.78335453
 -0.00182528 -0.44786406 -0.00684125 -0.7357661   0.        ]","[[ 1.19707965  2.55476163 -0.0962792   0.09230127]
 [-3.92104539 -0.58085095  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.19924547 -0.78100449]
14,-0.067518903549,[ 0.68332428 -0.10361188],-0.067518903549,"[ 0.14396819 -0.50021851  1.36768229  0.78059687 -0.83416242  0.78335316
 -0.32740146 -1.0329869   0.00295425 -0.63179841  0.        ]","[[ 1.08439272  2.50353123 -0.0962792   0.09230127]
 [-7.33621997 -4.52904355  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.471672   -0.05591506]
15,-0.0582496124931,[ 0.68902867 -1.41008786],-0.0582496124931,"[ 0.29716118 -0.42377359  1.273953    0.99102087 -0.83416088  0.78335178
 -0.05564153 -1.08051243  0.02261683 -0.48042874  0.        ]","[[ 0.96627003  2.40973259 -0.0962792   0.09230127]
 [-4.48556495 -4.84974422  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.42013454  0.16558626]
16,-0.0513112682108,[-0.38581887  0.83482421],-0.0513112682108,"[ 0.37222834 -0.29839728  1.2181613   1.26497119 -0.83415933  0.7833504
  0.21289608 -1.65310254  0.03964302 -0.30990991  0.        ]","[[ 0.90482094  2.27397238 -0.0962792   0.09230127]
 [-1.6687107  -8.71340161  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.48878199  0.77756035]
17,-0.0530353901167,[-0.31055485  0.61277506],-0.0530353901167,"[ 0.42883583 -0.15375714  1.17104305  1.5038496  -0.83415779  0.78334902
  0.07045582 -1.13764206  0.08104493 -0.14226265  0.        ]","[[ 0.85645578  2.13460137 -0.0962792   0.09230127]
 [-3.16284947 -5.23529043  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.69264686  0.76975161]
18,-0.0633250110535,[ 0.86811786  0.8517622 ],-0.0633250110535,"[ 0.51193181 -0.06528191  1.09271377  1.61885125 -0.83415625  0.78334764
 -0.04076924 -0.76269298  0.15970156 -0.0331414   0.        ]","[[ 0.78149305  2.05527996 -0.0962792   0.09230127]
 [-4.32955368 -2.70528534  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.97340292  0.80543792]
19,-0.0700365349777,[ 0.01594438 -0.35644912],-0.0700365349777,"[  5.65291215e-01  -4.26635591e-02   1.03564301e+00   1.64497605e+00
  -8.34154708e-01   7.83346266e-01   2.94973735e-01  -2.54972913e-01
   2.11484415e-01   1.61996574e-03   0.00000000e+00]","[[ 0.73023759  2.03554731 -0.0962792   0.09230127]
 [-0.80775236  0.72061319  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.58817738  0.46028239]
20,-0.0717253189775,[ 1.27694503 -0.38703137],-0.0717253189775,"[ 0.58070921 -0.04278803  1.01800923  1.64482901 -0.83415317  0.78334489
  0.30252432 -0.46625691  0.22536169  0.00546128  0.        ]","[[ 0.71487723  2.0356554  -0.0962792   0.09230127]
 [-0.72854633 -0.70505301  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.62090921  0.62846345]
21,-0.0707835727462,[ 0.27625703  2.02113047],-0.0707835727462,"[ 0.55517964 -0.00874599  1.04690856  1.6818166  -0.83415162  0.78334351
  0.68126866 -0.69134917  0.21259721  0.02748663  0.        ]","[[ 0.74016747  2.0063154  -0.0962792   0.09230127]
 [ 3.24432048 -2.22389408  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.11259601  0.59193903]
22,-0.0625321378566,[-0.67355874  0.46075558],-0.0625321378566,"[ 0.47508946 -0.00370554  1.12888614  1.68705377 -0.83415008  0.78334213
  0.77936256 -0.09803063  0.14476696  0.00892175  0.        ]","[[ 0.81537771  2.00200575 -0.0962792   0.09230127]
 [ 4.27329448  1.77958168  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.28641009 -0.015939  ]
23,-0.0535320438174,[-0.20062709  0.06629413],-0.0535320438174,"[ 0.40943853 -0.06559031  1.18769389  1.61845274 -0.83414854  0.78334075
  0.51711917  0.16715172  0.08069632 -0.06736548  0.        ]","[[ 0.87324395  2.05555041 -0.0962792   0.09230127]
 [ 1.52249121  3.56892562  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.04962509 -0.21740609]
24,-0.049572948085,[ 1.11005867  0.29599521],-0.049572948085,"[ 0.38339664 -0.14748604  1.20920225  1.51266521 -0.834147    0.78333938
  0.43854156  0.19558944  0.05160579 -0.15306189  0.        ]","[[ 0.89542402  2.1288542  -0.0962792   0.09230127]
 [ 0.69825533  3.76081306  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.0089481  -0.35194325]
25,-0.0465571281845,[-0.67733357 -1.98828896],-0.0465571281845,"[ 0.3186318  -0.23909547  1.25868824  1.37137889 -0.83414546  0.783338
  0.81461417  0.35821608  0.00937936 -0.26899528  0.        ]","[[ 0.9489684   2.21508044 -0.0962792   0.09230127]
 [ 4.64309036  4.85815216  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.61969066 -0.85264915]
26,-0.0464635727592,[-0.37870063 -1.80401573],-0.0464635727592,"[ 0.23657185 -0.2960156   1.31399057  1.26944794 -0.83414391  0.78333662
  0.55025423 -0.24284561 -0.02696291 -0.36187415  0.        ]","[[ 1.01400836  2.27155117 -0.0962792   0.09230127]
 [ 1.87009193  0.80244288  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.31321245 -0.54681331]
27,-0.0441403191882,[ 0.47710955 -0.1343942 ],-0.0441403191882,"[ 0.20804192 -0.27230026  1.33145403  1.31335111 -0.83414237  0.78333524
  0.4038177  -0.83200898 -0.04309909 -0.3490164   0.        ]","[[ 1.03599854  2.24771322 -0.0962792   0.09230127]
 [ 0.33405072 -3.17298605  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.07984588 -0.09695536]
28,-0.038973566224,[-1.07235104 -1.71207993],-0.038973566224,"[ 0.1744048  -0.20199784  1.35095606  1.43174155 -0.83414083  0.78333387
  0.58324515 -0.90157474 -0.06660753 -0.29225156  0.        ]","[[ 1.06156352  2.1795438  -0.0962792   0.09230127]
 [ 2.21616282 -3.64239742  0.          0.        ]]",[-0.13084814 -0.1708445 ],[-0.26088592 -0.06520492]
29,-0.0348854294743,[ 0.83111779 -1.13252273],-0.0348854294743,"[ 0.16887316 -0.07938958  1.35405017  1.60183741 -0.83413929  0.78333249
  0.20171795 -1.47766732 -0.07427831 -0.17711384  0.        ]","[[ 1.06573226  2.06769361 -0.0962792   0.09230127]
 [-1.78585923 -7.52965246  0.          0.        ]]",[-0.13084814 -0.1708445 ],[ 0.31398419  0.67969787]
