timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.374770648154,[ 1.48743691  2.06738739],-0.374770648154,[ 0.54521239  2.06802034],"[[-0.02681549 -0.03732898 -0.15390054 -0.10039747]
 [-0.00071231 -0.00125445  0.          0.        ]]","[ 1.05790804  2.05429061 -0.01629026 -0.8462356  -1.32103766 -0.86723274
  0.3168505  -0.36124749  2.39204889  0.66520768  0.        ]",[ 0.03150909 -0.09043615]
1,-0.378271636833,[ 0.15763182  2.43249652],-0.378271636833,[ 0.23783544  1.95579863],"[[  1.28454669e-02   2.35858790e-03  -1.53900538e-01  -1.00397474e-01]
 [  3.95364603e+00   3.95682465e+00   0.00000000e+00   0.00000000e+00]]","[ 1.05828886  2.05519144  0.04423773 -0.7254442  -1.321027   -0.86722827
  0.66118752  0.19043809  2.39375388  0.76859427  0.        ]",[ 0.03150909 -0.09043615]
2,-0.384867428133,[ 0.87918178  1.56752378],-0.384867428133,[ 0.01603851  1.85269094],"[[ 0.09737526  0.12043479 -0.15390054 -0.10039747]
 [ 4.49754022  7.83785985  0.          0.        ]]","[ 1.05177247  2.04543051  0.17301919 -0.36688751 -1.32101634 -0.8672238
  0.70854599  0.73138393  2.37154731  1.01751672  0.        ]",[ 0.03150909 -0.09043615]
3,-0.389368886492,[ 0.0348401   1.34932237],-0.389368886492,[-0.26086569  1.70096684],"[[  0.22131577   0.31534954  -0.15390054  -0.10039747]
 [  7.88531073  11.64093853   0.           0.        ]]","[ 1.02428008  1.98887235  0.3596705   0.21151596 -1.32100568 -0.86721934
  1.00354315  1.26145839  2.26381368  1.3818452   0.        ]",[ 0.03150909 -0.09043615]
4,-0.384277402564,[-1.73451763  1.65380587],-0.384277402564,[-0.45362222  1.51266336],"[[  0.37883237   0.58558283  -0.15390054  -0.10039747]
 [  7.86655275  15.36995092   0.           0.        ]]","[ 0.95922461  1.83123207  0.58910358  0.94983064 -1.32099502 -0.86721487
  1.00190383  1.78119614  1.99871578  1.78273829  0.        ]",[ 0.03150909 -0.09043615]
5,-0.363911967838,[ 0.18825034  0.84631823],-0.363911967838,[-0.49119827  1.30392528],"[[  0.4949088    0.9296694   -0.15390054  -0.10039747]
 [  3.75484975  19.0264977    0.           0.        ]]","[ 0.89057178  1.51505159  0.74953709  1.707007   -1.32098436 -0.8672104
  0.64385889  2.29080996  1.62416271  2.01869894  0.        ]",[ 0.03150909 -0.09043615]
6,-0.327023506521,[ 0.57109378  1.98238964],-0.327023506521,[-0.60275984  1.04566252],"[[  0.57674688   1.34003987  -0.15390054  -0.10039747]
 [  4.42696903  22.00064076   0.           0.        ]]","[ 0.83214855  1.0186968   0.85690526  2.23077817 -1.3209737  -0.86720594
  0.70238326  2.7052799   1.2065379   2.03243435  0.        ]",[ 0.03150909 -0.09043615]
7,-0.270311933418,[-0.43754958  0.38733727],-0.270311933418,[-0.7547338   0.73721898],"[[  0.68711029   1.81540506  -0.15390054  -0.10039747]
 [  6.60248376  25.52415631   0.           0.        ]]","[ 0.74101691  0.38595194  0.99274876  2.22081107 -1.32096304 -0.86720147
  0.89182043  3.19627302  0.78893914  1.79627731  0.        ]",[ 0.03150909 -0.09043615]
8,-0.206681825459,[ 0.23921686  0.60670036],-0.206681825459,[-0.66674393  0.60323966],"[[  0.8005095    2.3362063   -0.15390054  -0.10039747]
 [  4.74338932  26.5525292    0.           0.        ]]","[ 0.63368744 -0.21960271  1.12004215  1.46241577 -1.32095238 -0.867197
  0.72992876  3.33948181  0.57554152  1.33382277  0.        ]",[ 0.03150909 -0.09043615]
9,-0.170498159963,[ 0.34546441  1.90748212],-0.170498159963,[-0.6590659   0.55347288],"[[  0.90396271   2.8860848   -0.15390054  -0.10039747]
 [  5.59882158  28.42908127   0.           0.        ]]","[ 0.52482132 -0.58872442  1.22393264  0.03669291 -1.32094172 -0.86719254
  0.80441529  3.60086806  0.6811516   0.84342339  0.        ]",[ 0.03150909 -0.09043615]
10,-0.176476588688,[-0.49855132  1.25200238],-0.176476588688,[-0.22046956  1.04418921],"[[ 1.02854166  3.16089567 -0.15390054 -0.10039747]
 [ 6.85485494  2.07796759  0.          0.        ]]","[ 0.3815617  -0.63209546  1.3319272  -0.7914088  -1.32093106 -0.86718807
  0.91378495 -0.07154372  0.85309476  0.66033466  0.        ]",[ 0.03150909 -0.09043615]
11,-0.175145813504,[-0.69076982  0.51081116],-0.175145813504,[-0.06973999  1.1490097 ],"[[ 1.14446917  3.13452011 -0.15390054 -0.10039747]
 [ 4.74501213 -2.87167863  0.          0.        ]]","[ 0.23815323 -0.63230958  1.41424794 -0.71112027 -1.32092041 -0.8671836
  0.7300578  -0.76134759  0.8356797   0.67173385  0.        ]",[ 0.03150909 -0.09043615]
12,-0.171787393182,[ 2.11398222  1.77038171],-0.171787393182,[-0.01213621  1.14253163],"[[ 1.21098615  3.07834258 -0.15390054 -0.10039747]
 [ 1.91612798 -2.43179443  0.          0.        ]]","[ 0.15223444 -0.62965366  1.45311361 -0.54023744 -1.32090975 -0.86717914
  0.48371815 -0.70003999  0.79680431  0.68956498  0.        ]",[ 0.03150909 -0.09043615]
13,-0.169388820774,[-0.69440074  2.13863502],-0.169388820774,[-0.12584041  1.08972883],"[[ 1.28865354  3.04080505 -0.15390054 -0.10039747]
 [ 5.83753876 -1.36591627  0.          0.        ]]","[ 0.04918417 -0.62551891  1.49048933 -0.42635925 -1.32089909 -0.86717467
  0.82518944 -0.55149137  0.77234384  0.69563989  0.        ]",[ 0.03150909 -0.09043615]
14,-0.167869939266,[ 0.56215435  1.33482721],-0.167869939266,[-0.07607304  1.0756917 ],"[[ 1.37666013  3.02103372 -0.15390054 -0.10039747]
 [ 2.97266525 -0.67648667  0.          0.        ]]","[-0.0703876  -0.62258211  1.52215019 -0.36654142 -1.32088843 -0.86717021
  0.57571456 -0.45540695  0.7614315   0.69165502  0.        ]",[ 0.03150909 -0.09043615]
15,-0.166988543796,[-0.38158051  1.96939577],-0.166988543796,[-0.12225211  1.04777622],"[[ 1.45785465  3.01155841 -0.15390054 -0.10039747]
 [ 5.13956433 -0.31315611  0.          0.        ]]","[-0.18257765 -0.62098844  1.54108227 -0.33792273 -1.32087778 -0.86716574
  0.76440452 -0.40476964  0.75826003  0.68406662  0.        ]",[ 0.03150909 -0.09043615]
16,-0.166510812085,[ 1.11592602  1.67936273],-0.166510812085,[-0.09859812  1.03841567],"[[ 1.54446694  3.00725867 -0.15390054 -0.10039747]
 [ 3.52703752 -0.13898651  0.          0.        ]]","[-0.30338018 -0.62022442  1.55026177 -0.32494696 -1.32086712 -0.86716127
  0.623983   -0.38049498  0.759953    0.67417428  0.        ]",[ 0.03150909 -0.09043615]
17,-0.166342496873,[ 0.01679031  0.93425945],-0.166342496873,[-0.16646457  1.00636423],"[[ 1.65403202  3.00537572 -0.15390054 -0.10039747]
 [ 7.41650765 -0.05993137  0.          0.        ]]","[-0.45647666 -0.61988066  1.54549134 -0.31926639 -1.32085646 -0.86715681
  0.96267354 -0.3694761   0.76595383  0.66134169  0.        ]",[ 0.03150909 -0.09043615]
18,-0.166597789016,[ 0.11138875  0.3634417 ],-0.166597789016,[-0.16142532  0.98734665],"[[ 1.80155607  3.00450174 -0.15390054 -0.10039747]
 [ 7.33616576 -0.03012995  0.          0.        ]]","[-0.66007786 -0.61971816  1.51030438 -0.31662967 -1.32084581 -0.86715234
  0.95567197 -0.36532154  0.77726087  0.6452242   0.        ]",[ 0.03150909 -0.09043615]
19,-0.167248754026,[ 0.02651922 -0.70430634],-0.167248754026,[-0.15712935  0.96898758],"[[ 1.95124713  3.00347258 -0.15390054 -0.10039747]
 [ 7.63195449 -0.05589975  0.          0.        ]]","[-0.85954394 -0.61952594  1.44161715 -0.31352536 -1.32083515 -0.86714788
  0.98142368 -0.36891178  0.79068456  0.63081923  0.        ]",[ 0.03150909 -0.09043615]
20,-0.165257309717,[-1.68255404  2.39454803],-0.165257309717,[-0.11927179  1.00405848],"[[ 2.1034225   2.97438474 -0.15390054 -0.10039747]
 [ 7.5857334  -2.84359449  0.          0.        ]]","[-1.05038785 -0.61357967  1.33931637 -0.22601008 -1.3208245  -0.86714341
  0.97739311 -0.75742299  0.78533229  0.60918668  0.        ]",[ 0.03150909 -0.09043615]
21,-0.164491190733,[-0.26080528  1.85631915],-0.164491190733,[-0.11034389  0.92820704],"[[ 2.2139073   2.9578035  -0.15390054 -0.10039747]
 [ 3.47644657  1.17209344  0.          0.        ]]","[-1.17889719 -0.609687    1.24583667 -0.17630963 -1.32081384 -0.86713895
  0.61955265 -0.19776434  0.78727821  0.59298466  0.        ]",[ 0.03150909 -0.09043615]
