timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.324821612614,[ 0.93691175  1.89591956],-0.324821612614,"[ 1.06028935  1.92983807  0.0846914  -0.4231215  -0.68744749  1.47865954
  0.26445737 -0.34380891  1.80036335 -1.253346    0.        ]","[[ 0.04478255  0.09101216 -0.07628164  0.17489283]
 [ 0.00160893 -0.00183456  0.          0.        ]]",[ 0.04463939 -0.07509734],[ 1.00322711  1.86877131]
1,-0.317716386584,[-0.35379322  1.10492731],-0.317716386584,"[ 1.05699954  1.92406352  0.14146514 -0.31223472 -0.68744352  1.47864104
  0.58219528  0.202564    1.78821973 -1.1589054   0.        ]","[[ 0.08198561  0.13068923 -0.07628164  0.17489283]
 [ 3.70637294  3.95635432  0.          0.        ]]",[ 0.04463939 -0.07509734],[ 0.89503855  1.77926004]
2,-0.301491105377,[ 1.56118138 -0.31942638],-0.301491105377,"[ 1.04778677  1.89492898  0.23162286  0.01366144 -0.68743954  1.47862254
  0.45574736  0.7383935   1.74226466 -0.96656541  0.        ]","[[ 0.14132064  0.24876391 -0.07628164  0.17489283]
 [ 2.23205734  7.83817356  0.          0.        ]]",[ 0.04463939 -0.07509734],[ 0.80737859  1.66634488]
3,-0.278121068322,[ 1.28358566  2.33707378],-0.278121068322,"[ 1.02649532  1.83633041  0.35773281  0.39372961 -0.68743557  1.47860404
  0.79130214  0.54217423  1.64597095 -0.73105217  0.        ]","[[ 0.22521685  0.39126522 -0.07628164  0.17489283]
 [ 6.14456162  6.41669659  0.          0.        ]]",[ 0.04463939 -0.07509734],[ 0.62588418  1.60893953]
4,-0.238271007426,[-0.1114336   0.17872395],-0.238271007426,"[ 0.95890329  1.73675587  0.59276782  0.81038644 -0.68743159  1.47858554
  1.12008049  1.07098946  1.43126833 -0.41012481  0.        ]","[[  0.38656996   0.55803716  -0.07628164   0.17489283]
 [  9.97810637  10.24771687   0.           0.        ]]",[ 0.04463939 -0.07509734],[ 0.26905686  1.38382626]
5,-0.184716575612,[-0.12083001  0.56900602],-0.184716575612,"[ 0.83413828  1.56801505  0.85393915  1.27499014 -0.68742762  1.47856705
  1.0653891   1.14065488  1.0814543  -0.13368919  0.        ]","[[  0.57973471   0.76805601  -0.07628164   0.17489283]
 [  9.34052933  10.75247673   0.           0.        ]]",[ 0.04463939 -0.07509734],[ 0.03062525  1.19371796]
6,-0.127723938497,[ 1.06346518  0.59436745],-0.127723938497,"[ 0.67859826  1.33006258  1.06962505  1.69301743 -0.68742364  1.47854855
  1.00857852  1.42224578  0.6785117  -0.01761117  0.        ]","[[  0.75989943   1.00357447  -0.07628164   0.17489283]
 [  8.67823186  12.79256283   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.20236936  0.95292711]
7,-0.0638010017079,[ 0.81452521 -0.49849558],-0.0638010017079,"[ 0.45468904  1.00180818  1.2789008   2.01569226 -0.68741967  1.47853006
  1.33332113  1.71192312  0.22059175 -0.08685178  0.        ]","[[  0.97145299   1.28048337  -0.07628164   0.17489283]
 [ 12.46478145  14.89130804   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.43918294  0.68410599]
8,-0.0439383883455,[ 0.22390386  0.78994657],-0.0439383883455,"[ 0.10743459  0.64747153  1.46771527  2.13299301 -0.68741569  1.47851156
  1.58884828  1.39855268 -0.20361574 -0.37639055  0.        ]","[[  1.25064385   1.55553324  -0.07628164   0.17489283]
 [ 15.44439988  12.62121103   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.42654166  0.60791123]
9,-0.107358044844,[ 0.30795097  1.62840171],-0.107358044844,"[-0.32323147  0.28375913  1.5453766   2.03436034 -0.68741172  1.47849307
  1.63881428  1.79562805 -0.44117433 -0.8430354   0.        ]","[[  1.56537832   1.83682177  -0.07628164   0.17489283]
 [ 16.02726694  15.49805316   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.40611145  0.54687554]
10,-0.169995343418,[-0.11290339  1.04251595],-0.169995343418,"[-0.77433591 -0.12435289  1.46571495  1.62186276 -0.68740775  1.47847458
  1.71639335  2.29961901 -0.37898534 -1.3569112   0.        ]","[[  1.89500095   2.18342056  -0.07628164   0.17489283]
 [ 16.9321347   19.14967649   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.40096289  0.52747214]
11,-0.206768003311,[ 0.76489279 -1.14184575],-0.206768003311,"[-1.17900871 -0.49448392  1.22886176  0.76520939 -0.68740377  1.47845609
  1.64957058  2.79362931 -0.03132286 -1.64037648  0.        ]","[[  2.22583018   2.6023294   -0.07628164   0.17489283]
 [ 16.15326856  22.72934251   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.38927969  0.51522446]
12,-0.206355965898,[-0.16771102 -0.22825562],-0.206355965898,"[-1.50639583 -0.66918918  0.83556146 -0.31724409 -0.6873998   1.47843759
  1.88194997  1.80388586  0.31283622 -1.53714756  0.        ]","[[  2.57609007   3.01266947  -0.07628164   0.17489283]
 [ 18.86319985  15.55895485   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.34978485  0.54878139]
13,-0.197720152803,[-1.25580861  1.56822588],-0.197720152803,"[-1.69575821 -0.67981345  0.3179362  -0.62678554 -0.68739582  1.4784191
  1.79289361 -0.37473712  0.38013933 -1.43057767  0.        ]","[[  2.94293759   3.1231038   -0.07628164   0.17489283]
 [ 17.82513963  -0.22513252   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.25664309  0.64668345]
14,-0.199121394819,[-0.75923566 -0.14138536],-0.199121394819,"[-1.7139861  -0.67828438 -0.15869365 -0.53338903 -0.68739185  1.47840061
  1.42304813 -0.64493456  0.38644295 -1.43941689  0.        ]","[[  3.25617351   3.08986971  -0.07628164   0.17489283]
 [ 13.51286361  -2.18272636   0.           0.        ]]",[ 0.04463939 -0.07509734],[-0.19355211  0.69805908]
