timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.23256952219,[ 2.06486564  1.89753763],-0.23256952219,[ 2.26755619  1.85619569],"[[ 0.03185654 -0.01876224  0.01625966  0.13337549]
 [ 0.00018789  0.00057507  0.          0.        ]]","[ 0.95745703  1.98037967  0.07220475 -0.9305374   0.14426768  1.16022569
  0.37666483 -0.37252223  1.24048125 -1.29673483  0.        ]",[-0.07484696 -0.11369074]
1,-0.225228108075,[ 2.53778182 -1.02498298],-0.225228108075,[ 1.64064837  1.35661817],"[[ 0.07153532  0.02096154  0.01625966  0.13337549]
 [ 3.954529    3.95861729  0.          0.        ]]","[ 0.95445631  1.9803082   0.13383836 -0.80752112  0.14426748  1.16022188
  0.73554884  0.2010769   1.23515126 -1.1822026   0.        ]",[-0.07484696 -0.11369074]
2,-0.207829273884,[ 0.63189221  2.57367034],-0.207829273884,[ 0.85195166  1.45005941],"[[ 0.18954742  0.05960452  0.01625966  0.13337549]
 [ 7.83375942 -0.08085406  0.          0.        ]]","[ 0.93200196  1.97823424  0.31573836 -0.6879488   0.14426727  1.16021807
  1.08761448 -0.3843234   1.19943425 -0.92325858  0.        ]",[-0.07484696 -0.11369074]
3,-0.181554651022,[-0.05173658  0.73528677],-0.181554651022,[-0.18949632  0.97595978],"[[  0.36973277   0.09772198   0.01625966   0.13337549]
 [ 10.17698547   3.87940046   0.           0.        ]]","[ 0.85936905  1.97425505  0.58476435 -0.57027191  0.14426707  1.16021426
  1.3002747   0.18959781  1.092419   -0.56425755  0.        ]",[-0.07484696 -0.11369074]
4,-0.146743868528,[-0.86970201  0.48173049],-0.146743868528,[-0.84738362  0.63451803],"[[ 0.56918905  0.20375177  0.01625966  0.13337549]
 [ 9.77002164  6.71412294  0.          0.        ]]","[ 0.72762665  1.95317068  0.86099319 -0.24577744  0.14426686  1.16021045
  1.26333517  0.6004062   0.86458866 -0.15770576  0.        ]",[-0.07484696 -0.11369074]
5,-0.113968240076,[ 1.07357579 -0.07630309],-0.113968240076,[-0.91537046  0.40231445],"[[ 0.72812631  0.35585181  0.01625966  0.13337549]
 [ 6.13581757  8.48995699  0.          0.        ]]","[ 0.58735872  1.89759757  1.05779738  0.20651486  0.14426665  1.16020664
  0.93350239  0.8577592   0.56940464  0.14105029  0.        ]",[-0.07484696 -0.11369074]
6,-0.0832641697052,[-0.64205738  0.14999356],-0.0832641697052,[-1.90690291 -0.08007377],"[[ 0.88932201  0.52091789  0.01625966  0.13337549]
 [ 9.97103729  8.01821143  0.          0.        ]]","[ 0.41701225  1.80492354  1.23072256  0.66885181  0.14426645  1.16020284
  1.28157167  0.78939169  0.20507097  0.34413421  0.        ]",[-0.07484696 -0.11369074]
7,-0.0636136841246,[-2.67196533 -0.20498977],-0.0636136841246,[-1.83213937 -0.42368102],"[[ 1.06128198  0.6856561   0.01625966  0.13337549]
 [ 7.23406519  8.45415611  0.          0.        ]]","[ 0.20908006  1.68130762  1.38056897  1.08850141  0.14426624  1.16019903
  1.03316883  0.85256709 -0.20381456  0.42858812  0.        ]",[-0.07484696 -0.11369074]
8,-0.062651773107,[-0.26827037  0.10377603],-0.062651773107,[-1.45091712 -0.56017631],"[[ 1.16484046  0.84492873  0.01625966  0.13337549]
 [ 3.13535921  7.476364    0.          0.        ]]","[ 0.07328688  1.53537096  1.4517173   1.44384989  0.14426604  1.16019522
  0.66118056  0.71086311 -0.49806842  0.3910625   0.        ]",[-0.07484696 -0.11369074]
9,-0.067837899769,[-2.26003575 -0.66636898],-0.067837899769,[-1.35930026 -0.83079964],"[[ 1.21627834  0.99709692  0.01625966  0.13337549]
 [ 2.01216067  7.7395742   0.          0.        ]]","[ 0.00344429  1.37510733  1.48140294  1.72868358  0.14426583  1.16019141
  0.55924113  0.74900615 -0.68969194  0.30432339  0.        ]",[-0.07484696 -0.11369074]
10,-0.0702098452582,[ 0.66513466 -1.79142103],-0.0702098452582,[-0.86861432 -0.63541919],"[[ 1.21643307  1.12388884  0.01625966  0.13337549]
 [-1.98347977  4.94889847  0.          0.        ]]","[ 0.00323207  1.22871742  1.48147985  1.92033841  0.14426562  1.1601876
  0.19660721  0.34457795 -0.77482346  0.22255648  0.        ]",[-0.07484696 -0.11369074]
11,-0.0700142151688,[-1.07209583 -0.86124786],-0.0700142151688,[-1.17442179 -0.4351753 ],"[[ 1.2035743   1.18214888  0.01625966  0.13337549]
 [ 0.68870048  0.89064046  0.          0.        ]]","[ 0.02082599  1.15822221  1.47441242  1.99351922  0.14426542  1.16018379
  0.43912673 -0.24354944 -0.7932266   0.1863429   0.        ]",[-0.07484696 -0.11369074]
12,-0.0664786560274,[-0.3132698   0.02267027],-0.0664786560274,[-0.47639027  0.13816059],"[[ 1.17751923  1.16557933  0.01625966  0.13337549]
 [-3.28096929 -2.53618303  0.          0.        ]]","[ 0.05620647  1.17845028  1.45936423  1.97366812  0.14426521  1.16017998
  0.07884912 -0.74016797 -0.74758064  0.20779427  0.        ]",[-0.07484696 -0.11369074]
13,-0.0572542576867,[ 0.38364203  0.88358325],-0.0572542576867,[-0.21694343  0.3615388 ],"[[ 1.1001147   1.11626263  0.01625966  0.13337549]
 [-4.455565   -2.39595917  0.          0.        ]]","[ 0.15897944  1.23779387  1.40896237  1.91001091  0.14426501  1.16017617
 -0.02775442 -0.71984499 -0.60667081  0.26047124  0.        ]",[-0.07484696 -0.11369074]
14,-0.0508761126461,[ 0.57094403  0.18325888],-0.0508761126461,[-0.50603771  0.03129199],"[[ 1.02710934  1.10391729  0.01625966  0.13337549]
 [-2.85033851  1.14961733  0.          0.        ]]","[ 0.25228248  1.25243017  1.35381166  1.89300151  0.1442648   1.16017236
  0.11793224 -0.20601403 -0.49369536  0.2765327   0.        ]",[-0.07484696 -0.11369074]
15,-0.0480665392354,[-0.28009547  0.80017964],-0.0480665392354,[-0.7861256  -0.12796694],"[[ 0.99333287  1.13395535  0.01625966  0.13337549]
 [-0.53500836  1.85185813  0.          0.        ]]","[ 0.2941153   1.21664881  1.32587439  1.93360542  0.14426459  1.16016856
  0.3280663  -0.10424388 -0.4680113   0.26227068  0.        ]",[-0.07484696 -0.11369074]
16,-0.045596745196,[ 0.47691431  0.09426918],-0.045596745196,[-0.65963161 -0.44292217],"[[ 0.97161088  1.2024169   0.01625966  0.13337549]
 [-1.6335231   4.98385363  0.          0.        ]]","[ 0.32054005  1.1332671   1.30711844  2.01664777  0.14426439  1.16016475
  0.22836692  0.34965065 -0.48798243  0.22593668  0.        ]",[-0.07484696 -0.11369074]
17,-0.044001090866,[-1.0033648  -0.45591197],-0.044001090866,[-0.92631406 -0.66623598],"[[ 0.95819915  1.30484436  0.01625966  0.13337549]
 [ 0.2859883   5.25798915  0.          0.        ]]","[ 0.33666165  1.00447227  1.29523304  2.11551639  0.14426418  1.16016094
  0.40257759  0.38937834 -0.54162862  0.16567004  0.        ]",[-0.07484696 -0.11369074]
18,-0.0409886081719,[-0.42429717  0.33346092],-0.0409886081719,[-0.41672829 -0.43484062],"[[ 0.9241632   1.39085606  0.01625966  0.13337549]
 [-3.67644904  3.34951605  0.          0.        ]]","[ 0.37688989  0.89344468  1.26405576  2.17437524  0.14426397  1.16015713
  0.04295358  0.11279776 -0.55410113  0.1135676   0.        ]",[-0.07484696 -0.11369074]
19,-0.0319538140183,[ 0.43049705 -0.77308872],-0.0319538140183,[-0.13182639 -0.48858958],"[[ 0.83451399  1.47043126  0.01625966  0.13337549]
 [-5.28313493  4.60380735  0.          0.        ]]","[ 0.47784775  0.78914721  1.17516144  2.20877305  0.14426377  1.16015332
 -0.1028665   0.29457241 -0.49226658  0.06869298  0.        ]",[-0.07484696 -0.11369074]
