timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.245010850991,[-3.92121693  0.93540671],-0.245010850991,"[ 0.95603179  1.77656654  0.01384488 -1.08428416  0.31903639 -1.54653634
  0.36344874 -0.35792913  1.11028043  1.54358894  0.        ]","[[ 0.0035704  -0.03895543  0.03644749 -0.17654884]
 [-0.00211072  0.00335888  0.          0.        ]]",[-0.14509481 -0.18444526],[-3.19830394  0.76144958]
1,-0.241976706651,[-4.55630561  0.89272823],-0.241976706651,"[ 0.95503614  1.77752879 -0.04654635 -0.9781817   0.31903604 -1.54653101
 -0.0201193   0.19611114  1.10963414  1.50198827  0.        ]","[[ -3.61763502e-02  -1.71178761e-03   3.64474910e-02  -1.76548841e-01]
 [ -3.95938265e+00   3.70865179e+00   0.00000000e+00   0.00000000e+00]]",[-0.14509481 -0.18444526],[-2.91520572  0.53249359]
2,-0.232391656993,[-2.23262094  0.5682295 ],-0.232391656993,"[ 0.93781922  1.77017065 -0.22511528 -0.66839657  0.31903568 -1.54652569
 -0.39609246  0.71390764  1.09960572  1.37701885  0.        ]","[[-0.15428231  0.10720582  0.03644749 -0.17654884]
 [-7.83829886  7.17155742  0.          0.        ]]",[-0.14509481 -0.18444526],[-2.58037686  0.32021663]
3,-0.214157139518,[-0.83027548 -0.772578  ],-0.214157139518,"[ 0.86346892  1.73050018 -0.51153057 -0.20828577  0.31903532 -1.54652037
 -0.76458655  1.02931027  1.05610978  1.15985175  0.        ]","[[ -0.34919223   0.27180107   0.03644749  -0.17654884]
 [-11.6400583    9.28090759   0.           0.        ]]",[-0.14509481 -0.18444526],[-1.85407245 -0.05363041]
4,-0.182342178215,[-0.71443032 -1.00126943],-0.182342178215,"[ 0.677093    1.66363385 -0.86543932  0.20135729  0.31903497 -1.54651505
 -1.06053505  0.54454965  0.93775273  0.81402528  0.        ]","[[ -0.61262784   0.4248921    0.03644749  -0.17654884]
 [-14.69337576   6.03895149   0.           0.        ]]",[-0.14509481 -0.18444526],[-0.91616505 -0.00957918]
5,-0.133316762766,[ 0.54224041 -1.05641958],-0.133316762766,"[ 0.33681374  1.61779547 -1.21154875  0.40471655  0.31903461 -1.54650973
 -1.30618676 -0.06533065  0.67842368  0.34571217  0.        ]","[[ -0.93192398   0.50474838   0.03644749  -0.17654884]
 [-17.22779615   1.96022313   0.           0.        ]]",[-0.14509481 -0.18444526],[ 0.94165593  0.44354224]
6,-0.075903288769,[ 2.4438258  0.1028642],-0.075903288769,"[-0.09636243  1.61836347 -1.43447826  0.40240211  0.31903425 -1.5465044
 -1.06508963 -0.66341374  0.26793789 -0.08417058  0.        ]","[[ -1.25152376   0.50382089   0.03644749  -0.17654884]
 [-14.74042429  -2.03961037   0.           0.        ]]",[-0.14509481 -0.18444526],[ 1.91934597  0.93988639]
7,-0.0317983860994,[ 3.07731784  1.20664066],-0.0317983860994,"[-0.47498034  1.64006874 -1.50785511  0.31087838  0.3190339  -1.54649908
 -0.6533808  -0.5967516  -0.15632282 -0.32595101  0.        ]","[[ -1.50371481   0.46750125   0.03644749  -0.17654884]
 [-10.49283935  -1.59379679   0.           0.        ]]",[-0.14509481 -0.18444526],[ 2.06933379  0.7922253 ]
8,-0.0260813938168,[ 2.57055957  0.28409775],-0.0260813938168,"[ -7.32470826e-01   1.63532000e+00  -1.50352117e+00   3.31571250e-01
   3.19033541e-01  -1.54649376e+00  -2.49953260e-01  -2.14501312e-04
  -4.36675555e-01  -3.98741917e-01   0.00000000e+00]","[[-1.67181136  0.47565282  0.03644749 -0.17654884]
 [-6.33068773  2.39568621  0.          0.        ]]",[-0.14509481 -0.18444526],[ 1.74776804  0.16158962]
9,-0.0306437981447,[ 1.37732844  0.00956832],-0.0306437981447,"[-0.86247457  1.59894239 -1.48485858  0.477963    0.31903318 -1.54648844
  0.14559813  0.16067202 -0.53347343 -0.39697329  0.        ]","[[-1.75748046  0.53436186  0.03644749 -0.17654884]
 [-2.24979378  3.4716529   0.          0.        ]]",[-0.14509481 -0.18444526],[ 1.24686301 -0.10144526]
10,-0.025173916761,[ 0.5893355  -0.37823027],-0.025173916761,"[-0.86978855  1.55126582 -1.48346648  0.64384251  0.31903283 -1.54648312
  0.53337505  0.15584762 -0.48109493 -0.37042021  0.        ]","[[-1.76233648  0.6034711   0.03644749 -0.17654884]
 [ 1.7508928   3.43938978  0.          0.        ]]",[-0.14509481 -0.18444526],[ 0.49176201 -0.20514286]
11,-0.0185936596159,[ 0.76770622  0.19613481],-0.0185936596159,"[-0.7819043   1.51122319 -1.49773727  0.76602316  0.31903247 -1.5464778
  0.75606535 -0.07839462 -0.3379056  -0.32568697  0.        ]","[[-1.70426714  0.65654123  0.03644749 -0.17654884]
 [ 4.04839076  1.87284348  0.          0.        ]]",[-0.14509481 -0.18444526],[-0.06637287 -0.0415799 ]
12,-0.031636122018,[-1.72446731  0.63228703],-0.031636122018,"[-0.61281023  1.47513733 -1.51085225  0.86550844  0.31903211 -1.54647247
  1.04267812  0.03202335 -0.12175459 -0.23954401  0.        ]","[[-1.59363113  0.70140724  0.03644749 -0.17654884]
 [ 7.0053829   2.61128704  0.          0.        ]]",[-0.14509481 -0.18444526],[-0.96590054 -0.16922951]
