timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.207011975303,[-3.65092517  0.12375591],-0.207011975303,"[ 1.02777668  1.44964329  0.05977366 -1.2540206   0.43238462 -1.04679356
  0.26089511 -0.33156946  1.16964189  1.40039471  0.        ]","[[ 0.04803505 -0.00026515  0.04948112 -0.12096056]
 [-0.00031632  0.00033493  0.          0.        ]]",[-0.47196528 -0.3928887 ],[-3.46772671  0.66745675]
1,-0.202354768667,[-3.81919324  0.91321977],-0.202354768667,"[ 1.02948875  1.44962691  0.00165522 -1.24097156  0.43238434 -1.04679235
 -0.19325604 -0.24956212  1.17189866  1.30615646  0.        ]","[[ 0.00833637  0.00467348  0.04948112 -0.12096056]
 [-3.95637849  0.49188493  0.          0.        ]]",[-0.47196528 -0.3928887 ],[-3.17132163  0.72381043]
2,-0.190342666404,[-2.60374246 -0.73982389],-0.190342666404,"[ 1.02033359  1.44799708 -0.17092205 -1.11940705  0.43238405 -1.04679114
 -0.63856318  0.35233045  1.16417552  1.06771303  0.        ]","[[-0.10971063  0.05070884  0.04948112 -0.12096056]
 [-7.83540283  4.09962007  0.          0.        ]]",[-0.47196528 -0.3928887 ],[-2.94117379  0.33917806]
3,-0.168422110025,[-1.49633209  2.11847467],-0.168422110025,"[ 0.95906978  1.44293299 -0.44974529 -0.98296998  0.43238377 -1.04678994
 -1.0747696  -0.14969412  1.10429927  0.64871845  0.        ]","[[ -0.30454269   0.10250983   0.04948112  -0.12096056]
 [-11.6351573    1.09049425   0.           0.        ]]",[-0.47196528 -0.3928887 ],[-1.24989963  1.43855214]
4,-0.137194319158,[ 1.62748842  0.973632  ],-0.137194319158,"[ 0.78357055  1.43253308 -0.80665265 -0.82238943  0.43238349 -1.04678873
 -1.50265888  0.50752095  0.92231218  0.08926186  0.        ]","[[ -0.57464302   0.16384458   0.04948112  -0.12096056]
 [-15.36247478   5.02982828   0.           0.        ]]",[-0.47196528 -0.3928887 ],[ 1.08529627  1.02543759]
5,-0.112259903973,[ 0.54522135  0.24808361],-0.112259903973,"[ 0.52122897  1.3918053  -1.10039481 -0.46727302  0.43238321 -1.04678752
 -1.01381832  1.133783    0.68986663 -0.30299687  0.        ]","[[ -0.83916855   0.3021042    0.04948112  -0.12096056]
 [-11.10424808   8.78363552   0.           0.        ]]",[-0.47196528 -0.3928887 ],[ 0.64757872  0.35836568]
6,-0.097745358678,[ 1.22617203 -0.26463951],-0.097745358678,"[ 0.27676227  1.30185214 -1.27176547 -0.0195918   0.43238292 -1.04678631
 -0.74104578  1.26847786  0.52361306 -0.46105308  0.        ]","[[-1.03741368  0.48587741  0.04948112 -0.12096056]
 [-8.72816185  9.59100413  0.          0.        ]]",[-0.47196528 -0.3928887 ],[ 0.69363511  0.18357566]
7,-0.0891354271939,[-0.00466591 -0.12193256],-0.0891354271939,"[ 0.09482461  1.17734241 -1.35945645  0.37743598  0.43238264 -1.04678511
 -0.26702344  1.06171814  0.43134351 -0.48034459  0.        ]","[[-1.17054835  0.66526277  0.04948112 -0.12096056]
 [-4.59900756  8.35169852  0.          0.        ]]",[-0.47196528 -0.3928887 ],[-0.22659881  0.25669995]
8,-0.0832673996499,[-0.36844821 -1.02936645],-0.0832673996499,"[-0.03617892  1.03844375 -1.40584688  0.68870273  0.43238236 -1.0467839
 -0.25867696  0.95356956  0.38086127 -0.43646718  0.        ]","[[-1.26179899  0.82579281  0.04948112 -0.12096056]
 [-4.52630359  7.70346433  0.          0.        ]]",[-0.47196528 -0.3928887 ],[-0.21337752  0.08014408]
9,-0.0744529991477,[-0.01793821  0.82215945],-0.0744529991477,"[-0.19051011  0.92727599 -1.44461672  0.87799522  0.43238208 -1.04678269
 -0.41561231  0.26758555  0.2849731  -0.45811246  0.        ]","[[-1.36604068  0.93860749  0.04948112 -0.12096056]
 [-5.89335089  3.59169253  0.          0.        ]]",[-0.47196528 -0.3928887 ],[ 0.88855231  0.75853813]
