timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.21636496716,"[[ 0.07512564  0.00857114  0.00504306  0.08797177]
 [-0.00357886  0.00427177  0.          0.        ]]",[ 1.16182554 -1.98108661],-4.27866,"[ 1.13433053  1.42578717  0.15814843  0.99643235  0.035812    0.77012417
 -0.29293714  0.35664493  1.65644393 -0.35080108  0.        ]",[-0.76688474 -0.58406311],[ 0.80548793 -2.83375038]
1,-0.21539863596,"[[ 0.10704043 -0.03108456  0.00504306  0.08797177]
 [ 3.18443888 -3.95663632  0.          0.        ]]",[ 1.24828887 -1.51903272],-4.15229,"[ 1.12982461  1.42524524  0.20254356  0.89308873  0.03581199  0.77012379
 -0.03223359 -0.32527985  1.65427996 -0.32121909  0.        ]",[-0.76688474 -0.58406311],[ 1.67522454 -1.42517766]
2,-0.211398995845,"[[  2.09802978e-01  -1.49174297e-01   5.04305502e-03   8.79717704e-02]
 [  7.07885006e+00  -7.83938564e+00   0.00000000e+00   0.00000000e+00]]",[ 1.16833162 -1.2135222 ],-4.05009,"[ 1.10467393  1.41237794  0.34423282  0.58673314  0.03581198  0.77012342
  0.28623602 -0.99374821  1.63963607 -0.21372892  0.        ]",[-0.76688474 -0.58406311],[ 1.21881933 -1.18006536]
3,-0.202406946496,"[[  3.89681348e-01  -3.44146692e-01   5.04305502e-03   8.79717704e-02]
 [  1.08963012e+01  -1.16451354e+01   0.00000000e+00   0.00000000e+00]]",[ 0.53847951 -0.92620128],-3.87321,"[ 1.0223515   1.3548093   0.58397822  0.09472823  0.03581197  0.77012304
  0.59841208 -1.64895876  1.58889653 -0.01674009  0.        ]",[-0.76688474 -0.58406311],[ 0.83615285 -0.89287123]
4,-0.186914714162,"[[  6.38648363e-01  -6.10216910e-01   5.04305502e-03   8.79717704e-02]
 [  1.39901594e+01  -1.49507995e+01   0.00000000e+00   0.00000000e+00]]",[-0.42113662 -0.57637018],-3.71297,"[ 0.83280642  1.20723947  0.88601223 -0.51946172  0.03581196  0.77012266
  0.85141536 -2.21807022  1.4707713   0.23408549  0.        ]",[-0.76688474 -0.58406311],[-0.49184523 -1.60403878]
5,-0.167983563062,"[[  8.96168140e-01  -9.45978484e-01   5.04305502e-03   8.79717704e-02]
 [  1.17691146e+01  -1.86131734e+01   0.00000000e+00   0.00000000e+00]]",[-0.67224061 -0.07643345],-3.37369,"[ 0.55608894  0.92312971  1.14419909 -1.13983539  0.03581195  0.77012229
  0.66978661 -2.84858947  1.29642283  0.35965072  0.        ]",[-0.76688474 -0.58406311],[-1.19329233  0.47763354]
6,-0.150513003408,"[[  1.08951053e+00  -1.29555360e+00   5.04305502e-03   8.79717704e-02]
 [  7.57894252e+00  -1.63519678e+01   0.00000000e+00   0.00000000e+00]]",[-0.38393772 -0.01461118],-3.23662,"[ 0.30514669  0.54382856  1.29151718 -1.534147    0.03581194  0.77012191
  0.32713037 -2.4592879   1.11782382  0.27727951  0.        ]",[-0.76688474 -0.58406311],[-0.84785478 -1.54763706]
7,-0.136397275132,"[[  1.20592452e+00  -1.65906361e+00   5.04305502e-03   8.79717704e-02]
 [  4.07383097e+00  -1.99869960e+01   0.00000000e+00   0.00000000e+00]]",[ 0.51067001  0.88302267],-2.95244,"[ 0.14049344  0.10788804  1.3582448  -1.62210343  0.03581193  0.77012154
  0.04049577 -3.0850949   0.9292786   0.01208068  0.        ]",[-0.76688474 -0.58406311],[ 0.5718277  -0.00159499]
8,-0.121175220322,"[[  1.30929129e+00  -2.05489844e+00   5.04305502e-03   8.79717704e-02]
 [  6.25572507e+00  -1.95977397e+01   0.00000000e+00   0.00000000e+00]]",[ 0.68629414  1.038041  ],-2.75984,"[-0.01206193 -0.34903946  1.40271039 -1.33276209  0.03581192  0.77012116
  0.21892269 -3.01807026  0.65774411 -0.2838242   0.        ]",[-0.76688474 -0.58406311],[ 1.24269589  1.37358595]
9,-0.104119526271,"[[  1.47287674e+00  -2.40323235e+00   5.04305502e-03   8.79717704e-02]
 [  1.00902904e+01  -1.52500772e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0433827   0.78971338],-2.61743,"[-0.26158231 -0.68109303  1.4435094  -0.78017224  0.03581191  0.77012079
  0.53249873 -2.26956368  0.35460417 -0.41921065  0.        ]",[-0.76688474 -0.58406311],[ 1.14887819  0.87246185]
10,-0.0904460619595,"[[  1.71240318e+00  -2.67054022e+00   5.04305502e-03   8.79717704e-02]
 [  1.38499108e+01  -1.14931960e+01   0.00000000e+00   0.00000000e+00]]",[-1.08278203  0.41567987],-2.51937,"[-0.63235518 -0.86460677  1.43621732 -0.20872642  0.03581189  0.77012041
  0.8399459  -1.62277048  0.09813428 -0.44859876  0.        ]",[-0.76688474 -0.58406311],[-2.02207927  0.06577701]
11,-0.0872542028728,"[[  1.94692966e+00  -2.89550652e+00   5.04305502e-03   8.79717704e-02]
 [  9.61677506e+00  -1.10051196e+01   0.00000000e+00   0.00000000e+00]]",[-0.8673588  -0.21579501],-2.44408,"[-0.98341026 -0.96002488  1.35254371  0.33916502  0.03581188  0.77012004
  0.49377577 -1.53874083 -0.1135477  -0.51693803  0.        ]",[-0.76688474 -0.58406311],[-0.55454907 -0.56801745]
12,-0.0928870927013,"[[  2.11532839e+00  -3.06919788e+00   5.04305502e-03   8.79717704e-02]
 [  7.23118503e+00  -2.86255289e+00   0.00000000e+00   0.00000000e+00]]",[-0.9240272  -1.76099467],-2.36101,"[-1.21728476 -0.99334038  1.24816327  0.78557525  0.03581187  0.77011966
  0.29869104 -0.1369032  -0.272126   -0.62294974  0.        ]",[-0.76688474 -0.58406311],[-0.13479595 -1.95003664]
13,-0.0911797090292,"[[  2.25316348e+00  -3.07288910e+00   5.04305502e-03   8.79717704e-02]
 [  6.55451715e+00   1.19028006e+00   0.00000000e+00   0.00000000e+00]]",[-0.92106444 -2.29113579],-2.34876,"[-1.39206263 -0.99365492  1.13740539  0.79517151  0.03581186  0.77011929
  0.24335557  0.56083912 -0.26476701 -0.60053261  0.        ]",[-0.76688474 -0.58406311],[-0.63644426 -2.64172727]
