timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.2255934221,"[[ 0.04992388 -0.01777993  0.00028857  0.09212916]
 [ 0.00299009  0.00064471  0.          0.        ]]",[ 1.270123   -1.63681841],-3.84784,"[ 1.10075561  1.5381656   0.08597922  0.9240639  -0.00597991  0.80922805
 -0.33046536  0.3623193   1.63480826 -0.50286685  0.        ]",[-0.64885181 -0.47979653],[ 1.35573497 -2.11230527]
1,-0.22389373885,"[[  8.96890403e-02  -5.75104494e-02   2.88569895e-04   9.21291614e-02]
 [  3.96034519e+00  -3.96048881e+00   0.00000000e+00   0.00000000e+00]]",[ 1.4226042  -1.12152362],-3.74484,"[ 1.09645577  1.53633741  0.14205426  0.81594049 -0.00597991  0.80922754
 -0.03164542 -0.28985601  1.63221971 -0.45542935  0.        ]",[-0.64885181 -0.47979653],[ 1.45943009 -0.09435646]
2,-0.216964517073,"[[  2.07801819e-01  -1.39697091e-01   2.88569895e-04   9.21291614e-02]
 [  7.83802760e+00  -4.25717490e+00   0.00000000e+00   0.00000000e+00]]",[ 1.21565795 -1.1846571 ],-3.67187,"[ 1.0693387   1.52645626  0.30708955  0.5932535  -0.00597991  0.80922704
  0.26115842 -0.33870336  1.61405829 -0.26873701  0.        ]",[-0.64885181 -0.47979653],[ 0.91617762 -0.33898991]
3,-0.203526762629,"[[  3.99376002e-01  -2.37475103e-01   2.88569895e-04   9.21291614e-02]
 [  1.13078509e+01  -5.51640726e+00   0.00000000e+00   0.00000000e+00]]",[ 0.84619778 -1.22550189],-3.55819,"[ 0.98070197  1.50407466  0.56513637  0.33177893 -0.00597991  0.80922653
  0.52316476 -0.54602784  1.54969226  0.07191617  0.        ]",[-0.64885181 -0.47979653],[ 0.00306148 -1.11280907]
4,-0.187991408463,"[[  6.23426392e-01  -3.86432989e-01   2.88569895e-04   9.21291614e-02]
 [  1.10978922e+01  -9.36653852e+00   0.00000000e+00   0.00000000e+00]]",[ 0.27329218 -0.9035452 ],-3.40745,"[ 0.81109436  1.44828509  0.84077338 -0.05397327 -0.0059799   0.80922603
  0.50731052 -1.17992699  1.43237343  0.4017697   0.        ]",[-0.64885181 -0.47979653],[-0.39345565 -0.92196308]
5,-0.174831310521,"[[  8.27579384e-01  -6.08522175e-01   2.88569895e-04   9.21291614e-02]
 [  9.32328343e+00  -1.28308410e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0458389  -0.43710756],-3.24732,"[ 0.60149302  1.31910277  1.05632574 -0.58442914 -0.0059799   0.80922552
  0.37330946 -1.75030012  1.31041654  0.56105906  0.        ]",[-0.64885181 -0.47979653],[-0.14649014 -0.60312469]
6,-0.162507145123,"[[  1.00638870e+00  -8.86546252e-01   2.88569895e-04   9.21291614e-02]
 [  8.56014957e+00  -1.49644568e+01   0.00000000e+00   0.00000000e+00]]",[-0.13657206 -0.11873913],-3.05501,"[ 0.38178267  1.08899021  1.20986592 -1.13795008 -0.0059799   0.80922502
  0.31568499 -2.1015821   1.19538694  0.56233459  0.        ]",[-0.64885181 -0.47979653],[ 0.65381749 -0.39410098]
7,-0.145782498134,"[[  1.20185360e+00  -1.19852349e+00   2.88569895e-04   9.21291614e-02]
 [  1.09783651e+01  -1.62289861e+01   0.00000000e+00   0.00000000e+00]]",[-0.48671851  0.1858089 ],-2.85441,"[ 0.11163199  0.76121963  1.33399179 -1.5644777  -0.0059799   0.80922451
  0.49828459 -2.30977302  1.04021119  0.51444161  0.        ]",[-0.64885181 -0.47979653],[-0.62803426  0.30015761]
8,-0.126708041199,"[[  1.39430598e+00  -1.50794443e+00   2.88569895e-04   9.21291614e-02]
 [  8.27578973e+00  -1.47182069e+01   0.00000000e+00   0.00000000e+00]]",[-0.36468333  0.27017486],-2.60658,"[-0.17520967  0.39367542  1.40715845 -1.74565001 -0.00597989  0.809224
  0.29421252 -2.06102947  0.86099879  0.4228547   0.        ]",[-0.64885181 -0.47979653],[-0.17019036  0.91495888]
9,-0.110255194038,"[[  1.55141572e+00  -1.76303145e+00   2.88569895e-04   9.21291614e-02]
 [  7.43800880e+00  -1.08035604e+01   0.00000000e+00   0.00000000e+00]]",[-0.39154705  0.04329538],-2.49818,"[-0.41732037  0.08360879  1.42885166 -1.7008571  -0.00597989  0.8092235
  0.23095142 -1.41650888  0.69906525  0.314102    0.        ]",[-0.64885181 -0.47979653],[-0.53843921  0.04928186]
10,-0.0974899386346,"[[  1.67731711e+00  -1.97499427e+00   2.88569895e-04   9.21291614e-02]
 [  5.15965806e+00  -1.03941254e+01   0.00000000e+00   0.00000000e+00]]",[ 0.11693655  0.30742091],-2.28451,"[-0.61215888 -0.16339054  1.42110276 -1.53155739 -0.00597989  0.80922299
  0.0589126  -1.34909688  0.5596041   0.19810514  0.        ]",[-0.64885181 -0.47979653],[ 0.86016615  1.13020384]
11,-0.0854292325022,"[[  1.81364563e+00  -2.14108518e+00   2.88569895e-04   9.21291614e-02]
 [  8.46228987e+00  -6.22880276e+00   0.00000000e+00   0.00000000e+00]]",[-0.58936435 -0.03034908],-2.2539,"[-0.82009664 -0.34243857  1.38763169 -1.32001251 -0.00597989  0.80922249
  0.30829506 -0.66330595  0.42511545  0.13252882  0.        ]",[-0.64885181 -0.47979653],[-0.67059066 -0.97433712]
12,-0.0753472736082,"[[  1.95458023e+00  -2.30312893e+00   2.88569895e-04   9.21291614e-02]
 [  5.64049350e+00  -9.96316715e+00   0.00000000e+00   0.00000000e+00]]",[-0.03896781  0.34281611],-2.15347,"[-1.02774376 -0.49966894  1.3262729  -1.05275832 -0.00597989  0.80922198
  0.09522037 -1.27814119  0.29299776  0.05453053  0.        ]",[-0.64885181 -0.47979653],[ 0.18451755  1.37863456]
13,-0.0704893619539,"[[  2.07359899e+00  -2.46068443e+00   2.88569895e-04   9.21291614e-02]
 [  6.25935226e+00  -5.80623327e+00   0.00000000e+00   0.00000000e+00]]",[-0.36455473  0.01216006],-2.13621,"[-1.19429724 -0.63206164  1.25414659 -0.74195662 -0.00597988  0.80922148
  0.14195054 -0.59373149  0.17856813 -0.05377926  0.        ]",[-0.64885181 -0.47979653],[-0.72078066 -0.35471883]
14,-0.0698643302159,"[[  2.16891299e+00  -2.58974729e+00   2.88569895e-04   9.21291614e-02]
 [  3.28193015e+00  -7.09577765e+00   0.00000000e+00   0.00000000e+00]]",[-0.05308209 -0.16815841],-2.09278,"[-1.32016551 -0.72312476  1.18369019 -0.45533562 -0.00597988  0.80922097
 -0.0828756  -0.80604528  0.08923243 -0.15411345  0.        ]",[-0.64885181 -0.47979653],[ 0.14876022 -0.86969276]
15,-0.0762675561256,"[[  2.23980809e+00  -2.76480401e+00   2.88569895e-04   9.21291614e-02]
 [  3.80582155e+00  -1.03988845e+01   0.00000000e+00   0.00000000e+00]]",[-0.27605975 -0.75582123],-2.13953,"[-1.40870865 -0.81875001  1.12436712 -0.02958724 -0.00597988  0.80922046
 -0.04331634 -1.34987694 -0.01268127 -0.3261347   0.        ]",[-0.64885181 -0.47979653],[-0.03652543 -0.90416256]
16,-0.0903025603453,"[[  2.31371588e+00  -3.00663640e+00   2.88569895e-04   9.21291614e-02]
 [  3.58579498e+00  -1.11855327e+01   0.00000000e+00   0.00000000e+00]]",[-0.49687436 -1.52103972],-2.17651,"[-1.49586572 -0.89332296  1.05659658  0.6060514  -0.00597988  0.80921996
 -0.05993062 -1.47939116 -0.16354417 -0.56432245  0.        ]",[-0.64885181 -0.47979653],[-0.49040521 -1.1103298 ]
17,-0.0957899844043,"[[  2.36524452e+00  -3.08791914e+00   2.88569895e-04   9.21291614e-02]
 [  1.57364301e+00   3.12504594e-02   0.00000000e+00   0.00000000e+00]]",[-0.27946544 -2.21783638],-2.13966,"[-1.55327117 -0.90266929  1.00595997  0.82638106 -0.00597987  0.80921945
 -0.21186899  0.36737101 -0.22121413 -0.64161002  0.        ]",[-0.64885181 -0.47979653],[-0.61854007 -1.54408213]
