timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.39215109 -0.30890453],-1.4637,"[ 1.06790992  1.90312314  0.06839173  1.13912596  1.72159904  1.31754011
  0.38229199  0.38787189 -0.25687585 -1.05133392  0.        ]",-0.127312799817,[ 1.72904611  0.69570225],[ 0.72364922  0.80906777],"[[ 0.07830753  0.09062789  0.19862039  0.15327471]
 [-0.00257134  0.00043407  0.          0.        ]]"
1,[-0.39215109 -0.30890453],-1.39322,"[ 1.06416353  1.89870351  0.11141926  1.24106034  1.72159569  1.31753835
  0.47298967  0.8645875  -0.27029556 -0.96701473  0.        ]",-0.117819746755,[ 1.15769124 -0.0641003 ],[ 0.99333647 -0.0429751 ],"[[ 0.10696623  0.12276785  0.19862039  0.15327471]
 [ 2.85892118  3.20289205  0.          0.        ]]"
2,[-0.39215109 -0.30890453],-1.32639,"[ 1.04322574  1.88652209  0.25444439  1.43552393  1.72159235  1.31753658
  0.59575147  0.8295924  -0.32729116 -0.73389095  0.        ]",-0.0915606767576,[ 0.21670641 -0.47956946],[ 0.63245826  0.9737985 ],"[[ 0.20300462  0.18446701  0.19862039  0.15327471]
 [ 6.73202825  2.9678086   0.          0.        ]]"
3,[-0.39215109 -0.30890453],-1.01133,"[ 0.98097431  1.85748093  0.48359826  1.73782425  1.721589    1.31753481
  0.67078997  1.39467852 -0.48137243 -0.37867926  0.        ]",-0.0546683711113,[-0.99484688 -1.6205802 ],[-0.43561592 -2.57877153],"[[ 0.36139817  0.28191091  0.19862039  0.15327471]
 [ 9.09948287  6.76392449  0.          0.        ]]"
4,[-0.39215109 -0.30890453],-1.30833,"[ 0.88245456  1.81822059  0.70530777  2.02212441  1.72158565  1.31753304
  0.61051648  0.78541405 -0.70653041 -0.06556691  0.        ]",-0.0469107836385,[-1.35899949 -1.15914702],[-2.50336842 -1.26113519],"[[ 0.52430892  0.37612422  0.19862039  0.15327471]
 [ 7.1978878   2.67104566  0.          0.        ]]"
5,[-0.39215109 -0.30890453],-1.44674,"[ 0.80337437  1.81186865  0.83533942  2.06111193  1.72158231  1.31753128
  0.48066138  0.18833969 -0.84202074  0.07750257  0.        ]",-0.0597629006252,[-1.09895825 -0.37301552],[-1.98127964  0.26454847],"[[ 0.62716175  0.38930149  0.19862039  0.15327471]
 [ 3.10101458 -1.33994584  0.          0.        ]]"
6,[-0.39215109 -0.30890453],-1.43927,"[ 0.78510666  1.8195494   0.86163356  2.01371152  1.72157896  1.31752951
  0.35331451  0.34844144 -0.85743955  0.09607243  0.        ]",-0.0615869713401,[-0.71078032 -0.32605231],[-0.42113344  0.85485897],"[[ 0.6488708   0.37329367  0.19862039  0.15327471]
 [-0.91672626 -0.26442266  0.          0.        ]]"
7,[-0.39215109 -0.30890453],-1.33349,"[ 0.81419425  1.80553456  0.81917976  2.09855361  1.72157562  1.31752774
  0.30104312  0.85318394 -0.83515693  0.06763323  0.        ]",-0.0589808039967,[-0.53762746 -0.79817921],[-1.13509543 -1.44446161],"[[ 0.61398997  0.40202559  0.19862039  0.15327471]
 [-2.56586367  3.12630961  0.          0.        ]]"
8,[-0.39215109 -0.30890453],-1.39306,"[ 0.88302027  1.79403779  0.70425513  2.1633794   1.72157227  1.31752597
  0.17730774  0.25475603 -0.74126735 -0.03807981  0.        ]",-0.0498208769326,[ 0.34774986  0.18334115],[-0.59454019  1.01655526],"[[ 0.52350475  0.42421717  0.19862039  0.15327471]
 [-6.46966345 -0.89377033  0.          0.        ]]"
9,[-0.39215109 -0.30890453],-1.227,"[ 0.97571167  1.78204805  0.49821201  2.22711405  1.72156892  1.31752421
  0.10676662  0.8469189  -0.59275787 -0.24178053  0.        ]",-0.0475353980701,[ 0.99375743 -0.20580909],[-0.02514742  0.43885742],"[[ 0.37178208  0.44625445  0.19862039  0.15327471]
 [-8.69520532  3.08422662  0.          0.        ]]"
