timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.38251904 -0.26901042],-1.52751,"[ 1.07515469  1.97027035  0.09476842  0.75227558  0.75814212 -0.114909
  0.3728009   0.38945622  0.70480402  0.34283178  0.        ]",-0.126322087428,[-0.24543387 -2.03436589],[ 0.78571344 -1.82336501],"[[ 0.09328215 -0.02316654  0.08600345 -0.01048299]
 [-0.00053544  0.00071686  0.          0.        ]]"
1,[-0.38251904 -0.26901042],-1.49563,"[ 1.07038805  1.96803511  0.14151291  0.62047297  0.75814149 -0.11490893
  0.47255361 -0.1931394   0.70249771  0.36193817  0.        ]",-0.126541244365,[-0.51763189 -1.72644711],[-0.65686446 -0.71980121],"[[ 0.12447236 -0.06289232  0.08600345 -0.01048299]
 [ 3.10919735 -3.96008961  0.          0.        ]]"
2,[-0.38251904 -0.26901042],-1.49404,"[ 1.06331036  1.95181981  0.19450179  0.26768552  0.75814086 -0.11490887
  0.38726138 -0.60067977  0.69999603  0.32358595  0.        ]",-0.125300166835,[-0.10296941 -1.09148812],[-0.14764373 -1.27772975],"[[ 0.15997871 -0.16989325  0.08600345 -0.01048299]
 [ 0.45027808 -6.73077493  0.          0.        ]]"
3,[-0.38251904 -0.26901042],-1.44501,"[ 1.06261493  1.89462495  0.19907031 -0.28740203  0.75814024 -0.11490881
  0.36828389 -1.16346148  0.68486429  0.1620449   0.        ]",-0.12110122315,[ 0.29656008 -0.2416622 ],[ 0.82474033  0.49974366],"[[  1.63048896e-01  -3.42897314e-01   8.60034530e-02  -1.04829938e-02]
 [ -1.41324889e-01  -1.05568815e+01   0.00000000e+00   0.00000000e+00]]"
4,[-0.38251904 -0.26901042],-1.37949,"[ 1.05516243  1.79015667  0.2434769  -0.85571981  0.75813961 -0.11490875
  0.47300431 -0.8418343   0.64306428  0.0385695   0.        ]",-0.116082346412,[ 0.07934383 -0.40424567],[-0.86461953 -0.27927985],"[[ 0.19297654 -0.53209632  0.08600345 -0.01048299]
 [ 3.12326872 -8.37028941  0.          0.        ]]"
5,[-0.38251904 -0.26901042],-1.33671,"[ 1.04721593  1.6561372   0.28409531 -1.33287667  0.75813898 -0.11490869
  0.36130295 -0.97993665  0.58345552 -0.07029242  0.        ]",-0.110406639406,[ 0.56265855  0.25931656],[ 0.5213904   0.08842125],"[[ 0.22050462 -0.70892221  0.08600345 -0.01048299]
 [-0.35893314 -9.30919133  0.          0.        ]]"
6,[-0.38251904 -0.26901042],-1.2606,"[ 1.04291015  1.48717032  0.30405049 -1.75099507  0.75813835 -0.11490863
  0.42768898 -0.90142621  0.49809084 -0.19514043  0.        ]",-0.103966612085,[ 0.39545569  0.38779855],[ 0.84280633 -0.17057715],"[[ 0.23408991 -0.88975088  0.08600345 -0.01048299]
 [ 1.71061032 -8.77544039  0.          0.        ]]"
7,[-0.38251904 -0.26901042],-1.0891,"[ 1.01786588  1.29172432  0.40192799 -2.08452943  0.75813772 -0.11490857
  0.53357451 -0.9753525   0.41554427 -0.22102569  0.        ]",-0.0957022997878,[ 0.08612603  0.58095235],[-0.91608913  0.82932248],"[[ 0.30142053 -1.07030277  0.08600345 -0.01048299]
 [ 5.01152295 -9.27803839  0.          0.        ]]"
8,[-0.38251904 -0.26901042],-1.05702,"[ 0.98899098  1.1126401   0.49148058 -2.29082191  0.75813709 -0.1149085
  0.41408614 -0.4651739   0.3400136  -0.22722286  0.        ]",-0.0876693882105,[ 0.2905488   0.41403246],[ 2.14818355  0.18260618],"[[ 0.36427777 -1.22106288  0.08600345 -0.01048299]
 [ 1.28657259 -5.80956869  0.          0.        ]]"
9,[-0.38251904 -0.26901042],-0.868225,"[ 0.95357242  0.97812995  0.58209225 -2.39513032  0.75813646 -0.11490844
  0.54019851 -0.34203077  0.28901498 -0.20061043  0.        ]",-0.0808441638338,[-0.10989869  0.22958308],[ 0.17738743  2.47920518],"[[ 0.42945417 -1.32885479  0.08600345 -0.01048299]
 [ 5.21803887 -4.97237642  0.          0.        ]]"
10,[-0.38251904 -0.26901042],-0.83945,"[ 0.88131247  0.90321045  0.72924509 -2.43626748  0.75813583 -0.11490838
  0.55937869  0.25486662  0.28247151 -0.08215775  0.        ]",-0.0754251342257,[-0.36360919 -0.42715606],[-0.35787916 -1.00931465],"[[ 0.53981424 -1.38758683  0.08600345 -0.01048299]
 [ 5.8159777  -0.91434579  0.          0.        ]]"
11,[-0.38251904 -0.26901042],-0.809219,"[ 0.80232481  0.82864089  0.85565363 -2.46576953  0.75813521 -0.11490832
  0.51028553 -0.32482581  0.26477806  0.02035698  0.        ]",-0.0710042949115,[-0.22339308  0.28747344],[ 0.82968144 -0.17564094],"[[ 0.64077863 -1.44541554  0.08600345 -0.01048299]
 [ 4.28554851 -4.85540619  0.          0.        ]]"
12,[-0.38251904 -0.26901042],-0.70602,"[ 0.6957119   0.69446969  0.99145772 -2.49100758  0.75813458 -0.11490826
  0.61289869 -0.41304815  0.21126812  0.10986792  0.        ]",-0.0640140469853,[-0.60752535  0.29268312],[-0.44398364  0.09983695],"[[ 0.75858465 -1.54854191  0.08600345 -0.01048299]
 [ 7.48444402 -5.45519032  0.          0.        ]]"
13,[-0.38251904 -0.26901042],-0.672837,"[ 0.56108238  0.55879031  1.12510882 -2.48071741  0.75813395 -0.1149082
  0.5517856  -0.33894164  0.14858834  0.20659639  0.        ]",-0.057752634465,[-0.59651339  0.32815629],[-0.00851503 -0.82173253],"[[ 0.88915896 -1.65259053  0.08600345 -0.01048299]
 [ 5.57930564 -4.95137646  0.          0.        ]]"
14,[-0.38251904 -0.26901042],-0.591877,"[ 0.43568635  0.39018384  1.22243331 -2.41712325  0.75813332 -0.11490814
  0.54718058 -0.80309225  0.06121854  0.24934921  0.        ]",-0.0489941263614,[-0.64043558  0.86877269],[-1.32511353  0.1790266 ],"[[ 0.99930508 -1.78327864  0.08600345 -0.01048299]
 [ 5.43575977 -8.10692092  0.          0.        ]]"
