timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.29939559 -0.22005995],-2.83303,"[ 1.12004325  2.20939159 -0.12719837  0.88177803 -1.46362289 -0.28995479
  0.3403509   0.39431767  2.75669932  0.23874673  0.        ]",-0.380187579948,[-3.11939955 -3.29542971],[-2.8448646  -2.95401284],"[[-0.08165301  0.0259396  -0.17027127 -0.03215069]
 [-0.00379825 -0.00490506  0.          0.        ]]"
1,[-0.29939559 -0.22005995],-2.7902,"[ 1.11443253  2.2097159  -0.18633137  0.73927139 -1.46361981 -0.28995458
  0.21083886 -0.17034446  2.74693834  0.13150858  0.        ]",-0.378566883405,[-3.01676798 -3.11168957],[-1.95598379 -3.3752639 ],"[[-0.12140328 -0.01386993 -0.17027127 -0.03215069]
 [-3.95806766 -3.96286181  0.          0.        ]]"
2,[-0.29939559 -0.22005995],-2.64334,"[ 1.08495255  2.19777177 -0.35990054  0.31754881 -1.46361674 -0.28995437
  0.08388607 -0.72383004  2.67901718 -0.17944063  0.        ]",-0.37125386833,[-2.84686542 -2.92483377],[-2.57396415 -3.32538101],"[[-0.23945475 -0.13205263 -0.17027127 -0.03215069]
 [-7.83419841 -7.84247925  0.          0.        ]]"
3,[-0.29939559 -0.22005995],-2.40333,"[ 0.99544385  2.13635164 -0.63441104 -0.36117578 -1.46361366 -0.28995416
 -0.04056691 -1.26635131  2.44813306 -0.6395531   0.        ]",-0.351265704831,[-2.66145277 -2.70768285],[-2.33868178 -3.31585487],"[[ -0.4342623   -0.32705682  -0.17027127  -0.03215069]
 [-11.63400437 -11.64525228   0.           0.        ]]"
4,[-0.29939559 -0.22005995],-2.13603,"[ 0.79337791  1.96976522 -0.97353276 -1.22468435 -1.46361059 -0.28995395
 -0.16259108 -1.79810447  1.93661428 -1.0871402   0.        ]",-0.308620403951,[-2.43611574 -2.43602514],[-2.32065426 -3.28504684],"[[ -0.70432046  -0.5973597   -0.17027127  -0.03215069]
 [-15.35965404 -15.37256887   0.           0.        ]]"
5,[-0.29939559 -0.22005995],-1.75801,"[ 0.42734517  1.63953707 -1.30102008 -2.10521304 -1.46360751 -0.28995374
 -0.28226901 -2.31927116  1.14626693 -1.2256779   0.        ]",-0.234108842643,[-1.89719474 -1.9427166 ],[-1.52690058 -2.35536916],"[[ -1.04817088  -0.94146515  -0.17027127  -0.03215069]
 [-19.01366888 -19.02571959   0.           0.        ]]"
6,[-0.29939559 -0.22005995],-1.1231,"[-0.11978984  1.11649488 -1.49218238 -2.71022424 -1.46360444 -0.28995353
 -0.39968364 -2.83003217  0.36593951 -0.77516627  0.        ]",-0.127322626355,[-1.22933817 -1.39156318],[-1.59826169 -1.61107839],"[[ -1.46440671  -1.35790259  -0.17027127  -0.03215069]
 [-22.59858138 -22.60599307   0.           0.        ]]"
7,[-0.29939559 -0.22005995],-0.540342,"[-0.78519967  0.44793598 -1.39347626 -2.65706707 -1.46360136 -0.28995332
 -0.5148908  -3.33059869  0.1249964   0.14114253  0.        ]",-0.0463197981246,[-0.99399459 -1.28845644],[ -8.37887608e-01  -4.54843955e-04],"[[ -1.95166529  -1.84522894  -0.17027127  -0.03215069]
 [-26.11609752 -26.11489454   0.           0.        ]]"
8,[-0.29939559 -0.22005995],-1.1713,"[-1.38487696 -0.16259413 -0.89759429 -1.72691061 -1.46359829 -0.28995311
 -0.60684554 -3.25664884  0.60430287  0.77531938  0.        ]",-0.134081900261,[-1.33426881 -1.62670112],[-1.33364304 -1.94620731],"[[ -2.50215915  -2.36232684  -0.17027127  -0.03215069]
 [-28.92367333 -25.59671796   0.           0.        ]]"
9,[-0.29939559 -0.22005995],-1.60596,"[-1.65944243 -0.52524973 -0.04548026 -0.03666263 -1.46359521 -0.2899529
 -0.71792643 -3.74893015  1.15545389  0.5761859   0.        ]",-0.185806087693,[-1.76888335 -1.83512235],[-2.23917916 -1.45400087],"[[ -3.11466638e+00  -2.90888284e+00  -1.70271265e-01  -3.21506866e-02]
 [ -3.23152118e+01  -2.90476656e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.29939559 -0.22005995],-1.55298,"[-1.37376765 -0.5613854   0.90297104  0.93966323 -1.46359214 -0.28995269
 -0.82662624  0.1588269   1.13794902  0.268326    0.        ]",-0.17570247678,[-1.69215953 -1.71349311],[-2.2198391  -1.81034725],"[[ -3.79427178e+00  -3.18371021e+00  -1.70271265e-01  -3.21506866e-02]
 [ -3.56340567e+01  -1.65570720e+00   0.00000000e+00   0.00000000e+00]]"
11,[-0.29939559 -0.22005995],-1.46151,"[-0.50701568 -0.56258405  1.46792334  0.81254578 -1.46358906 -0.28995248
 -0.93319107  0.8644348   1.1106532   0.27476925  0.        ]",-0.172361757073,[-1.70362365 -1.67263651],[-2.23224716 -2.36139625],"[[ -4.53959708e+00  -3.14818997e+00  -1.70271265e-01  -3.21506866e-02]
 [ -3.88877227e+01   3.29035173e+00   0.00000000e+00   0.00000000e+00]]"
12,[-0.29939559 -0.22005995],-1.46229,"[ 0.56045765 -0.56045967  1.19694761  0.5894304  -1.46358599 -0.28995227
 -1.03765291  0.77266168  1.09778794  0.26218521  0.        ]",-0.17055725553,[-1.61743212 -1.65382767],[-1.28346624 -0.57347265],"[[ -5.34935245e+00  -3.08583775e+00  -1.70271265e-01  -3.21506866e-02]
 [ -4.20771887e+01   2.64706182e+00   0.00000000e+00   0.00000000e+00]]"
13,[-0.29939559 -0.22005995],-1.42015,"[ 1.1220986  -0.55605515  0.08582294  0.44110963 -1.46358291 -0.28995206
 -1.14004593  0.61399209  1.03595981  0.26446992  0.        ]",-0.162807944227,[-1.51232338 -1.66769123],[-2.17397861 -2.53751189],"[[ -6.22226354e+00  -3.04428239e+00  -1.70271265e-01  -3.21506866e-02]
 [ -4.52034991e+01   1.53485076e+00   0.00000000e+00   0.00000000e+00]]"
14,[-0.29939559 -0.22005995],-1.40308,"[ 0.62601663 -0.55276932 -1.15195796  0.36305565 -1.46357984 -0.28995185
 -1.24041128  0.50066543  0.97960993  0.34839561  0.        ]",-0.157357198791,[-1.42254114 -1.67140627],[-1.50513231 -3.00754781],"[[ -7.15707978e+00  -3.02235058e+00  -1.70271265e-01  -3.21506866e-02]
 [ -4.82679123e+01   7.40476180e-01   0.00000000e+00   0.00000000e+00]]"
