timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.17725004 -0.18158819],-2.4978,"[ 1.15580988  2.32461826  0.11394365  0.62532076 -1.42312788  0.97835276
  0.34032965  0.38552887  2.66140391 -0.78833146  0.        ]",-0.390081826007,[-2.27262115 -2.22819066],[-3.29836807 -2.43767971],"[[ 0.05403881 -0.03860922 -0.16516637  0.11449188]
 [-0.00088382 -0.0047434   0.          0.        ]]"
1,[-0.17725004 -0.18158819],-2.49524,"[ 1.15768247  2.32127008  0.05478637  0.48300889 -1.42312372  0.97835091
  0.19730876 -0.16642294  2.66079848 -0.89301849  0.        ]",-0.393694963097,[-2.28782558 -2.18367863],[-2.14465773 -0.79206018],"[[ 0.01434621 -0.07841555 -0.16516637  0.11449188]
 [-3.95521856 -3.96270293  0.          0.        ]]"
2,[-0.17725004 -0.18158819],-2.47894,"[ 1.15040454  2.30033134 -0.12091389  0.09303265 -1.42311957  0.97834907
  0.05710153 -0.59262924  2.62300412 -1.19306118  0.        ]",-0.401712620705,[-2.22350121 -2.10058212],[-2.77077809 -1.79504035],"[[-0.10365237 -0.18833407 -0.16516637  0.11449188]
 [-7.83175959 -7.01896301  0.          0.        ]]"
3,[-0.17725004 -0.18158819],-2.49534,"[ 1.09673973  2.23025128 -0.40507047 -0.52163002 -1.42311542  0.97834722
 -0.08033361 -1.12521059  2.45000065 -1.64889379  0.        ]",-0.406772601412,[-2.11816216 -1.95850098],[-2.28119565 -0.21999563],"[[ -0.29841206  -0.36703144  -0.16516637   0.11449188]
 [-11.631656   -10.83803051   0.           0.        ]]"
4,[-0.17725004 -0.18158819],-2.44338,"[ 0.94048475  2.08320886 -0.76942322 -1.23009772 -1.42311126  0.97834537
 -0.21511822 -1.21652141  2.04000197 -2.12127792  0.        ]",-0.398197654889,[-1.96032655 -1.77726614],[-2.90174684 -1.48829   ],"[[ -0.56843408  -0.59036224  -0.16516637   0.11449188]
 [-15.35826923 -11.49282588   0.           0.        ]]"
5,[-0.17725004 -0.18158819],-2.21094,"[ 0.62154109  1.83038403 -1.14609141 -1.94509623 -1.42310711  0.97834352
 -0.34724385 -1.73667456  1.36252386 -2.38740797  0.        ]",-0.364296554754,[-1.66709363 -1.50776744],[-2.43939457 -1.1231421 ],"[[ -0.91224884  -0.85764364  -0.16516637   0.11449188]
 [-19.0113665  -15.22280621   0.           0.        ]]"
6,[-0.17725004 -0.18158819],-1.7034,"[ 0.10747326  1.41398988 -1.41436651 -2.57288016 -1.42310295  0.97834167
 -0.47684404 -2.24644533  0.55970687 -2.16959688  0.        ]",-0.292357571648,[-1.19694591 -1.17721081],[-0.25035358 -0.2367593 ],"[[ -1.32842331  -1.19877849  -0.16516637   0.11449188]
 [-22.5946411  -18.87838905   0.           0.        ]]"
7,[-0.17725004 -0.18158819],-1.03244,"[-0.51911609  0.87735732 -1.42360867 -2.81761727 -1.4230988   0.97833983
 -0.49669269 -2.32471763  0.08213265 -1.44870078  0.        ]",-0.191062842762,[-0.81830919 -0.98170692],[-1.66570903 -1.0649254 ],"[[ -1.7858211   -1.58197918  -0.16516637   0.11449188]
 [-23.14344381 -19.43977304   0.           0.        ]]"
8,[-0.17725004 -0.18158819],-0.556527,"[-1.12829686  0.28875314 -1.09459766 -2.48305712 -1.42309464  0.97833798
 -0.62349209 -2.82277236  0.2198767  -0.64309491  0.        ]",-0.105129627234,[-0.80131984 -0.95827836],[-0.9403954  -1.66226534],"[[ -2.28386121  -2.00661073  -0.16516637   0.11449188]
 [-26.64928279 -23.01145225   0.           0.        ]]"
9,[-0.17725004 -0.18158819],-1.03452,"[-1.5475163  -0.25574444 -0.39679604 -1.37413956 -1.42309049  0.97833613
 -0.73929361 -3.31098723  0.83176164 -0.3565583   0.        ]",-0.145758572901,[-1.08496392 -1.08463442],[-0.98673485  0.12627203],"[[ -2.84897147  -2.50196762  -0.16516637   0.11449188]
 [-29.85105202 -26.51269319   0.           0.        ]]"
