timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.66253537 -0.43584272],[ 1.96244001 -0.27355254],"[ 1.0455656   1.76610579 -0.1455099   1.15544546  1.23136394  0.83996116
  0.40786716  0.38304385  0.19127387 -0.83957645  0.        ]",-0.117192519999,-1.79185,[ 2.09776333  0.86819157],"[[-0.0338379   0.07536406  0.14230006  0.09695071]
 [ 0.00214624  0.0008135   0.          0.        ]]"
1,[-0.66253537 -0.43584272],[ 0.92756009 -1.44979084],"[ 1.04636288  1.7620352  -0.08551554  1.2527796   1.2313628   0.83996063
  0.52957587  0.91675969  0.18605047 -0.72320741  0.        ]",-0.107162492523,-1.7365,[ 0.55503281 -0.9741208 ],"[[ 0.00588179  0.10985612  0.14230006  0.09695071]
 [ 3.95666513  3.43694507  0.          0.        ]]"
2,[-0.66253537 -0.43584272],[ 0.28519809 -1.0689013 ],"[ 1.03827613  1.75738362  0.06584527  1.33531099  1.23136166  0.8399601
  0.59478975  0.30695537  0.15815851 -0.49192331  0.        ]",-0.0873427268392,-1.62312,[ 0.70543873 -0.62746465],"[[ 0.10627486  0.13920424  0.14230006  0.09695071]
 [ 6.07557759 -0.48904831  0.          0.        ]]"
3,[-0.66253537 -0.43584272],[-0.57021213 -1.00786805],"[ 1.0000472   1.76274971  0.28606349  1.23791465  1.23136051  0.83995957
  0.67700792 -0.07761036  0.10120682 -0.23703431  0.        ]",-0.0663109077578,-1.39329,[-0.3801105  -1.38495349],"[[ 0.25458953  0.10458195  0.14230006  0.09695071]
 [ 8.746988   -2.96492854  0.          0.        ]]"
4,[-0.66253537 -0.43584272],[-0.5305723  -0.19133249],"[ 0.92567268  1.76969114  0.5115426   0.95947568  1.23135937  0.83995905
  0.62545003 -0.68341706  0.03278344 -0.03506325  0.        ]",-0.051240567598,-1.22922,[-0.86255459  0.46462242],"[[  4.12721648e-01   6.15078850e-03   1.42300063e-01   9.69507060e-02]
 [  7.07180134e+00  -6.86518521e+00   0.00000000e+00   0.00000000e+00]]"
5,[-0.66253537 -0.43584272],[-0.25337058 -0.3214314 ],"[ 0.85742181  1.76181892  0.65427814  0.6271943   1.23135823  0.83995852
  0.51610451 -0.37633771 -0.0049881   0.04446276  0.        ]",-0.0457209867459,-1.18815,[-0.35606183 -0.08836427],"[[ 0.51851136 -0.11131687  0.14230006  0.09695071]
 [ 3.51900156 -4.88817392  0.          0.        ]]"
6,[-0.66253537 -0.43584272],[ 0.0148046  -0.06905815],"[ 0.81593793  1.74126056  0.7259743   0.34674212  1.23135708  0.83995799
  0.470614   -0.4155627  -0.01424965  0.04622669  0.        ]",-0.0446718047716,-1.17363,[-0.09053778 -0.54042514],"[[ 0.57406171 -0.21161409  0.14230006  0.09695071]
 [ 2.04095055 -5.14071002  0.          0.        ]]"
7,[-0.66253537 -0.43584272],[ 0.35826734  0.56190097],"[ 0.78637394  1.69886241  0.77212463  0.01056246  1.23135594  0.83995746
  0.45837131 -0.73210388 -0.00597764 -0.01117273  0.        ]",-0.04645510031,-1.21561,[-0.82081896  1.5315897 ],"[[ 0.61088982 -0.3348755   0.14230006  0.09695071]
 [ 1.64317326 -7.17864012  0.          0.        ]]"
8,[-0.66253537 -0.43584272],[ 0.92225206  0.17106852],"[ 0.78642142  1.64970075  0.77205223 -0.25820182  1.2313548   0.83995693
  0.35738387 -0.09481605  0.01646436 -0.11682543  0.        ]",-0.0522006823848,-1.26932,[ 1.51722834 -0.30772258],"[[ 0.61083168 -0.43728219  0.14230006  0.09695071]
 [-1.63805975 -3.07571089  0.          0.        ]]"
9,[-0.66253537 -0.43584272],[ 0.50283378  0.24775353],"[ 0.78040364  1.60714077  0.78101344 -0.44262458  1.23135366  0.8399564
  0.48015007 -0.27483951  0.02180872 -0.18013702  0.        ]",-0.0556537916444,-1.28286,[ 0.38610159  0.89432645],"[[ 0.61809186 -0.51042525  0.14230006  0.09695071]
 [ 2.3508095  -4.23472207  0.          0.        ]]"
10,[-0.66253537 -0.43584272],[-0.08670679 -0.62451184],"[ 0.72665925  1.57573858  0.85545413 -0.56047749  1.23135251  0.83995588
  0.52569057  0.28813593 -0.01308215 -0.11853763  0.        ]",-0.0492514633362,-1.19876,[ 0.12219151 -1.11531873],"[[ 0.67995409 -0.55875401  0.14230006  0.09695071]
 [ 3.83049754 -0.61022585  0.          0.        ]]"
11,[-0.66253537 -0.43584272],[-0.16021758  0.14193919],"[ 0.65014012  1.53927041  0.94707453 -0.68292069  1.23135137  0.83995535
  0.53828008 -0.32502767 -0.06443751 -0.02989387  0.        ]",-0.0405816137743,-1.1612,[-0.69448582  0.65639202],"[[ 0.76066829 -0.61056623  0.14230006  0.09695071]
 [ 4.23955824 -4.55783755  0.          0.        ]]"
12,[-0.66253537 -0.43584272],[ 0.03066671 -0.17470485],"[  5.92642901e-01   1.49023324e+00   1.00707705e+00  -8.28474269e-01
   1.23135023e+00   8.39954818e-01   4.51109162e-01   9.28398537e-02
  -9.90296914e-02   1.39426169e-04   0.00000000e+00]",-0.0360267106847,-1.10923,[ 0.38983864 -0.77192633],"[[ 0.81704214 -0.67473044  0.14230006  0.09695071]
 [ 1.40725026 -1.86756375  0.          0.        ]]"
13,[-0.66253537 -0.43584272],[-0.06325105  0.42993113],"[ 0.54629245  1.43409575  1.05084698 -0.97403723  1.23134908  0.83995429
  0.49775189 -0.37624747 -0.12470023  0.00250744  0.        ]",-0.0331759632246,-1.10018,[ 0.56917962 -0.37077623],"[[ 0.86039262 -0.74238276  0.14230006  0.09695071]
 [ 2.92274967 -4.88759548  0.          0.        ]]"
14,[-0.66253537 -0.43584272],[-0.42662561  0.68343163],"[ 0.4556482   1.33230484  1.12633536 -1.19455095  1.23134794  0.83995376
  0.56529445 -0.58935561 -0.17785946  0.01788216  0.        ]",-0.0270102428348,-1.13003,[ 0.18081402  1.0741638 ],"[[ 0.94086618 -0.85390071  0.14230006  0.09695071]
 [ 5.1173169  -6.2596083   0.          0.        ]]"
15,[-0.66253537 -0.43584272],[-0.99616307 -0.20086238],"[ 0.3248756   1.24845557  1.21552157 -1.34363213  1.2313468   0.83995323
  0.58416079  0.04490458 -0.26141722  0.1001837   0.        ]",-0.0169476211477,-1.01716,[-1.56483321 -2.14316805],"[[ 1.04936283 -0.93812258  0.14230006  0.09695071]
 [ 5.73032178 -2.17618046  0.          0.        ]]"
16,[-0.66253537 -0.43584272],[-0.38526016  0.96359169],"[ 0.23103458  1.16080023  1.26742884 -1.47441533  1.23134565  0.8399527
  0.45893354 -0.5632345  -0.31876043  0.1237974   0.        ]",-0.0113101316257,-1.13167,[-0.31248871  0.72368602],"[[ 1.12314621 -1.02092894  0.14230006  0.09695071]
 [ 1.66151079 -6.09143834  0.          0.        ]]"
