timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.45477813 -0.33819282],[-3.90387774 -4.73093081],"[ 1.06814151  1.89243252  0.00738868  0.64517003 -0.75132593 -1.61208433
  0.39084701  0.38906596  2.17841962  1.78891506  0.        ]",-0.351614889558,-3.58593,[-4.13161879 -4.71211796],"[[ 0.04552407 -0.07261775 -0.08697122 -0.18691416]
 [-0.00236145  0.00470978  0.          0.        ]]"
1,[-0.45477813 -0.33819282],[-3.49224663 -4.1515851 ],"[ 1.06958517  1.88770469 -0.05244205  0.52269823 -0.75132539 -1.61208165
  0.26722309 -0.20466792  2.17433994  1.67409217  0.        ]",-0.344575593959,-3.54397,[-3.85050439 -3.7254887 ],"[[ 0.00580214 -0.1122369  -0.08697122 -0.18691416]
 [-3.95667518 -3.95343814  0.          0.        ]]"
2,[-0.45477813 -0.33819282],[-2.89516497 -3.42004204],"[ 1.06069151  1.86173991 -0.22993071  0.16192588 -0.75132484 -1.61207897
  0.14604024 -0.78664887  2.12006757  1.33852796  0.        ]",-0.321457827496,-3.31235,[-2.95823514 -2.71643232],"[[-0.11222236 -0.23023296 -0.08697122 -0.18691416]
 [-7.83290753 -7.83323638  0.          0.        ]]"
3,[-0.45477813 -0.33819282],[-2.05903625 -2.43350935],"[ 1.00332897  1.78086627 -0.51655933 -0.40984843 -0.7513243  -1.61207629
  0.02724023 -1.35709954  1.90066075  0.83462493  0.        ]",-0.276902805872,-2.75309,[-1.81991795 -3.86041005],"[[ -0.30700596  -0.42505398  -0.08697122  -0.18691416]
 [-11.63292091 -11.63617487   0.           0.        ]]"
4,[-0.45477813 -0.33819282],[-0.75611782 -1.00477517],"[ 0.8400836   1.5960207  -0.88323889 -1.1181833  -0.75132376 -1.61207361
 -0.08924548 -1.91622666  1.38292542  0.32767649  0.        ]",-0.204957089948,-2.11765,[-0.14669558 -2.18692876],"[[ -0.5770456   -0.69517683  -0.08697122  -0.18691416]
 [-15.35890746 -15.36364174   0.           0.        ]]"
5,[-0.45477813 -0.33819282],[-0.07757959  0.54534864],"[ 0.54758895  1.25888072 -1.22926294 -1.80566634 -0.75132321 -1.61207093
 -0.09794155 -2.46441077  0.60802396  0.13773171  0.        ]",-0.112052232667,-1.48698,[ 0.87734647  1.76700561],"[[ -0.88701146  -1.03911733  -0.08697122  -0.18691416]
 [-15.63706667 -19.01818726   0.           0.        ]]"
6,[-0.45477813 -0.33819282],[ 0.28820229  1.20022869],"[ 0.21575597  0.85400254 -1.44377023 -2.1755067  -0.75132267 -1.61206825
  0.02013771 -1.8140053  -0.03472108  0.37735947  0.        ]",-0.0487734836907,-1.11717,[ 1.12778744  0.73767741],"[[ -1.16186086  -1.37597708  -0.08697122  -0.18691416]
 [-11.86011246 -14.68224631   0.           0.        ]]"
7,[-0.45477813 -0.33819282],[ 0.19843668  1.29702973],"[-0.04717448  0.51791405 -1.53371697 -2.22734834 -0.75132213 -1.61206557
  0.15112178 -1.33231287 -0.34723064  0.7430182   0.        ]",-0.0730666173119,-1.36244,[ 1.00457237  1.07895512],"[[ -1.35702912  -1.63740261  -0.08697122  -0.18691416]
 [ -7.67037684 -11.47102444   0.           0.        ]]"
8,[-0.45477813 -0.33819282],[ 0.13948974  0.95247722],"[-0.20414843  0.279239   -1.56024511 -2.13459508 -0.75132159 -1.61206289
  0.27955868 -0.70436166 -0.44051226  1.02459194  0.        ]",-0.104783162139,-1.65347,[-1.01936714  1.85081266],"[[-1.46921954 -1.82482079 -0.08697122 -0.18691416]
 [-3.56211636 -7.28474942  0.          0.        ]]"
9,[-0.45477813 -0.33819282],[ 0.56312507  0.569314  ],"[-0.36018782  0.15055644 -1.56795281 -2.03679811 -0.75132104 -1.61206021
  0.15799516 -0.08870016 -0.48251909  1.22641581  0.        ]",-0.127490541426,-1.57382,[ 1.57866821  0.09297418],"[[-1.5794756  -1.92933566 -0.08697122 -0.18691416]
 [-7.45051242 -3.18040254  0.          0.        ]]"
10,[-0.45477813 -0.33819282],[ 0.08477861  0.14369017],"[-0.51264705  0.07967387 -1.55779341 -1.96713646 -0.7513205  -1.61205753
  0.28634564 -0.02406993 -0.50594628  1.38229101  0.        ]",-0.144906135735,-1.80307,[ 0.04048472  0.19496851],"[[-1.68729454 -1.98862052 -0.08697122 -0.18691416]
 [-3.34501974 -2.74954122  0.          0.        ]]"
11,[-0.45477813 -0.33819282],[-0.03970522 -0.15794376],"[-0.60323082  0.0251243  -1.54335458 -1.90523006 -0.75131996 -1.61205486
  0.29342064  0.09990002 -0.50237967  1.48311763  0.        ]",-0.155889494322,-1.83496,[ 1.11328305 -0.04750925],"[[-1.75192439 -2.03531927 -0.08697122 -0.18691416]
 [-3.11871022 -1.92308798  0.          0.        ]]"
12,[-0.45477813 -0.33819282],[-0.42559862 -0.38791698],"[-0.63389576 -0.02056741 -1.53701031 -1.84743122 -0.75131942 -1.61205218
  0.41910128  0.07735208 -0.48449312  1.53512369  0.        ]",-0.161355301305,-2.01193,[-0.41081093  0.65441215],"[[-1.77396393 -2.07528921 -0.08697122 -0.18691416]
 [ 0.90138302 -2.07340482  0.          0.        ]]"
13,[-0.45477813 -0.33819282],[-0.29129171 -0.65224957],"[-0.63176937 -0.03752481 -1.5374717  -1.8245251  -0.75131887 -1.6120495
  0.36769879  0.47221224 -0.47493017  1.54501407  0.        ]",-0.162328579801,-1.9007,[-0.70469489 -1.12526195],"[[-1.77243285 -2.09034598 -0.08697122 -0.18691416]
 [-0.74279694  0.55895287  0.          0.        ]]"
14,[-0.45477813 -0.33819282],[-0.11812991 -0.29512364],"[-0.69078467 -0.0693953  -1.52324391 -1.77924726 -0.75131833 -1.61204682
  0.28095591 -0.12336734 -0.46454833  1.6052357   0.        ]",-0.168835930224,-2.003,[-1.13048022 -0.72684128],"[[-1.81512687 -2.11900391 -0.08697122 -0.18691416]
 [-3.51739287 -3.41150853  0.          0.        ]]"
15,[-0.45477813 -0.33819282],[ 0.03279838 -0.37279752],"[-0.83885881 -0.17242207 -1.47472013 -1.61116073 -0.75131779 -1.61204414
  0.1593711  -0.54489607 -0.40349456  1.76242865  0.        ]",-0.185706317335,-2.18145,[-0.6351526  -0.30800782],"[[-1.92449413 -2.21542929 -0.08697122 -0.18691416]
 [-7.40646008 -6.22165177  0.          0.        ]]"
16,[-0.45477813 -0.33819282],[-0.20540899 -0.97401422],"[-1.05906985 -0.30474026 -1.36461537 -1.33654949 -0.75131724 -1.61204146
  0.08533089 -0.7093127  -0.2742009   1.95273198  0.        ]",-0.206720174719,-2.36454,[-0.26830261 -0.74456501],"[[-2.09638459 -2.35085988 -0.08697122 -0.18691416]
 [-9.77474338 -7.31774588  0.          0.        ]]"
17,[-0.45477813 -0.33819282],[-0.67294478 -1.70900488],"[-1.29295891 -0.45037156 -1.18420945 -0.92398634 -0.7513167  -1.61203878
  0.05815095 -1.12976858 -0.06372866  2.08963622  0.        ]",-0.224083088602,-2.63302,[-0.66807132 -0.69878633],"[[ -2.30060181  -2.52533811  -0.08697122  -0.18691416]
 [-10.64413246 -10.12074104   0.           0.        ]]"
18,[-0.45477813 -0.33819282],[-0.9689244  -2.40649962],"[-1.51483669 -0.59194566 -0.91654893 -0.30442501 -0.75131616 -1.6120361
 -0.01797896 -1.5147164   0.20862833  2.09453693  0.        ]",-0.231482590047,-2.54214,[-0.47831399 -2.15777455],"[[ -2.53791653  -2.75350123  -0.08697122  -0.18691416]
 [-13.07925701 -12.68702803   0.           0.        ]]"
19,[-0.45477813 -0.33819282],[-1.04522407 -2.97373772],"[-1.69085691 -0.68193067 -0.54327769  0.56931234 -0.75131562 -1.61203342
 -0.06910908 -1.58970453  0.44384238  1.89373951  0.        ]",-0.220423840319,-2.38371,[-2.32073517 -3.12785709],"[[ -2.81591296  -3.04444774  -0.08697122  -0.18691416]
 [-14.71472742 -13.18695726   0.           0.        ]]"
20,[-0.45477813 -0.33819282],[-1.18345439 -3.24490166],"[-1.76534551 -0.68794013 -0.05301239  0.835604   -0.75131507 -1.61203074
 -0.18376463  0.49652762  0.48148118  1.77917243  0.        ]",-0.211016480385,-2.31196,[-2.14298194 -3.42792934],"[[ -3.14700249  -3.13037276  -0.08697122  -0.18691416]
 [-18.38214909   0.72102127   0.           0.        ]]"
21,[-0.45477813 -0.33819282],[-1.39510512 -3.26101923],"[-1.64837648 -0.68640538  0.53826254  0.71521986 -0.75131453 -1.61202807
 -0.29616604  0.73587828  0.49150734  1.78350608  0.        ]",-0.211985858739,-2.31967,[-1.59646724 -3.72230935],"[[ -3.55071814  -3.09157668  -0.08697122  -0.18691416]
 [-21.97746929   2.31666801   0.           0.        ]]"
22,[-0.45477813 -0.33819282],[-1.55542886 -3.06414366],"[-1.24661177 -0.68276627  1.10406959  0.59071837 -0.75131399 -1.61202539
 -0.40634486  0.6296112   0.51293485  1.7645028   0.        ]",-0.211320208261,-2.29095,[-1.81619345 -3.31854242],"[[ -4.02562724  -3.0513735   -0.08697122  -0.18691416]
 [-25.50169744   1.60823606   0.           0.        ]]"
23,[-0.45477813 -0.33819282],[-1.69354904 -2.78287745],"[-0.5485744  -0.67955037  1.4304798   0.51551832 -0.75131344 -1.61202271
 -0.51434235  0.51894942  0.51345807  1.70754315  0.        ]",-0.205845739901,-2.22175,[-2.51306235 -1.12573541],"[[ -4.57032089  -3.0270236   -0.08697122  -0.18691416]
 [-28.95615415   0.87050611   0.           0.        ]]"
24,[-0.45477813 -0.33819282],[-1.71636713 -2.45834684],"[ 0.29539055 -0.67760587  1.28156864  0.47703687 -0.7513129  -1.61202003
 -0.62020158  0.45185424  0.46696189  1.64370131  0.        ]",-0.197026484501,-2.01759,[-3.42122073 -2.13743576],"[[ -5.18341745  -3.01453777  -0.08697122  -0.18691416]
 [-32.34221771   0.42321477   0.           0.        ]]"
25,[-0.45477813 -0.33819282],[-1.56643522 -2.14328289],"[ 0.94664166 -0.67661784  0.55273683  0.45888441 -0.75131236 -1.61201735
 -0.723965    0.41743434  0.3770076   1.62058763  0.        ]",-0.189841949316,-1.9901,[-0.97486496 -2.62165926],"[[ -5.86356271  -3.0086412   -0.08697122  -0.18691416]
 [-35.66124651   0.1937545    0.           0.        ]]"
26,[-0.45477813 -0.33819282],[-1.33942199 -2.07166195],"[ 0.99530259 -0.67615885 -0.54266205  0.45072727 -0.75131182 -1.61201467
 -0.8225629   0.40117511  0.28387702  1.67294404  0.        ]",-0.19052546857,-1.98345,[-0.89233927 -3.14430779],"[[ -6.6084308   -3.00599001  -0.08697122  -0.18691416]
 [-38.81505279   0.08536313   0.           0.        ]]"
27,[-0.45477813 -0.33819282],[-0.89843333 -2.18090701],"[ 0.25782991 -0.67595604 -1.4234997   0.44717817 -0.75131127 -1.61201199
 -0.90899371  0.39386364  0.24887317  1.79005289  0.        ]",-0.201041704746,-2.03272,[-1.92317381 -2.72225434],"[[ -7.41247028e+00  -3.00483625e+00  -8.69712247e-02  -1.86914157e-01]
 [ -4.15796818e+01   3.66223612e-02   0.00000000e+00   0.00000000e+00]]"
28,[-0.45477813 -0.33819282],[-0.55847716 -2.52621317],"[-0.92787335 -0.67586902 -1.43607907  0.44566903 -0.75131073 -1.61200931
 -1.00703963  0.39068151  0.31110238  1.90453948  0.        ]",-0.215446906317,-2.20643,[-1.42711234 -1.70361089],"[[ -8.27553002e+00  -3.00434564e+00  -8.69712247e-02  -1.86914157e-01]
 [ -4.47158412e+01   1.54099495e-02   0.00000000e+00   0.00000000e+00]]"
29,[-0.45477813 -0.33819282],[-0.74487853 -2.91462326],"[-1.72992047 -0.67583229 -0.39600795  0.44503806 -0.75131019 -1.61200663
 -1.10314439  0.38932846  0.44231437  1.92581584  0.        ]",-0.223570792454,-2.41985,[-0.42007228 -2.61388554],"[[ -9.20069003e+00  -3.00414056e+00  -8.69712247e-02  -1.86914157e-01]
 [ -4.77899158e+01   6.39121341e-03   0.00000000e+00   0.00000000e+00]]"
30,[-0.45477813 -0.33819282],[-1.16451359 -2.83405828],"[-1.39568691 -0.67581684  0.95365091  0.44477746 -0.75130964 -1.61200396
 -1.1255627   0.38876301  0.53904558  1.82093571  0.        ]",-0.218263761283,-2.44993,[-1.3634467  -1.76828458],"[[ -1.01636834e+01  -3.00405590e+00  -8.69712247e-02  -1.86914157e-01]
 [ -4.85070329e+01   2.62298979e-03   0.00000000e+00   0.00000000e+00]]"
31,[-0.45477813 -0.33819282],[-1.33113015 -2.31342983],"[-0.11037446 -0.67581026  1.42435921  0.44467085 -0.7513091  -1.61200128
 -1.21932078  0.38852937  0.51008733  1.67165147  0.        ]",-0.202206098021,-2.05872,[-1.33377257 -2.1798152 ],"[[ -1.11639142e+01  -3.00402131e+00  -8.69712247e-02  -1.86914157e-01]
 [ -5.15060555e+01   1.06678927e-03   0.00000000e+00   0.00000000e+00]]"
32,[-0.45477813 -0.33819282],[-1.28868639 -1.85726428],"[ 0.98712766 -0.67580731  0.44537321  0.44462736 -0.75130856 -1.6119986
 -1.3112225   0.38843425  0.36796676  1.61855285  0.        ]",-0.189170331149,-1.99838,[-1.28775436 -1.88359141],"[[ -1.22235298e+01  -3.00400725e+00  -8.69712247e-02  -1.86914157e-01]
 [ -5.44457082e+01   4.34070030e-04   0.00000000e+00   0.00000000e+00]]"
33,[-0.45477813 -0.33819282],[-0.86770201 -1.89737284],"[ 0.66483049 -0.67580584 -1.1155004   0.44460944 -0.75130802 -1.61199592
 -1.40130455  0.38839579  0.25256679  1.733733    0.        ]",-0.19537989861,-2.03798,[-0.50257867 -0.44283334],"[[ -1.33413546e+01  -3.00400151e+00  -8.69712247e-02  -1.86914157e-01]
 [ -5.73271661e+01   1.79033246e-04   0.00000000e+00   0.00000000e+00]]"
