timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.17105477 -0.19421744],-2.21648,"[ 1.15973316  2.23148185  0.09936886  0.51697718 -1.08072208 -0.70479998
  0.39041829  0.3740847   2.32129956  0.73240846  0.        ]",-0.344241643677,[-2.1602428  -2.46305275],[-2.24233253 -1.76608207],"[[ 0.02667388 -0.06114423 -0.1254711  -0.07877153]
 [ 0.00312059 -0.00166977  0.          0.        ]]"
1,[-0.17105477 -0.19421744],-2.18628,"[ 1.16010399  2.22696018  0.04008388  0.38396644 -1.08071879 -0.7047985
  0.22116418 -0.17560704  2.31661147  0.62991397  0.        ]",-0.341001404242,[-2.13027334 -2.40497065],[-1.65900483 -1.49694488],"[[-0.01293946 -0.1008897  -0.1254711  -0.07877153]
 [-3.95129851 -3.95969083  0.          0.        ]]"
2,[-0.17105477 -0.19421744],-2.04389,"[ 1.14844019  2.20061849 -0.13584869 -0.00736446 -1.08071551 -0.70479702
  0.05525243 -0.71441748  2.26532678  0.33061962  0.        ]",-0.329148663886,[-2.01193786 -2.27495861],[-2.67266601 -1.5817777 ],"[[-0.13085741 -0.21900957 -0.1254711  -0.07877153]
 [-7.8276276  -7.83936553  0.          0.        ]]"
3,[-0.17105477 -0.19421744],-1.79834,"[ 1.08787573  2.11579456 -0.41922727 -0.62844602 -1.08071222 -0.70479554
 -0.10739645 -1.24255156  2.06574678 -0.11759878  0.        ]",-0.302728120878,[-1.82004428 -2.04507399],[-1.81414531 -1.61008287],"[[ -0.32553627  -0.41395198  -0.1254711   -0.07877153]
 [-11.62772395 -11.64218432   0.           0.        ]]"
4,[-0.17105477 -0.19421744],-1.44333,"[ 0.92315443  1.91892251 -0.78006162 -1.40012115 -1.08070893 -0.70479406
 -0.26687619 -1.76019853  1.60077728 -0.56575258  0.        ]",-0.253691112964,[-1.50011039 -1.72926402],[-1.43816416 -1.93845266],"[[ -0.59547268  -0.68419385  -0.1254711   -0.07877153]
 [-15.35377763 -15.36953529   0.           0.        ]]"
5,[-0.17105477 -0.19421744],-1.14108,"[ 0.59610339  1.55686375 -1.1485407  -2.15339903 -1.08070565 -0.70479258
 -0.42329346 -2.26753434  0.86309969 -0.73343202  0.        ]",-0.175673251447,[-1.14397669 -1.39333963],[ 0.07933847 -2.48032987],"[[ -0.93921039  -1.02823895  -0.1254711   -0.07877153]
 [-19.00828288 -19.02272006   0.           0.        ]]"
6,[-0.17105477 -0.19421744],-0.657092,"[ 0.13473304  1.01015239 -1.38761034 -2.60888777 -1.08070236 -0.7047911
 -0.39393226 -2.76492986  0.16193118 -0.37533816  0.        ]",-0.0768542598504,[-0.76078635 -1.09762645],[-2.58917936 -0.827294  ],"[[ -1.31249021  -1.44463032  -0.1254711   -0.07877153]
 [-18.32231192 -22.60445188   0.           0.        ]]"
7,[-0.17105477 -0.19421744],-0.321561,"[-0.41510188  0.34829368 -1.42171041 -2.42702876 -1.08069908 -0.70478962
 -0.5480753  -3.15734521 -0.09871977  0.36609708  0.        ]",-0.0354936518763,[-0.58385718 -0.99879432],[-1.33785463 -2.24476139],"[[ -1.71506595  -1.92507335  -0.1254711   -0.07877153]
 [-21.92368114 -25.43040992   0.           0.        ]]"
8,[-0.17105477 -0.19421744],-0.845347,"[-1.01529859 -0.26055782 -1.16026772 -1.37148269 -1.08069579 -0.70478814
 -0.69922665 -3.63695358  0.25553855  0.97095709  0.        ]",-0.123489531046,[-0.81303149 -1.13846576],[-0.91939245 -2.39526798],"[[ -2.18897187  -2.46833589  -0.1254711   -0.07877153]
 [-25.45516094 -28.88442229   0.           0.        ]]"
9,[-0.17105477 -0.19421744],-1.08878,"[-1.47912706 -0.56339743 -0.53988769  0.51549746 -1.08069251 -0.70478666
 -0.83361483 -3.27713173  0.78549728  0.82350099  0.        ]",-0.158921146837,[-1.06068087 -1.34761453],[-1.72916303 -0.52331009],"[[ -2.72958927  -3.08000159  -0.1254711   -0.07877153]
 [-28.59500202 -26.29381678   0.           0.        ]]"
10,[-0.17105477 -0.19421744],-0.99072,"[-1.56855405 -0.55751784  0.34790726  1.09232354 -1.08068922 -0.70478518
 -0.97879287  0.56701846  0.78658999  0.62019354  0.        ]",-0.146493096908,[-0.89923269 -1.52450633],[-1.48968988 -3.23809512],"[[ -3.33551859  -3.252057    -0.1254711   -0.07877153]
 [-31.98694842   1.38740663   0.           0.        ]]"
