timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.27249938 -0.18777479],[-0.90707332 -1.95037556],"[ 1.13533364  2.31044788  0.09913245  0.71807906 -0.16217767  0.03293536
  0.33703714  0.39650791  1.56073223  0.14631636  0.        ]",-0.228113211789,-1.88575,[-2.54077766 -2.29069181],"[[ 0.06498243 -0.01987256 -0.01828873  0.0032536 ]
 [-0.00262933  0.00409934  0.          0.        ]]"
1,[-0.27249938 -0.18777479],[-0.70437008 -1.69313931],"[ 1.13782291  2.30819519  0.03996274  0.57427032 -0.16217755  0.03293533
  0.20683793 -0.16339373  1.56247822  0.04030285  0.        ]",-0.228236575263,-1.88108,[-1.33686079 -2.3617118 ],"[[  2.52552852e-02  -5.95037820e-02  -1.82887263e-02   3.25360376e-03]
 [ -3.95692612e+00  -3.95403501e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.27249938 -0.18777479],[-0.33952206 -1.32961559],"[ 1.13228524  2.28830154 -0.13581838  0.14894697 -0.16217743  0.03293531
  0.07921064 -0.71221261  1.52907323 -0.27208487  0.        ]",-0.227750507762,-1.83771,[-0.41048074 -1.21170428],"[[ -9.27738277e-02  -1.77511671e-01  -1.82887263e-02   3.25360376e-03]
 [ -7.83311077e+00  -7.83382351e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.27249938 -0.18777479],[-0.05615839 -0.9863497 ],"[ 1.09003287  2.21298518 -0.3869943  -0.531019   -0.16217731  0.03293529
  0.0308827  -1.25028818  1.37013404 -0.71368961  0.        ]",-0.224275474452,-1.77916,[ 1.57813724 -1.21903721],"[[ -2.64161778e-01  -3.72353518e-01  -1.82887263e-02   3.25360376e-03]
 [ -9.30088381e+00  -1.16376735e+01   0.00000000e+00   0.00000000e+00]]"
4,[-0.27249938 -0.18777479],[ 0.07475868 -0.71361786],"[ 1.02378334  2.0263299  -0.59015504 -1.3860052  -0.16217719  0.03293526
  0.16721707 -1.77799494  1.07207463 -1.0789835   0.        ]",-0.215156508177,-1.67695,[-0.56788765  0.02123696],"[[ -4.08634672e-01  -6.42537177e-01  -1.82887263e-02   3.25360376e-03]
 [ -5.16025543e+00  -1.53682461e+01   0.00000000e+00   0.00000000e+00]]"
5,[-0.27249938 -0.18777479],[ 0.25787374 -0.4442175 ],"[ 0.94513347  1.71883316 -0.7557805  -2.15539283 -0.16217707  0.03293524
  0.09655342 -1.72294044  0.68424539 -1.28921583  0.        ]",-0.199685514767,-1.56679,[ 0.28886954 -1.72222472],"[[ -5.33371338e-01  -9.45997494e-01  -1.82887263e-02   3.25360376e-03]
 [ -7.30638465e+00  -1.49790819e+01   0.00000000e+00   0.00000000e+00]]"
6,[-0.27249938 -0.18777479],[ 0.38277921 -0.21590638],"[ 0.84062818  1.29040507 -0.91959693 -2.69142841 -0.16217695  0.03293521
  0.13891513 -2.2411118   0.2351367  -1.31993453  0.        ]",-0.176524445188,-1.31503,[ 0.10509135 -0.31467237],"[[ -6.66588915e-01  -1.28233336e+00  -1.82887263e-02   3.25360376e-03]
 [ -6.01981149e+00  -1.86422876e+01   0.00000000e+00   0.00000000e+00]]"
7,[-0.27249938 -0.18777479],[ 0.46902415 -0.12218434],"[ 0.73471341  0.75208339 -1.04802587 -2.82570997 -0.16217683  0.03293519
  0.15645389 -2.36513618 -0.16190511 -1.12702504  0.        ]",-0.144304554373,-1.01499,[ 1.70831281 -1.45513283],"[[ -7.81640361e-01  -1.66397693e+00  -1.82887263e-02   3.25360376e-03]
 [ -5.48713788e+00  -1.95191423e+01   0.00000000e+00   0.00000000e+00]]"
8,[-0.27249938 -0.18777479],[ 0.47784171 -0.23223951],"[ 0.66487569  0.17696701 -1.11845018 -2.36245981 -0.16217671  0.03293517
  0.29028553 -2.87060987 -0.38115154 -0.76058684  0.        ]",-0.103085562131,-0.771289,[ 1.47297001 -0.57339241],"[[ -8.50602800e-01  -2.09021458e+00  -1.82887263e-02   3.25360376e-03]
 [ -1.42252843e+00  -2.30926727e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.27249938 -0.18777479],[ 0.32503229 -0.55087638],"[ 0.67686599 -0.31470092 -1.1070339  -1.17359697 -0.16217659  0.03293514
  0.42150374 -3.12708416 -0.3612914  -0.32781223  0.        ]",-0.0528930122065,-0.459974,[ 1.26860559 -0.77444087],"[[ -8.39070838e-01  -2.57026200e+00  -1.82887263e-02   3.25360376e-03]
 [  2.56270937e+00  -2.49059735e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.27249938 -0.18777479],[ 0.18222728 -0.95919836],"[ 0.76651774 -0.53956149 -1.01250017  0.61819976 -0.16217647  0.03293512
  0.55017928 -2.75917934 -0.14138375  0.07489435  0.        ]",-0.00751340642513,-0.374606,[ 0.59659564  0.20266098],"[[ -7.48610743e-01  -3.09419975e+00  -1.82887263e-02   3.25360376e-03]
 [  6.47072675e+00  -2.23051995e+01   0.00000000e+00   0.00000000e+00]]"
11,[-0.27249938 -0.18777479],[ 0.74291635 -1.28702939],"[ 0.89793682 -0.53527586 -0.83559009  1.11989514 -0.16217635  0.03293509
  0.62377108  0.63738461 -0.06990242  0.17209025  0.        ]",-0.0202078916124,-0.41677,[-0.81685026 -2.29091127],"[[ -5.96767934e-01  -3.23248633e+00  -1.82887263e-02   3.25360376e-03]
 [  8.70579905e+00   1.70686062e+00   0.00000000e+00   0.00000000e+00]]"
