timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[ 0.02085821 -0.11264768],[-0.38355395 -1.1572876 ],"[ 1.06442713  1.53178869 -0.04286692  0.66749405 -1.19495436 -1.62426081
  0.32284112  0.25410468  2.03917681  1.416932    0.        ]",-0.389560391384,-1.81786,[ 0.33800128  0.02985586],"[[-0.04878511  0.0902542  -0.13490289 -0.18182814]
 [ 0.00262442  0.00451751  0.          0.        ]]"
1,[ 0.02085821 -0.11264768],[-0.38477579 -1.15891171],"[ 1.06519548  1.53161459 -0.02221032  0.67022339 -1.19493547 -1.62422234
  0.43956279  0.2702506   2.0389597   1.43909534  0.        ]",-0.390930120732,-1.78595,[ 0.75920928 -1.65297057],"[[-0.03531814  0.09152455 -0.13490289 -0.18182814]
 [ 1.33962128  0.12212737  0.          0.        ]]"
2,[ 0.02085821 -0.11264768],[-0.38775024 -1.16291964],"[ 1.06572785  1.5348972   0.06478582  0.58973352 -1.19491658 -1.62418387
  0.69958138 -0.27389187  2.03822675  1.49741045  0.        ]",-0.39457869627,-1.86906,[ 0.97346536  0.2265873 ],"[[ 0.02135729  0.05420338 -0.13490289 -0.18182814]
 [ 4.31799829 -3.8410337   0.          0.        ]]"
3,[ 0.02085821 -0.11264768],[-0.39191762 -1.16786599],"[ 1.05141339  1.53655516  0.25457987  0.44475377 -1.1948977  -1.62414541
  1.02828062 -0.1404649   2.02702915  1.63667361  0.        ]",-0.402533080129,-1.81542,[-0.13164535 -1.79723131],"[[ 0.14549385 -0.01286722 -0.13490289 -0.18182814]
 [ 8.08312322 -2.86925908  0.          0.        ]]"
4,[ 0.02085821 -0.11264768],[-0.39345598 -1.16878545],"[ 1.00409202  1.52932506  0.48619463  0.23646181 -1.19487882 -1.62410695
  0.96897721 -0.67628138  1.99755153  1.79704165  0.        ]",-0.410477452788,-1.75242,[-2.49359404 -2.59543907],"[[ 0.30034242 -0.10940754 -0.13490289 -0.18182814]
 [ 7.40399338 -6.77176402  0.          0.        ]]"
5,[ 0.02085821 -0.11264768],[-0.3880555  -1.15868497],"[ 0.9528526   1.48796854  0.64011973 -0.13169088 -1.19485993 -1.62406849
  0.61094505 -1.20129785  1.98064595  1.817705    0.        ]",-0.409957028691,-1.91119,[-0.70859394  0.80290701],"[[  0.40727718  -0.28320939  -0.13490289  -0.18182814]
 [  3.30310561 -10.59568917   0.           0.        ]]"
6,[ 0.02085821 -0.11264768],[-0.37960654 -1.14515197],"[ 0.9315432   1.40908761  0.69221494 -0.48958076 -1.19484105 -1.62403004
  0.36038855 -0.73583157  1.97590357  1.72746286  0.        ]",-0.402581346232,-1.8243,[ 0.31164633 -1.73877031],"[[ 0.44454514 -0.46110979 -0.13490289 -0.18182814]
 [ 0.43323845 -7.20566154  0.          0.        ]]"
7,[ 0.02085821 -0.11264768],[-0.37212446 -1.12880349],"[ 0.91878895  1.29241319  0.7211144  -0.82491797 -1.19482217 -1.62399159
  0.46738251 -1.25994506  1.95838563  1.60930775  0.        ]",-0.391816236296,-1.7641,[-1.88516081  0.14342303],"[[  0.46550658  -0.64352395  -0.13490289  -0.18182814]
 [  1.65879272 -11.02302515   0.           0.        ]]"
8,[ 0.02085821 -0.11264768],[-0.35737574 -1.10022891],"[ 0.92300459  1.11592294  0.71168834 -1.16065198 -1.19480329 -1.62395314
  0.11905085 -1.15180932  1.91520601  1.43174977  0.        ]",-0.374105907112,-1.70711,[ 1.20111433 -1.59250357],"[[  0.4586527   -0.8560835   -0.13490289  -0.18182814]
 [ -2.33097867 -10.23557791   0.           0.        ]]"
9,[ 0.02085821 -0.11264768],[-0.34346586 -1.06125236],"[ 0.92691994  0.87123035  0.7027835  -1.45308549 -1.19478441 -1.62391469
  0.46856089 -1.66776459  1.8271537   1.25010939  0.        ]",-0.350897706344,-1.5432,[-0.49062476 -1.79733826],"[[  0.45219925  -1.09850175  -0.13490289  -0.18182814]
 [  1.67231579 -13.99369065   0.           0.        ]]"
10,[ 0.02085821 -0.11264768],[-0.32105958 -1.00225234],"[ 0.91855089  0.50496537  0.72154559 -1.6636907  -1.19476553 -1.62387625
  0.29616312 -2.17323272  1.66608643  1.08558272  0.        ]",-0.319309173905,-1.44485,[-0.4563896   0.20939182],"[[  0.46583611  -1.41531868  -0.13490289  -0.18182814]
 [ -0.30227634 -17.67575659   0.           0.        ]]"
11,[ 0.02085821 -0.11264768],[-0.29573587 -0.94730842],"[ 0.93316771  0.08999789  0.68825079 -1.65235475 -1.19474665 -1.6238378
  0.13884569 -2.0112443   1.43379858  0.94213187  0.        ]",-0.279323809956,-1.18037,[-2.01346955 -1.57434253],"[[  0.4417123   -1.75700073  -0.13490289  -0.18182814]
 [ -2.10414356 -16.49639868   0.           0.        ]]"
12,[ 0.02085821 -0.11264768],[-0.26808718 -0.88099313],"[ 0.9770937  -0.32469026  0.57323012 -1.36788703 -1.19472778 -1.62379937
 -0.20324008 -2.50985379  1.13241997  0.87446238  0.        ]",-0.234409242464,-1.08331,[-0.13326445 -0.22924992],"[[  0.3603203   -2.12337498  -0.13490289  -0.18182814]
 [ -6.02230617 -20.12895003   0.           0.        ]]"
13,[ 0.02085821 -0.11264768],[-0.24677616 -0.83062601],"[ 1.02764637 -0.68409254  0.39053056 -0.76701396 -1.1947089  -1.62376093
 -0.23907307 -2.5796184   0.81392836  0.9770506   0.        ]",-0.201093305502,-0.943774,[-0.5827233  -0.80491322],"[[  0.23575515  -2.53106178  -0.13490289  -0.18182814]
 [ -6.43274262 -20.63804275   0.           0.        ]]"
