timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.6738773  -0.45550197],-3.12517,"[ 1.04207626  1.7450343  -0.02032112  0.81371349 -0.63855993  1.28366656
  0.41118396  0.38028041  2.13516334 -1.29513422  0.        ]",-0.319394830291,[ 1.47604704 -0.03461197],[ 1.40949722 -0.87954471],"[[  5.16904112e-02  -4.48362962e-02  -7.52377479e-02   1.49900324e-01]
 [ -1.99048571e-03  -5.26256429e-05   0.00000000e+00   0.00000000e+00]]"
1,[-0.6738773  -0.45550197],-3.15123,"[ 1.03799838  1.74227086  0.03950456  0.71516119 -0.6385596   1.28366532
  0.53377739 -0.16162509  2.13255628 -1.25183729  0.        ]",-0.317145379262,[ 1.47859573  0.29466221],[ 1.64702979  1.18130643],"[[ 0.0913551  -0.07979518 -0.07523775  0.14990032]
 [ 3.95527994 -3.48421757  0.          0.        ]]"
2,[-0.6738773  -0.45550197],-3.0336,"[ 1.01258857  1.73876702  0.21582813  0.63282663 -0.63855928  1.28366408
  0.65385622  0.46472291  2.11166939 -1.04467586  0.        ]",-0.306199101445,[ 1.11680198 -0.54509735],[ 1.66287188 -0.5880267 ],"[[ 0.20935073 -0.10907456 -0.07523775  0.14990032]
 [ 7.83138222  0.54286735  0.          0.        ]]"
3,[-0.6738773  -0.45550197],-2.89555,"[ 0.92812273  1.73692095  0.49618216  0.59739921 -0.63855895  1.28366284
  0.77163618  0.1006936   2.02422458 -0.67496917  0.        ]",-0.28429182393,[ 1.06069028 -0.48520127],[ 0.61124628  0.10464121],"[[  0.40412394  -0.12170048  -0.07523775   0.14990032]
 [ 11.63328068  -1.79764611   0.           0.        ]]"
4,[-0.6738773  -0.45550197],-2.69314,"[ 0.74301555  1.73145532  0.82722532  0.50941346 -0.63855862  1.28366161
  0.83941154  0.17055619  1.82296994 -0.24401002  0.        ]",-0.25304329791,[ 1.02297306 -0.78176749],[ 1.57584983 -1.09143329],"[[  0.65874012  -0.15314676  -0.07523775   0.14990032]
 [ 13.82105534  -1.34846674   0.           0.        ]]"
5,[-0.6738773  -0.45550197],-2.3964,"[ 0.4161684   1.7158426   1.15079198  0.32501808 -0.63855829  1.28366037
  0.95354257 -0.44133203  1.47360444  0.17527117  0.        ]",-0.212035733619,[ 0.31418967 -0.6327191 ],[ 0.00159952 -0.11922884],"[[  0.97212491  -0.21958867  -0.07523775   0.14990032]
 [ 17.50517376  -5.28257896   0.           0.        ]]"
6,[-0.6738773  -0.45550197],-2.01315,"[-0.03583916  1.67830564  1.3660397   0.02787051 -0.63855797  1.28365913
  0.94302153 -0.49841786  1.00957095  0.47548023  0.        ]",-0.165179862298,[-0.46728653 -0.80837858],[-1.41714963 -1.05949814],"[[  1.31882103  -0.328923    -0.07523775   0.14990032]
 [ 17.16558025  -5.6496114    0.           0.        ]]"
7,[-0.6738773  -0.45550197],-1.61227,"[-0.46386105  1.60268324  1.41203198 -0.36532743 -0.63855764  1.28365789
  0.81000032 -1.09656561  0.61158394  0.58168062  0.        ]",-0.126714303062,[-0.62582427  0.17383084],[-0.2403305  -0.01000693],"[[  1.61905136  -0.48050082  -0.07523775   0.14990032]
 [ 12.8717331   -9.49538205   0.           0.        ]]"
8,[-0.6738773  -0.45550197],-1.20219,"[-0.81076532  1.47298516  1.34907972 -0.81137588 -0.63855731  1.28365665
  0.7726661  -1.07336787  0.34168121  0.5651826   0.        ]",-0.0991090692407,[-0.987001    0.42024192],[-1.52900599  0.13193674],"[[  1.86439474  -0.66891206  -0.07523775   0.14990032]
 [ 11.66661636  -9.34623857   0.           0.        ]]"
9,[-0.6738773  -0.45550197],-1.0367,"[-1.06499966  1.31629091  1.23944506 -1.17944406 -0.63855698  1.28365542
  0.64295198 -0.96307828  0.17129166  0.49941754  0.        ]",-0.0793931647337,[-0.69718057  0.84834158],[-0.7570536  -0.12169376],"[[ 2.05571726 -0.84872167 -0.07523775  0.14990032]
 [ 7.47951602 -8.63714073  0.          0.        ]]"
10,[-0.6738773  -0.45550197],-1.11889,"[-1.21022334  1.13686449  1.14710574 -1.47337065 -0.63855666  1.28365418
  0.54557962 -1.0112613   0.13313762  0.41674877  0.        ]",-0.0715210939391,[-0.21507961  1.42724216],[-0.37577666  1.63261336],"[[ 2.17377232 -1.02457238 -0.07523775  0.14990032]
 [ 4.33639105 -8.9469362   0.          0.        ]]"
11,[-0.6738773  -0.45550197],-1.11879,"[-1.29214663  0.98219187  1.08318788 -1.65163106 -0.63855633  1.28365294
  0.49682466 -0.36778676  0.14106206  0.34471412  0.        ]",-0.0692407485344,[ 0.00250363  0.82431102],[ 0.65370846  1.34367363],"[[ 2.24470982 -1.16200116 -0.07523775  0.14990032]
 [ 2.76261207 -4.80974506  0.          0.        ]]"
12,[-0.6738773  -0.45550197],-1.02819,"[-1.37977658  0.91684112  1.00332092 -1.70994011 -0.638556    1.2836517
  0.57523561  0.26278671  0.06383648  0.30583624  0.        ]",-0.0598200916652,[-0.49677843 -0.10531235],[-0.13468235 -0.07855226],"[[ 2.32535688 -1.21751871 -0.07523775  0.14990032]
 [ 5.2936879  -0.75550046  0.          0.        ]]"
13,[-0.6738773  -0.45550197],-1.00724,"[-1.47898656  0.89525905  0.89500078 -1.72717083 -0.63855568  1.28365046
  0.5554838   0.21677643 -0.07230037  0.27200997  0.        ]",-0.0445507183624,[-0.68574721  0.00838527],[-0.29918658  0.18191381],"[[ 2.42483371 -1.23559673 -0.07523775  0.14990032]
 [ 4.65611772 -1.05132086  0.          0.        ]]"
14,[-0.6738773  -0.45550197],-1.09165,"[-1.55130704  0.8789486   0.8003217  -1.73954657 -0.63855535  1.28364923
  0.51594845  0.33210366 -0.18006595  0.23563501  0.        ]",-0.0321474832241,[-0.71447212 -0.04990202],[-1.18050444  1.11150951],"[[ 2.50515187 -1.24918343 -0.07523775  0.14990032]
 [ 3.37994454 -0.30982928  0.          0.        ]]"
15,[-0.6738773  -0.45550197],-0.963465,"[-1.57414162  0.91914458  0.7668931  -1.70803369 -0.63855502  1.28364799
  0.39125951  0.94906219 -0.25242798  0.23239558  0.        ]",-0.0250147047327,[-0.32499498 -0.63492131],[-0.38622082 -0.6431468 ],"[[ 2.53236782 -1.21558068 -0.07523775  0.14990032]
 [-0.64494433  3.65687822  0.          0.        ]]"
16,[-0.6738773  -0.45550197],-1.06583,"[-1.55054871  0.9743628   0.801393   -1.6591007  -0.63855469  1.28364675
  0.34433055  0.54177912 -0.25571737  0.25933697  0.        ]",-0.02636612642,[-0.15937585 -0.09948882],[-0.86500523  0.77133579],"[[ 2.50426996 -1.16871647 -0.07523775  0.14990032]
 [-2.15978175  1.03827433  0.          0.        ]]"
